week_start_date,step,rho_cash,w_ret,w_vol,w_cvar,w_mdd,log_prob,entropy
2016-03-21T00:00:00.000000000,128,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-03-28T00:00:00.000000000,131,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-04-04T00:00:00.000000000,136,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-04-11T00:00:00.000000000,141,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-04-18T00:00:00.000000000,144,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-04-25T00:00:00.000000000,148,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-05-02T00:00:00.000000000,153,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-05-09T00:00:00.000000000,158,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-05-16T00:00:00.000000000,163,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-05-23T00:00:00.000000000,168,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-05-30T00:00:00.000000000,173,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-06-06T00:00:00.000000000,178,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-06-13T00:00:00.000000000,183,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-06-20T00:00:00.000000000,188,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-06-27T00:00:00.000000000,193,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-07-04T00:00:00.000000000,198,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-07-11T00:00:00.000000000,202,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-07-18T00:00:00.000000000,207,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-07-25T00:00:00.000000000,212,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-08-01T00:00:00.000000000,217,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-08-08T00:00:00.000000000,222,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-08-16T00:00:00.000000000,227,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-08-22T00:00:00.000000000,231,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-08-29T00:00:00.000000000,236,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-09-06T00:00:00.000000000,241,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-09-12T00:00:00.000000000,245,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-09-19T00:00:00.000000000,249,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000
2016-09-26T00:00:00.000000000,254,0.3000,0.3166,0.2571,0.1696,0.2567,-2.452226,0.000000
2016-10-03T00:00:00.000000000,259,0.3000,0.0712,0.3053,0.1616,0.4619,-6.131032,0.000000
2016-10-10T00:00:00.000000000,264,0.3000,0.1610,0.1244,0.2198,0.4949,-3.089754,0.000000
2016-10-17T00:00:00.000000000,267,0.3000,0.2654,0.3597,0.1888,0.1860,-2.445121,0.000000
2016-10-24T00:00:00.000000000,272,0.3000,0.3319,0.1493,0.2515,0.2673,-3.194570,0.000000
2016-11-01T00:00:00.000000000,277,0.3000,0.0483,0.2255,0.3518,0.3744,-6.505826,0.000000
2016-11-07T00:00:00.000000000,281,0.3000,0.3309,0.2090,0.2475,0.2126,-2.542800,0.000000
2016-11-15T00:00:00.000000000,286,0.3000,0.1932,0.2699,0.1349,0.4019,-3.352972,0.000000
2016-11-21T00:00:00.000000000,290,0.3000,0.2051,0.2065,0.4008,0.1876,-2.677416,0.000000
2016-11-28T00:00:00.000000000,295,0.3000,0.2052,0.4624,0.2365,0.0959,-2.714275,0.000000
2016-12-05T00:00:00.000000000,300,0.3000,0.1593,0.6914,0.0809,0.0684,-6.399511,0.000000
2016-12-12T00:00:00.000000000,305,0.3000,0.2422,0.1630,0.1654,0.4294,-4.053363,0.000000
2016-12-19T00:00:00.000000000,310,0.3000,0.2203,0.3031,0.1017,0.3749,-4.646615,0.000000
2016-12-26T00:00:00.000000000,315,0.3000,0.1293,0.2471,0.2176,0.4060,-4.721799,0.000000
2017-01-02T00:00:00.000000000,320,0.3000,0.1674,0.3650,0.2134,0.2542,-2.243605,0.000000
2017-01-09T00:00:00.000000000,325,0.3000,0.1874,0.4663,0.2412,0.1050,-2.900797,0.000000
2017-01-16T00:00:00.000000000,330,0.3000,0.4596,0.2802,0.1766,0.0836,-3.397412,0.000000
2017-01-23T00:00:00.000000000,335,0.3000,0.1686,0.3758,0.2647,0.1909,-1.534513,0.000000
2017-01-30T00:00:00.000000000,339,0.3000,0.2881,0.2048,0.1491,0.3580,-4.109345,0.000000
2017-02-06T00:00:00.000000000,344,0.3000,0.3560,0.1682,0.3215,0.1543,-4.363701,0.000000
2017-02-13T00:00:00.000000000,349,0.3000,0.2591,0.4984,0.0979,0.1446,-3.837113,0.000000
2017-02-20T00:00:00.000000000,354,0.3000,0.2355,0.2900,0.1867,0.2877,-6.587194,0.000000
2017-02-27T00:00:00.000000000,358,0.3000,0.3705,0.3665,0.1794,0.0836,-2.667434,0.000000
2017-03-06T00:00:00.000000000,363,0.3000,0.2683,0.2489,0.3130,0.1698,-2.267681,0.000000
2017-03-14T00:00:00.000000000,368,0.2757,0.2339,0.1555,0.5427,0.0678,-6.415315,0.000000
2017-03-20T00:00:00.000000000,372,0.3000,0.1711,0.3273,0.2988,0.2028,-1.727395,0.000000
2017-03-27T00:00:00.000000000,377,0.3000,0.5834,0.1997,0.0727,0.1441,-7.152795,0.000000
2017-04-03T00:00:00.000000000,382,0.3000,0.1788,0.2843,0.3515,0.1855,-1.701535,0.000000
2017-04-10T00:00:00.000000000,386,0.3000,0.2049,0.3996,0.1927,0.2029,-2.605093,0.000000
2017-04-17T00:00:00.000000000,390,0.3000,0.1579,0.4476,0.2919,0.1027,-2.768278,0.000000
2017-04-24T00:00:00.000000000,395,0.3000,0.2932,0.2020,0.2724,0.2324,-3.753798,0.000000
2017-05-02T00:00:00.000000000,400,0.3000,0.2425,0.1900,0.4613,0.1062,-2.977798,0.000000
2017-05-08T00:00:00.000000000,404,0.3000,0.3074,0.2647,0.2625,0.1654,-1.468836,0.000000
2017-05-15T00:00:00.000000000,409,0.2812,0.3982,0.1412,0.3397,0.1210,-4.394207,0.000000
2017-05-22T00:00:00.000000000,414,0.3000,0.2712,0.1999,0.2214,0.3075,-3.167969,0.000000
2017-05-29T00:00:00.000000000,419,0.3000,0.2122,0.2109,0.5128,0.0640,-2.839878,0.000000
2017-06-05T00:00:00.000000000,424,0.2902,0.2361,0.4809,0.2562,0.0267,-7.348825,0.000000
2017-06-12T00:00:00.000000000,429,0.3000,0.1345,0.6375,0.1377,0.0903,-4.634770,0.000000
2017-06-19T00:00:00.000000000,434,0.3000,0.2045,0.3154,0.4259,0.0542,-2.888619,0.000000
2017-06-27T00:00:00.000000000,439,0.2752,0.3162,0.1628,0.3314,0.1897,-3.757016,0.000000
2017-07-03T00:00:00.000000000,443,0.3000,0.1070,0.2467,0.4788,0.1675,-4.261743,0.000000
2017-07-10T00:00:00.000000000,448,0.3000,0.2354,0.3769,0.1633,0.2244,-3.518092,0.000000
2017-07-17T00:00:00.000000000,453,0.3000,0.3216,0.4032,0.1830,0.0922,-2.412029,0.000000
2017-07-24T00:00:00.000000000,458,0.3000,0.0792,0.2099,0.6601,0.0508,-5.228851,0.000000
2017-07-31T00:00:00.000000000,463,0.3000,0.3823,0.3182,0.2628,0.0368,-4.891604,0.000000
2017-08-07T00:00:00.000000000,468,0.3000,0.2731,0.3691,0.2407,0.1170,-2.025374,0.000000
2017-08-14T00:00:00.000000000,473,0.3000,0.3349,0.2173,0.3941,0.0537,-3.683217,0.000000
2017-08-21T00:00:00.000000000,477,0.3000,0.2189,0.1959,0.5392,0.0460,-3.696513,0.000000
2017-08-28T00:00:00.000000000,481,0.3000,0.3315,0.4208,0.1249,0.1228,-3.352726,0.000000
2017-09-04T00:00:00.000000000,486,0.3000,0.1935,0.2047,0.4308,0.1710,-3.154912,0.000000
2017-09-11T00:00:00.000000000,491,0.3000,0.2009,0.3150,0.3862,0.0979,-1.743707,0.000000
2017-09-18T00:00:00.000000000,496,0.3000,0.4798,0.1732,0.1725,0.1745,-7.471044,0.000000
2017-09-25T00:00:00.000000000,501,0.3000,0.1956,0.5177,0.2057,0.0809,-3.639596,0.000000
2017-10-03T00:00:00.000000000,506,0.3000,0.5192,0.2062,0.2164,0.0582,-4.203814,0.000000
2017-10-09T00:00:00.000000000,510,0.3000,0.2972,0.1935,0.4078,0.1016,-3.292506,0.000000
2017-10-16T00:00:00.000000000,515,0.3000,0.3187,0.4251,0.1274,0.1288,-5.028735,0.000000
2017-10-23T00:00:00.000000000,519,0.3000,0.2617,0.1320,0.4391,0.1672,-2.776398,0.000000
2017-10-30T00:00:00.000000000,524,0.3000,0.3978,0.1770,0.3244,0.1008,-2.191469,0.000000
2017-11-06T00:00:00.000000000,529,0.3000,0.1630,0.3974,0.3842,0.0555,-3.571911,0.000000
2017-11-13T00:00:00.000000000,534,0.3000,0.3187,0.1615,0.3479,0.1719,-2.076560,0.000000
2017-11-20T00:00:00.000000000,539,0.3000,0.1703,0.3879,0.3450,0.0967,-3.924966,0.000000
2017-11-27T00:00:00.000000000,544,0.3000,0.2148,0.0847,0.6394,0.0611,-4.196186,0.000000
2017-12-04T00:00:00.000000000,549,0.2320,0.2315,0.2199,0.3200,0.2287,-5.207194,0.000000
2017-12-11T00:00:00.000000000,554,0.3000,0.2174,0.1393,0.4217,0.2216,-2.511685,0.000000
2017-12-18T00:00:00.000000000,559,0.3000,0.1169,0.1276,0.5439,0.2116,-5.194357,0.000000
2017-12-26T00:00:00.000000000,564,0.3000,0.5437,0.2292,0.0973,0.1297,-4.888660,0.000000
2018-01-01T00:00:00.000000000,568,0.3000,0.2340,0.1332,0.5224,0.1105,-2.198777,0.000000
2018-01-08T00:00:00.000000000,573,0.3000,0.5390,0.1859,0.2047,0.0704,-3.849397,0.000000
2018-01-15T00:00:00.000000000,578,0.3000,0.2143,0.4188,0.1801,0.1868,-4.372229,0.000000
2018-01-22T00:00:00.000000000,583,0.3000,0.1461,0.2114,0.2258,0.4166,-6.363358,0.000000
2018-01-29T00:00:00.000000000,587,0.3000,0.2928,0.2140,0.4143,0.0790,-2.847627,0.000000
2018-02-05T00:00:00.000000000,592,0.3000,0.2574,0.3195,0.2153,0.2079,-2.850336,0.000000
2018-02-12T00:00:00.000000000,597,0.3000,0.2574,0.1535,0.5144,0.0748,-3.409198,0.000000
2018-02-19T00:00:00.000000000,601,0.3000,0.5438,0.1304,0.2063,0.1195,-3.641521,0.000000
2018-02-26T00:00:00.000000000,606,0.3000,0.4026,0.1119,0.3188,0.1667,-2.136661,0.000000
2018-03-05T00:00:00.000000000,610,0.3000,0.2266,0.3557,0.3460,0.0717,-3.875996,0.000000
2018-03-12T00:00:00.000000000,615,0.3000,0.0779,0.1458,0.4033,0.3729,-6.652189,0.000000
2018-03-19T00:00:00.000000000,620,0.3000,0.4451,0.1651,0.2221,0.1676,-2.435524,0.000000
2018-03-26T00:00:00.000000000,625,0.3000,0.2450,0.1275,0.4697,0.1577,-2.607113,0.000000
2018-04-02T00:00:00.000000000,628,0.3000,0.2368,0.2000,0.4047,0.1586,-1.383365,0.000000
2018-04-09T00:00:00.000000000,633,0.3000,0.3750,0.1534,0.3334,0.1382,-1.838019,0.000000
2018-04-16T00:00:00.000000000,638,0.3000,0.1799,0.3073,0.3068,0.2061,-3.020377,0.000000
2018-04-23T00:00:00.000000000,643,0.3000,0.2358,0.2523,0.3352,0.1767,-1.986193,0.000000
2018-04-30T00:00:00.000000000,648,0.3000,0.2203,0.0734,0.5602,0.1461,-2.405794,0.000000
2018-05-07T00:00:00.000000000,652,0.3000,0.2056,0.2407,0.4004,0.1534,-2.047755,0.000000
2018-05-14T00:00:00.000000000,657,0.3000,0.2115,0.4566,0.1898,0.1422,-5.789153,0.000000
2018-05-21T00:00:00.000000000,662,0.3000,0.2051,0.2253,0.2688,0.3009,-3.549572,0.000000
2018-05-28T00:00:00.000000000,667,0.3000,0.1414,0.2571,0.3278,0.2736,-4.061150,0.000000
2018-06-04T00:00:00.000000000,672,0.3000,0.1172,0.1504,0.5972,0.1352,-3.019689,0.000000
2018-06-11T00:00:00.000000000,677,0.3000,0.4247,0.0403,0.3290,0.2060,-5.986056,0.000000
2018-06-18T00:00:00.000000000,682,0.3000,0.1538,0.3085,0.4108,0.1269,-3.542181,0.000000
2018-06-25T00:00:00.000000000,687,0.3000,0.1128,0.1531,0.3195,0.4145,-4.833159,0.000000
2018-07-02T00:00:00.000000000,692,0.3000,0.3483,0.1520,0.3051,0.1946,-1.844914,0.000000
2018-07-09T00:00:00.000000000,697,0.3000,0.0975,0.2087,0.5027,0.1911,-3.758077,0.000000
2018-07-16T00:00:00.000000000,702,0.3000,0.2729,0.1199,0.4297,0.1775,-1.235672,0.000000
2018-07-23T00:00:00.000000000,707,0.3000,0.1384,0.1041,0.7026,0.0550,-4.017204,0.000000
2018-07-30T00:00:00.000000000,712,0.3000,0.2992,0.1247,0.3877,0.1884,-1.866482,0.000000
2018-08-06T00:00:00.000000000,717,0.3000,0.1485,0.1198,0.6147,0.1170,-3.825620,0.000000
2018-08-13T00:00:00.000000000,722,0.3000,0.1915,0.0937,0.3765,0.3383,-2.660416,0.000000
2018-08-20T00:00:00.000000000,726,0.3000,0.5297,0.0961,0.3155,0.0587,-6.035467,0.000000
2018-08-27T00:00:00.000000000,730,0.3000,0.2920,0.0746,0.4005,0.2329,-4.457810,0.000000
2018-09-03T00:00:00.000000000,735,0.3000,0.1883,0.2451,0.4291,0.1374,-5.334792,0.000000
2018-09-10T00:00:00.000000000,740,0.3000,0.2578,0.1132,0.5016,0.1275,-1.256463,0.000000
2018-09-17T00:00:00.000000000,744,0.3000,0.2766,0.0680,0.5813,0.0741,-2.235397,0.000000
2018-09-24T00:00:00.000000000,748,0.3000,0.2355,0.1492,0.3572,0.2581,-2.709331,0.000000
2018-10-01T00:00:00.000000000,753,0.3000,0.1404,0.0199,0.7682,0.0715,-4.779006,0.000000
2018-10-08T00:00:00.000000000,757,0.3000,0.1383,0.0562,0.5286,0.2769,-4.099458,0.000000
2018-10-15T00:00:00.000000000,762,0.3000,0.3236,0.0426,0.5533,0.0805,-4.252725,0.000000
2018-10-22T00:00:00.000000000,766,0.3000,0.1206,0.0380,0.7923,0.0491,-5.106158,0.000000
2018-10-29T00:00:00.000000000,771,0.3000,0.1024,0.1175,0.6545,0.1256,-4.117109,0.000000
2018-11-05T00:00:00.000000000,776,0.3000,0.4660,0.0478,0.4184,0.0678,-7.452673,0.000000
2018-11-12T00:00:00.000000000,780,0.3000,0.0944,0.0672,0.7407,0.0977,-2.951058,0.000000
2018-11-19T00:00:00.000000000,785,0.3000,0.3506,0.0795,0.4511,0.1187,-4.023020,0.000000
2018-11-26T00:00:00.000000000,789,0.3000,0.2836,0.1326,0.5051,0.0787,-2.480257,0.000000
2018-12-03T00:00:00.000000000,794,0.3000,0.1818,0.0701,0.5031,0.2450,-2.841305,0.000000
2018-12-10T00:00:00.000000000,799,0.3000,0.0405,0.0435,0.8452,0.0708,-7.311344,0.000000
2018-12-17T00:00:00.000000000,804,0.3000,0.1990,0.1482,0.4894,0.1634,-3.253247,0.000000
2018-12-24T00:00:00.000000000,809,0.3000,0.2274,0.2545,0.3935,0.1245,-3.477506,0.000000
2018-12-31T00:00:00.000000000,813,0.3000,0.1827,0.0402,0.6790,0.0981,-3.798751,0.000000
2019-01-07T00:00:00.000000000,818,0.3000,0.1723,0.1804,0.4943,0.1531,-4.267193,0.000000
2019-01-14T00:00:00.000000000,823,0.3000,0.0897,0.1208,0.6346,0.1549,-4.579278,0.000000
2019-01-21T00:00:00.000000000,828,0.3000,0.1216,0.1675,0.6089,0.1020,-2.836374,0.000000
2019-01-28T00:00:00.000000000,833,0.3000,0.1545,0.1175,0.4415,0.2866,-2.436131,0.000000
2019-02-04T00:00:00.000000000,838,0.3000,0.3513,0.0321,0.5195,0.0971,-5.249575,0.000000
2019-02-11T00:00:00.000000000,843,0.3000,0.2416,0.1230,0.4433,0.1920,-3.450052,0.000000
2019-02-18T00:00:00.000000000,848,0.3000,0.1546,0.0297,0.7545,0.0613,-3.607242,0.000000
2019-02-25T00:00:00.000000000,853,0.3000,0.1113,0.2438,0.5331,0.1118,-4.240174,0.000000
2019-03-05T00:00:00.000000000,858,0.3000,0.2508,0.2178,0.4270,0.1044,-3.936688,0.000000
2019-03-11T00:00:00.000000000,862,0.3000,0.1204,0.1238,0.6164,0.1394,-2.909435,0.000000
2019-03-18T00:00:00.000000000,867,0.3000,0.0670,0.0693,0.7731,0.0906,-3.390582,0.000000
2019-03-25T00:00:00.000000000,871,0.3000,0.1214,0.0235,0.7148,0.1403,-6.754981,0.000000
2019-04-01T00:00:00.000000000,876,0.3000,0.1312,0.0381,0.6751,0.1556,-5.005270,0.000000
2019-04-08T00:00:00.000000000,881,0.1772,0.0813,0.0615,0.7674,0.0898,-9.184214,0.000000
2019-04-15T00:00:00.000000000,886,0.3000,0.1821,0.0713,0.6282,0.1184,-1.972764,0.000000
2019-04-22T00:00:00.000000000,889,0.3000,0.3552,0.1256,0.4794,0.0398,-6.158807,0.000000
2019-04-30T00:00:00.000000000,894,0.3000,0.1521,0.0420,0.7327,0.0732,-2.080649,0.000000
2019-05-06T00:00:00.000000000,897,0.3000,0.2912,0.1486,0.4148,0.1453,-4.557953,0.000000
2019-05-13T00:00:00.000000000,902,0.3000,0.1530,0.1395,0.5714,0.1361,-3.662280,0.000000
2019-05-20T00:00:00.000000000,907,0.3000,0.0390,0.0943,0.7730,0.0937,-7.550986,0.000000
2019-05-27T00:00:00.000000000,912,0.3000,0.1034,0.0212,0.7239,0.1515,-5.749762,0.000000
2019-06-03T00:00:00.000000000,917,0.3000,0.0864,0.1009,0.6906,0.1221,-2.041764,0.000000
2019-06-10T00:00:00.000000000,921,0.3000,0.0498,0.1378,0.7519,0.0604,-4.305425,0.000000
2019-06-17T00:00:00.000000000,926,0.3000,0.1748,0.0233,0.6731,0.1288,-4.068445,0.000000
2019-06-24T00:00:00.000000000,931,0.3000,0.0881,0.0428,0.7197,0.1493,-2.996194,0.000000
2019-07-01T00:00:00.000000000,936,0.3000,0.1664,0.0452,0.7089,0.0795,-2.744071,0.000000
2019-07-08T00:00:00.000000000,941,0.3000,0.0818,0.0338,0.8092,0.0752,-2.557254,0.000000
2019-07-15T00:00:00.000000000,946,0.3000,0.0655,0.0570,0.8165,0.0609,-1.978313,0.000000
2019-07-22T00:00:00.000000000,951,0.3000,0.0466,0.0719,0.8450,0.0366,-3.876901,0.000000
2019-07-29T00:00:00.000000000,956,0.3000,0.0964,0.0550,0.6905,0.1581,-5.043116,0.000000
2019-08-05T00:00:00.000000000,961,0.3000,0.0388,0.0209,0.8771,0.0632,-2.309568,0.000000
2019-08-13T00:00:00.000000000,966,0.3000,0.0718,0.0509,0.7222,0.1551,-2.331356,0.000000
2019-08-19T00:00:00.000000000,969,0.3000,0.0349,0.0245,0.8783,0.0623,-2.439069,0.000000
2019-08-26T00:00:00.000000000,974,0.3000,0.0678,0.0249,0.7963,0.1110,-1.779779,0.000000
2019-09-03T00:00:00.000000000,979,0.3000,0.0316,0.0445,0.8582,0.0658,-2.910942,0.000000
2019-09-09T00:00:00.000000000,983,0.3000,0.2360,0.0681,0.3827,0.3131,-5.960552,0.000000
2019-09-16T00:00:00.000000000,987,0.3000,0.0699,0.0163,0.8499,0.0639,-3.389624,0.000000
2019-09-23T00:00:00.000000000,992,0.3000,0.0223,0.0202,0.8684,0.0891,-3.215564,0.000000
2019-09-30T00:00:00.000000000,997,0.3000,0.0437,0.0520,0.8250,0.0793,-2.373666,0.000000
2019-10-07T00:00:00.000000000,1001,0.3000,0.0152,0.0334,0.8447,0.1067,-5.563807,0.000000
2019-10-14T00:00:00.000000000,1005,0.3000,0.1251,0.0561,0.6920,0.1268,-2.555733,0.000000
2019-10-22T00:00:00.000000000,1010,0.3000,0.0629,0.0493,0.7156,0.1722,-1.773849,0.000000
2019-10-29T00:00:00.000000000,1014,0.3000,0.1230,0.0667,0.6356,0.1747,-2.319690,0.000000
2019-11-04T00:00:00.000000000,1018,0.3000,0.0261,0.0353,0.8426,0.0959,-4.195033,0.000000
2019-11-11T00:00:00.000000000,1023,0.3000,0.0894,0.0482,0.6490,0.2135,-3.672633,0.000000
2019-11-18T00:00:00.000000000,1027,0.3000,0.0624,0.0549,0.6973,0.1853,-1.948410,0.000000
2019-11-25T00:00:00.000000000,1032,0.3000,0.0829,0.0634,0.7300,0.1238,-5.617577,0.000000
2019-12-02T00:00:00.000000000,1037,0.3000,0.1175,0.0457,0.7288,0.1079,-2.568596,0.000000
2019-12-09T00:00:00.000000000,1042,0.3000,0.1462,0.0292,0.6912,0.1335,-2.010024,0.000000
2019-12-16T00:00:00.000000000,1047,0.3000,0.0242,0.0254,0.7685,0.1819,-4.719370,0.000000
2019-12-23T00:00:00.000000000,1052,0.3000,0.1035,0.0989,0.6770,0.1206,-4.973305,0.000000
2019-12-30T00:00:00.000000000,1056,0.3000,0.0209,0.0122,0.7233,0.2436,-6.770730,0.000000
2020-01-06T00:00:00.000000000,1061,0.3000,0.0562,0.0452,0.2041,0.6945,-8.262734,0.000000
2020-01-13T00:00:00.000000000,1066,0.3000,0.1997,0.0591,0.6259,0.1153,-3.365321,0.000000
2020-01-20T00:00:00.000000000,1071,0.3000,0.0223,0.0423,0.7775,0.1579,-3.959158,0.000000
2020-01-27T00:00:00.000000000,1076,0.3000,0.0479,0.0320,0.7866,0.1335,-4.379839,0.000000
2020-02-03T00:00:00.000000000,1082,0.3000,0.0414,0.0285,0.8904,0.0397,-4.509209,0.000000
2020-02-10T00:00:00.000000000,1087,0.3000,0.1544,0.0955,0.6050,0.1452,-3.721860,0.000000
2020-02-17T00:00:00.000000000,1092,0.3000,0.0373,0.0381,0.6526,0.2719,-4.057169,0.000000
2020-02-24T00:00:00.000000000,1096,0.3000,0.1271,0.0237,0.5765,0.2727,-2.669700,0.000000
2020-03-02T00:00:00.000000000,1101,0.3000,0.0927,0.0479,0.5862,0.2732,-1.992896,0.000000
2020-03-09T00:00:00.000000000,1106,0.3000,0.1116,0.0258,0.3837,0.4789,-5.308718,0.000000
2020-03-16T00:00:00.000000000,1110,0.3000,0.2260,0.0323,0.5893,0.1523,-5.151833,0.000000
2020-03-23T00:00:00.000000000,1115,0.3000,0.0528,0.0196,0.8556,0.0720,-2.859190,0.000000
2020-03-30T00:00:00.000000000,1120,0.3000,0.0328,0.0177,0.7844,0.1651,-1.515764,0.000000
2020-04-07T00:00:00.000000000,1124,0.3000,0.0193,0.0205,0.9156,0.0446,-4.936875,0.000000
2020-04-13T00:00:00.000000000,1127,0.3000,0.0432,0.0197,0.8709,0.0662,-2.196431,0.000000
2020-04-20T00:00:00.000000000,1131,0.3000,0.0561,0.0341,0.7583,0.1515,-2.606605,0.000000
2020-04-27T00:00:00.000000000,1136,0.3000,0.0348,0.0580,0.8393,0.0678,-3.920970,0.000000
2020-05-04T00:00:00.000000000,1140,0.3000,0.0348,0.0170,0.8514,0.0969,-2.364373,0.000000
2020-05-11T00:00:00.000000000,1145,0.3000,0.0427,0.0089,0.8913,0.0571,-4.254842,0.000000
2020-05-18T00:00:00.000000000,1150,0.3000,0.0309,0.0244,0.9065,0.0383,-2.801072,0.000000
2020-05-26T00:00:00.000000000,1155,0.3000,0.0121,0.0114,0.9565,0.0199,-3.173385,0.000000
2020-06-01T00:00:00.000000000,1159,0.3000,0.0256,0.0305,0.9232,0.0207,-4.512043,0.000000
2020-06-08T00:00:00.000000000,1164,0.3000,0.0097,0.0110,0.9589,0.0205,-1.407412,0.000000
2020-06-15T00:00:00.000000000,1169,0.3000,0.0213,0.0362,0.9066,0.0360,-3.162787,0.000000
2020-06-22T00:00:00.000000000,1174,0.3000,0.0204,0.0247,0.9063,0.0487,-3.004627,0.000000
2020-06-29T00:00:00.000000000,1179,0.3000,0.0346,0.0500,0.8499,0.0655,-2.998731,0.000000
2020-07-06T00:00:00.000000000,1184,0.3000,0.0203,0.0063,0.9497,0.0236,-5.495373,0.000000
