date,step,ticker,action,shares,price,value,commission
2018-10-08T00:00:00.000000000,757,NSE_ASIANPAINT,SELL,-6,1210.00,-7260.00,7.26
2018-10-08T00:00:00.000000000,757,NSE_BEL,BUY,547,26.33,14404.32,14.40
2018-10-08T00:00:00.000000000,757,NSE_INDHOTEL,SELL,-154,119.73,-18438.16,18.44
2018-10-08T00:00:00.000000000,757,NSE_INFY,SELL,-41,725.05,-29727.05,29.73
2018-10-08T00:00:00.000000000,757,NSE_ONGC,BUY,418,149.00,62282.00,62.28
2018-10-08T00:00:00.000000000,757,NSE_PIDILITIND,SELL,-41,485.00,-19885.00,19.89
2018-10-08T00:00:00.000000000,757,NSE_SBIN,BUY,47,259.75,12208.25,12.21
2018-10-08T00:00:00.000000000,757,NSE_ULTRACEMCO,BUY,6,3770.00,22620.00,22.62
2018-10-09T00:00:00.000000000,758,NSE_ADANIPOWER,SELL,-2203,4.74,-10442.22,10.44
2018-10-09T00:00:00.000000000,758,NSE_AMBUJACEM,SELL,-5,210.00,-1050.00,1.05
2018-10-09T00:00:00.000000000,758,NSE_ASIANPAINT,SELL,-25,1254.00,-31350.00,31.35
2018-10-09T00:00:00.000000000,758,NSE_BEL,BUY,630,25.72,16201.48,16.20
2018-10-09T00:00:00.000000000,758,NSE_INDHOTEL,BUY,246,115.95,28523.06,28.52
2018-10-09T00:00:00.000000000,758,NSE_INFY,BUY,15,717.10,10756.50,10.76
2018-10-09T00:00:00.000000000,758,NSE_LT,BUY,701,1222.80,857182.83,857.18
2018-10-09T00:00:00.000000000,758,NSE_ONGC,SELL,-18,150.50,-2709.00,2.71
2018-10-09T00:00:00.000000000,758,NSE_PIDILITIND,SELL,-18,490.00,-8820.00,8.82
2018-10-09T00:00:00.000000000,758,NSE_SBIN,SELL,-3255,268.00,-872340.00,872.34
2018-10-09T00:00:00.000000000,758,NSE_ULTRACEMCO,SELL,-1,3779.00,-3779.00,3.78
2018-10-10T00:00:00.000000000,759,NSE_ADANIPOWER,SELL,-3358,4.79,-16084.82,16.08
2018-10-10T00:00:00.000000000,759,NSE_AMBUJACEM,BUY,58,204.10,11837.80,11.84
2018-10-10T00:00:00.000000000,759,NSE_ASIANPAINT,BUY,22,1205.90,26529.80,26.53
2018-10-10T00:00:00.000000000,759,NSE_BEL,SELL,-356,25.67,-9137.32,9.14
2018-10-10T00:00:00.000000000,759,NSE_INDHOTEL,SELL,-147,117.30,-17243.78,17.24
2018-10-10T00:00:00.000000000,759,NSE_INFY,SELL,-15,719.90,-10798.50,10.80
2018-10-10T00:00:00.000000000,759,NSE_LT,SELL,-9,1227.00,-11043.00,11.04
2018-10-10T00:00:00.000000000,759,NSE_ONGC,BUY,159,146.10,23229.90,23.23
2018-10-10T00:00:00.000000000,759,NSE_PIDILITIND,BUY,94,461.50,43381.00,43.38
2018-10-10T00:00:00.000000000,759,NSE_ULTRACEMCO,SELL,-2,3782.00,-7564.00,7.56
2018-10-11T00:00:00.000000000,760,NSE_ADANIPOWER,SELL,-28078,5.60,-157236.80,157.24
2018-10-11T00:00:00.000000000,760,NSE_AMBUJACEM,BUY,42,204.00,8568.00,8.57
2018-10-11T00:00:00.000000000,760,NSE_ASIANPAINT,BUY,11,1201.00,13211.00,13.21
2018-10-11T00:00:00.000000000,760,NSE_BEL,SELL,-221,26.17,-5782.83,5.78
2018-10-11T00:00:00.000000000,760,NSE_INDHOTEL,BUY,221,115.37,25495.83,25.50
2018-10-11T00:00:00.000000000,760,NSE_INFY,BUY,99,685.00,67815.00,67.81
2018-10-11T00:00:00.000000000,760,NSE_LT,BUY,4,1230.00,4920.00,4.92
2018-10-11T00:00:00.000000000,760,NSE_ONGC,SELL,-81,146.10,-11834.10,11.83
2018-10-11T00:00:00.000000000,760,NSE_PIDILITIND,SELL,-5,468.42,-2342.12,2.34
2018-10-11T00:00:00.000000000,760,NSE_ULTRACEMCO,BUY,7,3715.00,26005.00,26.00
2018-10-12T00:00:00.000000000,761,NSE_ADANIPOWER,SELL,-10768,6.14,-66115.52,66.12
2018-10-12T00:00:00.000000000,761,NSE_AMBUJACEM,BUY,53,210.00,11130.00,11.13
2018-10-12T00:00:00.000000000,761,NSE_ASIANPAINT,BUY,1,1233.90,1233.90,1.23
2018-10-12T00:00:00.000000000,761,NSE_BEL,SELL,-1970,28.67,-56473.28,56.47
2018-10-12T00:00:00.000000000,761,NSE_INDHOTEL,SELL,-118,120.31,-14196.58,14.20
2018-10-12T00:00:00.000000000,761,NSE_INFY,BUY,47,676.40,31790.80,31.79
2018-10-12T00:00:00.000000000,761,NSE_LT,BUY,19,1224.80,23271.20,23.27
2018-10-12T00:00:00.000000000,761,NSE_ONGC,SELL,-268,154.70,-41459.60,41.46
2018-10-12T00:00:00.000000000,761,NSE_PIDILITIND,SELL,-16,485.00,-7760.00,7.76
2018-10-12T00:00:00.000000000,761,NSE_ULTRACEMCO,BUY,6,3728.00,22368.00,22.37
2018-10-15T00:00:00.000000000,762,NSE_ADANIPOWER,SELL,-141767,6.60,-935662.19,935.66
2018-10-15T00:00:00.000000000,762,NSE_AMBUJACEM,SELL,-80,218.80,-17504.00,17.50
2018-10-15T00:00:00.000000000,762,NSE_BEL,BUY,429,28.82,12362.34,12.36
2018-10-15T00:00:00.000000000,762,NSE_DLF,BUY,5665,157.15,890254.72,890.25
2018-10-15T00:00:00.000000000,762,NSE_INDHOTEL,SELL,-20,122.64,-2452.73,2.45
2018-10-15T00:00:00.000000000,762,NSE_INFY,SELL,-2,688.60,-1377.20,1.38
2018-10-15T00:00:00.000000000,762,NSE_LT,SELL,-715,1230.00,-879450.00,879.45
2018-10-15T00:00:00.000000000,762,NSE_ONGC,SELL,-96,158.95,-15259.20,15.26
2018-10-15T00:00:00.000000000,762,NSE_PIDILITIND,SELL,-23,499.00,-11477.00,11.48
2018-10-15T00:00:00.000000000,762,NSE_TATAPOWER,BUY,12840,69.95,898157.96,898.16
2018-10-15T00:00:00.000000000,762,NSE_ULTRACEMCO,SELL,-2,3820.00,-7640.00,7.64
2018-10-16T00:00:00.000000000,763,NSE_AMBUJACEM,BUY,46,218.00,10028.00,10.03
2018-10-16T00:00:00.000000000,763,NSE_ASIANPAINT,BUY,1,1257.00,1257.00,1.26
2018-10-16T00:00:00.000000000,763,NSE_BEL,BUY,277,29.18,8083.78,8.08
2018-10-16T00:00:00.000000000,763,NSE_DLF,SELL,-14,158.05,-2212.70,2.21
2018-10-16T00:00:00.000000000,763,NSE_INDHOTEL,BUY,57,122.15,6962.66,6.96
2018-10-16T00:00:00.000000000,763,NSE_INFY,SELL,-39,710.00,-27690.00,27.69
2018-10-16T00:00:00.000000000,763,NSE_ONGC,SELL,-102,161.95,-16518.90,16.52
2018-10-16T00:00:00.000000000,763,NSE_PIDILITIND,BUY,25,494.00,12350.00,12.35
2018-10-16T00:00:00.000000000,763,NSE_TATAPOWER,SELL,-455,71.55,-32555.25,32.56
2018-10-16T00:00:00.000000000,763,NSE_ULTRACEMCO,BUY,6,3744.00,22464.00,22.46
2018-10-17T00:00:00.000000000,764,NSE_AMBUJACEM,SELL,-61,223.50,-13633.50,13.63
2018-10-17T00:00:00.000000000,764,NSE_ASIANPAINT,SELL,-8,1282.20,-10257.60,10.26
2018-10-17T00:00:00.000000000,764,NSE_BEL,BUY,54,29.53,1594.80,1.59
2018-10-17T00:00:00.000000000,764,NSE_DLF,SELL,-54,161.00,-8694.00,8.69
2018-10-17T00:00:00.000000000,764,NSE_INDHOTEL,BUY,101,121.67,12288.39,12.29
2018-10-17T00:00:00.000000000,764,NSE_INFY,BUY,12,710.00,8520.00,8.52
2018-10-17T00:00:00.000000000,764,NSE_ONGC,SELL,-116,166.60,-19325.60,19.33
2018-10-17T00:00:00.000000000,764,NSE_TATAPOWER,SELL,-165,74.25,-12251.25,12.25
2018-10-17T00:00:00.000000000,764,NSE_ULTRACEMCO,SELL,-1,3785.50,-3785.50,3.79
2018-10-19T00:00:00.000000000,765,NSE_AMBUJACEM,SELL,-14,214.90,-3008.60,3.01
2018-10-19T00:00:00.000000000,765,NSE_ASIANPAINT,SELL,-6,1264.00,-7584.00,7.58
2018-10-19T00:00:00.000000000,765,NSE_BEL,BUY,380,28.30,10753.99,10.75
2018-10-19T00:00:00.000000000,765,NSE_DLF,BUY,573,142.90,81881.70,81.88
2018-10-19T00:00:00.000000000,765,NSE_INDHOTEL,SELL,-127,121.09,-15377.87,15.38
2018-10-19T00:00:00.000000000,765,NSE_INFY,BUY,16,687.00,10992.00,10.99
2018-10-19T00:00:00.000000000,765,NSE_ONGC,BUY,17,162.50,2762.50,2.76
2018-10-19T00:00:00.000000000,765,NSE_PIDILITIND,BUY,15,484.00,7260.00,7.26
2018-10-19T00:00:00.000000000,765,NSE_TATAPOWER,SELL,-107,72.00,-7704.00,7.70
2018-10-19T00:00:00.000000000,765,NSE_ULTRACEMCO,BUY,7,3610.00,25270.00,25.27
2018-10-22T00:00:00.000000000,766,NSE_ADANIPOWER,BUY,131978,6.79,896130.61,896.13
2018-10-22T00:00:00.000000000,766,NSE_AMBUJACEM,BUY,98,212.05,20780.90,20.78
2018-10-22T00:00:00.000000000,766,NSE_ASIANPAINT,BUY,5,1245.00,6225.00,6.23
2018-10-22T00:00:00.000000000,766,NSE_DLF,SELL,-6170,154.00,-950180.00,950.18
2018-10-22T00:00:00.000000000,766,NSE_INDHOTEL,BUY,52,119.24,6200.67,6.20
2018-10-22T00:00:00.000000000,766,NSE_INFY,BUY,35,688.70,24104.50,24.10
2018-10-22T00:00:00.000000000,766,NSE_KOTAKBANK,BUY,725,1205.20,873769.96,873.77
2018-10-22T00:00:00.000000000,766,NSE_PIDILITIND,SELL,-29,488.00,-14152.00,14.15
2018-10-22T00:00:00.000000000,766,NSE_TATAPOWER,SELL,-12113,70.80,-857600.44,857.60
2018-10-22T00:00:00.000000000,766,NSE_ULTRACEMCO,SELL,-1,3598.00,-3598.00,3.60
2018-10-23T00:00:00.000000000,767,NSE_ADANIPOWER,BUY,2207,6.60,14566.20,14.57
2018-10-23T00:00:00.000000000,767,NSE_AMBUJACEM,BUY,185,202.80,37518.00,37.52
2018-10-23T00:00:00.000000000,767,NSE_ASIANPAINT,BUY,2,1135.20,2270.40,2.27
2018-10-23T00:00:00.000000000,767,NSE_BEL,SELL,-691,28.12,-19428.60,19.43
2018-10-23T00:00:00.000000000,767,NSE_INDHOTEL,SELL,-401,124.09,-49760.44,49.76
2018-10-23T00:00:00.000000000,767,NSE_INFY,BUY,20,675.95,13519.00,13.52
2018-10-23T00:00:00.000000000,767,NSE_KOTAKBANK,BUY,23,1150.00,26450.00,26.45
2018-10-23T00:00:00.000000000,767,NSE_ONGC,BUY,124,155.35,19263.40,19.26
2018-10-23T00:00:00.000000000,767,NSE_PIDILITIND,BUY,6,479.50,2877.00,2.88
2018-10-23T00:00:00.000000000,767,NSE_ULTRACEMCO,BUY,6,3453.80,20722.80,20.72
2018-10-24T00:00:00.000000000,768,NSE_ADANIPOWER,SELL,-3436,6.77,-23261.72,23.26
2018-10-24T00:00:00.000000000,768,NSE_AMBUJACEM,SELL,-103,202.00,-20806.00,20.81
2018-10-24T00:00:00.000000000,768,NSE_ASIANPAINT,BUY,17,1160.00,19720.00,19.72
2018-10-24T00:00:00.000000000,768,NSE_BEL,SELL,-1389,29.33,-40743.96,40.74
2018-10-24T00:00:00.000000000,768,NSE_INDHOTEL,BUY,162,121.18,19631.57,19.63
2018-10-24T00:00:00.000000000,768,NSE_INFY,BUY,53,663.00,35139.00,35.14
2018-10-24T00:00:00.000000000,768,NSE_KOTAKBANK,SELL,-23,1185.00,-27255.00,27.25
2018-10-24T00:00:00.000000000,768,NSE_ONGC,SELL,-107,157.95,-16900.65,16.90
2018-10-24T00:00:00.000000000,768,NSE_PIDILITIND,BUY,55,465.50,25602.50,25.60
2018-10-24T00:00:00.000000000,768,NSE_ULTRACEMCO,BUY,6,3376.10,20256.60,20.26
2018-10-25T00:00:00.000000000,769,NSE_ADANIPOWER,BUY,178,6.65,1183.70,1.18
2018-10-25T00:00:00.000000000,769,NSE_AMBUJACEM,BUY,234,194.00,45396.00,45.40
2018-10-25T00:00:00.000000000,769,NSE_ASIANPAINT,SELL,-18,1180.50,-21249.00,21.25
2018-10-25T00:00:00.000000000,769,NSE_BEL,BUY,923,27.93,25782.44,25.78
2018-10-25T00:00:00.000000000,769,NSE_INDHOTEL,SELL,-118,121.09,-14288.10,14.29
2018-10-25T00:00:00.000000000,769,NSE_INFY,BUY,29,643.00,18647.00,18.65
2018-10-25T00:00:00.000000000,769,NSE_KOTAKBANK,SELL,-5,1173.00,-5865.00,5.87
2018-10-25T00:00:00.000000000,769,NSE_ONGC,BUY,83,157.00,13031.00,13.03
2018-10-25T00:00:00.000000000,769,NSE_PIDILITIND,SELL,-34,466.00,-15844.00,15.84
2018-10-25T00:00:00.000000000,769,NSE_ULTRACEMCO,SELL,-2,3342.00,-6684.00,6.68
2018-10-26T00:00:00.000000000,770,NSE_ADANIPOWER,SELL,-2470,6.61,-16326.70,16.33
2018-10-26T00:00:00.000000000,770,NSE_AMBUJACEM,BUY,59,193.65,11425.35,11.43
2018-10-26T00:00:00.000000000,770,NSE_ASIANPAINT,SELL,-6,1200.00,-7200.00,7.20
2018-10-26T00:00:00.000000000,770,NSE_BEL,SELL,-30695,27.73,-851273.80,851.27
2018-10-26T00:00:00.000000000,770,NSE_DLF,BUY,5472,155.00,848160.00,848.16
2018-10-26T00:00:00.000000000,770,NSE_INDHOTEL,SELL,-159,124.38,-19776.69,19.78
2018-10-26T00:00:00.000000000,770,NSE_INFY,BUY,2,645.30,1290.60,1.29
2018-10-26T00:00:00.000000000,770,NSE_KOTAKBANK,SELL,-5,1185.00,-5925.00,5.92
2018-10-26T00:00:00.000000000,770,NSE_ONGC,BUY,167,156.00,26052.00,26.05
2018-10-26T00:00:00.000000000,770,NSE_PIDILITIND,SELL,-5,469.50,-2347.50,2.35
2018-10-26T00:00:00.000000000,770,NSE_ULTRACEMCO,BUY,1,3351.20,3351.20,3.35
2018-10-29T00:00:00.000000000,771,NSE_ADANIPOWER,SELL,-6987,7.14,-49887.18,49.89
2018-10-29T00:00:00.000000000,771,NSE_AMBUJACEM,SELL,-63,192.00,-12096.00,12.10
2018-10-29T00:00:00.000000000,771,NSE_ASIANPAINT,BUY,3,1194.80,3584.40,3.58
2018-10-29T00:00:00.000000000,771,NSE_DLF,SELL,-7,155.00,-1085.00,1.08
2018-10-29T00:00:00.000000000,771,NSE_INDHOTEL,BUY,49,123.41,6047.20,6.05
2018-10-29T00:00:00.000000000,771,NSE_INFY,BUY,28,633.70,17743.60,17.74
2018-10-29T00:00:00.000000000,771,NSE_KOTAKBANK,BUY,20,1152.10,23042.00,23.04
2018-10-29T00:00:00.000000000,771,NSE_ONGC,BUY,177,152.50,26992.50,26.99
2018-10-29T00:00:00.000000000,771,NSE_ULTRACEMCO,SELL,-5,3404.95,-17024.75,17.02
2018-10-30T00:00:00.000000000,772,NSE_ADANIPOWER,SELL,-18641,8.39,-156398.00,156.40
2018-10-30T00:00:00.000000000,772,NSE_AMBUJACEM,BUY,177,193.10,34178.70,34.18
2018-10-30T00:00:00.000000000,772,NSE_ASIANPAINT,BUY,13,1194.80,15532.40,15.53
2018-10-30T00:00:00.000000000,772,NSE_DLF,SELL,-191,163.95,-31314.45,31.31
2018-10-30T00:00:00.000000000,772,NSE_INDHOTEL,BUY,227,122.15,27728.50,27.73
2018-10-30T00:00:00.000000000,772,NSE_INFY,BUY,2,641.10,1282.20,1.28
2018-10-30T00:00:00.000000000,772,NSE_KOTAKBANK,BUY,23,1140.00,26220.00,26.22
2018-10-30T00:00:00.000000000,772,NSE_ONGC,BUY,54,155.00,8370.00,8.37
2018-10-30T00:00:00.000000000,772,NSE_PIDILITIND,SELL,-25,486.00,-12150.00,12.15
2018-10-30T00:00:00.000000000,772,NSE_ULTRACEMCO,BUY,3,3440.00,10320.00,10.32
2018-10-31T00:00:00.000000000,773,NSE_ADANIPOWER,SELL,-7048,9.00,-63432.00,63.43
2018-10-31T00:00:00.000000000,773,NSE_AMBUJACEM,BUY,29,193.00,5597.00,5.60
2018-10-31T00:00:00.000000000,773,NSE_ASIANPAINT,BUY,3,1205.60,3616.80,3.62
2018-10-31T00:00:00.000000000,773,NSE_DLF,BUY,34,163.80,5569.20,5.57
2018-10-31T00:00:00.000000000,773,NSE_INDHOTEL,SELL,-29,123.61,-3584.58,3.58
2018-10-31T00:00:00.000000000,773,NSE_INFY,SELL,-49,663.90,-32531.10,32.53
2018-10-31T00:00:00.000000000,773,NSE_KOTAKBANK,BUY,12,1129.10,13549.20,13.55
2018-10-31T00:00:00.000000000,773,NSE_ONGC,BUY,92,154.00,14168.00,14.17
2018-10-31T00:00:00.000000000,773,NSE_PIDILITIND,BUY,78,469.00,36582.00,36.58
2018-10-31T00:00:00.000000000,773,NSE_ULTRACEMCO,SELL,-1,3470.00,-3470.00,3.47
2018-11-01T00:00:00.000000000,774,NSE_ADANIPOWER,SELL,-95781,9.16,-877353.95,877.35
2018-11-01T00:00:00.000000000,774,NSE_AMBUJACEM,SELL,-105,197.60,-20748.00,20.75
2018-11-01T00:00:00.000000000,774,NSE_ASIANPAINT,SELL,-20,1233.00,-24660.00,24.66
2018-11-01T00:00:00.000000000,774,NSE_BEL,BUY,30201,31.12,939753.47,939.75
2018-11-01T00:00:00.000000000,774,NSE_DLF,SELL,-30,165.45,-4963.50,4.96
2018-11-01T00:00:00.000000000,774,NSE_INDHOTEL,BUY,11,124.14,1365.53,1.37
2018-11-01T00:00:00.000000000,774,NSE_INFY,SELL,-50,689.70,-34485.00,34.49
2018-11-01T00:00:00.000000000,774,NSE_KOTAKBANK,BUY,7,1123.70,7865.90,7.87
2018-11-01T00:00:00.000000000,774,NSE_ONGC,SELL,-22,155.50,-3421.00,3.42
2018-11-01T00:00:00.000000000,774,NSE_PIDILITIND,SELL,-42,481.90,-20239.80,20.24
2018-11-01T00:00:00.000000000,774,NSE_ULTRACEMCO,SELL,-2,3522.00,-7044.00,7.04
2018-11-02T00:00:00.000000000,775,NSE_AMBUJACEM,SELL,-67,202.00,-13534.00,13.53
2018-11-02T00:00:00.000000000,775,NSE_ASIANPAINT,BUY,3,1242.00,3726.00,3.73
2018-11-02T00:00:00.000000000,775,NSE_BEL,SELL,-111,32.77,-3637.10,3.64
2018-11-02T00:00:00.000000000,775,NSE_DLF,SELL,-354,178.90,-63330.60,63.33
2018-11-02T00:00:00.000000000,775,NSE_INDHOTEL,SELL,-146,127.92,-18676.36,18.68
2018-11-02T00:00:00.000000000,775,NSE_INFY,BUY,66,665.95,43952.70,43.95
2018-11-02T00:00:00.000000000,775,NSE_KOTAKBANK,BUY,10,1118.25,11182.50,11.18
2018-11-02T00:00:00.000000000,775,NSE_ONGC,BUY,64,155.50,9952.00,9.95
2018-11-02T00:00:00.000000000,775,NSE_PIDILITIND,SELL,-32,495.00,-15840.00,15.84
2018-11-02T00:00:00.000000000,775,NSE_ULTRACEMCO,SELL,-3,3590.00,-10770.00,10.77
2018-11-05T00:00:00.000000000,776,NSE_AMBUJACEM,SELL,-47,203.90,-9583.30,9.58
2018-11-05T00:00:00.000000000,776,NSE_ASIANPAINT,SELL,-6,1252.00,-7512.00,7.51
2018-11-05T00:00:00.000000000,776,NSE_BEL,BUY,1566,31.68,49616.05,49.62
2018-11-05T00:00:00.000000000,776,NSE_DLF,BUY,257,170.00,43690.00,43.69
2018-11-05T00:00:00.000000000,776,NSE_INDHOTEL,BUY,86,126.51,10880.25,10.88
2018-11-05T00:00:00.000000000,776,NSE_INFY,BUY,7,663.50,4644.50,4.64
2018-11-05T00:00:00.000000000,776,NSE_KOTAKBANK,SELL,-11,1135.00,-12485.00,12.48
2018-11-05T00:00:00.000000000,776,NSE_ONGC,SELL,-362,165.00,-59730.00,59.73
2018-11-05T00:00:00.000000000,776,NSE_ULTRACEMCO,SELL,-8,3716.95,-29735.60,29.74
2018-11-06T00:00:00.000000000,777,NSE_AMBUJACEM,SELL,-43,206.00,-8858.00,8.86
2018-11-06T00:00:00.000000000,777,NSE_ASIANPAINT,BUY,11,1242.20,13664.20,13.66
2018-11-06T00:00:00.000000000,777,NSE_BEL,BUY,121,31.92,3861.91,3.86
2018-11-06T00:00:00.000000000,777,NSE_DLF,SELL,-112,174.05,-19493.60,19.49
2018-11-06T00:00:00.000000000,777,NSE_INDHOTEL,SELL,-87,128.36,-11167.01,11.17
2018-11-06T00:00:00.000000000,777,NSE_INFY,SELL,-6,667.90,-4007.40,4.01
2018-11-06T00:00:00.000000000,777,NSE_KOTAKBANK,BUY,5,1128.45,5642.25,5.64
2018-11-06T00:00:00.000000000,777,NSE_ONGC,BUY,365,155.95,56921.75,56.92
2018-11-06T00:00:00.000000000,777,NSE_PIDILITIND,SELL,-76,517.47,-39328.10,39.33
2018-11-06T00:00:00.000000000,777,NSE_ULTRACEMCO,SELL,-3,3774.55,-11323.65,11.32
2018-11-07T00:00:00.000000000,778,NSE_AMBUJACEM,SELL,-22,205.60,-4523.20,4.52
2018-11-07T00:00:00.000000000,778,NSE_ASIANPAINT,BUY,26,1250.00,32500.00,32.50
2018-11-07T00:00:00.000000000,778,NSE_BEL,SELL,-89,31.98,-2846.51,2.85
2018-11-07T00:00:00.000000000,778,NSE_DLF,SELL,-5069,174.00,-882006.00,882.01
2018-11-07T00:00:00.000000000,778,NSE_INDHOTEL,SELL,-32,128.21,-4102.75,4.10
2018-11-07T00:00:00.000000000,778,NSE_INFY,SELL,-19,673.00,-12787.00,12.79
2018-11-07T00:00:00.000000000,778,NSE_KOTAKBANK,SELL,-8,1134.00,-9072.00,9.07
2018-11-07T00:00:00.000000000,778,NSE_LT,BUY,641,1370.00,878170.00,878.17
2018-11-07T00:00:00.000000000,778,NSE_ONGC,SELL,-101,157.55,-15912.55,15.91
2018-11-07T00:00:00.000000000,778,NSE_PIDILITIND,BUY,51,500.00,25500.00,25.50
2018-11-07T00:00:00.000000000,778,NSE_ULTRACEMCO,SELL,-1,3770.00,-3770.00,3.77
2018-11-09T00:00:00.000000000,779,NSE_AMBUJACEM,SELL,-6,207.35,-1244.10,1.24
2018-11-09T00:00:00.000000000,779,NSE_ASIANPAINT,BUY,3,1259.80,3779.40,3.78
2018-11-09T00:00:00.000000000,779,NSE_BEL,SELL,-309,31.83,-9836.49,9.84
2018-11-09T00:00:00.000000000,779,NSE_INDHOTEL,BUY,74,127.87,9462.51,9.46
2018-11-09T00:00:00.000000000,779,NSE_KOTAKBANK,BUY,6,1132.00,6792.00,6.79
2018-11-09T00:00:00.000000000,779,NSE_LT,SELL,-15,1365.95,-20489.25,20.49
2018-11-09T00:00:00.000000000,779,NSE_ONGC,BUY,31,158.00,4898.00,4.90
2018-11-09T00:00:00.000000000,779,NSE_PIDILITIND,SELL,-11,507.00,-5577.00,5.58
2018-11-12T00:00:00.000000000,780,NSE_AMBUJACEM,BUY,38,205.90,7824.20,7.82
2018-11-12T00:00:00.000000000,780,NSE_ASIANPAINT,SELL,-11,1295.00,-14245.00,14.25
2018-11-12T00:00:00.000000000,780,NSE_BEL,SELL,-395,32.90,-12995.49,13.00
2018-11-12T00:00:00.000000000,780,NSE_INDHOTEL,SELL,-45,128.84,-5797.85,5.80
2018-11-12T00:00:00.000000000,780,NSE_INFY,BUY,31,666.00,20646.00,20.65
2018-11-12T00:00:00.000000000,780,NSE_KOTAKBANK,SELL,-4,1139.00,-4556.00,4.56
2018-11-12T00:00:00.000000000,780,NSE_LT,BUY,9,1372.90,12356.10,12.36
2018-11-12T00:00:00.000000000,780,NSE_ONGC,BUY,50,156.95,7847.50,7.85
2018-11-12T00:00:00.000000000,780,NSE_PIDILITIND,SELL,-55,523.47,-28791.12,28.79
2018-11-12T00:00:00.000000000,780,NSE_ULTRACEMCO,SELL,-1,3821.90,-3821.90,3.82
2018-11-13T00:00:00.000000000,781,NSE_AMBUJACEM,BUY,30,202.95,6088.50,6.09
2018-11-13T00:00:00.000000000,781,NSE_ASIANPAINT,BUY,7,1277.45,8942.15,8.94
2018-11-13T00:00:00.000000000,781,NSE_BEL,BUY,1166,31.67,36923.30,36.92
2018-11-13T00:00:00.000000000,781,NSE_INDHOTEL,BUY,53,126.90,6725.82,6.73
2018-11-13T00:00:00.000000000,781,NSE_INFY,SELL,-6,663.50,-3981.00,3.98
2018-11-13T00:00:00.000000000,781,NSE_KOTAKBANK,SELL,-14,1150.00,-16100.00,16.10
2018-11-13T00:00:00.000000000,781,NSE_LT,SELL,-19,1364.00,-25916.00,25.92
2018-11-13T00:00:00.000000000,781,NSE_ONGC,SELL,-13,156.05,-2028.65,2.03
2018-11-13T00:00:00.000000000,781,NSE_PIDILITIND,BUY,16,514.50,8232.00,8.23
2018-11-13T00:00:00.000000000,781,NSE_ULTRACEMCO,BUY,4,3730.00,14920.00,14.92
2018-11-14T00:00:00.000000000,782,NSE_AMBUJACEM,SELL,-40,207.00,-8280.00,8.28
2018-11-14T00:00:00.000000000,782,NSE_ASIANPAINT,SELL,-21,1312.00,-27552.00,27.55
2018-11-14T00:00:00.000000000,782,NSE_BEL,BUY,306,31.82,9735.89,9.74
2018-11-14T00:00:00.000000000,782,NSE_DLF,BUY,5111,173.20,885225.18,885.23
2018-11-14T00:00:00.000000000,782,NSE_INDHOTEL,SELL,-60,129.42,-7765.37,7.77
2018-11-14T00:00:00.000000000,782,NSE_INFY,BUY,13,665.70,8654.10,8.65
2018-11-14T00:00:00.000000000,782,NSE_KOTAKBANK,SELL,-5,1170.10,-5850.50,5.85
2018-11-14T00:00:00.000000000,782,NSE_LT,SELL,-616,1394.00,-858704.00,858.70
2018-11-14T00:00:00.000000000,782,NSE_PIDILITIND,SELL,-64,539.85,-34550.40,34.55
2018-11-14T00:00:00.000000000,782,NSE_ULTRACEMCO,SELL,-4,3838.00,-15352.00,15.35
2018-11-15T00:00:00.000000000,783,NSE_AMBUJACEM,SELL,-103,211.40,-21774.20,21.77
2018-11-15T00:00:00.000000000,783,NSE_ASIANPAINT,BUY,2,1320.00,2640.00,2.64
2018-11-15T00:00:00.000000000,783,NSE_BEL,SELL,-69,31.90,-2201.10,2.20
2018-11-15T00:00:00.000000000,783,NSE_DLF,BUY,285,163.80,46683.00,46.68
2018-11-15T00:00:00.000000000,783,NSE_INDHOTEL,BUY,131,127.00,16636.90,16.64
2018-11-15T00:00:00.000000000,783,NSE_INFY,BUY,26,654.00,17004.00,17.00
2018-11-15T00:00:00.000000000,783,NSE_KOTAKBANK,BUY,20,1139.00,22780.00,22.78
2018-11-15T00:00:00.000000000,783,NSE_ONGC,SELL,-145,161.40,-23403.00,23.40
2018-11-15T00:00:00.000000000,783,NSE_PIDILITIND,SELL,-52,544.35,-28306.20,28.31
2018-11-15T00:00:00.000000000,783,NSE_ULTRACEMCO,SELL,-6,3927.80,-23566.80,23.57
2018-11-16T00:00:00.000000000,784,NSE_AMBUJACEM,SELL,-97,217.90,-21136.30,21.14
2018-11-16T00:00:00.000000000,784,NSE_ASIANPAINT,BUY,9,1320.00,11880.00,11.88
2018-11-16T00:00:00.000000000,784,NSE_BEL,SELL,-113,32.33,-3653.66,3.65
2018-11-16T00:00:00.000000000,784,NSE_DLF,SELL,-157,170.15,-26713.55,26.71
2018-11-16T00:00:00.000000000,784,NSE_INDHOTEL,BUY,65,127.05,8258.10,8.26
2018-11-16T00:00:00.000000000,784,NSE_KOTAKBANK,SELL,-16,1172.00,-18752.00,18.75
2018-11-16T00:00:00.000000000,784,NSE_ONGC,BUY,193,158.00,30494.00,30.49
2018-11-16T00:00:00.000000000,784,NSE_PIDILITIND,SELL,-37,554.50,-20516.50,20.52
