step,phase,actor_loss,critic_loss,actor_grad_norm,weight_mean,weight_std
72,train,0.047085,0.140241,0.000009,0.0095,0.0283
73,train,0.034963,0.183570,0.000007,0.0095,0.0284
74,train,0.025564,0.195025,0.000006,0.0095,0.0285
75,train,0.019858,0.133004,0.000006,0.0095,0.0283
76,train,0.020169,0.235619,0.000005,0.0095,0.0284
77,train,0.017835,0.131986,0.000004,0.0095,0.0283
78,train,0.017244,0.146169,0.000004,0.0094,0.0281
79,train,0.017930,0.129438,0.000005,0.0094,0.0281
80,train,0.019372,0.168685,0.000005,0.0094,0.0282
81,train,0.021040,0.207563,0.000007,0.0095,0.0283
82,train,0.021799,0.233729,0.000005,0.0094,0.0282
83,train,0.021023,0.178389,0.000009,0.0095,0.0283
84,train,0.019918,0.157929,0.000010,0.0094,0.0282
85,train,0.016592,0.190882,0.000010,0.0094,0.0282
86,train,0.015045,0.149981,0.000008,0.0094,0.0282
87,train,0.015688,0.211118,0.000011,0.0094,0.0280
88,train,0.017035,0.221964,0.000016,0.0094,0.0282
89,train,0.020752,0.217066,0.000020,0.0094,0.0282
90,train,0.021982,0.145458,0.000022,0.0094,0.0281
91,train,0.021346,0.152816,0.000023,0.0094,0.0280
92,train,0.017378,0.110972,0.000019,0.0092,0.0276
93,train,0.016892,0.217766,0.000015,0.0094,0.0281
94,train,0.016728,0.185620,0.000010,0.0093,0.0279
95,train,0.015816,0.117132,0.000011,0.0093,0.0279
96,train,0.014773,0.126253,0.000015,0.0093,0.0277
97,train,0.014969,0.137009,0.000012,0.0093,0.0277
98,train,0.017107,0.193095,0.000023,0.0093,0.0278
99,train,0.019128,0.117815,0.000019,0.0093,0.0278
100,train,0.021410,0.142198,0.000010,0.0093,0.0279
101,train,0.022881,0.191244,0.000009,0.0093,0.0279
102,train,0.024807,0.120291,0.000016,0.0092,0.0275
103,train,0.028091,0.139002,0.000017,0.0093,0.0277
104,train,0.033447,0.113514,0.000031,0.0092,0.0275
105,train,0.041789,0.134184,0.000049,0.0092,0.0276
106,train,0.049725,0.119973,0.000049,0.0092,0.0274
107,train,0.056417,0.126944,0.000050,0.0093,0.0278
108,train,0.067033,0.191804,0.000037,0.0093,0.0277
109,train,0.072863,0.072504,0.000045,0.0092,0.0276
110,train,0.073886,0.096597,0.000045,0.0092,0.0275
111,train,0.078556,0.184604,0.000031,0.0093,0.0279
112,train,0.083682,0.128215,0.000040,0.0092,0.0276
113,train,0.084955,0.121281,0.000049,0.0092,0.0274
114,train,0.082427,0.158612,0.000032,0.0092,0.0275
115,train,0.078327,0.122707,0.000035,0.0092,0.0275
116,train,0.070305,0.142300,0.000031,0.0092,0.0276
117,train,0.064832,0.119107,0.000025,0.0092,0.0274
118,train,0.063047,0.092433,0.000018,0.0091,0.0272
119,train,0.064658,0.122463,0.000039,0.0091,0.0272
120,train,0.066639,0.150628,0.000019,0.0092,0.0275
121,train,0.070795,0.120861,0.000007,0.0092,0.0276
122,train,0.074592,0.091524,0.000015,0.0091,0.0272
123,train,0.077193,0.151523,0.000017,0.0091,0.0273
124,train,0.078398,0.128842,0.000012,0.0090,0.0271
125,train,0.078139,0.126290,0.000008,0.0090,0.0269
126,train,0.082662,0.081981,0.000007,0.0090,0.0269
127,train,0.085802,0.107951,0.000005,0.0091,0.0271
128,train,0.093814,0.116451,0.000005,0.0091,0.0272
129,train,0.104970,0.118494,0.000017,0.0091,0.0271
130,train,0.119638,0.151971,0.000012,0.0091,0.0272
131,train,0.140917,0.134626,0.000010,0.0091,0.0271
132,train,0.150157,0.117362,0.000028,0.0090,0.0271
133,train,0.148924,0.100322,0.000032,0.0090,0.0271
134,train,0.143281,0.112244,0.000027,0.0091,0.0271
135,train,0.141198,0.095404,0.000013,0.0091,0.0271
136,train,0.134115,0.132388,0.000019,0.0092,0.0274
137,train,0.119240,0.069482,0.000025,0.0090,0.0269
138,train,0.106083,0.100744,0.000031,0.0091,0.0272
139,train,0.086408,0.093275,0.000020,0.0090,0.0269
140,train,0.070821,0.111008,0.000016,0.0091,0.0272
141,train,0.055238,0.083927,0.000012,0.0090,0.0271
142,train,0.048414,0.082284,0.000011,0.0089,0.0267
143,train,0.045421,0.143449,0.000013,0.0090,0.0269
144,train,0.045759,0.121160,0.000020,0.0091,0.0272
145,train,0.048913,0.091493,0.000021,0.0090,0.0268
146,train,0.052278,0.158265,0.000024,0.0091,0.0273
147,train,0.054700,0.043633,0.000040,0.0089,0.0267
148,train,0.055521,0.075759,0.000046,0.0090,0.0269
149,train,0.053603,0.072964,0.000043,0.0088,0.0264
150,train,0.049825,0.078985,0.000023,0.0089,0.0268
151,train,0.055039,0.087880,0.000072,0.0089,0.0267
152,train,0.072034,0.106643,0.000107,0.0090,0.0268
153,train,0.078903,0.136692,0.000073,0.0091,0.0272
154,train,0.082773,0.096616,0.000103,0.0090,0.0270
155,train,0.086356,0.107771,0.000031,0.0090,0.0268
156,train,0.109851,0.091264,0.000018,0.0089,0.0265
157,train,0.141732,0.150577,0.000019,0.0090,0.0268
158,train,0.176759,0.084656,0.000020,0.0090,0.0269
159,train,0.219358,0.071208,0.000020,0.0090,0.0269
160,train,0.257942,0.098102,0.000021,0.0090,0.0269
161,train,0.299196,0.077309,0.000021,0.0091,0.0272
162,train,0.320692,0.044426,0.000024,0.0089,0.0266
163,train,0.327281,0.072828,0.000025,0.0088,0.0264
164,train,0.323516,0.064070,0.000026,0.0089,0.0265
165,train,0.310711,0.077233,0.000028,0.0089,0.0265
166,train,0.292765,0.077845,0.000028,0.0088,0.0265
167,train,0.255894,0.060949,0.000024,0.0089,0.0267
168,train,0.199163,0.124781,0.000021,0.0090,0.0268
169,train,0.151914,0.133912,0.000018,0.0088,0.0265
170,train,0.116088,0.042083,0.000016,0.0088,0.0262
171,train,0.086915,0.101312,0.000014,0.0091,0.0271
172,train,0.069767,0.119604,0.000018,0.0089,0.0267
173,train,0.069314,0.168170,0.000078,0.0090,0.0269
174,train,0.071899,0.137348,0.000067,0.0089,0.0266
175,train,0.069619,0.050948,0.000061,0.0088,0.0265
176,train,0.075244,0.127705,0.000058,0.0089,0.0267
177,train,0.087223,0.027639,0.000057,0.0087,0.0260
178,train,0.098561,0.098921,0.000022,0.0090,0.0269
179,train,0.119120,0.097805,0.000029,0.0089,0.0266
180,train,0.142130,0.066334,0.000038,0.0088,0.0264
181,train,0.178733,0.107591,0.000122,0.0089,0.0266
182,train,0.254461,0.073412,0.000168,0.0088,0.0263
183,train,0.323534,0.101929,0.000222,0.0088,0.0265
184,train,0.314517,0.098641,0.000262,0.0089,0.0265
185,train,0.303909,0.068200,0.000163,0.0088,0.0262
186,train,0.259302,0.127889,0.000132,0.0090,0.0271
187,train,0.236646,0.078217,0.000098,0.0088,0.0262
188,train,0.238086,0.046322,0.000050,0.0088,0.0262
189,train,0.253383,0.096810,0.000047,0.0089,0.0267
190,train,0.255173,0.022625,0.000039,0.0087,0.0259
191,train,0.263711,0.059486,0.000045,0.0089,0.0266
192,train,0.276813,0.080640,0.000052,0.0089,0.0266
193,train,0.274212,0.063832,0.000056,0.0087,0.0261
194,train,0.256990,0.094301,0.000064,0.0088,0.0263
195,train,0.234607,0.078396,0.000060,0.0090,0.0270
196,train,0.200262,0.064723,0.000071,0.0089,0.0265
197,train,0.161970,0.105648,0.000090,0.0090,0.0269
198,train,0.126135,0.086262,0.000091,0.0088,0.0263
199,train,0.092363,0.077978,0.000070,0.0088,0.0263
200,train,0.076023,0.124951,0.000081,0.0090,0.0270
201,train,0.068144,0.089678,0.000084,0.0089,0.0266
202,train,0.072029,0.029702,0.000129,0.0086,0.0258
203,train,0.076329,0.110056,0.000117,0.0089,0.0266
204,train,0.086716,0.041576,0.000110,0.0088,0.0263
205,train,0.099834,0.101344,0.000106,0.0088,0.0262
206,train,0.112042,0.052455,0.000091,0.0087,0.0261
207,train,0.118779,0.072090,0.000147,0.0089,0.0267
208,train,0.124700,0.062553,0.000108,0.0088,0.0264
209,train,0.132982,0.064619,0.000074,0.0089,0.0265
210,train,0.156500,0.074398,0.000101,0.0088,0.0263
211,train,0.190107,0.084431,0.000064,0.0088,0.0262
212,train,0.216892,0.079045,0.000057,0.0087,0.0262
213,train,0.231928,0.146163,0.000070,0.0089,0.0266
214,train,0.238896,0.036430,0.000060,0.0086,0.0257
215,train,0.258544,0.078813,0.000062,0.0087,0.0261
216,train,0.269104,0.064613,0.000060,0.0088,0.0264
217,train,0.267553,0.070438,0.000051,0.0088,0.0264
218,train,0.279024,0.058270,0.000072,0.0088,0.0264
219,train,0.284714,0.049195,0.000044,0.0087,0.0260
220,train,0.275265,0.062512,0.000053,0.0087,0.0261
221,train,0.265405,0.074556,0.000047,0.0088,0.0264
222,train,0.235036,0.037232,0.000070,0.0087,0.0260
223,train,0.204838,0.068081,0.000039,0.0088,0.0264
224,train,0.190046,0.065460,0.000038,0.0087,0.0262
225,train,0.139584,0.094944,0.000075,0.0089,0.0265
226,train,0.099032,0.053986,0.000108,0.0087,0.0260
227,train,0.060255,0.060989,0.000073,0.0088,0.0262
228,train,0.041629,0.034194,0.000151,0.0087,0.0260
229,train,0.028940,0.039899,0.000160,0.0087,0.0259
230,train,0.023179,0.054716,0.000105,0.0088,0.0262
231,train,0.020109,0.046071,0.000053,0.0088,0.0262
232,train,0.032880,0.086112,0.000094,0.0088,0.0265
233,train,0.044993,0.068615,0.000185,0.0086,0.0258
234,train,0.046988,0.029172,0.000228,0.0086,0.0256
235,train,0.055641,0.032877,0.000237,0.0087,0.0260
236,train,0.061613,0.041541,0.000160,0.0088,0.0262
237,train,0.072926,0.058883,0.000082,0.0086,0.0257
238,train,0.110568,0.012933,0.000048,0.0086,0.0258
239,train,0.142228,0.092614,0.000057,0.0087,0.0260
240,train,0.122499,0.072707,0.000063,0.0088,0.0263
241,train,0.122646,0.045336,0.000187,0.0087,0.0260
242,train,0.132668,0.042926,0.000239,0.0088,0.0263
243,train,0.110504,0.032075,0.000204,0.0086,0.0258
244,train,0.078452,0.079027,0.000132,0.0088,0.0264
245,train,0.062320,0.072693,0.000040,0.0087,0.0260
246,train,0.079064,0.077068,0.000045,0.0087,0.0262
247,train,0.090957,0.082261,0.000075,0.0089,0.0265
248,train,0.072019,0.068282,0.000077,0.0087,0.0261
249,train,0.028682,0.128832,0.000071,0.0088,0.0263
250,train,-0.000475,0.043574,0.000068,0.0088,0.0263
251,train,-0.015954,0.081700,0.000066,0.0088,0.0263
252,train,-0.012329,0.078111,0.000086,0.0088,0.0262
253,train,-0.008186,0.085286,0.000084,0.0086,0.0259
254,train,-0.002674,0.035498,0.000092,0.0087,0.0262
255,train,0.005026,0.039454,0.000127,0.0086,0.0256
256,train,0.017859,0.043222,0.000126,0.0087,0.0261
257,train,0.047726,0.022650,0.000175,0.0085,0.0255
258,train,0.091684,0.052095,0.000206,0.0088,0.0263
259,train,0.131058,0.013846,0.000211,0.0086,0.0256
260,train,0.126697,0.076953,0.000249,0.0088,0.0263
261,train,0.095553,0.067665,0.000228,0.0086,0.0257
262,train,0.073377,0.083816,0.000188,0.0088,0.0262
263,train,0.038348,0.025012,0.000129,0.0086,0.0258
264,train,-0.021007,0.078545,0.000054,0.0087,0.0261
265,train,-0.084380,0.068878,0.000044,0.0087,0.0261
266,train,-0.104656,0.063818,0.000059,0.0087,0.0260
267,train,-0.110606,0.102984,0.000063,0.0087,0.0261
268,train,-0.079477,0.103942,0.000061,0.0088,0.0263
269,train,-0.047616,0.067881,0.000087,0.0089,0.0268
270,train,-0.004283,0.062434,0.000095,0.0087,0.0261
271,train,0.052769,0.061494,0.000150,0.0086,0.0258
272,train,0.088913,0.034645,0.000192,0.0087,0.0259
273,train,0.086935,0.066566,0.000140,0.0087,0.0261
274,train,0.069227,0.030361,0.000124,0.0086,0.0256
275,train,0.039436,0.043534,0.000106,0.0086,0.0259
276,train,0.028373,0.017879,0.000172,0.0087,0.0260
277,train,0.009821,0.057212,0.000172,0.0087,0.0259
278,train,-0.007992,0.033793,0.000196,0.0085,0.0254
279,train,-0.007889,0.018963,0.000219,0.0087,0.0262
280,train,-0.001070,0.029719,0.000227,0.0086,0.0256
281,train,0.021318,0.022954,0.000191,0.0086,0.0257
282,train,0.025797,0.057224,0.000198,0.0087,0.0259
283,train,0.011546,0.028778,0.000189,0.0086,0.0257
284,train,-0.010038,0.047824,0.000230,0.0087,0.0261
285,train,-0.018558,0.025891,0.000127,0.0086,0.0256
286,train,-0.035010,0.062623,0.000265,0.0087,0.0260
287,train,-0.038108,0.075682,0.000201,0.0088,0.0264
288,train,-0.061966,0.055553,0.000246,0.0086,0.0257
289,train,-0.083181,0.056496,0.000275,0.0088,0.0262
290,train,-0.098946,0.046012,0.000207,0.0087,0.0262
291,train,-0.100759,0.018190,0.000183,0.0087,0.0260
292,train,-0.090749,0.018169,0.000197,0.0085,0.0255
293,train,-0.080769,0.019386,0.000181,0.0087,0.0260
294,train,-0.063768,0.042523,0.000213,0.0087,0.0262
295,train,-0.040887,0.026642,0.000216,0.0085,0.0256
296,train,-0.005620,0.035736,0.000289,0.0086,0.0256
297,train,0.031152,0.057206,0.000274,0.0086,0.0258
298,train,0.038476,0.060930,0.000466,0.0086,0.0257
299,train,0.062992,0.037967,0.000359,0.0086,0.0258
300,train,0.110371,0.037397,0.000340,0.0086,0.0257
301,train,0.144116,0.021125,0.000320,0.0086,0.0258
302,train,0.126124,0.065295,0.000166,0.0087,0.0260
303,train,0.095340,0.020673,0.000243,0.0087,0.0259
304,train,0.062630,0.021580,0.000315,0.0085,0.0255
305,train,0.058148,0.065336,0.000529,0.0087,0.0260
306,train,0.045155,0.043270,0.000673,0.0086,0.0257
307,train,0.063015,0.064929,0.000939,0.0087,0.0261
308,train,0.053963,0.055727,0.000713,0.0088,0.0264
309,train,0.002650,0.051758,0.000638,0.0088,0.0262
310,train,-0.016273,0.028361,0.000638,0.0086,0.0256
311,train,-0.059379,0.032956,0.000622,0.0087,0.0259
312,train,-0.089774,0.029306,0.000661,0.0087,0.0259
313,train,-0.077977,0.023863,0.000389,0.0086,0.0256
314,train,0.030615,0.009979,0.001686,0.0084,0.0252
315,train,-0.032905,0.081373,0.000625,0.0087,0.0259
316,train,-0.013604,0.011653,0.000609,0.0085,0.0254
317,train,0.044899,0.014688,0.000384,0.0086,0.0256
318,train,0.109414,0.050512,0.000330,0.0086,0.0258
319,train,0.213236,0.017267,0.000244,0.0086,0.0256
320,train,0.208811,0.060054,0.000241,0.0087,0.0259
321,train,0.122875,0.054017,0.000351,0.0087,0.0261
322,train,0.038370,0.040562,0.000327,0.0088,0.0263
323,train,0.007250,0.028344,0.000969,0.0086,0.0257
324,train,0.014243,0.025771,0.000547,0.0086,0.0258
325,train,0.094345,0.013649,0.001220,0.0086,0.0257
326,train,0.276181,0.023888,0.001437,0.0086,0.0256
327,train,0.240988,0.019686,0.000712,0.0085,0.0254
328,train,0.192920,0.029266,0.000362,0.0086,0.0257
329,train,0.158209,0.039940,0.000415,0.0086,0.0257
330,train,0.096411,0.057034,0.000615,0.0086,0.0258
331,train,0.107871,0.057977,0.000854,0.0088,0.0262
332,train,0.036931,0.030385,0.000381,0.0086,0.0259
333,train,0.087070,0.044505,0.000654,0.0087,0.0260
334,train,0.093444,0.036688,0.000804,0.0086,0.0257
335,train,0.115679,0.019814,0.001349,0.0086,0.0257
336,train,0.010723,0.071150,0.000365,0.0086,0.0257
337,train,0.058969,0.041754,0.000340,0.0086,0.0258
338,train,0.215250,0.043917,0.000313,0.0087,0.0259
339,train,0.412186,0.039327,0.000211,0.0086,0.0257
340,train,0.583895,0.026333,0.000172,0.0086,0.0257
341,train,0.680273,0.037581,0.000271,0.0086,0.0256
342,train,0.634559,0.079915,0.000387,0.0087,0.0260
343,train,0.587827,0.023736,0.000929,0.0086,0.0257
344,train,0.518055,0.066167,0.001370,0.0087,0.0259
345,train,0.376678,0.033279,0.000688,0.0086,0.0258
346,train,0.188236,0.045791,0.000471,0.0086,0.0257
347,train,0.072699,0.023469,0.000344,0.0086,0.0258
348,train,0.045846,0.037718,0.000314,0.0087,0.0261
349,train,0.076639,0.029381,0.000206,0.0085,0.0255
350,train,0.120552,0.029754,0.000192,0.0086,0.0258
351,train,0.166881,0.031347,0.000130,0.0085,0.0255
352,train,0.196184,0.038998,0.000167,0.0086,0.0258
353,train,0.224142,0.038896,0.000099,0.0086,0.0257
354,train,0.256180,0.025432,0.000119,0.0086,0.0259
355,train,0.309992,0.029550,0.000097,0.0085,0.0255
356,train,0.327653,0.050414,0.000151,0.0087,0.0259
357,train,0.327006,0.035898,0.000167,0.0088,0.0265
358,train,0.277942,0.060039,0.000305,0.0088,0.0262
359,train,0.138364,0.067003,0.000311,0.0086,0.0259
360,train,0.026648,0.023424,0.000408,0.0085,0.0254
361,train,0.119589,0.090689,0.000314,0.0088,0.0262
362,train,0.204183,0.052321,0.000191,0.0087,0.0259
363,train,0.235330,0.050207,0.000235,0.0085,0.0255
364,train,0.291555,0.051681,0.000227,0.0088,0.0264
365,train,0.338453,0.038974,0.000240,0.0087,0.0259
366,train,0.344369,0.037026,0.000225,0.0086,0.0258
367,train,0.321758,0.033231,0.000219,0.0086,0.0256
368,train,0.265925,0.034930,0.000330,0.0087,0.0260
369,train,0.236801,0.021062,0.000308,0.0087,0.0259
370,train,0.225472,0.049015,0.000200,0.0086,0.0257
371,train,0.199775,0.053609,0.000293,0.0086,0.0258
372,train,0.167547,0.016525,0.000369,0.0085,0.0253
373,train,0.148993,0.031877,0.000486,0.0086,0.0258
374,train,0.138860,0.032737,0.000429,0.0086,0.0256
375,train,0.101801,0.027184,0.000529,0.0086,0.0258
376,train,0.076426,0.028660,0.000671,0.0086,0.0258
377,train,0.002218,0.032268,0.000964,0.0087,0.0260
378,train,-0.029499,0.031115,0.001042,0.0087,0.0260
379,train,-0.055959,0.015321,0.001292,0.0084,0.0252
380,train,0.012017,0.029658,0.001131,0.0086,0.0259
381,train,0.021655,0.031290,0.001266,0.0086,0.0257
382,train,0.019926,0.032851,0.001321,0.0087,0.0260
383,train,-0.152957,0.049886,0.001066,0.0088,0.0263
384,train,-0.386951,0.019387,0.000807,0.0085,0.0255
385,train,-0.632745,0.049359,0.001157,0.0086,0.0257
386,train,-0.746655,0.069346,0.000691,0.0086,0.0258
387,train,-0.772792,0.029257,0.000612,0.0085,0.0254
388,train,-0.768899,0.041392,0.000592,0.0085,0.0255
389,train,-0.771101,0.039224,0.000830,0.0088,0.0262
390,train,-0.757169,0.032920,0.000881,0.0085,0.0256
391,train,-0.730447,0.028133,0.000889,0.0085,0.0254
392,train,-0.728595,0.025696,0.001075,0.0086,0.0258
393,train,-0.703225,0.022203,0.001147,0.0086,0.0257
394,train,-0.654541,0.024924,0.001284,0.0085,0.0254
395,train,-0.560555,0.037163,0.001239,0.0087,0.0261
396,train,-0.501799,0.026712,0.001287,0.0086,0.0258
397,train,-0.506576,0.044770,0.000914,0.0087,0.0260
398,train,-0.532673,0.011253,0.000718,0.0085,0.0255
399,train,-0.568665,0.020868,0.000877,0.0085,0.0256
400,train,-0.625604,0.045862,0.001257,0.0085,0.0255
401,train,-0.686543,0.032287,0.001207,0.0087,0.0259
402,train,-0.735335,0.031194,0.001799,0.0086,0.0258
403,train,-0.751761,0.040595,0.002417,0.0087,0.0259
404,train,-0.961712,0.047533,0.001609,0.0086,0.0256
405,train,-1.110308,0.038826,0.002451,0.0087,0.0260
406,train,-1.235507,0.034637,0.003438,0.0086,0.0259
407,train,-1.297461,0.029384,0.003461,0.0087,0.0259
408,train,-0.868760,0.024265,0.004399,0.0085,0.0254
409,train,-0.602121,0.046480,0.003070,0.0086,0.0259
410,train,-0.602733,0.017402,0.002640,0.0085,0.0253
411,train,-0.240072,0.030795,0.002041,0.0085,0.0255
412,train,0.108220,0.057775,0.001250,0.0086,0.0258
413,train,0.129893,0.034051,0.001106,0.0086,0.0258
414,train,-0.167077,0.043244,0.001616,0.0086,0.0256
415,train,-0.704020,0.030433,0.002024,0.0085,0.0255
416,train,-1.234123,0.030840,0.002371,0.0085,0.0253
417,train,-1.652970,0.025588,0.002097,0.0087,0.0260
418,train,-2.021953,0.017678,0.002164,0.0085,0.0255
419,train,-2.304223,0.016513,0.002135,0.0085,0.0253
420,train,-2.461281,0.029878,0.002257,0.0086,0.0257
421,train,-2.062234,0.061298,0.002536,0.0086,0.0257
422,train,-1.515202,0.022842,0.002581,0.0086,0.0256
423,train,-1.119480,0.041151,0.002820,0.0085,0.0255
424,train,-0.899663,0.036311,0.002990,0.0085,0.0254
425,train,-0.685787,0.016205,0.002386,0.0085,0.0253
426,train,-0.385868,0.027726,0.001019,0.0086,0.0258
427,train,-0.207956,0.025583,0.000773,0.0087,0.0259
428,train,-0.151850,0.034053,0.000577,0.0086,0.0258
429,train,-0.172872,0.023206,0.000603,0.0085,0.0254
430,train,-0.347704,0.051792,0.000617,0.0086,0.0256
431,train,-0.531814,0.020931,0.001018,0.0085,0.0254
432,train,-0.784996,0.015032,0.001688,0.0085,0.0256
433,train,-0.975982,0.027568,0.001604,0.0085,0.0255
434,train,-1.115615,0.026920,0.002008,0.0085,0.0255
435,train,-1.304687,0.040572,0.002178,0.0085,0.0255
436,train,-1.338118,0.033538,0.002253,0.0086,0.0256
437,train,-1.248479,0.015063,0.002315,0.0085,0.0253
438,train,-1.104567,0.037565,0.001961,0.0086,0.0258
439,train,-0.737742,0.045237,0.001260,0.0087,0.0259
440,train,-0.531311,0.023811,0.000936,0.0086,0.0256
441,train,-0.360447,0.037465,0.000515,0.0087,0.0260
442,train,-0.282597,0.025610,0.000522,0.0085,0.0254
443,train,-0.350303,0.031301,0.000473,0.0084,0.0251
444,train,-0.457668,0.029221,0.000614,0.0086,0.0256
445,train,-0.583044,0.015901,0.000515,0.0085,0.0253
446,train,-0.683680,0.030238,0.000702,0.0086,0.0257
447,train,-0.821148,0.037438,0.000539,0.0085,0.0255
448,train,-0.995851,0.036568,0.000754,0.0085,0.0255
449,train,-1.178267,0.034130,0.001392,0.0086,0.0256
450,train,-1.213143,0.034457,0.001472,0.0085,0.0254
451,train,-1.082760,0.026074,0.000885,0.0085,0.0255
452,train,-1.044061,0.032733,0.000894,0.0086,0.0257
453,train,-0.928241,0.036687,0.000574,0.0085,0.0255
454,train,-0.815816,0.024718,0.000723,0.0085,0.0255
455,train,-0.763723,0.022054,0.000393,0.0085,0.0255
456,train,-0.760688,0.031562,0.000300,0.0084,0.0251
457,train,-0.784064,0.032412,0.000399,0.0085,0.0255
458,train,-0.936561,0.037710,0.000481,0.0084,0.0251
459,train,-0.997567,0.031439,0.000445,0.0085,0.0255
460,train,-1.097628,0.047300,0.000762,0.0085,0.0254
461,train,-1.279820,0.052144,0.001241,0.0086,0.0257
462,train,-1.622312,0.059860,0.000996,0.0085,0.0254
463,train,-1.906284,0.030046,0.001322,0.0085,0.0253
464,train,-2.123456,0.027411,0.001744,0.0085,0.0253
465,train,-1.964841,0.043385,0.001325,0.0084,0.0252
466,train,-1.633819,0.048758,0.000897,0.0085,0.0254
467,train,-1.201599,0.056546,0.001178,0.0086,0.0257
468,train,-0.811526,0.055454,0.001089,0.0087,0.0259
469,train,-0.753572,0.035917,0.000984,0.0085,0.0254
470,train,-1.087800,0.049477,0.001304,0.0085,0.0254
471,train,-1.443930,0.021787,0.001463,0.0085,0.0253
472,train,-1.821664,0.034769,0.001721,0.0084,0.0252
473,train,-2.305220,0.052059,0.001648,0.0085,0.0253
474,train,-2.825058,0.096147,0.001232,0.0086,0.0258
475,train,-3.066726,0.050596,0.001345,0.0085,0.0253
476,train,-3.149136,0.049123,0.001681,0.0086,0.0256
477,train,-2.890102,0.081719,0.001531,0.0086,0.0257
478,train,-2.487770,0.048643,0.001365,0.0086,0.0256
479,train,-2.201189,0.054172,0.001030,0.0086,0.0256
480,train,-2.230032,0.073711,0.000993,0.0085,0.0253
481,train,-2.359585,0.048387,0.000858,0.0086,0.0258
482,train,-2.554736,0.069376,0.000861,0.0086,0.0257
483,train,-2.810312,0.112526,0.000675,0.0085,0.0255
484,train,-3.131135,0.066576,0.000883,0.0087,0.0259
485,train,-3.314774,0.062531,0.002653,0.0085,0.0256
486,train,-3.276030,0.077609,0.001383,0.0085,0.0256
487,train,-3.175787,0.057606,0.003166,0.0085,0.0255
488,train,-3.238594,0.058134,0.002795,0.0084,0.0252
489,train,-3.498435,0.085982,0.001816,0.0086,0.0256
490,train,-3.816265,0.091855,0.001476,0.0085,0.0254
491,train,-4.186889,0.132483,0.003695,0.0086,0.0256
492,train,-3.986301,0.118839,0.001684,0.0085,0.0254
493,train,-4.084217,0.087050,0.001683,0.0085,0.0254
494,train,-4.337619,0.110532,0.001902,0.0085,0.0254
495,train,-4.633592,0.049144,0.001631,0.0085,0.0254
496,train,-4.913604,0.113785,0.003374,0.0085,0.0254
497,train,-4.951239,0.116527,0.001596,0.0086,0.0257
498,train,-4.825793,0.072081,0.001637,0.0084,0.0251
499,train,-4.891531,0.069162,0.002393,0.0084,0.0251
500,train,-5.295119,0.106148,0.003536,0.0086,0.0256
501,train,-5.808887,0.070001,0.003127,0.0085,0.0255
502,train,-5.740058,0.156832,0.003597,0.0084,0.0251
503,train,-5.062900,0.132846,0.002961,0.0085,0.0254
504,train,-4.947738,0.142692,0.002525,0.0086,0.0257
505,train,-5.804167,0.167752,0.002192,0.0085,0.0255
