date,NIFTY50_close_last,NIFTY50_close_mean,NIFTY50_close_std,NIFTY50_ret_last,NIFTY50_ret_mean,NIFTY50_ret_std,NIFTY50_vol5_last,NIFTY50_vol5_mean,NIFTY50_vol5_std,NIFTY50_mom21_last,NIFTY50_mom21_mean,NIFTY50_mom21_std,NASDAQ_close_last,NASDAQ_close_mean,NASDAQ_close_std,NASDAQ_ret_last,NASDAQ_ret_mean,NASDAQ_ret_std,NASDAQ_vol5_last,NASDAQ_vol5_mean,NASDAQ_vol5_std,NASDAQ_mom21_last,NASDAQ_mom21_mean,NASDAQ_mom21_std,SP500_close_last,SP500_close_mean,SP500_close_std,SP500_ret_last,SP500_ret_mean,SP500_ret_std,SP500_vol5_last,SP500_vol5_mean,SP500_vol5_std,SP500_mom21_last,SP500_mom21_mean,SP500_mom21_std,USDINR_close_last,USDINR_close_mean,USDINR_close_std,USDINR_ret_last,USDINR_ret_mean,USDINR_ret_std,USDINR_vol5_last,USDINR_vol5_mean,USDINR_vol5_std,USDINR_mom21_last,USDINR_mom21_mean,USDINR_mom21_std,INDIAVIX_close_last,INDIAVIX_close_mean,INDIAVIX_close_std,INDIAVIX_ret_last,INDIAVIX_ret_mean,INDIAVIX_ret_std,INDIAVIX_vol5_last,INDIAVIX_vol5_mean,INDIAVIX_vol5_std,INDIAVIX_mom21_last,INDIAVIX_mom21_mean,INDIAVIX_mom21_std,CRUDE_close_last,CRUDE_close_mean,CRUDE_close_std,CRUDE_ret_last,CRUDE_ret_mean,CRUDE_ret_std,CRUDE_vol5_last,CRUDE_vol5_mean,CRUDE_vol5_std,CRUDE_mom21_last,CRUDE_mom21_mean,CRUDE_mom21_std
2015-03-13,7864.14990234375,8155.16005859375,340.2671828980565,-0.0246859811053507,-0.0067747201310486005,0.05207618933620898,0.052076189336209,0.06675304616882202,0.008849242684846114,-0.0840995891869267,-0.01681991783738534,0.03761047966035487,5037.52978515625,5026.15390625,168.2501039970185,-0.0211347734987399,0.002301209807568862,0.05908430030784474,0.0590843003078447,0.05842537510593694,0.005263554653827213,-0.0089319327739971,-0.00221605635568318,0.02084830877110342,2049.6201171875,2064.5300537109374,68.3876372691129,-0.0289339676939366,-0.0055961615032575586,0.0550669901352735,0.0550669901352735,0.04026878030184532,0.015707032577100242,-0.029411839513432,-0.016281458777980658,0.02407360393145474,66.55699920654297,65.13479919433594,1.3987895784362991,0.0153828048607494,0.00889417857034128,0.01769561424038228,0.0176956142403823,0.020426439346929098,0.010092473338675138,0.0031198302514297,0.01942787556707392,0.015276463410400785,16.059999465942383,18.28799991607666,3.6367942934943214,-0.1971549620383957,-0.0172880968209074,0.2699960959613866,0.2699960959613865,0.23884842323575145,0.03430440692425495,0.1748353603737791,0.0952465107101906,0.1378841744724314,41.08000183105469,48.10800018310547,6.944405127692145,-0.1535941066391231,-0.041369575382014724,0.1743366462705506,0.1743366462705506,0.1902988770362689,0.029051267594208893,-0.3176079516539722,-0.11489646931949879,0.1373762653508889
2015-03-20,7864.14990234375,8155.16005859375,340.2671828980565,-0.0246859811053507,-0.0067747201310486005,0.05207618933620898,0.052076189336209,0.06675304616882202,0.008849242684846114,-0.0840995891869267,-0.01681991783738534,0.03761047966035487,5037.52978515625,5026.15390625,168.2501039970185,-0.0211347734987399,0.002301209807568862,0.05908430030784474,0.0590843003078447,0.05842537510593694,0.005263554653827213,-0.0089319327739971,-0.00221605635568318,0.02084830877110342,2049.6201171875,2064.5300537109374,68.3876372691129,-0.0289339676939366,-0.0055961615032575586,0.0550669901352735,0.0550669901352735,0.04026878030184532,0.015707032577100242,-0.029411839513432,-0.016281458777980658,0.02407360393145474,66.55699920654297,65.13479919433594,1.3987895784362991,0.0153828048607494,0.00889417857034128,0.01769561424038228,0.0176956142403823,0.020426439346929098,0.010092473338675138,0.0031198302514297,0.01942787556707392,0.015276463410400785,16.059999465942383,18.28799991607666,3.6367942934943214,-0.1971549620383957,-0.0172880968209074,0.2699960959613866,0.2699960959613865,0.23884842323575145,0.03430440692425495,0.1748353603737791,0.0952465107101906,0.1378841744724314,41.08000183105469,48.10800018310547,6.944405127692145,-0.1535941066391231,-0.041369575382014724,0.1743366462705506,0.1743366462705506,0.1902988770362689,0.029051267594208893,-0.3176079516539722,-0.11489646931949879,0.1373762653508889
2015-03-27,7864.14990234375,8155.16005859375,340.2671828980565,-0.0246859811053507,-0.0067747201310486005,0.05207618933620898,0.052076189336209,0.06675304616882202,0.008849242684846114,-0.0840995891869267,-0.01681991783738534,0.03761047966035487,5037.52978515625,5026.15390625,168.2501039970185,-0.0211347734987399,0.002301209807568862,0.05908430030784474,0.0590843003078447,0.05842537510593694,0.005263554653827213,-0.0089319327739971,-0.00221605635568318,0.02084830877110342,2049.6201171875,2064.5300537109374,68.3876372691129,-0.0289339676939366,-0.0055961615032575586,0.0550669901352735,0.0550669901352735,0.04026878030184532,0.015707032577100242,-0.029411839513432,-0.016281458777980658,0.02407360393145474,66.55699920654297,65.13479919433594,1.3987895784362991,0.0153828048607494,0.00889417857034128,0.01769561424038228,0.0176956142403823,0.020426439346929098,0.010092473338675138,0.0031198302514297,0.01942787556707392,0.015276463410400785,16.059999465942383,18.28799991607666,3.6367942934943214,-0.1971549620383957,-0.0172880968209074,0.2699960959613866,0.2699960959613865,0.23884842323575145,0.03430440692425495,0.1748353603737791,0.0952465107101906,0.1378841744724314,41.08000183105469,48.10800018310547,6.944405127692145,-0.1535941066391231,-0.041369575382014724,0.1743366462705506,0.1743366462705506,0.1902988770362689,0.029051267594208893,-0.3176079516539722,-0.11489646931949879,0.1373762653508889
2015-04-03,8922.650390625,8823.17529296875,140.67903222385684,0.0225495492103077,0.06313929347208085,0.057402566828255105,0.0709723816517365,0.07076226648879275,0.0002971477130952876,0.0555539830934264,0.044988305562481554,0.01494212445992288,4967.14013671875,4841.920166015625,177.087780848321,0.0517348053377286,-0.007035795330503001,0.08311418053382641,0.0711575345643907,0.06773450922903704,0.00484088885360385,0.0714048515108323,0.006138011284404048,0.09230125062145272,2098.530029296875,2070.02001953125,40.31924247393626,0.0275473786675727,0.0117913231430667,0.022282427412259914,0.0569952455505844,0.05593956558898565,0.0014929569192184589,0.096496619937201,0.0396053986988934,0.08045633665518288,61.8129997253418,61.71349906921387,0.14071517736113978,0.0032246021971345,-0.0369725087873575,0.0568472995224851,0.0426123625581001,0.04284705531541705,0.00033190568038836616,-0.0705930607019093,-0.06515446668747835,0.007691333415449382,15.199999809265137,17.624999523162842,3.4294674841450097,-0.2769337003968501,-0.027518129980415904,0.352726882349943,0.3203805220009007,0.3035342388513579,0.023824242105660844,-0.0410094988366378,0.0723397040997862,0.16029998007687107,51.52999877929688,49.989999771118164,2.1778874834074555,0.0616317845672395,0.11332135450885175,0.07310009084466072,0.1150219917027949,0.14453879885176363,0.04174306898802272,0.1347720535663807,-0.007315504627587302,0.20094215184238592
2015-04-10,7655.0498046875,8158.6375732421875,370.9328158612042,-0.1066869354785173,-0.038306874049730176,0.06571715799360864,0.0630853349952956,0.06478933450978334,0.0012885589537147686,-0.0881906715423543,0.01880131191382915,0.07480096830259197,4683.919921875,4966.3800048828125,191.7532962590252,-0.0861927955797529,-0.014677224947377276,0.047681522820773425,0.0508650888842133,0.04891383039563405,0.007574388885682168,0.0015459610449557,0.03676927690274377,0.053130782787978295,1921.219970703125,2056.217529296875,90.49229448666684,-0.0857909693553572,-0.02206918197752135,0.0430086484362001,0.0433551438503109,0.02970568155873185,0.014288124747546363,-0.0493010397043081,0.015910852231741972,0.06202789825262092,66.16000366210938,64.4665002822876,1.1606769311102407,0.0312573886738541,0.016990603045535853,0.0145897832761769,0.0140551374203881,0.03422550750511675,0.013456539325115138,0.0641960627664945,0.03628890690283677,0.023186630809941565,26.420000076293945,19.170000076293945,5.0319049405700165,0.5774691509766411,0.13820647166950734,0.3246540994217259,0.3369250446258868,0.24764038583172981,0.05977424494560351,0.9144927326908288,0.1018015738826899,0.5653165092731878,46.04999923706055,52.18000030517578,7.268319197147337,0.0067545208432294,-0.0281090981293188,0.15441934878267471,0.1396233743478523,0.13834771479289562,0.01621459877903522,-0.0710107016226431,0.1250384129893397,0.2642077508871948
2015-04-17,7781.89990234375,7911.050048828125,182.64588874067502,-0.0326534710317743,0.008217488255419549,0.05780026493114815,0.0645703052787954,0.06680560704078675,0.003161194067804649,-0.1311692408134925,-0.10862007188622044,0.0318893405171901,5142.27001953125,5142.375,0.14846480269053489,-4.082956562468086e-05,0.04667963526194296,0.06607271499952132,0.0636093189577154,0.0635902196882782,2.7010445869510862e-05,0.0522474352429891,0.03953997130973335,0.01797106783777724,2091.68994140625,2097.0,7.509556880277055,-0.0050644443904382,0.0425059689939017,0.06727472377582809,0.0623616855394083,0.0624163730243917,7.733978295559695e-05,0.0119644216318217,0.0024212620182348502,0.013496065753425709,66.8030014038086,66.16699981689453,0.899442069904678,0.0192247246172349,0.00483595233010545,0.020348796914356607,0.0158315932986546,0.016584086460081797,0.0010641860344833512,0.0507912043429967,0.04049541038716035,0.014560451447742708,16.09000015258789,17.725000381469727,2.3122394981678056,-0.1850111428871631,-0.24796166574711143,0.08902548318701646,0.3555049354552629,0.35051800784285714,0.007052580664037133,0.0151419410310391,-0.0181516959448059,0.047084312951966356,39.970001220703125,43.14500045776367,4.490126981575255,-0.1474446234126009,-0.07079927143498425,0.10839289625960498,0.1099107973113413,0.12225062933842004,0.017451157810100638,-0.1866096516655027,-0.1262751872735853,0.08532581782156615
2015-04-24,7781.89990234375,7911.050048828125,182.64588874067502,-0.0326534710317743,0.008217488255419549,0.05780026493114815,0.0645703052787954,0.06680560704078675,0.003161194067804649,-0.1311692408134925,-0.10862007188622044,0.0318893405171901,5142.27001953125,5142.375,0.14846480269053489,-4.082956562468086e-05,0.04667963526194296,0.06607271499952132,0.0636093189577154,0.0635902196882782,2.7010445869510862e-05,0.0522474352429891,0.03953997130973335,0.01797106783777724,2091.68994140625,2097.0,7.509556880277055,-0.0050644443904382,0.0425059689939017,0.06727472377582809,0.0623616855394083,0.0624163730243917,7.733978295559695e-05,0.0119644216318217,0.0024212620182348502,0.013496065753425709,66.8030014038086,66.16699981689453,0.899442069904678,0.0192247246172349,0.00483595233010545,0.020348796914356607,0.0158315932986546,0.016584086460081797,0.0010641860344833512,0.0507912043429967,0.04049541038716035,0.014560451447742708,16.09000015258789,17.725000381469727,2.3122394981678056,-0.1850111428871631,-0.24796166574711143,0.08902548318701646,0.3555049354552629,0.35051800784285714,0.007052580664037133,0.0151419410310391,-0.0181516959448059,0.047084312951966356,39.970001220703125,43.14500045776367,4.490126981575255,-0.1474446234126009,-0.07079927143498425,0.10839289625960498,0.1099107973113413,0.12225062933842004,0.017451157810100638,-0.1866096516655027,-0.1262751872735853,0.08532581782156615
2015-05-01,8378.400390625,8378.400390625,182.64588874067502,0.0738565003360684,0.0738565003360684,0.05780026493114815,0.074643575574273,0.074643575574273,0.003161194067804649,0.0172343900523173,0.0172343900523173,0.0318893405171901,4652.56982421875,4652.56982421875,0.14846480269053489,-0.100074902700883,-0.100074902700883,0.06607271499952132,0.0788156784167271,0.0788156784167271,2.7010445869510862e-05,-0.0835119715240768,-0.0835119715240768,0.01797106783777724,2020.5799560546875,2020.5799560546875,7.509556880277055,-0.0345877464898031,-0.0345877464898031,0.06727472377582809,0.0640893555272667,0.0640893555272667,7.733978295559695e-05,-0.0421976381687047,-0.0421976381687047,0.013496065753425709,63.27799987792969,63.27799987792969,0.899442069904678,-0.0542102952597219,-0.0542102952597219,0.020348796914356607,0.0329680173506686,0.0329680173506686,0.0010641860344833512,-0.0473480090900789,-0.0473480090900789,0.014560451447742708,14.149999618530272,14.149999618530272,2.3122394981678056,-0.1284833733574359,-0.1284833733574359,0.08902548318701646,0.3566469856502494,0.3566469856502494,0.007052580664037133,-0.1587396031354001,-0.1587396031354001,0.047084312951966356,50.040000915527344,50.040000915527344,4.490126981575255,0.2246935006309052,0.2246935006309052,0.10839289625960498,0.1763096950899941,0.1763096950899941,0.017451157810100638,-0.1831537334871583,-0.1831537334871583,0.08532581782156615
2015-05-08,8567.9501953125,8531.380078125,322.21373560591206,0.0543512644810656,0.0044743016313734795,0.05179948065924486,0.0517994806592449,0.05605962577492614,0.012266395396983099,-0.0215381187318822,0.04507912433828966,0.0671156901705963,5139.93994140625,4979.12802734375,142.51846798442008,0.0140043786265226,0.01992433550671634,0.019500686384784735,0.0195006863847848,0.056921236319410706,0.023270606791869278,0.0032635190097933,0.008257217532153699,0.04182523156511304,2099.840087890625,2089.138037109375,15.640054371853934,0.003343938836192,0.00769532320856956,0.011321278118964839,0.0113212781189649,0.03349796691794246,0.02186139087669143,0.0097763790650333,0.02928705272500538,0.041798899526209216,63.81900024414063,63.11559982299805,0.966981788284251,-0.0028477441710725,0.0017026480030707795,0.015954847502513685,0.0159548475025137,0.028101346301981123,0.0071071102497493955,0.0309849475342789,-0.016031758723208778,0.04591660652882746,14.670000076293944,17.03600025177002,2.5689554565239163,-0.2095547104865659,0.007218000045062639,0.29494704954658524,0.2949470495465852,0.31072872344189395,0.04333817902365083,-0.259464892893369,-0.06668253898559359,0.3165315931335811,45.150001525878906,53.184000396728514,6.425693363725223,-0.2697481142378233,-0.020566478047171783,0.15925012600101587,0.1592501260010158,0.13717886566065887,0.017820353529510672,0.1304457455761116,0.14450064590853784,0.173707115236531
2015-05-15,7955.4501953125,8037.375,115.85916988382941,-0.0203866665689566,-0.0370856336599082,0.023615905737645743,0.0480941948081595,0.050518741056912245,0.0034288261875869493,-0.0220833056984152,-0.0597814163791506,0.05331317940053803,5127.740234375,4954.5,244.99868900181866,0.0699610009378829,-0.0011881664176647475,0.10062011742576857,0.0522057899199746,0.04869333321967005,0.0049673639028189435,0.0296874103757929,0.02050386507367695,0.012987494316920102,2099.929931640625,2043.489990234375,79.81813059626157,0.0552528268978903,2.1392540447601888e-05,0.0781090435376148,0.0391959592956842,0.0336446620916551,0.007850719794701798,-0.00372434388178,-0.01722291777600125,0.019089866273903095,65.58499908447266,65.47100067138672,0.16121810187514332,0.0034824128888723,0.01364802091205595,0.014376340736155067,0.0114067938728614,0.01118838058957275,0.00030888302742924586,0.0302064084302762,0.04166621430257185,0.016206612886763342,19.290000915527344,19.210000038146973,0.11313832579306776,0.0083291347967329,0.13689113851165485,0.18181412925950285,0.1825445616091795,0.22256113660189297,0.05659198307441541,0.1016562343448452,0.16832325737363124,0.09428140813034867,45.20000076293945,45.72999954223633,0.7495314617228254,-0.0231805168025867,0.0005533950293077003,0.03356482000083233,0.1595975787664423,0.15985591699306373,0.0003653454237674654,-0.1053048227755244,-0.1166486509087599,0.01604259559525111
