date,NIFTY50_close,NIFTY50_ret,NIFTY50_vol5,NIFTY50_mom21,NASDAQ_close,NASDAQ_ret,NASDAQ_vol5,NASDAQ_mom21,SP500_close,SP500_ret,SP500_vol5,SP500_mom21,USDINR_close,USDINR_ret,USDINR_vol5,USDINR_mom21,INDIAVIX_close,INDIAVIX_ret,INDIAVIX_vol5,INDIAVIX_mom21,CRUDE_close,CRUDE_ret,CRUDE_vol5,CRUDE_mom21
2015-02-03,8956.75,0.017951170286840845,0.021962844157391265,0.0,5008.10009765625,0.06846603893567274,0.07567252643668161,0.0,2117.389892578125,0.04666594450654497,0.047043245842137794,0.0,61.6510009765625,-0.005854582439925861,0.02491829903755149,0.0,15.850000381469728,-0.2528554449548395,0.30227917246037933,0.0,49.59000015258789,0.0004033977020102403,0.12238151687347296,0.0
2015-02-04,8956.75,0.017951170286840845,0.021962844157391265,0.0,4886.93994140625,-0.024490292397274037,0.07761385229742107,0.0,2066.9599609375,-0.024105237513229464,0.051037179945658935,0.0,62.16899871826172,0.008366996687324013,0.02703487539813148,0.0,15.850000381469728,-0.2528554449548395,0.30227917246037933,0.0,49.13999938964844,-0.009115848905665351,0.12202664214498046,0.0
2015-02-06,8236.4501953125,-0.08383798841258397,0.05521505382492328,0.0,5076.52001953125,0.038059662569056046,0.059926617360409315,0.0,2109.60009765625,0.020419492451905434,0.03148432538050562,0.0,63.61000061035156,0.022914237679467018,0.029087307469621314,0.0,16.81999969482422,0.0593991120103962,0.2624838003998697,0.0,61.2599983215332,0.22045371933319635,0.1382254406355962,0.0
2015-02-07,8444.900390625,0.024993305559160562,0.055573409689774436,0.0,5009.2099609375,-0.013347781086628516,0.03985683116723152,0.0,2076.780029296875,-0.015679770960467958,0.030581115816605005,0.0,63.57400131225586,-0.000566097913462293,0.014818582052499592,0.0,15.5600004196167,-0.07786509068327688,0.2461439927767224,0.0,56.93000030517578,-0.07330462568202786,0.11893746559238294,0.0
2015-02-09,7717.0,-0.09013706764368702,0.06493729427164616,0.0,4749.97998046875,-0.053137806834860225,0.0492172256722375,0.0,1948.8599853515625,-0.06357405266740841,0.04242666835821784,0.0,66.4229965209961,0.04383872729797429,0.02004732703477274,0.0,26.649999618530277,0.5380855905798931,0.32771881329388847,0.0,46.25,-0.2077609843651005,0.1551290798763187,0.0
2015-02-10,7717.0,-0.09013706764368702,0.06493729427164616,0.0,4707.77978515625,-0.00892398970117037,0.033033685278829224,0.0,1951.3599853515625,0.0012819791504934056,0.031438768352870045,0.0,65.61799621582031,-0.012193338784454593,0.021726331350661106,0.0,26.649999618530277,0.5380855905798931,0.32771881329388847,0.0,45.540000915527344,-0.015470383219034422,0.15492637329530667,0.0
2015-02-11,8050.7998046875,0.04234575363922792,0.06387599756637648,0.0,5127.14990234375,0.0853335165037274,0.053271214364512855,0.0,2104.050048828125,0.07533752418747057,0.0507902417138328,0.0,65.41500091552734,-0.003098386927465689,0.022844207121283808,0.0,19.479999542236328,-0.3134008615825656,0.33942904614633584,0.0,46.13999938964844,0.01308915877795544,0.15552738461573998,0.0
2015-02-12,7931.35009765625,-0.014948168047894492,0.060906143646064115,0.0,5123.22021484375,-0.0007667406440144226,0.050860233585628155,0.0,2079.510009765625,-0.011731788324718998,0.05015291430495765,0.0,66.46099853515625,0.015863683458676628,0.02206591760472115,0.0,15.489999771118164,-0.22919363506255286,0.33532505981979116,0.0,39.93999862670898,-0.144301945913538,0.0910742847523295,0.0
2015-03-02,8756.5498046875,0.09897869638671554,0.07037908941111334,0.0,4727.740234375,-0.08033585293168374,0.06318747564850334,0.0,2050.030029296875,-0.014277852253136434,0.05006726493445176,0.0,61.72800064086914,-0.07387764031172991,0.04363488691327128,0.0,19.809999465942383,0.24599219409879386,0.35408575027365025,0.0,53.04999923706055,0.2838565570746583,0.18972108492420264,0.0
2015-03-03,8996.25,0.02700585438636186,0.07047590423101727,0.0,4979.89990234375,0.05196245427721214,0.06338197978144926,0.0,2107.780029296875,0.027780833325274285,0.037288176400820806,0.0,61.9010009765625,0.002798703319645361,0.034933599939679746,0.0,15.489999771118164,-0.24599219409879372,0.37460184805066354,0.0,50.52000045776367,-0.04886554413514655,0.16018461366060952,0.0
2015-03-04,8996.25,0.02700585438636186,0.07047590423101727,0.0,4979.89990234375,0.05196245427721214,0.06338197978144926,0.0,2107.780029296875,0.027780833325274285,0.037288176400820806,0.0,62.060001373291016,0.002565330723564099,0.03574912952345126,0.0,15.489999771118164,-0.24599219409879372,0.37460184805066354,0.0,50.52000045776367,-0.04886554413514655,0.16018461366060952,0.0
2015-03-06,8135.10009765625,-0.10061977867712096,0.07434762214103047,0.0,5099.22998046875,0.02367975320561993,0.06269196553473291,0.0,2114.070068359375,0.0029797570122495217,0.03713170947188713,0.0,63.6619987487793,0.025486137459943194,0.039452328222232685,0.010059003491742047,17.510000228881836,0.12257751971657892,0.25075712236504305,0.0,59.63999938964844,0.16595717311927904,0.17098765327732052,0.0
2015-03-07,8484.900390625,0.042100113987819626,0.07432143795989694,0.0,5099.22998046875,0.02367975320561993,0.06269196553473291,0.0,2114.070068359375,0.0029797570122495217,0.03713170947188713,0.0,63.369998931884766,-0.004597272128411246,0.037713970633601844,0.017076993872092272,16.309999465942383,-0.07099377548051364,0.21639682951768863,0.0,59.63999938964844,0.16595717311927904,0.17098765327732052,0.0
2015-03-08,8543.0498046875,0.006829904884564667,0.07308481780797144,0.0,5115.3798828125,0.003162120926168679,0.04930569725717089,0.0,2098.0400390625,-0.007611437630199358,0.01716422936650559,0.0,63.97999954223633,0.009579980886372345,0.011402507924402406,0.007194256269136723,15.390000343322754,-0.05806041372978062,0.1900344085980551,0.0,45.16999816894531,-0.27789337053306046,0.2282880081050909,0.0
2015-03-09,7823.0,-0.08804995133219674,0.06686503695639509,0.0,4733.5,-0.0775867784485612,0.06019228077257804,-0.03006620201424537,1951.1300048828125,-0.07259489976801385,0.037082087152308804,-0.052706931437126125,66.22599792480469,0.034502576380245516,0.016180391189502933,0.03906736948325973,24.1200008392334,0.4493234364941131,0.2636710743072144,0.0,46.75,0.03438114660514847,0.2144491442634707,-0.06667997888627142
2015-03-11,8060.7001953125,0.02993231290992021,0.06741774878363788,0.0,5145.1298828125,0.08338572685335692,0.06085263165735838,0.02791785300982652,2109.7900390625,0.07817974056361246,0.05489888538325177,0.0007114770606548859,65.54100036621094,-0.010397197147249694,0.01913971274675618,0.03068092795945132,19.559999465942383,-0.20955476934996023,0.2541437077944126,0.30139719317717395,47.900001525878906,0.024301280537682587,0.16343293326491198,-0.1901944160572503
2015-03-12,7864.14990234375,-0.02468598110535075,0.052076189336209,-0.08409958918692673,5037.52978515625,-0.02113477349873998,0.05908430030784476,-0.008931932773997175,2049.6201171875,-0.028933967693936698,0.055066990135273546,-0.02941183951343207,66.55699920654297,0.015382804860749466,0.01769561424038232,0.0031198302514297005,16.059999465942383,-0.1971549620383957,0.2699960959613865,0.17483536037377911,41.08000183105469,-0.15359410663912315,0.17433664627055062,-0.31760795165397226
2015-04-02,8723.7001953125,0.10372903773385407,0.07055215132584902,0.03442262803153673,4716.7001953125,-0.06580639599873463,0.06431148389368342,-0.0591288289420242,2041.510009765625,-0.0039647323814393995,0.0548838856273869,-0.017285822539414242,61.61399841308594,-0.07716961977184958,0.04308174807273406,-0.059715872673047454,20.049999237060547,0.2218974404360183,0.286687955701815,0.18568890703621022,48.45000076293945,0.165010924450464,0.1740556060007324,-0.14940306282155535
2015-04-03,8922.650390625,0.022549549210307725,0.07097238165173651,0.05555398309342641,4967.14013671875,0.05173480533772868,0.07115753456439078,0.07140485151083231,2098.530029296875,0.027547378667572717,0.05699524555058448,0.09649661993720104,61.8129997253418,0.0032246021971345865,0.04261236255810014,-0.0705930607019093,15.199999809265137,-0.2769337003968501,0.3203805220009007,-0.04100949883663785,51.52999877929688,0.061631784567239535,0.11502199170279494,0.13477205356638078
2015-04-05,8331.9501953125,-0.06849548558971759,0.0645573894208719,0.07014007344177364,5016.93017578125,0.00997397860067858,0.05880039957298211,0.084254020045883,2114.489990234375,0.007576530474729824,0.040274793992133615,0.09911012946565201,63.52299880981445,0.02728833242085725,0.04095008551965253,0.007853635413521909,17.309999465942383,0.1299889230316845,0.22560950696747967,-0.3972841267481012,58.93000030517578,0.13418616537747804,0.1249929223334229,0.3171658045229484
2015-04-06,8130.64990234375,-0.02445668670950332,0.06548362916512175,0.022607503830731623,5059.1201171875,0.00837435041378377,0.04349259078482711,-0.01884873878836446,2095.840087890625,-0.008859174447426914,0.020849691528985286,-0.0032291916791332698,64.05899810791016,0.00840247785074518,0.04157166544310219,0.032993043450873616,18.1200008392334,0.04573200859457236,0.2136702033526175,-0.05821200338921184,58.0,-0.015907293482017568,0.12801949083384512,0.38590208159423556
2015-04-08,8516.900390625,0.046411611578817485,0.06603098445784426,0.07064834192516578,5105.5498046875,0.009135566775781636,0.042497242340513705,0.08012586530850085,2093.320068359375,-0.0012031145820311417,0.01434309686349779,0.017063510844757213,64.1240005493164,0.0010142132366870698,0.040325141637324306,0.04011288598045715,14.829999923706056,-0.2003641959248685,0.21435678838093541,-0.05179030702275622,45.7400016784668,-0.23746978525596518,0.1607550716564622,-0.131903532537182
2015-04-09,7655.0498046875,-0.1066869354785173,0.06308533499529563,-0.08819067154235438,4683.919921875,-0.08619279557975298,0.05086508888421335,0.001545961044955746,1921.219970703125,-0.08579096935535724,0.04335514385031094,-0.0493010397043081,66.16000366210938,0.031257388673854115,0.014055137420388155,0.06419606276649459,26.420000076293945,0.5774691509766411,0.33692504462588685,0.9144927326908288,46.04999923706055,0.006754520843229437,0.1396233743478523,-0.07101070162264311
2015-04-11,8040.2001953125,0.04908844754261349,0.06904090880277813,-0.08607090295894848,5142.47998046875,0.09340010008951069,0.06357112041884101,0.026832507376477688,2102.31005859375,0.09007638237824168,0.06247106050937516,-0.007121897595352089,65.53099822998047,-0.009552819957024087,0.017336579621509095,0.030199616431324072,19.36000061035156,-0.31091218860705977,0.3455310802304513,-0.0514453329206509,46.31999969482422,0.005846080542632499,0.13459046136549885,-0.06594072288166797
2015-04-12,7781.89990234375,-0.032653471031774337,0.06457030527879544,-0.13116924081349257,5142.27001953125,-4.082956562468086e-05,0.06360931895771549,0.05224743524298914,2091.68994140625,-0.005064444390438273,0.06236168553940833,0.011964421631821764,66.8030014038086,0.01922472461723495,0.01583159329865466,0.050791204342996776,16.09000015258789,-0.18501114288716314,0.35550493545526296,0.015141941031039163,39.970001220703125,-0.14744462341260095,0.10991079731134136,-0.1866096516655027
2015-05-01,8378.400390625,0.07385650033606844,0.07464357557427301,0.017234390052317305,4652.56982421875,-0.10007490270088301,0.07881567841672711,-0.08351197152407686,2020.5799560546875,-0.034587746489803124,0.06408935552726677,-0.0421976381687047,63.27799987792969,-0.054210295259721944,0.03296801735066865,-0.04734800909007897,14.149999618530272,-0.12848337335743595,0.35664698565024944,-0.15873960313540014,50.040000915527344,0.2246935006309052,0.17630969508999414,-0.18315373348715835
2015-05-02,8711.7001953125,0.039009960095944596,0.0737094016181907,0.031593007891920655,4765.10009765625,0.023898826424968662,0.0802908049117781,-0.048732208309264724,2062.52001953125,0.020543968455421873,0.06533360045507583,-0.0068664035499479414,61.86000061035156,-0.022663938344658543,0.03402893334971589,-0.057270807129016,20.6200008392334,0.37654692215852903,0.387599415321684,0.325192820254522,50.47999954223633,0.008754505270118835,0.13270171310493256,-0.11329704423614861
2015-05-03,8937.75,0.02561690746128208,0.039713888447374425,0.15818971102760138,4982.81005859375,0.04467545695183127,0.07165946958893359,0.04901706514182469,2101.0400390625,0.018503933207699566,0.046095321236823555,0.07808670446044652,62.30500030517578,0.007167907169342305,0.028477224025514187,-0.04754262121569963,14.4399995803833,-0.3562594148834324,0.2928821621190804,-0.45816135883383347,50.7599983215332,0.005531400614725549,0.1327327145913647,0.0975134772223396
2015-05-05,8324.7998046875,-0.071044891564511,0.05810424262821133,0.03403388565698351,4939.330078125,-0.008764290402569661,0.05552913748265751,0.04918460580905548,2089.4599609375,-0.00552683813483627,0.022413382071469087,0.07077114249683514,63.59299850463867,0.02046169358814576,0.03206174149085362,-0.043153128808326224,17.360000610351562,0.18416663998535213,0.296219870354658,-0.10882951651452588,60.400001525878906,0.17388052042420016,0.14872768964455405,0.32630655054038193
2015-05-06,8114.7001953125,-0.025561732316913787,0.056971115521609474,0.023117135846825176,5068.4599609375,0.02580730593282897,0.057626083228899665,-0.011446893990640139,2092.830078125,0.0016116136783707253,0.02232625270737918,-0.005332558847340185,64.0009994506836,0.00639532177359692,0.029983985141308452,0.03682281600271908,18.09000015258789,0.04119056345143041,0.28199511986746206,0.16785025305923829,59.130001068115234,-0.02125070230708003,0.11248208496142736,0.2815345004400047
2015-05-08,8567.9501953125,0.054351264481065656,0.0517994806592449,-0.021538118731882272,5139.93994140625,0.014004378626522632,0.019500686384784822,0.003263519009793381,2099.840087890625,0.0033439388361920655,0.011321278118964908,0.00977637906503337,63.81900024414063,-0.0028477441710725616,0.015954847502513733,0.03098494753427894,14.670000076293944,-0.20955471048656593,0.2949470495465852,-0.25946489289336905,45.150001525878906,-0.2697481142378233,0.15925012600101587,0.13044574557611166
2015-05-10,8119.2998046875,-0.053784600750859814,0.05294328730566505,-0.09747952705988605,4781.259765625,-0.07233733377321241,0.04518087651936553,0.011320319771561005,1987.050048828125,-0.05521004181699513,0.028093364887626066,-0.030721491670222534,65.35700225830078,0.023813628935239632,0.010969967306284105,0.05312602017486756,19.1299991607666,0.26545314222657684,0.26257771159460647,0.23499028040241732,46.2599983215332,0.02428730686120217,0.1601142552196852,-0.1279924790419954
2015-05-11,7955.4501953125,-0.020386666568956657,0.048094194808159546,-0.022083305698415212,5127.740234375,0.06996100093788298,0.05220578991997467,0.029687410375792922,2099.929931640625,0.055252826897890316,0.03919595929568425,-0.003724343881780001,65.58499908447266,0.0034824128888723666,0.011406793872861462,0.03020640843027622,19.290000915527344,0.008329134796732989,0.18254456160917956,0.10165623434484528,45.20000076293945,-0.023180516802586763,0.15959757876644232,-0.10530482277552444
2015-06-01,8127.35009765625,0.021377676244919323,0.04259585553269819,-0.04213959816945034,4592.740234375,-0.11018821512072834,0.0742836087149803,-0.09932671168661245,2002.6099853515625,-0.04745265581444335,0.04473836032977556,-0.052722984292716046,63.3380012512207,-0.03486151256469222,0.02144948877764931,-0.000504934214981656,17.420000076293945,-0.10196789857484571,0.17786206448354078,0.06805644676257683,47.93000030517578,0.05864451582127718,0.12950573743600155,-0.19634472173561313
2015-06-02,8661.0498046875,0.0636010106053664,0.04978810644533354,0.013812397527549702,4744.39990234375,0.03248810769806836,0.07524488447397826,-0.07252246929211059,2055.469970703125,0.026053195534243605,0.04737572514409393,-0.020290398451307534,61.733001708984375,-0.025666823098176857,0.023457849470651042,-0.035120316494666404,20.690000534057617,0.17203154176577387,0.19418637940879668,0.3443794718974369,51.68999862670898,0.07552269310146562,0.14090551235054233,0.14434360686439462
2015-06-03,8661.0498046875,0.0636010106053664,0.04978810644533354,0.013812397527549702,4927.3701171875,0.03784044634324728,0.07810133632980257,0.04095703331308753,2071.260009765625,0.0076526044571109736,0.04757244260868819,0.061569451846970935,62.44300079345703,0.011435491679395417,0.024945326926700206,-0.05712253872932205,20.690000534057617,0.17203154176577387,0.19418637940879668,0.3443794718974369,49.61000061035156,-0.041071874024167614,0.05045333688068224,0.06117648364388373
2015-06-04,8659.900390625,-0.0001327195161034922,0.044124032039723905,0.1069794695928672,4917.31982421875,-0.0020417700344164875,0.06958818480552408,-0.04427683339049571,2080.6201171875,0.004508860079339405,0.03754603061097479,-0.013825983313468404,62.060001373291016,-0.00615247217555931,0.019487058645478263,-0.053111776955948264,14.56999969482422,-0.3506859183081821,0.24160831167996494,-0.39593701542809334,52.13999938964844,0.0497399581833896,0.05238726454753583,0.08851769788522423
2015-06-05,8097.0,-0.06720959756691736,0.048562703174678666,0.004503306636886029,4919.64013671875,0.00047175398746081526,0.0597702413833349,-0.0234022732302005,2080.14990234375,-0.00022602299264056934,0.027347546836262424,0.014895338360624288,63.34400177001953,0.02047853715807069,0.023560342473030738,-0.048274373466759,19.670000076293945,0.3001300370180395,0.2514783052497244,0.005623753239006657,60.93000030517578,0.15579327246969052,0.07024876938295785,0.4832034466735433
2015-06-07,8522.150390625,0.05117507955727009,0.051698952763324334,0.08367089850171161,4991.93994140625,0.014589215140656921,0.01813314303867939,0.058354301672021824,2068.760009765625,-0.005490560861984901,0.012006597406851702,0.013347962963516702,63.40399932861328,0.0009467220398732918,0.01765969303650312,0.029051854475121486,16.020000457763672,-0.20525666606493934,0.26845890002318745,-0.002490598350487816,52.52999877929688,-0.14834125754137137,0.11668508003700793,0.0842104840476765
2015-06-08,8588.650390625,0.007772907377829405,0.051555764743072156,-0.015480793890655042,5056.43994140625,0.012838066760128905,0.015830920731939976,0.01797811260193094,2083.56005859375,0.007128598594917586,0.005546588346827496,-0.007133550863763771,63.69599914550781,0.004594812496180476,0.010173811340167788,0.03046283837595465,14.729999542236328,-0.0839517708171492,0.26749058194338227,-0.26533665322992617,44.65999984741211,-0.16230616873230586,0.13463548355526123,-0.13332037831611443
2015-06-10,8152.89990234375,-0.05206792943539424,0.04789672949502741,-0.08626926468956175,4748.35986328125,-0.06286340030781151,0.031858942363451756,-0.053532798562056394,1979.9200439453125,-0.05102153523857626,0.023967307035684948,-0.06364179868931252,65.12300109863281,0.022156053456540183,0.012418989546215125,0.025187763783141026,19.309999465942383,0.27073686938579866,0.28921546721914876,0.27039471764808853,48.52999877929688,0.08310389526819201,0.1430938459795195,-0.17648059514714565
2015-06-11,7954.2998046875,-0.024661041811762267,0.047620881237146286,-0.045325569857278314,5147.1201171875,0.08063809123981812,0.05102689168740772,0.017394329045684165,2099.199951171875,0.05849983446201003,0.03902125836197802,0.0016031105143292645,65.86000061035156,0.011253479916288289,0.009387957604597645,0.02811474664976088,19.46999931335449,0.008251715333887043,0.22125392544655983,0.1247833572532413,44.290000915527344,-0.09142319965724273,0.14366567804882116,-0.2363792945598734
2015-07-01,8102.10009765625,0.018410660997060093,0.03980394533061721,-0.003511380397681396,4650.47021484375,-0.1014690217599823,0.07157991378793373,-0.0891342964524473,2025.9000244140625,-0.03554223818954344,0.04251463251345234,-0.032207231452260676,63.56800079345703,-0.03542107466136446,0.021746841490154725,-0.008670696636149056,18.13999938964844,-0.07075537307699388,0.17765110992965535,0.0011036727090951715,48.650001525878906,0.09389290139012679,0.12479694622525782,0.06362045781869874
2015-07-04,8660.2998046875,0.0666260420650492,0.045016438320539295,0.01683704252551177,4910.22998046875,0.05435244395023857,0.07716022313957438,0.048316380802504666,2076.330078125,0.024587891517230318,0.04455724264056787,0.08073521501294212,62.060001373291016,-0.024008530405588487,0.024381845361521718,-0.061971010608732446,14.25,-0.24136250432560727,0.18770657240866773,-0.03910990739648723,53.97999954223633,0.10396175911318181,0.12357527039535605,0.1722041354301218
2015-07-05,8057.2998046875,-0.07217085288986265,0.055879671032267014,0.0525470127906531,4945.5400390625,0.007165388315688399,0.07690488080962916,-0.038296686064745455,2088.0,0.005604720185421951,0.044507722458586335,-0.006806825917639481,63.65999984741211,0.025454738308353007,0.02782298222412864,-0.028551348722052228,19.649999618530277,0.321320412187393,0.2362544748678822,-0.25624528532224466,58.93999862670898,0.08790635490012193,0.08249413579671412,0.2724524830533388
2015-07-07,8510.7998046875,0.05475743370447586,0.05749784040932423,0.05853083231053913,4997.4599609375,0.01044360731737962,0.06962434601343813,-0.028160726302534855,2081.340087890625,-0.0031947107375914986,0.03475828843985253,-0.0049480820798262215,63.3650016784668,-0.00464473443413733,0.024886940421610985,-0.05146474938393697,16.309999465942383,-0.18629893501331313,0.22112364588137218,-0.1575413764593776,52.33000183105469,-0.11895009863508402,0.11036543542229266,0.3092319297691064
2015-07-08,8564.599609375,0.0063014611146929725,0.054616218516397357,0.10057951359609718,5043.5400390625,0.009178448684742156,0.057905421702889134,0.08403317513013375,2077.570068359375,-0.001812984855288856,0.02174434558564462,0.02820482908083699,63.733001708984375,0.005790823601849343,0.024075751458042572,0.007190521696836871,14.90999984741211,-0.089746265346022,0.22081081965017993,-0.07333749496490782,43.869998931884766,-0.17633916454380974,0.13470144852354074,-0.12330139629809711
2015-07-09,7558.7998046875,-0.12492496178867771,0.08265654622117184,-0.0978230387335739,5043.5400390625,0.009178448684742156,0.057905421702889134,0.08403317513013375,2077.570068359375,-0.001812984855288856,0.02174434558564462,0.02820482908083699,66.6780014038086,0.045172575860374695,0.02675689361256007,0.07788556006982628,26.350000381469727,0.5694361709216833,0.35378101519976124,0.8621908898826276,43.869998931884766,-0.17633916454380974,0.13470144852354074,-0.12330139629809711
2015-07-10,8177.39990234375,0.07866181814251456,0.0857062777994047,-0.06133134531606599,4791.14990234375,-0.051337778494591486,0.037605778008526845,0.005466790655733078,1995.8299560546875,-0.04013899252468571,0.023536589754117494,-0.03233426238050241,65.18399810791016,-0.02266107346762523,0.02633786518415974,0.04620813399619239,19.34000015258789,-0.3092927915494959,0.3698891635028016,-0.062075685477668285,47.810001373291016,0.08600416053109912,0.1333381479894995,-0.05289219875509987
2015-07-12,7765.39990234375,-0.05169628383884103,0.08251089105386362,-0.13116836985329083,5101.81005859375,0.06282494448109,0.040417222921655324,0.02388210640194144,2077.070068359375,0.03989829779014305,0.028495146395454075,-0.011408621567164712,66.63600158691406,0.022030984844647113,0.025870195916139642,0.04785122818282317,15.869999885559082,-0.197744970587735,0.35094705871106024,0.09903049492594396,37.650001525878906,-0.23890185658804608,0.15123040706724908,-0.25827417709138945
2015-08-01,8234.599609375,0.05866678595119553,0.0832620112402239,-0.010835118853153691,4736.18994140625,-0.07436238756441692,0.054615591687916715,-0.04112706247723841,2062.139892578125,-0.007214053248073652,0.028449455366147416,-0.01307518156371712,63.27299880981445,-0.051786316800871486,0.03792882859486482,-0.011374832379455357,16.469999313354492,0.03710997517169789,0.3422116083872753,-0.05126735401532034,48.790000915527344,0.2591923978185031,0.20600506660335943,-0.19221854829551877
2015-08-04,8714.400390625,0.05663213276180244,0.08811255886353446,0.07390293921874269,4950.81982421875,0.044320181272501515,0.05946268604825633,-0.023210233014643422,2081.89990234375,0.009536664947421732,0.028936464362559648,-0.005222677127730613,62.30899810791016,-0.015352831788470394,0.0382585297177828,-0.02366069870185883,14.350000381469728,-0.13779053370998148,0.34608269744764153,-0.20674404309405892,50.41999816894531,0.03286249285133693,0.20220685968062743,-0.1473026000648363
2015-08-05,8191.5,-0.06187984333314841,0.06716761784402953,-0.043937019559060375,5003.5498046875,0.010594437547315342,0.05953182377898655,-0.02653535610796154,2116.10009765625,0.01629392661543605,0.029765588979244355,0.0077434514463237125,64.08200073242188,0.02805767741597205,0.03312194235451189,-0.019508262035028867,19.11000061035156,0.28646182140215215,0.2326734370262928,0.30265852153828243,59.38999938964844,0.16373796630702578,0.18787793985843823,0.3153930760247594
2015-08-06,8044.14990234375,-0.018151924242585243,0.05793556783642964,-0.009255712210597733,5021.6298828125,0.0036069373897313333,0.052737006760874006,0.05027338587952235,2079.280029296875,-0.017553123975839312,0.022208650020248355,0.04641552965570406,63.762001037597656,-0.005006106797174567,0.032085401868020724,-0.02779596054468192,18.88999938964844,-0.01157914098844951,0.18811569133915998,-0.012545728261733169,58.13999938964844,-0.02127196711799292,0.19035755603888685,0.2568093709286907
