date,step,nav,cash,cash_pct,daily_return,reward,vol_30d,mdd_30d
2015-11-27T00:00:00.000000000,50,991.3902,2468074.81,0.2490,0.004248,-0.170314,0.005466,0.040188
2015-11-30T00:00:00.000000000,51,996.1993,2478628.68,0.2488,0.005458,0.034243,0.005578,0.036100
2015-12-01T00:00:00.000000000,52,996.2243,2499127.49,0.2509,-0.002645,-0.207782,0.005554,0.035513
2015-12-02T00:00:00.000000000,53,994.0787,2497463.03,0.2512,-0.003979,-0.248004,0.005582,0.035513
2015-12-03T00:00:00.000000000,54,992.3515,2475757.44,0.2495,0.001904,-0.071684,0.005605,0.035513
2015-12-04T00:00:00.000000000,55,986.1503,2468601.62,0.2503,-0.000874,-0.154096,0.005586,0.034983
2015-12-07T00:00:00.000000000,56,988.8781,7429322.60,0.7513,-0.001724,-0.053882,0.005587,0.033892
2015-12-08T00:00:00.000000000,57,984.0531,7408625.64,0.7529,-0.003623,-0.081866,0.005608,0.031651
2015-12-09T00:00:00.000000000,58,979.2322,7374596.98,0.7531,-0.003976,-0.087325,0.005541,0.032965
2015-12-10T00:00:00.000000000,59,980.8820,7353134.08,0.7496,0.000969,-0.010697,0.005468,0.023888
2015-12-11T00:00:00.000000000,60,978.3481,7364849.70,0.7528,-0.002913,-0.068819,0.005264,0.025496
2015-12-14T00:00:00.000000000,61,978.7968,8796084.47,0.8987,0.001795,0.017955,0.005243,0.025496
2015-12-15T00:00:00.000000000,62,979.2017,8815805.89,0.9003,0.000099,0.000991,0.004866,0.025496
2015-12-16T00:00:00.000000000,63,979.5110,8818406.08,0.9003,-0.000252,-0.002523,0.004866,0.025496
2015-12-17T00:00:00.000000000,64,980.7065,8817838.86,0.8991,0.000825,0.008248,0.004870,0.025496
2015-12-18T00:00:00.000000000,65,980.8857,8823832.35,0.8996,0.000284,0.002842,0.004868,0.025496
2015-12-21T00:00:00.000000000,66,981.7520,8832388.69,0.8997,0.000643,-0.019688,0.004864,0.025496
2015-12-22T00:00:00.000000000,67,981.2992,8837836.32,0.9006,-0.000524,-0.020854,0.004864,0.025496
2015-12-23T00:00:00.000000000,68,982.1109,8836824.36,0.8998,0.000364,-0.014954,0.003270,0.016754
2015-12-24T00:00:00.000000000,69,982.9505,8843741.98,0.8997,0.000346,-0.013915,0.002895,0.016754
2015-12-28T00:00:00.000000000,70,981.0362,2453678.20,0.2501,-0.001693,-0.126959,0.002903,0.016754
2015-12-29T00:00:00.000000000,71,982.4091,2458302.55,0.2502,-0.000349,-0.026138,0.002530,0.016754
2015-12-30T00:00:00.000000000,72,981.5565,2466081.40,0.2512,-0.004708,-0.353099,0.002605,0.019880
2015-12-31T00:00:00.000000000,73,980.6816,2457400.42,0.2506,-0.001938,-0.145374,0.002610,0.021780
2016-01-01T00:00:00.000000000,74,987.8993,2456001.64,0.2486,0.006022,0.451615,0.002820,0.021780
2016-01-04T00:00:00.000000000,75,982.0457,7379476.25,0.7514,-0.001935,-0.043823,0.002797,0.021780
2016-01-05T00:00:00.000000000,76,982.3877,7377223.77,0.7509,-0.000737,-0.025774,0.002768,0.021780
2016-01-06T00:00:00.000000000,77,980.1536,7371376.94,0.7521,-0.001999,-0.044667,0.002751,0.021780
2016-01-07T00:00:00.000000000,78,974.3498,7340162.08,0.7533,-0.003930,-0.074184,0.002718,0.024330
2016-01-08T00:00:00.000000000,79,973.0260,7316153.26,0.7519,-0.002153,-0.047799,0.002616,0.026431
2016-01-11T00:00:00.000000000,80,970.2858,4858336.41,0.5007,-0.000772,-0.053748,0.002458,0.027182
2016-01-12T00:00:00.000000000,81,969.7543,4858927.42,0.5010,-0.001741,-0.080974,0.002178,0.026300
2016-01-13T00:00:00.000000000,82,969.3592,4866067.23,0.5020,-0.003431,-0.132445,0.002202,0.027616
2016-01-14T00:00:00.000000000,83,964.4547,4819317.92,0.4997,0.001030,0.001596,0.002159,0.027616
2016-01-15T00:00:00.000000000,84,950.2024,4829766.18,0.5083,-0.016064,-0.535848,0.003433,0.041413
2016-01-18T00:00:00.000000000,85,945.4759,4747353.72,0.5021,-0.003700,-0.168152,0.003455,0.043310
2016-01-19T00:00:00.000000000,86,951.1335,4741165.17,0.4985,0.003425,-0.161754,0.003567,0.039831
2016-01-20T00:00:00.000000000,87,944.2518,4726293.77,0.5005,-0.000379,-0.157118,0.003546,0.037566
2016-01-21T00:00:00.000000000,88,939.1153,4742065.74,0.5050,-0.009789,-0.171609,0.003837,0.044085
2016-01-22T00:00:00.000000000,89,945.4576,4718384.15,0.4991,0.002000,-0.171739,0.003863,0.044085
2016-01-25T00:00:00.000000000,90,948.7957,8545813.59,0.9007,-0.000443,-0.020869,0.003856,0.044085
2016-01-27T00:00:00.000000000,91,948.6370,8546402.51,0.9009,-0.000743,-0.022028,0.003814,0.044085
2016-01-28T00:00:00.000000000,92,948.7097,8540682.92,0.9002,-0.000048,-0.019247,0.003812,0.044085
2016-01-29T00:00:00.000000000,93,949.6865,8542555.16,0.8995,0.000980,-0.015155,0.003831,0.044085
2016-02-01T00:00:00.000000000,94,943.8573,2371938.72,0.2513,-0.006396,-0.479669,0.003912,0.048542
2016-02-02T00:00:00.000000000,95,933.5450,2363356.27,0.2532,-0.012315,-0.923638,0.004339,0.060259
2016-02-03T00:00:00.000000000,96,928.3600,2326917.88,0.2506,-0.001751,-0.131340,0.004311,0.061905
2016-02-04T00:00:00.000000000,97,939.3296,2337691.93,0.2489,0.005565,0.417399,0.004519,0.061905
2016-02-05T00:00:00.000000000,98,949.2810,2359572.64,0.2486,0.007196,0.539714,0.004792,0.061905
2016-02-08T00:00:00.000000000,99,949.7061,7142039.73,0.7520,-0.002540,-0.093601,0.004779,0.060314
2016-02-09T00:00:00.000000000,100,947.8889,7109052.05,0.7500,0.000273,-0.086377,0.004793,0.059986
2016-02-10T00:00:00.000000000,101,945.4553,7106280.70,0.7516,-0.001823,-0.091130,0.004786,0.059370
2016-02-11T00:00:00.000000000,102,934.9880,7085537.47,0.7578,-0.010117,-0.113722,0.004992,0.060820
2016-02-12T00:00:00.000000000,103,932.9904,7024909.87,0.7529,-0.003767,-0.100540,0.005002,0.064358
2016-02-15T00:00:00.000000000,104,950.7211,4683402.11,0.4926,0.015137,-0.109128,0.005708,0.062543
2016-02-16T00:00:00.000000000,105,945.1540,4786733.40,0.5065,-0.012371,-0.247983,0.006021,0.061852
2016-02-17T00:00:00.000000000,106,949.8873,4727140.59,0.4977,0.005125,-0.158681,0.006154,0.059973
2016-02-18T00:00:00.000000000,107,953.2928,4771255.08,0.5005,-0.000785,-0.182686,0.006157,0.056263
2016-02-19T00:00:00.000000000,108,952.2948,4759019.65,0.4997,0.000697,-0.172245,0.006160,0.054227
2016-02-22T00:00:00.000000000,109,954.4760,7153957.35,0.7495,0.000995,-0.048307,0.006177,0.053496
2016-02-23T00:00:00.000000000,110,949.2162,7162568.08,0.7546,-0.005790,-0.115440,0.006221,0.051846
2016-02-24T00:00:00.000000000,111,947.1866,7113415.28,0.7510,-0.000950,-0.065903,0.006223,0.049561
2016-02-25T00:00:00.000000000,112,944.2227,7111438.20,0.7532,-0.004069,-0.098171,0.006230,0.051690
2016-02-26T00:00:00.000000000,113,945.2496,7100389.36,0.7512,-0.001145,-0.061693,0.006210,0.037311
2016-02-29T00:00:00.000000000,114,937.4215,2364486.26,0.2522,-0.008998,-0.501107,0.005784,0.045699
2016-03-01T00:00:00.000000000,115,956.6065,2346646.84,0.2453,0.019304,0.764304,0.006871,0.045699
2016-03-02T00:00:00.000000000,116,975.0142,2431591.15,0.2494,0.003266,0.042916,0.006867,0.045337
2016-03-03T00:00:00.000000000,117,983.8776,2453697.72,0.2494,0.002976,0.035254,0.006900,0.037825
2016-03-04T00:00:00.000000000,118,991.4193,2473419.58,0.2495,0.003150,0.044438,0.006720,0.037825
2016-03-08T00:00:00.000000000,119,982.6500,2487863.51,0.2532,-0.010978,-0.239272,0.006974,0.037580
2016-03-09T00:00:00.000000000,120,985.8929,2448030.51,0.2483,0.008250,-0.240637,0.007156,0.037580
2016-03-10T00:00:00.000000000,121,981.5021,2481918.22,0.2529,-0.010565,-0.242359,0.007386,0.037580
2016-03-11T00:00:00.000000000,122,982.2803,2452531.98,0.2497,0.002036,-0.242478,0.007401,0.037580
2016-03-14T00:00:00.000000000,123,977.6394,496180.63,0.0508,-0.010968,-0.285687,0.007621,0.031385
2016-03-15T00:00:00.000000000,124,970.1299,492379.85,0.0508,-0.008702,-0.290923,0.007686,0.032600
2016-03-16T00:00:00.000000000,125,978.4257,1410239.96,0.1441,0.006243,-0.289203,0.007505,0.032600
2016-03-17T00:00:00.000000000,126,981.0687,493646.60,0.0503,-0.003925,-0.289414,0.007527,0.032600
2016-03-18T00:00:00.000000000,127,994.5756,495361.70,0.0498,0.009182,-0.290604,0.007653,0.032600
2016-03-21T00:00:00.000000000,128,1005.7763,5489678.43,0.5458,0.007692,0.164679,0.007670,0.030697
2016-03-22T00:00:00.000000000,129,1008.3504,5035086.37,0.4993,0.001819,-0.011491,0.007670,0.030697
2016-03-23T00:00:00.000000000,130,1009.0146,5047827.36,0.5003,-0.000422,-0.078729,0.007669,0.030697
2016-03-28T00:00:00.000000000,131,994.3936,502779.40,0.0506,-0.015084,-0.765903,0.008112,0.030697
2016-03-29T00:00:00.000000000,132,997.3538,1443626.54,0.1447,0.003031,-0.075987,0.007949,0.030697
2016-03-30T00:00:00.000000000,133,1026.8571,504335.63,0.0491,0.022570,0.657322,0.008915,0.030697
2016-03-31T00:00:00.000000000,134,1030.2263,516401.65,0.0501,0.000945,-0.160439,0.008496,0.030697
2016-04-01T00:00:00.000000000,135,1037.8544,1489549.79,0.1435,0.010994,0.222446,0.008388,0.030697
2016-04-04T00:00:00.000000000,136,1040.6718,523590.73,0.0503,-0.002907,-0.310860,0.008376,0.030697
2016-04-05T00:00:00.000000000,137,1019.5561,516683.44,0.0507,-0.015078,-0.315219,0.008835,0.030697
2016-04-06T00:00:00.000000000,138,1024.0496,1482069.74,0.1447,0.002891,-0.315348,0.008849,0.030697
2016-04-07T00:00:00.000000000,139,1008.5461,1484148.89,0.1472,-0.014442,-0.318949,0.009228,0.030697
2016-04-08T00:00:00.000000000,140,1016.3624,506531.68,0.0498,0.007184,-0.319306,0.009265,0.030697
2016-04-11T00:00:00.000000000,141,1025.2570,2550345.20,0.2488,0.004976,-0.252371,0.009304,0.030697
2016-04-12T00:00:00.000000000,142,1031.2564,2563818.63,0.2486,0.005211,-0.252398,0.009307,0.030697
2016-04-13T00:00:00.000000000,143,1044.9026,2595417.69,0.2484,0.007204,-0.252906,0.009375,0.030697
2016-04-18T00:00:00.000000000,144,1044.4471,9393864.80,0.8994,0.000751,0.007511,0.009194,0.030697
2016-04-20T00:00:00.000000000,145,1044.3386,9401545.33,0.9002,-0.000198,-0.001985,0.008560,0.030697
2016-04-21T00:00:00.000000000,146,1044.0137,9402978.92,0.9007,-0.000865,-0.008650,0.008548,0.030697
2016-04-22T00:00:00.000000000,147,1044.6535,9397841.05,0.8996,0.000780,0.007799,0.008536,0.030697
2016-04-25T00:00:00.000000000,148,1042.7728,5223385.54,0.5009,-0.001507,-0.160721,0.008526,0.029327
2016-04-26T00:00:00.000000000,149,1049.6949,5211161.15,0.4964,0.007740,-0.113303,0.008368,0.029327
2016-04-27T00:00:00.000000000,150,1050.7772,5254524.27,0.5001,0.000521,-0.148542,0.008254,0.029327
2016-04-28T00:00:00.000000000,151,1043.1402,5259794.42,0.5042,-0.007956,-0.190143,0.008149,0.029327
2016-04-29T00:00:00.000000000,152,1041.7500,5214364.03,0.5005,-0.000660,-0.153657,0.008148,0.029327
2016-05-02T00:00:00.000000000,153,1038.2891,9346193.87,0.9002,0.000187,-0.012689,0.007863,0.029327
2016-05-03T00:00:00.000000000,154,1037.7664,9348694.69,0.9008,-0.000684,-0.017718,0.007665,0.029327
2016-05-04T00:00:00.000000000,155,1035.9031,9339860.27,0.9016,-0.001424,-0.022114,0.007620,0.029327
2016-05-05T00:00:00.000000000,156,1035.7248,9326244.77,0.9005,-0.000478,-0.016389,0.007571,0.029327
2016-05-06T00:00:00.000000000,157,1035.6888,9323756.05,0.9002,-0.000143,-0.014232,0.007422,0.029327
2016-05-09T00:00:00.000000000,158,1041.6527,5178474.34,0.4971,0.005934,0.022309,0.007374,0.029327
2016-05-10T00:00:00.000000000,159,1044.0776,5211997.92,0.4992,0.001822,-0.059921,0.007374,0.029327
2016-05-11T00:00:00.000000000,160,1040.2086,5195177.57,0.4994,0.001790,-0.060566,0.007373,0.029327
2016-05-12T00:00:00.000000000,161,1042.1877,5206651.43,0.4996,0.001330,-0.066688,0.006760,0.029327
2016-05-13T00:00:00.000000000,162,1036.6873,5204961.36,0.5021,-0.003546,-0.164431,0.006807,0.029327
2016-05-16T00:00:00.000000000,163,1033.1342,5192206.03,0.5026,-0.004565,-0.178729,0.005588,0.029327
2016-05-17T00:00:00.000000000,164,1032.7340,5186513.70,0.5022,-0.003823,-0.164096,0.005632,0.029327
2016-05-18T00:00:00.000000000,165,1034.0668,5153162.11,0.4983,0.003442,-0.014292,0.005295,0.026496
2016-05-19T00:00:00.000000000,166,1023.8558,5175087.25,0.5055,-0.010032,-0.277386,0.005563,0.018766
2016-05-20T00:00:00.000000000,167,1021.5754,5132375.74,0.5024,-0.004341,-0.163328,0.004919,0.023026
2016-05-23T00:00:00.000000000,168,1016.9915,2561715.64,0.2519,-0.007577,-0.215913,0.005064,0.030428
2016-05-24T00:00:00.000000000,169,1015.1678,2550510.74,0.2512,-0.004640,-0.198173,0.004426,0.034927
2016-05-25T00:00:00.000000000,170,1026.5202,2550861.67,0.2485,0.006714,-0.197985,0.004401,0.034927
2016-05-26T00:00:00.000000000,171,1046.3117,2590351.87,0.2476,0.010671,-0.200437,0.004728,0.034927
2016-05-27T00:00:00.000000000,172,1059.7269,2620604.77,0.2473,0.011847,-0.203260,0.005104,0.034927
2016-05-30T00:00:00.000000000,173,1063.1919,9567062.60,0.8998,0.000211,-0.015095,0.004940,0.034927
2016-05-31T00:00:00.000000000,174,1062.7651,9573537.16,0.9008,-0.000478,-0.017851,0.004939,0.034927
2016-06-01T00:00:00.000000000,175,1061.5900,9572792.06,0.9017,-0.001351,-0.021348,0.004945,0.034927
2016-06-02T00:00:00.000000000,176,1062.0082,9559475.59,0.9001,0.000112,-0.015493,0.004942,0.034927
2016-06-03T00:00:00.000000000,177,1061.5936,9566223.33,0.9011,-0.000834,-0.019275,0.004942,0.034927
2016-06-06T00:00:00.000000000,178,1058.0449,2650609.20,0.2505,-0.003064,-0.216377,0.004965,0.034927
2016-06-07T00:00:00.000000000,179,1067.6269,2657012.04,0.2489,0.005152,0.154223,0.004849,0.034927
2016-06-08T00:00:00.000000000,180,1074.5330,2678524.36,0.2493,0.003312,0.071375,0.004889,0.034600
2016-06-09T00:00:00.000000000,181,1066.9506,2693389.55,0.2524,-0.008551,-0.462716,0.004922,0.034600
2016-06-10T00:00:00.000000000,182,1065.3925,2668008.22,0.2504,-0.001100,-0.127435,0.004924,0.034600
2016-06-13T00:00:00.000000000,183,1057.4075,530426.29,0.0502,-0.002736,-0.254799,0.004945,0.034600
2016-06-14T00:00:00.000000000,184,1058.9903,530142.79,0.0501,0.000177,-0.144130,0.004945,0.034600
2016-06-15T00:00:00.000000000,185,1072.3377,535117.02,0.0499,0.006996,0.113496,0.005105,0.034600
2016-06-16T00:00:00.000000000,186,1071.4744,538944.48,0.0503,0.000847,-0.120173,0.005105,0.034600
2016-06-17T00:00:00.000000000,187,1068.3634,1561499.98,0.1462,-0.007209,-0.427903,0.005272,0.034600
2016-06-20T00:00:00.000000000,188,1069.4624,5307031.98,0.4962,0.007485,0.170524,0.005338,0.034600
2016-06-21T00:00:00.000000000,189,1066.1462,5357427.89,0.5025,-0.004666,-0.194248,0.005389,0.034600
2016-06-22T00:00:00.000000000,190,1064.0757,5331358.23,0.5010,-0.001696,-0.105125,0.005381,0.034600
2016-06-23T00:00:00.000000000,191,1066.8288,5324499.50,0.4991,0.002148,0.011874,0.005391,0.031165
2016-06-24T00:00:00.000000000,192,1060.8263,5273971.17,0.4972,0.006435,0.142198,0.005492,0.026721
2016-06-27T00:00:00.000000000,193,1058.2903,9521366.95,0.8997,0.000575,-0.012410,0.005428,0.026338
2016-06-28T00:00:00.000000000,194,1058.5754,9527829.99,0.9001,0.000244,-0.013681,0.005378,0.026338
2016-06-29T00:00:00.000000000,195,1059.7621,9534071.61,0.8996,0.000580,-0.010332,0.005346,0.016470
2016-06-30T00:00:00.000000000,196,1059.9091,9545237.61,0.9006,-0.000405,-0.012511,0.005002,0.012351
2016-07-01T00:00:00.000000000,197,1060.5986,9546697.54,0.9001,0.000213,-0.009960,0.004921,0.012351
2016-07-04T00:00:00.000000000,198,1057.6184,523935.17,0.0495,-0.002782,-0.206553,0.004725,0.012351
2016-07-05T00:00:00.000000000,199,1050.8402,528717.42,0.0503,-0.006616,-0.353117,0.004814,0.012351
2016-07-07T00:00:00.000000000,200,1051.0744,1524132.04,0.1450,-0.001194,-0.145946,0.004694,0.012351
2016-07-08T00:00:00.000000000,201,1047.1468,528992.72,0.0505,-0.005026,-0.296273,0.004394,0.016341
2016-07-11T00:00:00.000000000,202,1057.6717,7934419.71,0.7502,-0.000082,-0.002047,0.003800,0.016422
2016-07-12T00:00:00.000000000,203,1056.9383,7941470.23,0.7514,-0.001435,-0.035867,0.003802,0.017833
2016-07-13T00:00:00.000000000,204,1056.6099,7935586.57,0.7510,-0.001003,-0.025085,0.003803,0.018818
2016-07-14T00:00:00.000000000,205,1057.8792,7928778.34,0.7495,0.001038,0.025946,0.003809,0.018818
2016-07-15T00:00:00.000000000,206,1058.0914,7941567.33,0.7506,-0.000475,-0.011864,0.003808,0.018818
2016-07-18T00:00:00.000000000,207,1056.5226,7945068.42,0.7520,-0.002247,-0.052659,0.003821,0.020472
2016-07-19T00:00:00.000000000,208,1056.8288,7933701.50,0.7507,-0.000476,-0.026132,0.003792,0.020939
2016-07-20T00:00:00.000000000,209,1060.2897,7931537.36,0.7481,0.003022,0.026550,0.003706,0.020939
2016-07-21T00:00:00.000000000,210,1058.2322,7957525.96,0.7520,-0.002496,-0.055935,0.003653,0.020325
2016-07-22T00:00:00.000000000,211,1058.6053,7941637.93,0.7502,0.000133,-0.015065,0.003350,0.020325
2016-07-25T00:00:00.000000000,212,1060.6230,7936142.54,0.7483,0.002534,-0.043212,0.003387,0.020325
2016-07-26T00:00:00.000000000,213,1058.8713,7959982.77,0.7517,-0.002038,-0.043176,0.003373,0.020325
2016-07-27T00:00:00.000000000,214,1059.3503,7946425.14,0.7501,0.000022,-0.043174,0.003372,0.020325
2016-07-28T00:00:00.000000000,215,1060.1241,7953576.81,0.7502,0.000017,-0.042477,0.003093,0.020325
2016-07-29T00:00:00.000000000,216,1060.5677,7959740.42,0.7505,-0.000310,-0.042453,0.003084,0.020325
2016-08-01T00:00:00.000000000,217,1052.8721,525485.77,0.0499,-0.007512,-0.713631,0.003106,0.026838
2016-08-02T00:00:00.000000000,218,1049.0538,527178.21,0.0503,-0.006836,-0.649429,0.002933,0.033490
2016-08-03T00:00:00.000000000,219,1039.4687,525299.71,0.0505,-0.010258,-0.974510,0.003312,0.043405
2016-08-04T00:00:00.000000000,220,1037.4049,1516443.00,0.1462,-0.007122,-0.676596,0.003478,0.050218
2016-08-05T00:00:00.000000000,221,1056.8391,520292.89,0.0492,0.014658,1.392528,0.004481,0.050218
2016-08-08T00:00:00.000000000,222,1059.8496,5289906.75,0.4991,0.001632,-0.130161,0.004296,0.050218
2016-08-09T00:00:00.000000000,223,1059.5559,5304303.08,0.5006,-0.001136,-0.143918,0.004285,0.050218
2016-08-10T00:00:00.000000000,224,1050.4723,5296866.40,0.5042,-0.008360,-0.181381,0.004464,0.050218
2016-08-11T00:00:00.000000000,225,1048.4160,5253836.49,0.5011,-0.001972,-0.149053,0.004449,0.050036
2016-08-12T00:00:00.000000000,226,1047.7940,5252143.89,0.5013,-0.001985,-0.149083,0.004444,0.050036
2016-08-16T00:00:00.000000000,227,1053.8199,2618082.58,0.2484,0.006234,0.467541,0.004653,0.047386
2016-08-17T00:00:00.000000000,228,1056.6058,2635496.38,0.2494,0.003087,0.231498,0.004713,0.041041
2016-08-18T00:00:00.000000000,229,1054.6517,2646060.38,0.2509,-0.002388,-0.179076,0.004612,0.039894
2016-08-19T00:00:00.000000000,230,1058.6353,2644399.38,0.2498,0.002426,0.181932,0.004654,0.035044
2016-08-22T00:00:00.000000000,231,1057.7015,2647744.63,0.2503,-0.000736,-0.139747,0.004592,0.034965
2016-08-23T00:00:00.000000000,232,1055.4342,2654651.36,0.2515,-0.004241,-0.243138,0.004631,0.033611
2016-08-24T00:00:00.000000000,233,1062.3735,2646517.91,0.2491,0.004580,0.020711,0.004734,0.033611
2016-08-25T00:00:00.000000000,234,1055.5533,2659696.08,0.2520,-0.008539,-0.374383,0.004937,0.033611
2016-08-26T00:00:00.000000000,235,1052.4036,2647264.06,0.2515,-0.005327,-0.281698,0.004982,0.035827
2016-08-29T00:00:00.000000000,236,1051.9287,7896062.47,0.7506,-0.000470,-0.062452,0.004982,0.036280
2016-08-30T00:00:00.000000000,237,1056.1000,7900943.71,0.7481,0.003062,-0.053825,0.005035,0.036280
2016-08-31T00:00:00.000000000,238,1056.4202,7925963.85,0.7503,-0.000091,-0.061713,0.005037,0.036280
2016-09-01T00:00:00.000000000,239,1055.9193,7935025.36,0.7515,-0.001418,-0.064822,0.004982,0.036280
2016-09-02T00:00:00.000000000,240,1056.4566,7925601.03,0.7502,0.000278,-0.060583,0.004982,0.036280
2016-09-06T00:00:00.000000000,241,1059.8423,5287554.88,0.4989,0.002563,-0.110029,0.005020,0.036280
2016-09-07T00:00:00.000000000,242,1059.2281,5311389.80,0.5014,-0.002061,-0.129955,0.004980,0.034349
2016-09-08T00:00:00.000000000,243,1058.8427,5285341.62,0.4992,0.001989,-0.109915,0.005008,0.034349
