week_start_date,step,rho_cash,w_ret,w_vol,w_cvar,w_mdd,log_prob,entropy
2016-07-04T00:00:00.000000000,198,0.0500,0.4000,0.2000,0.2000,0.2000,-2.973290,3.201169
2016-07-11T00:00:00.000000000,202,0.7500,1.0000,0.0000,0.0000,0.0000,-3.164147,3.207564
2016-07-18T00:00:00.000000000,207,0.7500,0.6000,0.2000,0.1000,0.1000,-3.547967,3.201939
2016-07-25T00:00:00.000000000,212,0.7500,0.0000,0.2000,0.4000,0.4000,-3.241014,3.203156
2016-08-01T00:00:00.000000000,217,0.0500,1.0000,0.0000,0.0000,0.0000,-3.271884,3.202683
2016-08-08T00:00:00.000000000,222,0.5000,0.1000,0.3000,0.3000,0.3000,-3.187681,3.204916
2016-08-16T00:00:00.000000000,227,0.2500,1.0000,0.0000,0.0000,0.0000,-3.139573,3.205186
2016-08-22T00:00:00.000000000,231,0.2500,0.4000,0.2000,0.2000,0.2000,-3.214047,3.204800
2016-08-29T00:00:00.000000000,236,0.7500,0.1000,0.3000,0.3000,0.3000,-3.333176,3.207061
2016-09-06T00:00:00.000000000,241,0.5000,0.1000,0.3000,0.3000,0.3000,-3.031733,3.204385
2016-09-12T00:00:00.000000000,245,0.0500,1.0000,0.0000,0.0000,0.0000,-3.312973,3.206121
2016-09-19T00:00:00.000000000,249,0.2500,0.0000,0.2000,0.4000,0.4000,-2.831853,3.205598
2016-09-26T00:00:00.000000000,254,0.0500,0.6000,0.2000,0.1000,0.1000,-3.333888,3.207290
2016-10-03T00:00:00.000000000,259,0.7500,0.6000,0.2000,0.1000,0.1000,-3.463958,3.208032
2016-10-10T00:00:00.000000000,264,0.7500,1.0000,0.0000,0.0000,0.0000,-3.054827,3.207211
2016-10-17T00:00:00.000000000,267,0.7500,0.0000,0.2000,0.4000,0.4000,-3.166524,3.206554
2016-10-24T00:00:00.000000000,272,0.2500,0.4000,0.2000,0.2000,0.2000,-3.291474,3.206343
2016-11-01T00:00:00.000000000,277,0.2500,0.0000,0.2000,0.4000,0.4000,-2.828636,3.209766
2016-11-07T00:00:00.000000000,281,0.9000,0.6000,0.2000,0.1000,0.1000,-3.371240,3.209601
2016-11-15T00:00:00.000000000,286,0.2500,1.0000,0.0000,0.0000,0.0000,-3.049943,3.209723
2016-11-21T00:00:00.000000000,290,0.9000,0.4000,0.2000,0.2000,0.2000,-3.274985,3.210001
2016-11-28T00:00:00.000000000,295,0.7500,0.0000,0.2000,0.4000,0.4000,-3.174302,3.210675
2016-12-05T00:00:00.000000000,300,0.7500,0.1000,0.3000,0.3000,0.3000,-3.160079,3.209810
2016-12-12T00:00:00.000000000,305,0.7500,0.1000,0.3000,0.3000,0.3000,-3.153955,3.210732
2016-12-19T00:00:00.000000000,310,0.9000,1.0000,0.0000,0.0000,0.0000,-3.221574,3.210853
2016-12-26T00:00:00.000000000,315,0.0500,1.0000,0.0000,0.0000,0.0000,-3.238928,3.210347
2017-01-02T00:00:00.000000000,320,0.7500,0.4000,0.2000,0.2000,0.2000,-3.240144,3.210736
2017-01-09T00:00:00.000000000,325,0.0500,0.6000,0.2000,0.1000,0.1000,-3.433177,3.212426
2017-01-16T00:00:00.000000000,330,0.0500,0.4000,0.2000,0.2000,0.2000,-3.207237,3.213656
2017-01-23T00:00:00.000000000,335,0.0500,1.0000,0.0000,0.0000,0.0000,-3.139349,3.214149
2017-01-30T00:00:00.000000000,339,0.2500,0.4000,0.2000,0.2000,0.2000,-3.485456,3.209217
2017-02-06T00:00:00.000000000,344,0.5000,1.0000,0.0000,0.0000,0.0000,-3.177784,3.213594
2017-02-13T00:00:00.000000000,349,0.0500,1.0000,0.0000,0.0000,0.0000,-2.876838,3.207919
2017-02-20T00:00:00.000000000,354,0.9000,0.0000,0.2000,0.4000,0.4000,-3.279722,3.206409
2017-02-27T00:00:00.000000000,358,0.7500,0.4000,0.2000,0.2000,0.2000,-3.164707,3.211174
2017-03-06T00:00:00.000000000,363,0.7500,0.4000,0.2000,0.2000,0.2000,-3.139421,3.211077
2017-03-14T00:00:00.000000000,368,0.5000,0.0000,0.2000,0.4000,0.4000,-3.194468,3.210693
2017-03-20T00:00:00.000000000,372,0.7500,0.0000,0.2000,0.4000,0.4000,-3.078580,3.212467
2017-03-27T00:00:00.000000000,377,0.7500,0.4000,0.2000,0.2000,0.2000,-3.206628,3.211853
2017-04-03T00:00:00.000000000,382,0.2500,0.6000,0.2000,0.1000,0.1000,-3.092339,3.210107
2017-04-10T00:00:00.000000000,386,0.7500,0.0000,0.2000,0.4000,0.4000,-3.080191,3.207580
2017-04-17T00:00:00.000000000,390,0.2500,0.0000,0.2000,0.4000,0.4000,-3.201927,3.212338
2017-04-24T00:00:00.000000000,395,0.9000,0.0000,0.2000,0.4000,0.4000,-3.307863,3.213427
2017-05-02T00:00:00.000000000,400,0.7500,0.1000,0.3000,0.3000,0.3000,-3.113891,3.212271
2017-05-08T00:00:00.000000000,404,0.7500,0.6000,0.2000,0.1000,0.1000,-3.119835,3.212766
2017-05-15T00:00:00.000000000,409,0.7500,0.6000,0.2000,0.1000,0.1000,-3.161143,3.207377
2017-05-22T00:00:00.000000000,414,0.9000,0.4000,0.2000,0.2000,0.2000,-3.170441,3.207571
2017-05-29T00:00:00.000000000,419,0.9000,0.4000,0.2000,0.2000,0.2000,-3.178967,3.210775
2017-06-05T00:00:00.000000000,424,0.9000,0.0000,0.2000,0.4000,0.4000,-3.307925,3.211234
2017-06-12T00:00:00.000000000,429,0.0500,0.0000,0.2000,0.4000,0.4000,-3.206247,3.213870
2017-06-19T00:00:00.000000000,434,0.7500,0.4000,0.2000,0.2000,0.2000,-3.207755,3.214667
2017-06-27T00:00:00.000000000,439,0.9000,1.0000,0.0000,0.0000,0.0000,-3.217930,3.212330
2017-07-03T00:00:00.000000000,443,0.0500,1.0000,0.0000,0.0000,0.0000,-2.618054,3.201339
2017-07-10T00:00:00.000000000,448,0.7500,0.1000,0.3000,0.3000,0.3000,-3.511894,3.196681
2017-07-17T00:00:00.000000000,453,0.9000,0.0000,0.2000,0.4000,0.4000,-3.268669,3.215060
2017-07-24T00:00:00.000000000,458,0.2500,0.0000,0.2000,0.4000,0.4000,-3.305616,3.214921
2017-07-31T00:00:00.000000000,463,0.9000,0.0000,0.2000,0.4000,0.4000,-3.284371,3.215426
2017-08-07T00:00:00.000000000,468,0.7500,0.4000,0.2000,0.2000,0.2000,-3.332029,3.215135
2017-08-14T00:00:00.000000000,473,0.2500,1.0000,0.0000,0.0000,0.0000,-3.293796,3.214141
2017-08-21T00:00:00.000000000,477,0.7500,0.6000,0.2000,0.1000,0.1000,-3.282489,3.203293
2017-08-28T00:00:00.000000000,481,0.7500,0.1000,0.3000,0.3000,0.3000,-3.180312,3.212947
2017-09-04T00:00:00.000000000,486,0.0500,0.6000,0.2000,0.1000,0.1000,-3.201104,3.215578
2017-09-11T00:00:00.000000000,491,0.0500,0.0000,0.2000,0.4000,0.4000,-3.308365,3.212530
2017-09-18T00:00:00.000000000,496,0.9000,0.0000,0.2000,0.4000,0.4000,-3.263312,3.215954
2017-09-25T00:00:00.000000000,501,0.9000,0.0000,0.2000,0.4000,0.4000,-3.208656,3.214813
2017-10-03T00:00:00.000000000,506,0.0500,0.4000,0.2000,0.2000,0.2000,-3.309816,3.214751
2017-10-09T00:00:00.000000000,510,0.5000,0.4000,0.2000,0.2000,0.2000,-3.204201,3.215376
2017-10-16T00:00:00.000000000,515,0.5000,0.4000,0.2000,0.2000,0.2000,-3.191743,3.215785
2017-10-23T00:00:00.000000000,519,0.7500,1.0000,0.0000,0.0000,0.0000,-3.196914,3.215761
2017-10-30T00:00:00.000000000,524,0.9000,0.4000,0.2000,0.2000,0.2000,-3.319498,3.210116
2017-11-06T00:00:00.000000000,529,0.9000,0.6000,0.2000,0.1000,0.1000,-3.244412,3.215238
2017-11-13T00:00:00.000000000,534,0.0500,1.0000,0.0000,0.0000,0.0000,-3.028178,3.214360
2017-11-20T00:00:00.000000000,539,0.7500,1.0000,0.0000,0.0000,0.0000,-3.177122,3.207487
2017-11-27T00:00:00.000000000,544,0.7500,0.0000,0.2000,0.4000,0.4000,-3.269661,3.209885
2017-12-04T00:00:00.000000000,549,0.5000,0.4000,0.2000,0.2000,0.2000,-3.211545,3.215007
2017-12-11T00:00:00.000000000,554,0.5000,0.1000,0.3000,0.3000,0.3000,-3.238775,3.215262
2017-12-18T00:00:00.000000000,559,0.7500,0.4000,0.2000,0.2000,0.2000,-3.443086,3.215690
2017-12-26T00:00:00.000000000,564,0.0500,0.0000,0.2000,0.4000,0.4000,-3.122177,3.214949
2018-01-01T00:00:00.000000000,568,0.2500,0.4000,0.2000,0.2000,0.2000,-3.297518,3.215950
2018-01-08T00:00:00.000000000,573,0.2500,0.4000,0.2000,0.2000,0.2000,-3.212108,3.214844
2018-01-15T00:00:00.000000000,578,0.7500,0.0000,0.2000,0.4000,0.4000,-3.431415,3.214874
2018-01-22T00:00:00.000000000,583,0.5000,0.0000,0.2000,0.4000,0.4000,-3.210945,3.215028
2018-01-29T00:00:00.000000000,587,0.9000,0.1000,0.3000,0.3000,0.3000,-3.233742,3.215676
2018-02-05T00:00:00.000000000,592,0.7500,0.4000,0.2000,0.2000,0.2000,-3.521111,3.214903
2018-02-12T00:00:00.000000000,597,0.2500,1.0000,0.0000,0.0000,0.0000,-3.143043,3.214979
2018-02-19T00:00:00.000000000,601,0.0500,0.0000,0.2000,0.4000,0.4000,-2.955550,3.207856
