week_start_date,step,phase,rho_cash,w_ret,w_vol,w_cvar,w_mdd,log_prob,entropy,weekly_return,meta_loss,rho_clipped
2016-01-18T00:00:00.000000000,132,train,0.1892,0.2394,0.2125,0.1768,0.3714,-0.525079,0.637178,-0.010601,-0.039131,0
2016-01-25T00:00:00.000000000,137,train,0.1850,0.2716,0.1953,0.1653,0.3678,-1.018566,0.641148,-0.037256,-0.038380,0
2016-02-01T00:00:00.000000000,141,train,0.1659,0.3133,0.2178,0.2146,0.2543,1.100230,0.644804,0.005622,-0.002746,0
2016-02-08T00:00:00.000000000,146,train,0.1849,0.2240,0.2228,0.1854,0.3679,0.344437,0.648211,0.004154,0.004200,0
2016-02-15T00:00:00.000000000,151,train,0.1745,0.2796,0.1950,0.2592,0.2662,0.633174,0.652034,-0.046057,0.029692,0
2016-02-22T00:00:00.000000000,156,train,0.1711,0.1353,0.2188,0.3038,0.3422,-1.872812,0.654994,0.024750,-0.023055,0
2016-02-29T00:00:00.000000000,161,train,0.1607,0.3216,0.2675,0.2813,0.1296,-2.321992,0.657983,-0.008046,-0.043965,0
2016-03-08T00:00:00.000000000,166,train,0.1435,0.3036,0.2214,0.1949,0.2801,-2.864823,0.659326,0.055469,0.212755,0
2016-03-14T00:00:00.000000000,170,train,0.1777,0.2320,0.2106,0.2792,0.2782,1.294742,0.660775,-0.003010,-0.053730,0
2016-03-21T00:00:00.000000000,175,train,0.1707,0.2371,0.1466,0.1872,0.4291,-3.293238,0.661988,0.011696,-0.013397,0
2016-03-28T00:00:00.000000000,178,train,0.1614,0.1329,0.2590,0.2849,0.3232,-1.699014,0.662972,0.012304,0.034805,0
2016-04-04T00:00:00.000000000,183,train,0.1890,0.2920,0.2587,0.2044,0.2450,0.601159,0.664120,-0.002877,-0.034323,0
2016-04-11T00:00:00.000000000,188,train,0.1899,0.2448,0.2037,0.2696,0.2819,0.816908,0.666023,-0.032683,0.047637,0
2016-04-18T00:00:00.000000000,191,train,0.1754,0.2141,0.3128,0.1752,0.2980,-0.312087,0.667146,0.028822,-0.042258,0
2016-04-25T00:00:00.000000000,195,train,0.1864,0.2596,0.3633,0.0920,0.2852,-4.689641,0.667633,0.027526,0.013948,0
2016-05-02T00:00:00.000000000,200,train,0.1847,0.2507,0.2012,0.2118,0.3364,0.250897,0.668291,-0.001281,-0.085367,0
2016-05-09T00:00:00.000000000,205,train,0.1896,0.2207,0.2713,0.2168,0.2912,-1.121207,0.669505,-0.018169,0.013361,0
2016-05-16T00:00:00.000000000,210,train,0.1660,0.2923,0.2530,0.2290,0.2257,0.192759,0.670421,0.012866,0.019217,0
2016-05-23T00:00:00.000000000,215,train,0.1793,0.2621,0.2446,0.2824,0.2110,1.306671,0.671681,-0.010369,0.006692,0
2016-05-30T00:00:00.000000000,220,train,0.1872,0.2490,0.2551,0.2499,0.2460,1.252595,0.672090,0.031328,-0.085500,0
2016-06-06T00:00:00.000000000,225,train,0.1705,0.3128,0.2095,0.2623,0.2154,0.184499,0.672162,0.017350,-0.035927,0
2016-06-13T00:00:00.000000000,230,train,0.1907,0.1517,0.2132,0.3575,0.2776,-1.721781,0.672047,0.013406,-0.003857,0
2016-06-20T00:00:00.000000000,235,train,0.1707,0.2112,0.3116,0.2477,0.2296,1.096300,0.671789,0.012611,0.024675,0
2016-06-27T00:00:00.000000000,240,train,0.1679,0.1715,0.2428,0.3784,0.2072,-2.043363,0.672047,-0.008449,0.046264,0
2016-07-04T00:00:00.000000000,245,train,0.1780,0.1684,0.2905,0.2784,0.2627,0.144647,0.671375,0.036929,0.172233,0
2016-07-11T00:00:00.000000000,249,train,0.1744,0.2044,0.2459,0.2120,0.3377,-1.985811,0.670756,0.008644,-0.000914,0
2016-07-18T00:00:00.000000000,254,train,0.1946,0.1378,0.3118,0.2120,0.3384,-3.251405,0.669597,0.027861,0.114410,0
2016-07-25T00:00:00.000000000,259,train,0.1915,0.2315,0.2509,0.2079,0.3097,0.279060,0.669088,-0.007117,-0.158933,0
2016-08-01T00:00:00.000000000,264,train,0.1671,0.2895,0.2282,0.2253,0.2570,1.342011,0.668260,0.019859,-0.010648,0
2016-08-08T00:00:00.000000000,269,train,0.1724,0.2810,0.2744,0.2767,0.1678,-1.394143,0.668325,-0.014991,0.100533,0
2016-08-16T00:00:00.000000000,274,train,0.1812,0.2148,0.3661,0.2173,0.2018,-1.537530,0.668249,0.011933,0.018702,0
2016-08-22T00:00:00.000000000,278,train,0.1914,0.2130,0.2452,0.2195,0.3223,0.342285,0.668300,0.004778,-0.016483,0
2016-08-29T00:00:00.000000000,283,train,0.1861,0.2261,0.2957,0.1779,0.3003,0.375011,0.668718,-0.002282,0.011019,0
2016-09-06T00:00:00.000000000,288,train,0.1523,0.3289,0.3020,0.1813,0.1878,-1.872965,0.669199,0.004753,0.002564,0
2016-09-12T00:00:00.000000000,292,train,0.1884,0.3293,0.2290,0.2225,0.2192,0.413844,0.668934,0.025680,0.124548,0
2016-09-19T00:00:00.000000000,296,train,0.1695,0.3195,0.2252,0.2839,0.1714,0.138676,0.670155,-0.032945,0.061839,0
2016-09-26T00:00:00.000000000,301,train,0.1764,0.2837,0.1539,0.1798,0.3827,-2.794509,0.671038,0.012418,-0.004053,0
2016-10-03T00:00:00.000000000,306,train,0.1508,0.1899,0.1593,0.3290,0.3217,-3.617399,0.673316,-0.042295,-0.527147,0
2016-10-10T00:00:00.000000000,311,train,0.1830,0.2525,0.2300,0.3392,0.1783,0.281334,0.674229,0.037088,0.477215,0
2016-10-17T00:00:00.000000000,314,train,0.1785,0.2438,0.3163,0.2276,0.2123,0.210695,0.675805,-0.018482,0.026871,0
2016-10-24T00:00:00.000000000,319,train,0.1785,0.2741,0.2218,0.1614,0.3426,-0.800209,0.676141,0.037337,-0.029765,0
2016-11-01T00:00:00.000000000,324,train,0.1822,0.2321,0.3512,0.1830,0.2337,0.314627,0.676846,-0.006356,-0.043012,0
2016-11-07T00:00:00.000000000,328,train,0.1789,0.2953,0.2692,0.1057,0.3298,-2.284434,0.678155,-0.015366,0.028019,0
2016-11-15T00:00:00.000000000,333,train,0.1878,0.2445,0.2118,0.2790,0.2647,0.999225,0.680085,-0.019154,-0.242755,0
2016-11-21T00:00:00.000000000,337,train,0.1867,0.3503,0.1883,0.2963,0.1650,-0.782394,0.683299,-0.054875,0.267292,0
2016-11-28T00:00:00.000000000,342,train,0.1670,0.2780,0.2169,0.2416,0.2635,1.465605,0.685820,0.013043,0.046784,0
2016-12-05T00:00:00.000000000,347,train,0.1552,0.2670,0.3484,0.1512,0.2334,-3.319947,0.687639,0.015695,-0.106245,0
2016-12-12T00:00:00.000000000,352,train,0.1544,0.1986,0.3059,0.2513,0.2442,-0.518299,0.688722,0.019192,0.290244,0
2016-12-19T00:00:00.000000000,357,train,0.1777,0.1678,0.1824,0.3099,0.3399,-0.719789,0.690288,-0.015989,-0.049744,0
2016-12-26T00:00:00.000000000,362,train,0.1788,0.3248,0.1279,0.2392,0.3081,-0.870705,0.692602,-0.027972,-0.112304,0
2017-01-02T00:00:00.000000000,367,train,0.1563,0.3459,0.1995,0.2744,0.1802,-1.839859,0.694001,0.020781,0.096195,0
2017-01-09T00:00:00.000000000,372,train,0.1756,0.2289,0.2746,0.2616,0.2348,-0.769595,0.694617,0.020583,0.196782,0
2017-01-16T00:00:00.000000000,377,train,0.1666,0.2322,0.1892,0.3348,0.2437,-0.473673,0.694430,0.024387,0.096353,0
2017-01-23T00:00:00.000000000,382,train,0.1902,0.3511,0.2569,0.2448,0.1472,-1.597477,0.693994,0.011201,0.021251,0
2017-01-30T00:00:00.000000000,386,train,0.1727,0.2372,0.1401,0.2489,0.3738,-0.424475,0.693207,0.015000,0.107582,0
2017-02-06T00:00:00.000000000,391,train,0.1683,0.1602,0.4214,0.1803,0.2381,-1.769373,0.692171,0.013315,0.022976,0
2017-02-13T00:00:00.000000000,396,train,0.1689,0.3440,0.1780,0.3148,0.1632,-0.898960,0.690617,0.021900,0.190658,0
2017-02-20T00:00:00.000000000,401,train,0.1818,0.3279,0.2086,0.1357,0.3278,-0.862696,0.689205,0.005791,0.000933,0
2017-02-27T00:00:00.000000000,405,train,0.1691,0.2768,0.2473,0.2632,0.2126,1.280048,0.687865,0.007194,0.008818,0
2017-03-06T00:00:00.000000000,410,train,0.1762,0.2169,0.1504,0.2342,0.3985,-0.670601,0.687729,-0.020676,0.226871,0
2017-03-14T00:00:00.000000000,415,train,0.1895,0.3096,0.2554,0.2102,0.2248,0.705221,0.687477,0.007629,0.014835,0
2017-03-20T00:00:00.000000000,419,train,0.1772,0.2596,0.2821,0.2229,0.2355,1.568644,0.686375,0.026370,-0.110619,0
2017-03-27T00:00:00.000000000,424,train,0.1901,0.2137,0.2066,0.2889,0.2908,0.006138,0.686033,-0.009930,0.176565,0
2017-04-03T00:00:00.000000000,429,train,0.1579,0.2003,0.2555,0.3295,0.2148,-0.470316,0.685560,0.008767,-0.000869,0
2017-04-10T00:00:00.000000000,433,train,0.1777,0.3319,0.2308,0.2206,0.2167,1.168553,0.684499,0.019904,0.053204,0
2017-04-17T00:00:00.000000000,437,train,0.1847,0.1406,0.3646,0.2124,0.2824,-1.720271,0.683665,0.003009,0.024337,0
2017-04-24T00:00:00.000000000,442,train,0.1622,0.4499,0.2837,0.1171,0.1493,-5.116779,0.684265,-0.024579,-0.419452,0
2017-05-02T00:00:00.000000000,447,train,0.1651,0.3444,0.1571,0.1610,0.3375,-3.164564,0.685012,-0.000372,-0.189376,0
2017-05-08T00:00:00.000000000,451,train,0.1552,0.2066,0.3076,0.2983,0.1876,-1.325433,0.684956,0.019897,0.430135,0
2017-05-15T00:00:00.000000000,456,train,0.1734,0.2358,0.2131,0.2984,0.2527,1.451285,0.684736,0.008420,0.042694,0
2017-05-22T00:00:00.000000000,461,train,0.1546,0.1864,0.1600,0.3569,0.2967,-2.080278,0.685011,-0.004948,0.126339,0
2017-05-29T00:00:00.000000000,466,train,0.1610,0.2404,0.3933,0.1543,0.2120,-1.762699,0.686408,-0.020054,-0.465527,0
2017-06-05T00:00:00.000000000,471,train,0.1594,0.2009,0.2559,0.3371,0.2061,-0.356368,0.687706,0.002558,-0.010297,0
2017-06-12T00:00:00.000000000,476,train,0.1710,0.3691,0.1863,0.2071,0.2376,0.508078,0.688704,0.006703,0.011648,0
2017-06-19T00:00:00.000000000,481,train,0.1713,0.2399,0.1495,0.2436,0.3670,-0.096633,0.689780,0.000037,0.015643,0
2017-06-27T00:00:00.000000000,486,train,0.1405,0.2648,0.1995,0.2366,0.2991,-3.325045,0.691289,-0.007024,-0.010635,0
2017-07-03T00:00:00.000000000,490,train,0.1811,0.3179,0.2290,0.2113,0.2418,0.298196,0.693093,-0.005535,-0.282658,0
2017-07-10T00:00:00.000000000,495,train,0.1696,0.3420,0.1962,0.2317,0.2301,-0.204085,0.693760,0.019285,-0.054962,0
2017-07-17T00:00:00.000000000,500,train,0.1529,0.2917,0.2039,0.2980,0.2064,-0.829669,0.693337,0.021643,0.040723,0
2017-07-24T00:00:00.000000000,505,train,0.1669,0.2302,0.2330,0.2547,0.2821,1.247295,0.693148,0.000646,-0.031828,0
2017-07-31T00:00:00.000000000,510,train,0.1573,0.2580,0.2686,0.2780,0.1953,-0.086801,0.693658,-0.007969,0.168389,0
2017-08-07T00:00:00.000000000,515,train,0.1836,0.2505,0.2716,0.1745,0.3034,0.739435,0.694023,0.004978,0.001088,0
2017-08-14T00:00:00.000000000,520,train,0.1824,0.1478,0.3412,0.2744,0.2366,-1.043249,0.695941,-0.025389,0.255295,0
2017-08-21T00:00:00.000000000,524,train,0.1990,0.2545,0.2747,0.2320,0.2389,-0.893317,0.696257,0.026306,0.313634,0
2017-08-28T00:00:00.000000000,528,train,0.1849,0.2051,0.4393,0.1727,0.1829,-2.048238,0.697306,-0.010640,-0.156054,0
2017-09-04T00:00:00.000000000,533,train,0.1660,0.2351,0.1939,0.2924,0.2785,0.986661,0.696731,0.029857,0.726020,0
2017-09-11T00:00:00.000000000,538,train,0.1842,0.1386,0.3847,0.2528,0.2240,-1.911145,0.695818,0.011038,-0.095510,0
2017-09-18T00:00:00.000000000,543,train,0.1831,0.3599,0.2743,0.1712,0.1946,-0.170606,0.694732,0.008842,0.121176,0
2017-09-25T00:00:00.000000000,548,train,0.1686,0.2978,0.2475,0.1674,0.2873,-2.298204,0.693915,0.001640,-0.007244,0
2017-10-03T00:00:00.000000000,553,train,0.1752,0.2589,0.2226,0.2087,0.3098,0.265271,0.694648,-0.020897,-0.825628,0
2017-10-09T00:00:00.000000000,557,train,0.1886,0.2604,0.1470,0.2967,0.2959,-0.727207,0.694898,0.010085,-0.028227,0
2017-10-16T00:00:00.000000000,562,train,0.1697,0.3670,0.2752,0.1451,0.2127,-0.766134,0.694004,0.022611,0.209192,0
2017-10-23T00:00:00.000000000,566,train,0.1867,0.2509,0.2047,0.1837,0.3608,0.293681,0.693025,0.007261,0.034028,0
2017-10-30T00:00:00.000000000,571,train,0.1744,0.2840,0.1834,0.3238,0.2087,-0.757757,0.691286,0.018959,-0.067757,0
2017-11-06T00:00:00.000000000,576,train,0.1688,0.3545,0.2051,0.2868,0.1537,-1.730328,0.688354,0.029879,0.300347,0
2017-11-13T00:00:00.000000000,581,train,0.1762,0.2703,0.2473,0.2668,0.2156,1.501751,0.686144,-0.000678,-0.203312,0
2017-11-20T00:00:00.000000000,586,train,0.1893,0.1530,0.2338,0.4445,0.1687,-4.264060,0.685090,-0.008772,0.375832,0
2017-11-27T00:00:00.000000000,591,train,0.1744,0.1770,0.2488,0.2307,0.3435,0.476552,0.684347,0.002013,-0.245370,0
2017-12-04T00:00:00.000000000,596,train,0.1681,0.2356,0.1943,0.4134,0.1567,-1.790805,0.684601,-0.009283,0.121496,0
2017-12-11T00:00:00.000000000,601,train,0.1679,0.3264,0.2465,0.2527,0.1745,-1.875435,0.685595,-0.007518,-0.390079,0
2017-12-18T00:00:00.000000000,606,train,0.1680,0.2408,0.2872,0.2004,0.2717,0.951030,0.686047,0.010639,0.237270,0
2017-12-26T00:00:00.000000000,611,train,0.1658,0.3199,0.1977,0.2487,0.2337,0.965977,0.686575,0.002461,0.030574,0
2018-01-01T00:00:00.000000000,615,train,0.1635,0.2283,0.2769,0.2246,0.2702,0.934814,0.686692,0.009328,-0.099968,0
2018-01-08T00:00:00.000000000,620,train,0.1754,0.1739,0.2338,0.2411,0.3512,-4.264775,0.685256,0.027339,-0.430906,0
2018-01-15T00:00:00.000000000,625,train,0.1841,0.2391,0.3731,0.1961,0.1917,-0.561263,0.683855,0.007022,0.132413,0
2018-01-22T00:00:00.000000000,630,train,0.1744,0.2570,0.2034,0.2052,0.3344,0.748187,0.684219,-0.017741,-0.274714,0
2018-01-29T00:00:00.000000000,634,train,0.1645,0.4286,0.1503,0.2148,0.2063,-4.224495,0.684149,0.010270,-0.094765,0
2018-02-05T00:00:00.000000000,639,train,0.1765,0.3799,0.2708,0.1809,0.1683,-0.483637,0.685246,-0.012262,-1.573612,0
2018-02-12T00:00:00.000000000,644,train,0.1605,0.1405,0.2065,0.1690,0.4840,-5.270744,0.687595,-0.017175,-0.228282,0
2018-02-19T00:00:00.000000000,648,train,0.1813,0.2511,0.1841,0.1997,0.3651,0.345166,0.689738,0.002558,-0.030644,0
2018-02-26T00:00:00.000000000,653,train,0.1902,0.2128,0.1623,0.4733,0.1516,-3.602440,0.692731,-0.013352,0.130046,0
2018-03-05T00:00:00.000000000,657,train,0.1765,0.3226,0.1756,0.2832,0.2187,0.462047,0.695209,0.005185,0.276640,0
2018-03-12T00:00:00.000000000,662,train,0.1517,0.1834,0.2677,0.2590,0.2899,-1.088018,0.698785,-0.026777,0.324689,0
2018-03-19T00:00:00.000000000,667,train,0.1691,0.2692,0.2203,0.2112,0.2992,1.382463,0.701950,0.001680,0.025939,0
2018-03-26T00:00:00.000000000,672,train,0.1690,0.1908,0.2629,0.3273,0.2190,-0.089013,0.706078,-0.047046,1.626442,0
2018-04-02T00:00:00.000000000,675,train,0.1582,0.3158,0.2248,0.2915,0.1679,-0.681623,0.708354,0.018436,0.044127,0
2018-04-09T00:00:00.000000000,680,train,0.1968,0.2505,0.1958,0.2705,0.2833,-0.625108,0.709037,0.021102,0.377421,0
2018-04-16T00:00:00.000000000,685,train,0.1744,0.1828,0.2629,0.4057,0.1485,-2.341341,0.708945,0.011198,0.174805,0
2018-04-23T00:00:00.000000000,690,train,0.2062,0.3221,0.2187,0.2584,0.2008,-3.256596,0.708071,0.012920,0.746026,0
2018-04-30T00:00:00.000000000,695,train,0.1735,0.2411,0.2800,0.2089,0.2700,1.235978,0.706893,0.007342,0.513120,0
2018-05-07T00:00:00.000000000,699,train,0.1515,0.2747,0.2206,0.1851,0.3195,-1.245255,0.706445,-0.006815,0.300673,0
2018-05-14T00:00:00.000000000,704,train,0.1802,0.2248,0.2219,0.2046,0.3486,0.943278,0.706967,-0.011608,-0.466719,0
2018-05-21T00:00:00.000000000,709,train,0.1747,0.2303,0.3118,0.1846,0.2733,0.527156,0.708485,-0.014225,0.413757,0
2018-05-28T00:00:00.000000000,714,train,0.1991,0.2878,0.2171,0.2301,0.2650,-0.751103,0.710487,-0.008867,0.139956,0
2018-06-04T00:00:00.000000000,719,train,0.1721,0.2423,0.2272,0.2277,0.3028,1.319130,0.711541,0.009710,0.232422,0
2018-06-11T00:00:00.000000000,724,train,0.1644,0.1906,0.2273,0.2628,0.3192,0.489429,0.712621,-0.001589,0.069201,0
2018-06-18T00:00:00.000000000,729,train,0.1864,0.1508,0.3177,0.2825,0.2491,-1.340899,0.712868,0.009468,-0.149749,0
2018-06-25T00:00:00.000000000,734,train,0.1866,0.3543,0.2289,0.1451,0.2718,-0.627097,0.714271,-0.028868,-1.268337,0
2018-07-02T00:00:00.000000000,739,train,0.1992,0.2360,0.1432,0.2748,0.3460,-2.736131,0.716520,-0.014418,-0.277603,0
2018-07-09T00:00:00.000000000,744,train,0.1947,0.1675,0.2805,0.2195,0.3324,-1.068814,0.718098,0.004190,0.537961,0
2018-07-16T00:00:00.000000000,749,train,0.2016,0.2295,0.3085,0.2376,0.2244,-1.856271,0.718346,0.014245,0.571199,0
2018-07-23T00:00:00.000000000,754,train,0.1861,0.3415,0.1267,0.2603,0.2715,-1.174803,0.719683,-0.021532,-1.348456,0
2018-07-30T00:00:00.000000000,759,train,0.1695,0.1746,0.3024,0.3288,0.1942,-1.580502,0.719766,0.020665,0.914765,0
2018-08-06T00:00:00.000000000,764,train,0.1821,0.1701,0.2068,0.3525,0.2705,-0.708192,0.719554,0.003263,0.213320,0
2018-08-13T00:00:00.000000000,769,train,0.1765,0.2796,0.2034,0.3295,0.1875,0.581381,0.718288,0.021568,0.559511,0
2018-08-20T00:00:00.000000000,773,train,0.1670,0.1385,0.2681,0.2658,0.3276,-0.849085,0.717375,-0.002145,0.062052,0
2018-08-27T00:00:00.000000000,777,train,0.1631,0.2145,0.2385,0.2940,0.2529,0.850004,0.715507,0.020432,0.628957,0
2018-09-03T00:00:00.000000000,782,train,0.1649,0.2862,0.2094,0.1981,0.3063,0.152244,0.712809,0.023025,-0.687036,0
2018-09-10T00:00:00.000000000,787,train,0.1807,0.2600,0.2621,0.2600,0.2180,-0.217314,0.711355,-0.009497,0.070598,0
2018-09-17T00:00:00.000000000,791,train,0.1737,0.2554,0.1734,0.2507,0.3205,0.843630,0.711081,-0.013424,-0.132237,0
2018-09-24T00:00:00.000000000,795,train,0.1703,0.2916,0.1654,0.2904,0.2526,0.394593,0.710696,0.003053,-0.059959,0
2018-10-01T00:00:00.000000000,800,train,0.1873,0.3618,0.2137,0.2496,0.1750,-0.199312,0.711358,-0.029519,0.479499,0
2018-10-08T00:00:00.000000000,804,train,0.1633,0.3417,0.2321,0.2142,0.2120,0.109786,0.712933,-0.041287,-0.309141,0
2018-10-15T00:00:00.000000000,809,train,0.1478,0.2399,0.2946,0.2271,0.2385,-1.652956,0.715306,-0.027172,0.102439,0
2018-10-22T00:00:00.000000000,813,train,0.1609,0.1994,0.2904,0.2481,0.2621,0.116371,0.716880,0.004203,0.487474,0
2018-10-29T00:00:00.000000000,818,train,0.1497,0.2901,0.3130,0.1564,0.2405,-2.487793,0.718404,-0.004438,0.005537,0
2018-11-05T00:00:00.000000000,823,train,0.1686,0.3039,0.1550,0.1758,0.3653,-0.655129,0.718796,0.028082,3.018738,0
2018-11-12T00:00:00.000000000,827,train,0.1797,0.2812,0.2116,0.3202,0.1869,0.571724,0.719346,-0.004182,-0.068521,0
2018-11-19T00:00:00.000000000,832,train,0.1858,0.2475,0.2053,0.3211,0.2261,0.689996,0.718881,0.024660,-0.598465,0
2018-11-26T00:00:00.000000000,836,train,0.1801,0.2167,0.3195,0.2664,0.1975,0.246277,0.718948,-0.006818,0.179145,0
2018-12-03T00:00:00.000000000,841,train,0.1777,0.4333,0.2584,0.1748,0.1335,-2.822390,0.718988,-0.000425,-0.003718,0
2018-12-10T00:00:00.000000000,846,train,0.1725,0.1679,0.2903,0.2594,0.2824,0.288853,0.719968,-0.018505,-2.114113,0
2018-12-17T00:00:00.000000000,851,train,0.1763,0.2945,0.1852,0.1942,0.3261,0.573961,0.719906,0.014996,-0.204636,0
2018-12-24T00:00:00.000000000,856,train,0.1863,0.1843,0.2577,0.3679,0.1902,-0.749012,0.718928,0.012910,-0.340023,0
2018-12-31T00:00:00.000000000,860,train,0.1721,0.3379,0.2511,0.1626,0.2484,0.021572,0.717145,0.018269,0.598014,0
2019-01-07T00:00:00.000000000,865,train,0.1712,0.3706,0.2456,0.2231,0.1607,-0.631451,0.716460,-0.020736,0.019568,0
2019-01-14T00:00:00.000000000,870,train,0.1399,0.2521,0.2347,0.2510,0.2622,-3.528415,0.714957,0.017871,0.501712,0
2019-01-21T00:00:00.000000000,875,train,0.1840,0.3927,0.2149,0.2131,0.1793,-0.481386,0.713904,-0.003176,-0.610883,0
2019-01-28T00:00:00.000000000,880,train,0.1796,0.1641,0.3604,0.2427,0.2328,-1.079333,0.713853,-0.026988,-0.585935,0
2019-02-04T00:00:00.000000000,885,train,0.1561,0.2437,0.1635,0.3747,0.2182,-1.634292,0.714685,-0.019350,-0.888098,0
2019-02-11T00:00:00.000000000,890,train,0.1769,0.2216,0.3046,0.1907,0.2831,1.004607,0.714557,0.011096,0.955397,0
2019-02-18T00:00:00.000000000,894,train,0.1782,0.3992,0.1742,0.2038,0.2227,-0.102220,0.715306,-0.055469,2.178254,0
2019-02-25T00:00:00.000000000,899,train,0.1726,0.2273,0.2287,0.1728,0.3711,0.439275,0.715605,0.001575,0.022157,0
2019-03-05T00:00:00.000000000,904,train,0.1746,0.2614,0.3279,0.1982,0.2124,-0.059479,0.715017,0.013145,-0.305793,0
2019-03-11T00:00:00.000000000,908,train,0.1912,0.2713,0.2417,0.2725,0.2145,0.536254,0.713645,0.030011,0.078057,0
2019-03-18T00:00:00.000000000,913,train,0.1820,0.2361,0.3014,0.1471,0.3154,-1.505354,0.711578,0.012074,-0.291942,0
2019-03-25T00:00:00.000000000,917,train,0.1834,0.3183,0.1964,0.2366,0.2488,0.986172,0.708927,0.011354,0.745284,0
2019-04-01T00:00:00.000000000,921,train,0.1763,0.3366,0.2455,0.2053,0.2126,0.802930,0.705766,0.011615,-0.484845,0
2019-04-08T00:00:00.000000000,926,train,0.1574,0.2220,0.1977,0.3890,0.1912,-1.514299,0.702119,0.017046,-0.567823,0
2019-04-15T00:00:00.000000000,931,train,0.1714,0.1757,0.2196,0.3142,0.2905,0.534066,0.698200,0.010723,0.614820,0
2019-04-22T00:00:00.000000000,934,train,0.1716,0.3893,0.1605,0.1937,0.2565,-0.346084,0.693885,0.018958,-0.404687,0
