time,open,high,low,close,volume
2015-01-01,756.8772795112436,760.0824464541225,749.1848564908641,752.9395141601562,587479
2015-01-02,754.5876684237898,760.5401196916958,754.5876684237898,756.6481323242188,710310
2015-01-05,756.5108725526541,760.7234107693869,754.9998989751873,757.1061401367188,792287
2015-01-06,753.6719784728688,755.1371750285939,735.9977865112296,740.439208984375,1709888
2015-01-07,740.9430008409392,746.5291824942011,732.6095891221452,741.5840454101562,1730518
2015-01-08,746.3459217475316,751.840492950581,745.7964869846942,749.8258056640625,943536
2015-01-09,750.924596782288,765.5767840365764,750.924596782288,760.1279907226562,1766875
2015-01-12,762.3260748239436,766.7217211687798,760.1740006251563,764.9359741210938,1188646
2015-01-13,766.5384129112159,772.3535339487247,756.5566427050097,762.921142578125,838422
2015-01-14,760.998256372192,767.1796501513886,748.1775877931178,751.5201416015625,996066
2015-01-15,756.4193126195632,763.6538538265402,750.375306571112,756.3277587890625,2224116
2015-01-16,759.0751467980806,782.4270778793154,756.6025782107439,778.1687622070312,2005202
2015-01-19,782.976395307521,793.1871624692911,781.2364254049257,790.302490234375,1382755
2015-01-20,792.1341016500204,800.8338403386622,782.5186009941531,798.8191528320312,2053198
2015-01-21,801.2916708145588,813.1965756380893,799.460146995554,811.3192749023438,2358508
2015-01-22,810.7239671167519,849.2317423237915,810.7239671167519,842.5466918945312,4797782
2015-01-23,843.8745616555516,859.6256769693646,840.6693951164366,848.7280883789062,2835629
2015-01-27,860.7246024035389,860.7703793182219,825.1014433679226,837.00634765625,2261868
2015-01-28,837.9221911953189,854.4974602702375,816.8596661707371,833.1144409179688,1939863
2015-01-29,824.1857947871677,854.4059405960304,815.9439368392959,842.31787109375,2668139
2015-01-30,845.70618310906,849.643948419084,833.80127744537,840.4405517578125,1873464
2015-02-02,847.0798099560556,864.0671830742773,844.3325240859277,850.8344116210938,1750030
2015-02-03,857.153126556275,867.821774901329,841.6309513870186,861.9608764648438,2275229
2015-02-04,867.6843761967795,884.5801939621418,866.3107333848584,878.1698608398438,2769365
2015-02-05,879.1314644042367,884.5344822200236,870.889606925447,878.7193603515625,1850360
2015-02-06,877.9867538199244,881.787188201751,842.7299193770905,848.77392578125,3120503
2015-02-09,848.7282290865477,868.325558675004,838.7006237872846,862.1441650390625,1350099
2015-02-10,862.6478586387132,862.6478586387132,834.2592348406239,842.0889892578125,1515424
2015-02-11,846.8965544902443,858.0688603285383,842.6840723039428,847.8580932617188,1046438
2015-02-12,851.3380726668007,853.6732543329962,841.5851860746264,845.7976684570312,778562
2015-02-13,849.8270238146457,871.8053089133003,849.8270238146457,861.31982421875,2046667
2015-02-16,840.6693411152296,852.4826908151645,830.8706785749138,837.693115234375,2869370
2015-02-18,842.4094618056133,849.3692304469539,834.9459793638923,840.486328125,1309654
2015-02-19,844.9735756924015,848.7281773888019,832.9312835036163,839.47900390625,1190354
2015-02-20,837.739061580156,843.9662319654352,833.3434151842929,836.2738647460938,1146633
2015-02-23,837.0063593707451,846.1639781822413,828.0776810295364,832.1070556640625,2440626
2015-02-24,830.5959207908552,836.9146993263322,828.7643972609967,833.7553100585938,1469026
2015-02-25,836.5486755970653,837.6018243660727,811.7315451262073,815.715087890625,1407691
2015-02-26,815.1195166899822,818.9199503349954,787.7382737207095,792.7749633789062,2614022
2015-02-27,796.8501820981814,809.441907313874,795.3849296277918,804.8630981445312,2160310
2015-03-02,835.2664247664738,853.490109329585,832.7939122977313,847.262939453125,2019863
2015-03-03,858.481008621542,871.2558983690822,854.4974108004429,863.6092529296875,2114707
2015-03-04,867.1349081984324,948.6834329352389,858.8014419226052,921.5311279296875,7567230
2015-03-05,932.2457407302949,957.8412445943421,920.798715426632,951.247802734375,3792463
2015-03-09,938.0608281718279,961.4585931298756,923.0881410978026,953.3082885742188,3154190
2015-03-10,957.886943343484,966.5866813566417,932.0166697780409,938.33544921875,2094814
2015-03-11,942.6853560294265,948.1799276265042,922.2180432941086,924.7821655273438,1845619
2015-03-12,927.3462949276337,952.2092524554764,924.9195035756358,948.86669921875,1990646
2015-03-13,956.6964637916703,956.6964637916703,921.7601789594174,926.384765625,1499576
2015-03-16,928.6741615458436,945.8905307429657,925.0569465956426,943.097412109375,1445672
2015-03-17,945.9820211370617,962.465734961328,939.709074622517,954.13232421875,1818956
2015-03-18,955.5059289594781,959.7184110781175,944.150459753377,956.5132446289062,1489193
2015-03-19,961.5499661663385,984.4440129798228,948.91240761036,959.489501953125,2661474
2015-03-20,961.5499481172944,983.9861135733647,935.2675716900216,940.1669311523438,2371025
2015-03-23,949.553464692607,957.8410421887606,928.0330616692916,937.9690551757812,1972135
2015-03-24,946.8978592293876,961.3669427990891,943.2348114180553,949.7825317382812,2573597
2015-03-25,968.8759227067131,977.8504324901918,954.3152886563973,963.4271850585938,4242685
2015-03-26,964.1143176417017,964.2974253342294,934.0772781015327,941.1286010742188,2974909
2015-03-27,949.5534617385778,953.811776595921,917.6849054116642,926.0183715820312,1999967
2015-03-30,935.1302686290126,939.3427509308495,924.0037393996853,925.652099609375,1613058
2015-03-31,929.498256930402,946.2109103185595,925.239942065816,937.6485595703125,1939047
2015-04-01,937.6485050116033,1001.8433831659606,933.1154730406664,990.0758666992188,4104961
2015-04-06,1009.8104690535519,1081.514661068811,998.1803391744318,1070.80029296875,4805720
2015-04-07,1080.5989153591477,1099.6468053617657,1040.0764560331795,1055.00341796875,3978093
2015-04-08,1063.5202812909172,1074.4637053432284,1041.2673295674035,1053.5384521484375,2732857
2015-04-09,1062.1925539661718,1064.3904055122496,1012.8329510813164,1019.6553344726562,3143647
2015-04-10,1019.2429240099632,1033.5287863016927,1005.8269907479629,1025.42431640625,2880186
2015-04-13,1025.7447432393128,1060.3605830971396,1018.9680837374709,1053.9959716796875,2036205
2015-04-15,1063.5658624028652,1063.5658624028652,1018.6476977858921,1023.1807861328125,3103257
2015-04-16,1027.6681340962205,1032.2927771920204,991.3124252032486,996.3032836914062,2725037
