time,open,high,low,close,volume
2015-01-01,997.2126300750976,997.2126300750976,987.112307370792,988.8798828125,366830
2015-01-02,990.9970077877591,1006.5165225163342,990.8416561507291,1002.049072265625,925740
2015-01-05,1002.6508637690987,1009.9929805494601,980.7603275085361,986.820556640625,1754242
2015-01-06,982.489279055345,982.489279055345,947.8762201292969,950.440185546875,2423784
2015-01-07,959.5307086339061,963.0852075326225,935.2316427727174,939.2135009765625,2636332
2015-01-08,948.8087406956414,951.3727067110698,940.3206417653023,949.3526611328125,1565408
2015-01-09,953.703498563367,978.9154186943875,951.7611289125251,975.9630737304688,3197642
2015-01-12,977.7886367357279,982.0618488946841,963.5122233864874,974.9527587890625,1596006
2015-01-13,978.9544537315428,982.9945452862203,963.454379484373,970.369140625,1468432
2015-01-14,977.4005128990997,983.5384206210553,971.379166337122,979.7119140625,1787096
2015-01-15,984.004294936402,1002.9423957568321,980.2166747723159,986.3740234375,5009920
2015-01-16,988.1609644338621,988.6659994334576,965.0856544861476,983.674072265625,5293830
2015-01-19,985.1694242598194,990.9965304758672,972.3497905845142,975.4575805664062,1135074
2015-01-20,978.9539343651334,982.8386721999157,964.6775228223086,971.3592529296875,2058566
2015-01-21,979.7311211306727,979.7311211306727,966.6201277372705,976.545654296875,2310480
2015-01-22,977.5947707765752,979.4400221817764,969.4368171956859,976.4487915039062,2113214
2015-01-23,976.6232811129597,983.6352532333943,969.6696369767009,972.5831909179688,3150380
2015-01-27,977.9356996460575,978.9671777449682,969.0607495650567,973.9263916015625,2738736
2015-01-28,974.2960877898737,990.6056806513573,974.2571246436966,988.542724609375,3121980
2015-01-29,987.9196349744208,999.8696288890982,978.1493909577207,990.5081176757812,3734392
2015-01-30,996.7558129450107,1002.3221256980171,961.450738048195,966.1412353515625,5817402
2015-02-02,966.1214047592761,981.4773444223932,958.3558629175956,978.6552734375,3181802
2015-02-03,977.6629756893054,998.4295702609663,975.8919583252072,995.8021240234375,2345054
2015-02-04,999.5975432712862,1001.0377543700517,973.9459153567105,978.6947631835938,2245418
2015-02-05,980.9131992236933,1008.8224962428149,980.52394795416,993.52490234375,4530168
2015-02-06,993.7579418331585,1010.0286549126582,992.9210900790389,1002.6134033203125,2136416
2015-02-09,997.067062553593,1000.0254100239181,973.128111022441,978.1494140625,2076432
2015-02-10,977.0208166857519,983.3461506583191,947.0484649388185,950.2208251953125,3799054
2015-02-11,955.6312924761254,968.1651636168523,952.5951137446343,957.5191040039062,2937522
2015-02-12,965.2654232477349,965.2654232477349,952.4979611978861,958.3950805664062,3107980
2015-02-13,961.4506448870629,991.7149313809776,957.6554449730351,988.211669921875,4158326
2015-02-16,996.4835703317765,1010.1073691449062,994.5373133584723,1006.1370239257812,2364392
2015-02-18,1006.2336376343982,1028.790721275717,998.5264463687224,1025.9296875,2660014
2015-02-19,1026.0662635006745,1046.0348710190647,1025.6770122626242,1043.60205078125,2618002
2015-02-20,1050.5113961664626,1050.5113961664626,1028.4992168004844,1041.4613037109375,1801588
2015-02-23,1039.6903019498113,1059.5421197706428,1039.6903019498113,1049.674560546875,1614892
2015-02-24,1048.642941345954,1062.6559873327594,1042.8041721847849,1052.827392578125,2199922
2015-02-25,1054.8711911955882,1059.5422075403658,1038.4642842973856,1040.157470703125,1767994
