time,open,high,low,close,volume
2018-04-02,461.66914052445395,472.84550890653895,457.69807701948963,470.49151611328125,352730
2018-04-03,467.1139825348378,469.57032249558193,461.1164091358147,462.03753662109375,115130
2018-04-04,462.6106760599218,466.7045758480627,456.46982637771043,456.8382873535156,163364
2018-04-05,459.335526095181,463.12238315077855,454.2181516957249,456.0399169921875,149988
2018-04-06,451.7618104842445,458.04593623104296,450.3494351444271,451.4956970214844,146026
2018-04-09,450.53368635670637,455.2416712663857,450.53368635670637,452.1507568359375,119028
2018-04-10,454.3410549705364,454.42291298312904,447.0743822629233,451.2706298828125,107306
2018-04-11,451.1476537314934,452.7852132731685,448.28192453356195,449.2235412597656,79912
2018-04-12,448.6913860495602,449.53065543839296,442.1820758373635,444.6589050292969,109438
2018-04-13,456.46983253090804,470.79848198255087,452.4168616911421,459.76544189453125,289764
2018-04-16,460.5638306543762,474.85155415132897,460.15444058268343,469.9388732910156,270532
2018-04-17,473.6641078469466,476.52983710790477,467.5232594306076,469.3245849609375,123586
2018-04-18,472.43601581944824,472.84540578116355,460.5637069297048,462.61065673828125,83918
2018-04-19,465.8857401383603,472.1903550525029,462.2421597680659,467.1343994140625,101248
2018-04-20,467.1957921489827,469.1199549035352,457.69796527435693,460.78887939453125,69878
2018-04-23,463.429466820464,470.3890966225381,459.4788434379433,463.1429138183594,79814
2018-04-24,465.865177392431,468.54670100082967,462.61054795188954,462.9380798339844,60078
2018-04-25,463.01996713879413,469.11988651506863,459.6834295292631,460.7478332519531,69828
2018-04-26,461.3824854659168,465.88577503124515,460.56370554494794,462.79486083984375,32780
2018-04-27,463.695515869654,464.6370827274113,459.33550310467143,460.8912048339844,33144
2018-04-30,464.41205823238073,464.41205823238073,458.10744179986807,460.29766845703125,37230
2018-05-02,458.1073525000613,463.40893234488055,454.9345803982959,456.1627502441406,37722
2018-05-03,456.08091178444556,456.46981226254815,445.90753114601114,448.2820129394531,38088
2018-05-04,452.3758489554229,452.3758489554229,446.23500032706875,447.6883544921875,24564
2018-05-07,446.4397539949757,459.35602729837564,442.98042880245725,453.6654968261719,42232
2018-05-08,452.45777372485287,458.06644628446975,449.91957590693323,452.10980224609375,25240
2018-05-09,450.3289239391788,451.9459941763086,446.23502463064085,447.64739990234375,19522
2018-05-10,446.23503428493933,446.992395678533,443.7786946466736,444.41326904296875,25424
2018-05-11,445.21166055807953,446.6445256725193,438.51814351835606,443.4512634277344,32238
2018-05-14,442.959967414339,445.395817855384,435.5909476237123,436.59393310546875,35344
2018-05-15,440.09420529489176,443.6354384300436,430.4735412721662,432.0496826171875,30794
2018-05-16,431.70169739445413,433.0936332035896,426.99371302267963,427.52593994140625,206278
2018-05-17,428.2218952403673,430.12556853626006,422.87933630904894,425.6632080078125,19002
2018-05-18,427.40314831144434,427.40314831144434,421.6921779573732,422.83843994140625,23104
2018-05-21,422.4699249429615,422.4699249429615,413.07444589088504,418.1304016113281,51328
2018-05-22,419.62470247638674,421.26226229092873,413.9955906138986,418.3760681152344,21616
2018-05-23,417.5777417743914,419.2153015460557,411.84628257356644,415.7969055175781,23970
2018-05-24,415.53079408931615,415.59221257592515,411.4573591399702,412.97210693359375,20556
2018-05-25,412.66505075928865,419.62467959153855,411.66204043014636,418.70355224609375,27830
2018-05-28,417.5777746652362,431.90642379590605,417.5777746652362,426.7276306152344,45700
2018-05-29,423.7186776491541,430.26891807658063,423.7186776491541,429.3273010253906,17038
2018-05-30,426.99372238432164,449.51016987342774,413.89324384520535,442.6938171386719,169116
2018-05-31,444.1881343923616,449.89910470194656,428.426619946181,432.7661437988281,684704
2018-06-01,429.8594469693764,429.87993645659475,420.6686625929653,421.6102294921875,31148
2018-06-04,425.76558149267584,425.7860709815313,415.53083193756345,416.9841613769531,20846
2018-06-05,417.168395980739,417.1888604826147,405.2756218778412,406.831298828125,42304
2018-06-06,405.2960186638144,411.17075398997946,404.8866287459722,408.1208190917969,18688
2018-06-07,407.7524200801545,413.4838798001566,407.7524200801545,409.20574951171875,21514
2018-06-08,407.5681644187039,408.96010025960555,404.2725802806872,405.48028564453125,27042
2018-06-11,405.5212566888083,407.2202351718928,402.8397572048507,404.1088562011719,29734
2018-06-12,404.27260588620226,406.11486079910145,396.57607924752654,398.64349365234375,46224
2018-06-13,396.28951111058797,401.1817264982842,394.4472561519127,394.836181640625,38652
2018-06-14,393.0143816168202,412.66510069766116,388.531556329067,398.37738037109375,412558
2018-06-15,397.1287205749522,399.15520584823304,393.014356527491,396.4941711425781,27064
2018-06-18,395.4706936684121,396.4941685485063,387.1396181393169,388.44964599609375,32204
2018-06-19,387.71281762949343,389.3094487196049,380.2619141876132,380.8146057128906,35686
2018-06-20,381.1420956006787,383.1685811278934,377.8669755525526,378.7266845703125,30550
2018-06-21,378.72661504274026,379.5044659062436,372.95422701250044,373.3636169433594,35406
2018-06-22,372.9951541338926,377.0276599248696,366.81337620389905,374.3461608886719,55906
2018-06-25,372.5448920009668,374.1619874636822,367.63221210644855,368.8603820800781,20008
2018-06-26,366.8133981063104,367.22278805955403,362.33057312085646,363.14935302734375,36168
2018-06-27,360.2631544236029,362.4738701388013,352.0753554594301,354.2451171875,54490
2018-06-28,352.09579355234496,352.09579355234496,343.8875307038144,345.4841613769531,45704
2018-06-29,345.5046123203528,347.9814162266483,345.1156869165465,345.6888427734375,26608
2018-07-02,345.60700188716686,359.8333026949353,341.08324792270804,351.4612731933594,38980
2018-07-03,350.8471579092702,351.4612427830904,344.7267736694268,345.6683654785156,18650
2018-07-04,344.33793497639857,346.65099857855745,341.84066585544196,342.5570983886719,21490
2018-07-05,341.84052140240505,343.82605216059164,338.1560127884869,338.97479248046875,16684
2018-07-06,337.74673945224123,342.16814631672514,337.3373494650264,339.2819519042969,27932
2018-07-09,339.79370443371755,340.8581084527332,335.7202688831298,336.7437438964844,19422
2018-07-10,335.6997359533136,350.3968441441896,335.6997359533136,347.2035827636719,43264
2018-07-11,346.8556199011628,347.9609777150436,342.0657526991315,343.6214294433594,18542
2018-07-12,343.6214415182145,347.55159999598783,338.9748756214159,340.44866943359375,15372
2018-07-13,338.5860078081709,344.23558503274904,334.9014976633786,338.46319580078125,26036
2018-07-16,335.37224957437655,337.2554333356742,332.4246369585887,333.07965087890625,18462
2018-07-17,332.0152838387132,336.7846872450792,330.7871138615046,334.1645812988281,39086
2018-07-18,332.793068704291,333.61184852643254,328.14647822133156,329.2109069824219,19868
2018-07-19,329.1495340151086,331.196483853511,324.05262392005045,324.8304748535156,25722
2018-07-20,325.035182410673,325.035182410673,319.324187143176,321.3916015625,36970
2018-07-23,319.34459408992643,321.30966065921024,315.2506949925947,316.540283203125,29158
2018-07-24,316.86785061758883,322.4355444578572,316.0490706418328,320.224853515625,24700
2018-07-25,320.5523653209733,326.73414423586627,320.5523653209733,321.76007080078125,22476
2018-07-26,320.1429876453853,325.4650577724825,317.27725757694833,320.1634521484375,27854
2018-07-27,318.9147885255142,325.9358365476171,318.9147885255142,323.1315002441406,25988
2018-07-30,323.827419635617,370.00659660391807,323.827419635617,364.43890380859375,277582
2018-07-31,368.04156471560424,399.9330517865001,367.22278481634817,396.53509521484375,603636
2018-08-01,400.38332531635103,405.664465062327,392.3388037238666,401.181640625,233110
2018-08-02,397.90657797806347,400.34245324581667,384.33529076285305,392.0113525390625,63904
2018-08-03,393.0143704088928,399.64649290697895,388.92047071713347,394.1811218261719,36284
2018-08-06,398.1317933663189,398.1317933663189,386.40275933037077,391.23358154296875,41678
2018-08-07,386.8735028528542,410.3724959839734,386.8735028528542,398.4183044433594,118838
2018-08-08,402.0004981073947,402.8397425736535,395.49118739410636,398.19317626953125,31618
2018-08-09,395.0613440163325,414.7120637186993,393.07581254127876,403.699462890625,105504
2018-08-10,403.6585131078436,404.4772930532956,396.61700057952004,399.8921203613281,31512
2018-08-13,391.72479089409364,408.9805884810338,391.72479089409364,402.7783203125,144522
2018-08-14,402.4303628310802,402.4303628310802,393.46471199592185,394.1197509765625,21722
2018-08-16,393.8331512872775,395.7572891444332,383.2094765643685,385.2359619140625,20654
2018-08-17,389.32987646881236,392.8915743424618,378.82901333889754,382.9638671875,24828
2018-08-20,379.11556829802703,383.55746436614726,377.887398415314,378.255859375,23846
2018-08-21,377.86690803408567,379.0541488342646,372.58576790526007,374.22332763671875,16098
2018-08-23,376.6387914723276,378.60385843039904,368.5533391553945,372.2787780761719,24592
2018-08-24,372.44244482596577,374.55081271130445,364.7663845451338,366.4653625488281,16978
2018-08-27,378.68570827383604,381.8994094248556,374.5508797243126,376.6796875,37228
2018-08-28,376.67976014603073,376.67976014603073,366.4040802913918,367.6117858886719,26086
2018-08-29,368.47139980769384,371.58277825371886,365.175815883757,367.2023010253906,13860
2018-08-30,365.1962592209001,369.3106227626658,362.3100653923288,367.0794677734375,14098
2018-08-31,365.4215052653867,368.4510012707078,363.76348075710507,365.2782287597656,15506
2018-09-03,368.4509227853459,368.4509227853459,362.3100740722568,366.64959716796875,20372
2018-09-04,366.424423831413,368.45090882739896,362.3714788266175,363.4358825683594,15780
2018-09-05,361.08196676390935,364.29566815123246,352.89416706404745,355.6370849609375,16608
2018-09-06,355.75988279274867,362.28965779081125,350.0693522330672,354.22467041015625,19492
2018-09-07,354.12232190047325,384.33529650564395,350.0693512272025,377.4575500488281,217730
2018-09-10,377.4575201681027,386.8939531748695,377.4575201681027,380.9168701171875,64412
2018-09-11,383.84401184671015,383.84401184671015,372.5448590825936,373.26129150390625,24346
2018-09-12,372.5448526769443,376.6387521569107,368.4509531969779,370.3341369628906,15452
2018-09-14,372.5448642447303,382.57491828208845,372.4629812551526,381.67425537109375,47880
2018-09-17,376.6387063351948,393.01430226281195,375.81992653881395,390.2099914550781,70804
2018-09-18,390.967400426062,396.3508882383189,381.9403570681108,393.5670166015625,45500
2018-09-19,387.098683314777,392.99390891082953,381.55145418749163,382.6772766113281,14520
2018-09-21,382.67720819737025,388.5110142597532,364.35701021199196,370.8049011230469,60708
2018-09-24,373.75253379820225,380.9577864211015,354.3269770272891,356.94708251953125,21528
2018-09-25,356.9880730140328,360.4064694522645,343.2325792780897,344.7677917480469,26562
2018-09-26,344.72675725134866,350.02836140693574,341.02178368652335,343.662353515625,15014
2018-09-27,343.8671454343491,346.3439500084861,335.8021572038543,338.3199157714844,12738
2018-09-28,340.6124395097996,342.5365772785048,318.0959921864354,319.2422790527344,37102
2018-10-01,325.4650618967683,338.85212038354376,323.19295231115206,328.576416015625,36572
2018-10-03,331.60590011773246,335.63838162429107,327.16402861102847,331.7901306152344,22038
2018-10-04,330.0092816665625,331.60591272269335,324.6462824556738,328.61737060546875,17840
2018-10-05,329.1495220312487,331.585397247697,323.4180626923961,324.3187255859375,15152
2018-10-08,323.82746847715356,325.4854928695182,316.90876794212454,319.7131042480469,17200
2018-10-09,321.78048978215867,325.1170277563236,314.00208099607596,315.3121337890625,21170
2018-10-10,315.23025090216197,321.3506354463345,311.5457414760328,316.8882751464844,30230
2018-10-11,316.8678269462473,323.43853076339434,309.2122297473968,313.8997497558594,31590
2018-10-12,313.899747503963,323.41806394278547,313.5927050381945,318.5668029785156,16456
2018-10-15,318.4644868125638,326.5908682109691,317.3181748378719,323.3771667480469,17600
2018-10-16,323.4180763576216,335.86354144271127,323.4180763576216,329.4156494140625,20346
2018-10-17,335.88401991571817,335.88401991571817,321.3711398754966,323.90936279296875,14132
