time,open,high,low,close,volume
2015-01-01,1087.6461810662975,1093.4161873319013,1076.10616853509,1082.74169921875,76848
2015-01-02,1081.9242223391684,1095.3394389235516,1080.4817208831673,1084.6168212890625,172991
2015-01-05,1084.6170123263776,1100.6288047864164,1082.8860807089427,1088.2232666015625,137885
2015-01-06,1086.2517461509021,1092.0697650262737,1048.938994198019,1055.81494140625,164585
2015-01-07,1067.4514090653947,1071.2980808097745,1038.3609539985225,1064.0855712890625,208499
2015-01-08,1067.4993247057134,1095.3395588995368,1061.3926406269022,1083.1744384765625,228503
2015-01-09,1090.8197902402874,1093.2239596471547,1063.6526759426863,1081.5396728515625,148255
2015-01-12,1082.837786234131,1086.5401832505893,1069.374438980776,1075.5771484375,59612
2015-01-13,1076.1060762486786,1112.8417326994897,1076.1060762486786,1106.013916015625,327470
2015-01-14,1110.1490754098693,1133.4695141740262,1107.841049744689,1116.0633544921875,338840
2015-01-15,1117.5061832625775,1123.7570243503017,1096.3013600008592,1103.8985595703125,117612
2015-01-16,1111.447539312548,1145.8271625272776,1107.6489985291735,1140.345703125,343994
2015-01-19,1156.8861631406544,1162.6561689418545,1146.4039624569268,1154.2415771484375,417946
2015-01-20,1155.0591504585248,1173.2346950319086,1149.6257040074138,1164.2911376953125,194900
2015-01-21,1173.2347037649856,1190.4965936385354,1165.8779216934877,1177.9468994140625,257565
2015-01-22,1177.9468356409302,1200.9307180551323,1177.9468356409302,1194.102783203125,192743
2015-01-23,1198.237947973577,1257.669058481185,1194.4394075347461,1244.494140625,241916
2015-01-27,1235.743071741947,1314.647958415444,1227.617026125447,1297.43408203125,372173
2015-01-28,1293.4431573986546,1384.7054527260407,1280.9414763234258,1367.0107421875,473816
2015-01-29,1356.9133318276781,1362.5390652532099,1301.3288833264921,1307.2431640625,228610
2015-01-30,1336.6701824368618,1336.8144560927194,1251.754981634835,1263.1988525390625,294980
2015-02-02,1298.2513281541542,1307.0986235821838,1259.8807654216062,1297.626220703125,202501
2015-02-03,1302.0980789187513,1304.5022481929734,1237.7144727115115,1247.0426025390625,161039
2015-02-04,1251.0336356669402,1277.4313692121434,1248.6774791765868,1259.303955078125,151396
2015-02-05,1264.5932328553515,1280.941586435991,1239.1571649760301,1245.0233154296875,127358
2015-02-06,1249.2062430657243,1251.9951026523986,1209.3451670236336,1214.874755859375,108730
2015-02-09,1202.0846298681404,1211.557033273286,1179.8701293863926,1185.1593017578125,86314
2015-02-10,1179.245216606625,1196.8437854500373,1164.579781700814,1168.6668701171875,144598
2015-02-11,1174.1962911646895,1239.5896964056385,1170.8304541302286,1228.530517578125,259947
2015-02-12,1240.262747013977,1259.7846476709562,1223.914396624354,1245.50390625,207270
2015-02-13,1246.3216101990336,1252.091617653659,1238.243576284338,1247.66796875,101960
2015-02-16,1254.9765625756388,1270.6036653663316,1227.8575757660753,1248.8699951171875,174397
2015-02-18,1261.7079943529861,1261.7079943529861,1245.3596438164002,1255.93798828125,311680
2015-02-19,1259.7847456013828,1267.4299572155844,1242.7151431323566,1255.50537109375,45964
2015-02-20,1256.8997941554098,1297.1936977982116,1243.0998849280954,1284.6920166015625,188335
2015-02-23,1298.2033028411952,1329.6017776478993,1297.7224689770528,1305.3677978515625,314114
2015-02-24,1305.2717671210094,1330.2269998656495,1293.4432060866066,1301.0404052734375,175082
2015-02-25,1307.868199575638,1317.3887342125313,1257.8614742977459,1262.8140869140625,92279
2015-02-26,1263.6313024780973,1277.0946496886706,1241.0802428568156,1250.023681640625,220880
2015-02-27,1253.0531119046746,1271.1325130466867,1240.6475741182683,1252.2357177734375,184480
2015-03-02,1262.6698006589315,1309.7915220848934,1261.7081328747283,1296.42431640625,214128
2015-03-03,1297.8190171282763,1358.7886706933612,1297.7708867747692,1350.4703369140625,261983
2015-03-04,1365.56818482163,1374.0789208051542,1322.485423301811,1363.5487060546875,314313
2015-03-05,1370.3764276636548,1397.639682588433,1333.9773298877856,1354.5089111328125,229156
2015-03-09,1354.5090713871543,1354.5090713871543,1304.9831805980607,1310.8974609375,156149
2015-03-10,1317.7249730475446,1335.6119661711823,1290.7982813888464,1305.99267578125,106063
2015-03-11,1310.7534347284472,1329.5059600235352,1286.2309016502554,1295.462890625,130472
2015-03-12,1298.2513551835923,1324.2163822872642,1273.824972874516,1309.166259765625,117807
2015-03-13,1313.638291647906,1351.0471947345466,1313.109327370526,1329.40966796875,173201
2015-03-16,1330.852001630525,1375.0405870869104,1309.7914547607809,1368.693603515625,160844
2015-03-17,1376.146493960378,1407.8815284122943,1360.7598105897516,1395.427978515625,283042
2015-03-18,1407.6889928343332,1422.0177452758944,1380.2814679282528,1385.61865234375,198184
