date,step,phase,nav,cash,cash_pct,daily_return,reward,vol_30d,cvar_30d,mdd_30d,term_ret,term_vol,term_cvar,term_mdd,reward_raw,exposure
2015-07-07T00:00:00.000000000,1,train,999.0501,491841.34,0.0492,-0.000950,-0.090237,0.000000,0.000000,0.000000,-0.094987,0.000000,0.000000,0.000000,-0.094987,0.950000
2015-07-08T00:00:00.000000000,2,train,1018.6531,510772.16,0.0501,0.019622,1.864050,0.000000,0.000000,0.000000,1.962157,0.000000,0.000000,0.000000,1.962157,0.950000
2015-07-09T00:00:00.000000000,3,train,1013.8466,507858.72,0.0501,-0.004718,-0.448255,0.000000,0.000000,0.000000,-0.471847,0.000000,0.000000,0.000000,-0.471847,0.950000
2015-07-10T00:00:00.000000000,4,train,1006.8639,506053.59,0.0503,-0.006887,-0.654295,0.000000,0.000000,0.000000,-0.688732,0.000000,0.000000,0.000000,-0.688732,0.950000
2015-07-13T00:00:00.000000000,5,train,994.1146,495722.96,0.0499,-0.012662,-1.202928,0.011042,0.012662,0.024089,-1.266240,0.000000,0.000000,0.000000,-1.266240,0.950000
2015-07-14T00:00:00.000000000,6,train,1003.8705,503529.99,0.0502,0.009814,0.932297,0.010873,0.012662,0.024089,0.981366,0.000000,0.000000,0.000000,0.981366,0.950000
2015-07-15T00:00:00.000000000,7,train,1010.8103,510474.85,0.0505,0.006913,0.656740,0.010298,0.012662,0.024089,0.691305,0.000000,0.000000,0.000000,0.691305,0.950000
2015-07-16T00:00:00.000000000,8,train,1016.3408,511555.44,0.0503,0.005471,0.519777,0.009718,0.012662,0.024089,0.547133,0.000000,0.000000,0.000000,0.547133,0.950000
2015-07-17T00:00:00.000000000,9,train,1025.2781,2458932.63,0.2398,0.008794,0.835394,0.009402,0.012662,0.024089,0.879362,0.000000,0.000000,0.000000,0.879362,0.950000
2015-07-20T00:00:00.000000000,10,train,1027.1830,516024.62,0.0502,0.001858,0.176503,0.008925,0.012662,0.024089,0.185792,0.000000,0.000000,0.000000,0.185792,0.950000
2015-07-21T00:00:00.000000000,11,train,1032.1322,518464.53,0.0502,0.004818,0.457736,0.008531,0.012662,0.024089,0.481827,0.000000,0.000000,0.000000,0.481827,0.950000
2015-07-22T00:00:00.000000000,12,train,1030.0857,520153.95,0.0505,-0.001983,-0.188369,0.008279,0.012662,0.024089,-0.198283,0.000000,0.000000,0.000000,-0.198283,0.950000
2015-07-23T00:00:00.000000000,13,train,1016.0823,1473728.73,0.1450,-0.013594,-1.291467,0.009037,0.013594,0.024089,-1.359439,0.000000,0.000000,0.000000,-1.359439,0.950000
2015-07-24T00:00:00.000000000,14,train,1028.8273,515263.11,0.0501,0.012543,1.191612,0.009180,0.013594,0.024089,1.254328,0.000000,0.000000,0.000000,1.254328,0.950000
2015-07-27T00:00:00.000000000,15,train,1028.3543,514989.85,0.0501,-0.000460,-0.043677,0.008891,0.013594,0.024089,-0.045976,0.000000,0.000000,0.000000,-0.045976,0.950000
2015-07-28T00:00:00.000000000,16,train,1023.8984,513578.23,0.0502,-0.004333,-0.411636,0.008740,0.013594,0.024089,-0.433301,0.000000,0.000000,0.000000,-0.433301,0.950000
2015-07-29T00:00:00.000000000,17,train,1008.7072,1456680.23,0.1444,-0.014837,-1.409481,0.009311,0.014837,0.024089,-1.483664,0.000000,0.000000,0.000000,-1.483664,0.950000
2015-07-30T00:00:00.000000000,18,train,1003.9994,503097.91,0.0501,-0.004667,-0.443377,0.009128,0.014837,0.027257,-0.466713,0.000000,0.000000,0.000000,-0.466713,0.950000
2015-07-31T00:00:00.000000000,19,train,1017.8126,509784.84,0.0501,0.013758,1.307018,0.009381,0.014837,0.027257,1.375808,0.000000,0.000000,0.000000,1.375808,0.950000
2015-08-03T00:00:00.000000000,20,train,1024.6248,515450.09,0.0503,0.006693,0.635838,0.009228,0.014837,0.027257,0.669303,0.000000,0.000000,0.000000,0.669303,0.950000
2015-08-04T00:00:00.000000000,21,train,1034.2483,1499602.12,0.1450,0.009392,0.892260,0.009171,0.014837,0.027257,0.939221,0.000000,0.000000,0.000000,0.939221,0.950000
2015-08-05T00:00:00.000000000,22,train,1039.6435,521162.44,0.0501,0.005217,0.495573,0.008991,0.014837,0.027257,0.521656,0.000000,0.000000,0.000000,0.521656,0.950000
2015-08-06T00:00:00.000000000,23,train,1053.5312,529165.43,0.0502,0.013358,1.269019,0.009103,0.014837,0.027257,1.335809,0.000000,0.000000,0.000000,1.335809,0.950000
2015-08-07T00:00:00.000000000,24,train,1064.2042,534794.70,0.0503,0.010131,0.962412,0.009048,0.014837,0.027257,1.013065,0.000000,0.000000,0.000000,1.013065,0.950000
2015-08-10T00:00:00.000000000,25,train,1055.4970,1528390.77,0.1448,-0.008182,-0.777273,0.009115,0.014837,0.027257,-0.818182,0.000000,0.000000,0.000000,-0.818182,0.950000
2015-08-11T00:00:00.000000000,26,train,1052.3337,527376.67,0.0501,-0.002997,-0.284713,0.008994,0.014837,0.027257,-0.299698,0.000000,0.000000,0.000000,-0.299698,0.950000
2015-08-12T00:00:00.000000000,27,train,1044.5828,524114.74,0.0502,-0.007365,-0.699721,0.009001,0.014837,0.027257,-0.736548,0.000000,0.000000,0.000000,-0.736548,0.950000
2015-08-13T00:00:00.000000000,28,train,1044.1402,525513.93,0.0503,-0.000424,-0.040253,0.008847,0.014837,0.027257,-0.042371,0.000000,0.000000,0.000000,-0.042371,0.950000
2015-08-14T00:00:00.000000000,29,train,1040.2605,1509168.24,0.1451,-0.003716,-0.352985,0.008747,0.014837,0.027257,-0.371563,0.000000,0.000000,0.000000,-0.371563,0.950000
2015-08-17T00:00:00.000000000,30,train,1044.3279,522836.88,0.0501,0.003910,0.371443,0.008612,0.014837,0.027257,0.390992,0.000000,0.000000,0.000000,0.390992,0.950000
2015-08-18T00:00:00.000000000,31,train,1053.6859,530404.23,0.0503,0.008961,0.851279,0.008702,0.014837,0.027257,0.896084,0.000000,0.000000,0.000000,0.896084,0.950000
2015-08-19T00:00:00.000000000,32,train,1050.3409,525726.64,0.0501,-0.003175,-0.301590,0.008087,0.014837,0.027257,-0.317463,0.000000,0.000000,0.000000,-0.317463,0.950000
2015-08-20T00:00:00.000000000,33,train,1041.3840,1509484.85,0.1449,-0.008528,-0.810118,0.008206,0.014837,0.027257,-0.852756,0.000000,0.000000,0.000000,-0.852756,0.950000
2015-08-21T00:00:00.000000000,34,train,1042.2660,522125.25,0.0501,0.000847,0.080459,0.008077,0.014837,0.027257,0.084694,0.000000,0.000000,0.000000,0.084694,0.950000
2015-08-24T00:00:00.000000000,35,train,1016.9887,510345.84,0.0502,-0.024252,-2.303960,0.008959,0.024252,0.044367,-2.425221,0.000000,0.000000,0.000000,-2.425221,0.950000
2015-08-25T00:00:00.000000000,36,train,992.9392,498733.81,0.0502,-0.023648,-2.246542,0.009810,0.024252,0.066966,-2.364782,0.000000,0.000000,0.000000,-2.364782,0.950000
2015-08-26T00:00:00.000000000,37,train,960.1166,477665.07,0.0498,-0.033056,-3.140308,0.011333,0.033056,0.097808,-3.305588,0.000000,0.000000,0.000000,-3.305588,0.950000
2015-08-27T00:00:00.000000000,38,train,956.2504,479907.56,0.0502,-0.004027,-0.382552,0.011262,0.033056,0.101441,-0.402686,0.000000,0.000000,0.000000,-0.402686,0.950000
2015-08-28T00:00:00.000000000,39,train,964.2984,484734.51,0.0503,0.008416,0.799542,0.011251,0.033056,0.101441,0.841623,0.000000,0.000000,0.000000,0.841623,0.950000
2015-08-31T00:00:00.000000000,40,train,980.6052,491451.21,0.0501,0.016911,1.606496,0.011736,0.033056,0.101441,1.691048,0.000000,0.000000,0.000000,1.691048,0.950000
2015-09-01T00:00:00.000000000,41,train,974.4718,1412865.68,0.1450,-0.006255,-0.594191,0.011706,0.033056,0.101441,-0.625464,0.000000,0.000000,0.000000,-0.625464,0.950000
2015-09-02T00:00:00.000000000,42,train,982.8527,492453.70,0.0501,0.008600,0.817037,0.011855,0.033056,0.101441,0.860039,0.000000,0.000000,0.000000,0.860039,0.950000
2015-09-03T00:00:00.000000000,43,train,979.0186,492143.42,0.0503,-0.003901,-0.370596,0.011651,0.033056,0.101441,-0.390101,0.000000,0.000000,0.000000,-0.390101,0.950000
2015-09-04T00:00:00.000000000,44,train,968.3122,485868.56,0.0502,-0.010936,-1.038906,0.011491,0.033056,0.101441,-1.093585,0.000000,0.000000,0.000000,-1.093585,0.950000
2015-09-07T00:00:00.000000000,45,train,974.0809,1409616.64,0.1447,0.005958,0.565962,0.011576,0.033056,0.101441,0.595750,0.000000,0.000000,0.000000,0.595750,0.950000
2015-09-08T00:00:00.000000000,46,train,956.9228,479578.29,0.0501,-0.017615,-1.673389,0.011916,0.033056,0.101441,-1.761462,0.000000,0.000000,0.000000,-1.761462,0.950000
2015-09-09T00:00:00.000000000,47,train,936.3638,468679.06,0.0501,-0.021484,-2.041023,0.012208,0.033056,0.120128,-2.148445,0.000000,0.000000,0.000000,-2.148445,0.950000
2015-09-10T00:00:00.000000000,48,train,956.9452,481060.62,0.0503,0.021980,2.088105,0.012957,0.033056,0.120128,2.198005,0.000000,0.000000,0.000000,2.198005,0.950000
2015-09-11T00:00:00.000000000,49,train,947.5142,1369474.53,0.1445,-0.009855,-0.936251,0.012720,0.033056,0.120128,-0.985527,0.000000,0.000000,0.000000,-0.985527,0.950000
2015-09-14T00:00:00.000000000,50,train,953.5968,478148.75,0.0501,0.006420,0.609852,0.012714,0.033056,0.120128,0.641950,0.000000,0.000000,0.000000,0.641950,0.950000
2015-09-15T00:00:00.000000000,51,train,950.3213,475712.50,0.0501,-0.003435,-0.326308,0.012528,0.033056,0.120128,-0.343482,0.000000,0.000000,0.000000,-0.343482,0.950000
