step,phase,actor_loss,critic_loss,actor_grad_norm,weight_mean,weight_std
396,train,0.073347,0.105033,0.0,0.0090,0.0272
397,train,0.072933,0.172616,0.0,0.0092,0.0278
398,train,0.070873,0.117235,0.0,0.0090,0.0273
399,train,0.071126,0.145972,0.0,0.0089,0.0271
400,train,0.069711,0.129405,0.0,0.0089,0.0268
401,train,0.069026,0.075391,0.0,0.0089,0.0271
402,train,0.069732,0.164792,0.0,0.0090,0.0272
403,train,0.067730,0.161490,0.0,0.0091,0.0276
404,train,0.067103,0.123941,0.0,0.0090,0.0271
405,train,0.067226,0.128779,0.0,0.0091,0.0274
406,train,0.066982,0.135910,0.0,0.0088,0.0268
407,train,0.067088,0.134327,0.0,0.0090,0.0273
408,train,0.066531,0.197450,0.0,0.0091,0.0274
409,train,0.065895,0.188347,0.0,0.0089,0.0271
410,train,0.065009,0.167308,0.0,0.0090,0.0272
411,train,0.068393,0.141010,0.0,0.0089,0.0271
412,train,0.068197,0.122285,0.0,0.0089,0.0268
413,train,0.072629,0.130850,0.0,0.0090,0.0271
414,train,0.075849,0.106991,0.0,0.0089,0.0268
415,train,0.080096,0.145451,0.0,0.0091,0.0274
416,train,0.085397,0.138607,0.0,0.0089,0.0269
417,train,0.089620,0.096570,0.0,0.0089,0.0270
418,train,0.096639,0.191205,0.0,0.0089,0.0269
419,train,0.100390,0.119976,0.0,0.0090,0.0273
420,train,0.104459,0.135086,0.0,0.0089,0.0270
421,train,0.107536,0.180236,0.0,0.0090,0.0272
422,train,0.106592,0.130125,0.0,0.0089,0.0269
423,train,0.106141,0.139008,0.0,0.0091,0.0275
424,train,0.102421,0.136291,0.0,0.0087,0.0265
425,train,0.099858,0.129322,0.0,0.0092,0.0276
426,train,0.095254,0.129608,0.0,0.0089,0.0270
427,train,0.091054,0.161850,0.0,0.0091,0.0273
428,train,0.086115,0.124166,0.0,0.0090,0.0273
429,train,0.082292,0.181406,0.0,0.0091,0.0272
430,train,0.080280,0.143062,0.0,0.0090,0.0273
431,train,0.077865,0.142817,0.0,0.0090,0.0270
432,train,0.075508,0.116036,0.0,0.0090,0.0273
433,train,0.073376,0.143117,0.0,0.0088,0.0265
434,train,0.074956,0.174324,0.0,0.0091,0.0273
435,train,0.074750,0.101252,0.0,0.0089,0.0271
436,train,0.074199,0.118390,0.0,0.0090,0.0270
437,train,0.075147,0.110889,0.0,0.0090,0.0273
438,train,0.073393,0.173333,0.0,0.0090,0.0271
439,train,0.072549,0.105392,0.0,0.0091,0.0273
440,train,0.070241,0.094928,0.0,0.0088,0.0266
441,train,0.070924,0.171173,0.0,0.0091,0.0273
442,train,0.071784,0.194020,0.0,0.0090,0.0271
443,train,0.070118,0.083154,0.0,0.0089,0.0267
444,train,0.071893,0.116667,0.0,0.0088,0.0267
445,train,0.073038,0.122878,0.0,0.0089,0.0269
446,train,0.074092,0.135722,0.0,0.0091,0.0274
447,train,0.074229,0.107695,0.0,0.0089,0.0266
448,train,0.076150,0.132745,0.0,0.0089,0.0269
449,train,0.077956,0.136296,0.0,0.0090,0.0271
450,train,0.079417,0.156862,0.0,0.0090,0.0270
451,train,0.082019,0.132378,0.0,0.0090,0.0271
452,train,0.083296,0.176349,0.0,0.0090,0.0271
453,train,0.083962,0.102132,0.0,0.0089,0.0267
454,train,0.084838,0.115184,0.0,0.0089,0.0268
455,train,0.086620,0.122549,0.0,0.0089,0.0269
456,train,0.086946,0.159017,0.0,0.0091,0.0273
457,train,0.087888,0.133488,0.0,0.0089,0.0269
458,train,0.086448,0.111940,0.0,0.0089,0.0269
459,train,0.088044,0.122164,0.0,0.0087,0.0265
460,train,0.091274,0.157219,0.0,0.0090,0.0271
461,train,0.097274,0.193572,0.0,0.0091,0.0275
462,train,0.095358,0.118233,0.0,0.0090,0.0270
463,train,0.096191,0.105951,0.0,0.0090,0.0272
464,train,0.096246,0.144844,0.0,0.0090,0.0270
465,train,0.094834,0.128804,0.0,0.0090,0.0272
466,train,0.094332,0.115206,0.0,0.0090,0.0271
467,train,0.093929,0.135707,0.0,0.0088,0.0267
468,train,0.094956,0.132204,0.0,0.0087,0.0268
469,train,0.092928,0.171126,0.0,0.0088,0.0266
470,train,0.095066,0.148924,0.0,0.0089,0.0271
471,train,0.093509,0.108810,0.0,0.0089,0.0269
472,train,0.094216,0.122549,0.0,0.0091,0.0274
473,train,0.092191,0.115978,0.0,0.0089,0.0268
474,train,0.093572,0.116909,0.0,0.0091,0.0275
475,train,0.089576,0.094176,0.0,0.0088,0.0266
476,train,0.090900,0.159027,0.0,0.0089,0.0268
477,train,0.088858,0.149197,0.0,0.0088,0.0267
478,train,0.091077,0.164149,0.0,0.0091,0.0276
479,train,0.088813,0.182628,0.0,0.0091,0.0272
480,train,0.085849,0.151600,0.0,0.0088,0.0268
481,train,0.086039,0.133137,0.0,0.0088,0.0267
482,train,0.085237,0.127797,0.0,0.0088,0.0264
483,train,0.084708,0.149727,0.0,0.0090,0.0272
484,train,0.084442,0.133123,0.0,0.0087,0.0265
485,train,0.081943,0.121142,0.0,0.0090,0.0270
486,train,0.078430,0.107885,0.0,0.0089,0.0269
487,train,0.074542,0.092958,0.0,0.0086,0.0261
488,train,0.073297,0.100464,0.0,0.0086,0.0262
489,train,0.074313,0.096681,0.0,0.0089,0.0270
490,train,0.073212,0.108157,0.0,0.0091,0.0274
491,train,0.070098,0.117883,0.0,0.0089,0.0270
492,train,0.072232,0.160944,0.0,0.0089,0.0271
493,train,0.072065,0.124064,0.0,0.0090,0.0272
494,train,0.071468,0.118901,0.0,0.0089,0.0268
495,train,0.071368,0.111911,0.0,0.0088,0.0265
496,train,0.074572,0.125953,0.0,0.0089,0.0268
497,train,0.074742,0.123376,0.0,0.0089,0.0269
498,train,0.075283,0.157804,0.0,0.0090,0.0272
499,train,0.072891,0.123669,0.0,0.0087,0.0262
500,train,0.075191,0.167584,0.0,0.0089,0.0268
501,train,0.074187,0.138771,0.0,0.0088,0.0266
502,train,0.075389,0.186903,0.0,0.0090,0.0270
503,train,0.075586,0.145853,0.0,0.0090,0.0270
504,train,0.075503,0.137215,0.0,0.0089,0.0270
505,train,0.078306,0.130362,0.0,0.0089,0.0268
506,train,0.077799,0.103758,0.0,0.0089,0.0268
507,train,0.079171,0.127796,0.0,0.0091,0.0273
508,train,0.076597,0.131101,0.0,0.0088,0.0268
509,train,0.077435,0.167144,0.0,0.0090,0.0272
510,train,0.077916,0.116635,0.0,0.0089,0.0269
511,train,0.080520,0.117977,0.0,0.0089,0.0268
512,train,0.086541,0.181461,0.0,0.0090,0.0271
513,train,0.091774,0.141451,0.0,0.0088,0.0269
514,train,0.093900,0.107369,0.0,0.0087,0.0263
515,train,0.100053,0.135441,0.0,0.0088,0.0265
516,train,0.104865,0.100370,0.0,0.0090,0.0269
517,train,0.107362,0.122007,0.0,0.0090,0.0271
518,train,0.110061,0.159500,0.0,0.0091,0.0274
519,train,0.109518,0.123318,0.0,0.0088,0.0267
520,train,0.111711,0.145654,0.0,0.0089,0.0268
521,train,0.112055,0.177322,0.0,0.0088,0.0266
