step,phase,actor_loss,critic_loss,actor_grad_norm,weight_mean,weight_std
282,train,0.068139,0.129709,0.0,0.0093,0.0281
283,train,0.036800,0.109835,0.0,0.0093,0.0282
284,train,0.026920,0.126072,0.0,0.0091,0.0279
285,train,0.027221,0.106428,0.0,0.0094,0.0282
286,train,0.029741,0.127132,0.0,0.0093,0.0282
287,train,0.047306,0.115666,0.0,0.0093,0.0282
288,train,0.051595,0.113124,0.0,0.0092,0.0281
289,train,0.043095,0.131396,0.0,0.0093,0.0281
290,train,0.047154,0.164812,0.0,0.0093,0.0282
291,train,0.027691,0.113895,0.0,0.0093,0.0280
292,train,0.027673,0.121380,0.0,0.0092,0.0279
293,train,0.011211,0.112633,0.0,0.0091,0.0278
294,train,0.003173,0.103712,0.0,0.0093,0.0281
295,train,0.022999,0.154616,0.0,0.0092,0.0280
296,train,0.031618,0.109704,0.0,0.0093,0.0280
297,train,0.027622,0.108412,0.0,0.0091,0.0278
298,train,0.014041,0.108600,0.0,0.0094,0.0282
299,train,0.007505,0.130447,0.0,0.0092,0.0281
300,train,0.034895,0.125995,0.0,0.0091,0.0277
301,train,0.036991,0.141540,0.0,0.0093,0.0280
302,train,0.065600,0.143326,0.0,0.0093,0.0281
303,train,0.030937,0.111150,0.0,0.0093,0.0280
304,train,0.005914,0.109671,0.0,0.0092,0.0279
305,train,0.014458,0.131385,0.0,0.0092,0.0278
306,train,0.045275,0.111787,0.0,0.0091,0.0278
307,train,0.059850,0.155368,0.0,0.0092,0.0279
308,train,0.073642,0.137521,0.0,0.0092,0.0277
309,train,0.063187,0.127350,0.0,0.0093,0.0282
310,train,-0.002122,0.091274,0.0,0.0091,0.0275
311,train,-0.000559,0.133131,0.0,0.0092,0.0278
312,train,0.002125,0.156358,0.0,0.0093,0.0280
313,train,-0.003623,0.106681,0.0,0.0092,0.0278
314,train,0.004617,0.103664,0.0,0.0091,0.0276
315,train,0.012462,0.125542,0.0,0.0093,0.0280
316,train,0.023029,0.143579,0.0,0.0092,0.0279
317,train,0.005336,0.109560,0.0,0.0092,0.0279
318,train,0.028545,0.161949,0.0,0.0092,0.0279
319,train,0.016331,0.111124,0.0,0.0090,0.0275
320,train,-0.007742,0.103219,0.0,0.0091,0.0275
321,train,-0.030547,0.101980,0.0,0.0093,0.0279
322,train,-0.003659,0.174949,0.0,0.0093,0.0279
323,train,0.043926,0.152712,0.0,0.0091,0.0277
324,train,0.125597,0.141179,0.0,0.0091,0.0276
325,train,0.170067,0.104751,0.0,0.0092,0.0279
326,train,0.138648,0.127887,0.0,0.0091,0.0276
327,train,0.114665,0.112068,0.0,0.0092,0.0277
328,train,0.088074,0.111130,0.0,0.0090,0.0273
329,train,0.053825,0.085987,0.0,0.0093,0.0279
330,train,0.023898,0.080241,0.0,0.0091,0.0278
331,train,0.040256,0.127203,0.0,0.0091,0.0275
332,train,0.098590,0.140295,0.0,0.0087,0.0266
333,train,0.185645,0.117433,0.0,0.0091,0.0275
334,train,0.270262,0.132091,0.0,0.0092,0.0278
335,train,0.219457,0.122957,0.0,0.0092,0.0276
336,train,0.224980,0.148059,0.0,0.0092,0.0278
337,train,0.179102,0.149136,0.0,0.0090,0.0275
338,train,0.150715,0.106491,0.0,0.0091,0.0276
339,train,0.120753,0.121513,0.0,0.0091,0.0275
340,train,0.115545,0.114474,0.0,0.0092,0.0278
341,train,0.105869,0.129656,0.0,0.0090,0.0274
342,train,0.130700,0.143142,0.0,0.0093,0.0280
343,train,0.123902,0.094189,0.0,0.0092,0.0280
344,train,0.134634,0.103282,0.0,0.0094,0.0281
345,train,0.121043,0.091937,0.0,0.0092,0.0277
346,train,0.102630,0.152726,0.0,0.0092,0.0276
347,train,0.108135,0.133393,0.0,0.0091,0.0275
348,train,0.085354,0.125912,0.0,0.0092,0.0278
349,train,0.083782,0.122142,0.0,0.0091,0.0276
350,train,0.127302,0.156538,0.0,0.0092,0.0279
351,train,0.127281,0.160682,0.0,0.0093,0.0278
352,train,0.163028,0.150634,0.0,0.0090,0.0276
353,train,0.099946,0.106882,0.0,0.0089,0.0273
354,train,0.026552,0.082151,0.0,0.0091,0.0276
355,train,0.009426,0.147549,0.0,0.0091,0.0275
356,train,0.023920,0.161223,0.0,0.0092,0.0277
357,train,0.021946,0.115712,0.0,0.0091,0.0276
358,train,0.066469,0.139118,0.0,0.0092,0.0277
359,train,0.124328,0.118254,0.0,0.0089,0.0271
360,train,0.162698,0.116105,0.0,0.0092,0.0278
361,train,0.155957,0.118438,0.0,0.0090,0.0273
362,train,0.098951,0.136082,0.0,0.0090,0.0273
363,train,0.041916,0.108517,0.0,0.0090,0.0273
364,train,0.036369,0.136631,0.0,0.0092,0.0277
365,train,0.022067,0.150720,0.0,0.0091,0.0274
366,train,0.082085,0.180561,0.0,0.0090,0.0272
367,train,0.089007,0.093676,0.0,0.0093,0.0278
368,train,0.164715,0.170918,0.0,0.0091,0.0276
369,train,0.197173,0.136666,0.0,0.0090,0.0272
370,train,0.160693,0.101112,0.0,0.0091,0.0272
371,train,0.129129,0.093513,0.0,0.0090,0.0272
372,train,0.091324,0.115234,0.0,0.0091,0.0274
373,train,0.070059,0.156219,0.0,0.0090,0.0275
374,train,0.046403,0.109284,0.0,0.0089,0.0272
375,train,0.057951,0.104566,0.0,0.0089,0.0271
376,train,0.062896,0.125273,0.0,0.0093,0.0280
377,train,0.076863,0.109083,0.0,0.0089,0.0270
378,train,0.145470,0.125653,0.0,0.0091,0.0274
379,train,0.191071,0.128359,0.0,0.0091,0.0276
380,train,0.219403,0.098408,0.0,0.0090,0.0272
381,train,0.209565,0.113829,0.0,0.0090,0.0271
382,train,0.170899,0.116604,0.0,0.0091,0.0276
383,train,0.113276,0.094070,0.0,0.0089,0.0271
384,train,0.083090,0.114379,0.0,0.0090,0.0272
385,train,0.085061,0.139142,0.0,0.0092,0.0277
386,train,0.065970,0.130890,0.0,0.0090,0.0274
387,train,0.077637,0.084844,0.0,0.0090,0.0273
388,train,0.108478,0.119091,0.0,0.0090,0.0273
389,train,0.188451,0.114846,0.0,0.0090,0.0272
390,train,0.276980,0.138369,0.0,0.0092,0.0276
391,train,0.265321,0.126097,0.0,0.0092,0.0277
392,train,0.259210,0.155614,0.0,0.0090,0.0274
393,train,0.224857,0.162943,0.0,0.0092,0.0278
394,train,0.187148,0.104880,0.0,0.0089,0.0271
395,train,0.156679,0.164053,0.0,0.0092,0.0277
396,train,0.098726,0.107474,0.0,0.0091,0.0274
397,train,0.057574,0.099219,0.0,0.0091,0.0275
398,train,0.046312,0.125753,0.0,0.0090,0.0273
399,train,0.067143,0.170985,0.0,0.0093,0.0278
400,train,0.065599,0.127668,0.0,0.0090,0.0271
401,train,0.126775,0.130599,0.0,0.0090,0.0271
402,train,0.189519,0.128342,0.0,0.0091,0.0276
403,train,0.198494,0.085444,0.0,0.0089,0.0267
404,train,0.185546,0.121070,0.0,0.0090,0.0273
405,train,0.160904,0.138331,0.0,0.0092,0.0277
406,train,0.103061,0.115235,0.0,0.0089,0.0270
407,train,0.107218,0.116621,0.0,0.0090,0.0271
408,train,0.175854,0.108698,0.0,0.0090,0.0273
409,train,0.216242,0.100073,0.0,0.0089,0.0269
410,train,0.208051,0.140220,0.0,0.0088,0.0269
411,train,0.139371,0.108737,0.0,0.0088,0.0269
412,train,0.114257,0.136181,0.0,0.0090,0.0272
413,train,0.039560,0.070884,0.0,0.0090,0.0271
414,train,0.074008,0.138679,0.0,0.0089,0.0270
415,train,0.090402,0.112594,0.0,0.0090,0.0272
416,train,0.149887,0.088871,0.0,0.0090,0.0271
417,train,0.175025,0.117705,0.0,0.0091,0.0275
418,train,0.148885,0.113337,0.0,0.0089,0.0271
419,train,0.057958,0.130438,0.0,0.0091,0.0276
420,train,0.007215,0.139163,0.0,0.0090,0.0271
421,train,0.016467,0.101586,0.0,0.0090,0.0273
422,train,0.109629,0.161590,0.0,0.0090,0.0273
423,train,0.168718,0.104555,0.0,0.0091,0.0272
424,train,0.152480,0.106369,0.0,0.0088,0.0266
425,train,0.185957,0.135537,0.0,0.0091,0.0275
426,train,0.121458,0.125570,0.0,0.0090,0.0269
427,train,0.071645,0.137579,0.0,0.0090,0.0272
428,train,0.020496,0.087120,0.0,0.0090,0.0270
429,train,0.072217,0.167423,0.0,0.0091,0.0274
430,train,0.137613,0.077079,0.0,0.0090,0.0271
431,train,0.127953,0.086578,0.0,0.0089,0.0269
432,train,0.159321,0.115830,0.0,0.0091,0.0273
433,train,0.135307,0.105783,0.0,0.0089,0.0269
434,train,0.128948,0.116133,0.0,0.0093,0.0278
435,train,0.056388,0.102606,0.0,0.0089,0.0268
436,train,0.033007,0.090572,0.0,0.0091,0.0274
437,train,0.070266,0.127101,0.0,0.0090,0.0272
438,train,0.064045,0.065995,0.0,0.0089,0.0269
439,train,0.196693,0.096384,0.0,0.0090,0.0271
440,train,0.150115,0.120455,0.0,0.0091,0.0274
441,train,0.241617,0.093752,0.0,0.0087,0.0267
442,train,0.126464,0.092314,0.0,0.0089,0.0272
443,train,0.060995,0.070386,0.0,0.0089,0.0269
444,train,0.090228,0.122269,0.0,0.0090,0.0271
445,train,0.177619,0.105776,0.0,0.0091,0.0276
446,train,0.276733,0.086335,0.0,0.0089,0.0270
447,train,0.276783,0.094489,0.0,0.0089,0.0269
448,train,0.241333,0.101611,0.0,0.0091,0.0274
449,train,0.221594,0.048760,0.0,0.0089,0.0266
450,train,0.208571,0.109464,0.0,0.0090,0.0272
451,train,0.158905,0.080775,0.0,0.0090,0.0271
452,train,0.063058,0.103753,0.0,0.0089,0.0270
453,train,0.154669,0.105523,0.0,0.0090,0.0270
454,train,0.174380,0.094735,0.0,0.0087,0.0263
455,train,0.131127,0.139052,0.0,0.0091,0.0273
456,train,0.169669,0.100987,0.0,0.0089,0.0267
457,train,0.082443,0.111396,0.0,0.0090,0.0271
458,train,-0.017832,0.087677,0.0,0.0090,0.0271
459,train,0.097536,0.123913,0.0,0.0090,0.0270
460,train,0.190289,0.099509,0.0,0.0090,0.0270
461,train,0.131609,0.158797,0.0,0.0090,0.0272
462,train,0.020518,0.100507,0.0,0.0090,0.0272
463,train,0.040008,0.085395,0.0,0.0089,0.0270
464,train,0.026610,0.127451,0.0,0.0091,0.0274
465,train,0.205937,0.130513,0.0,0.0088,0.0267
466,train,0.274313,0.104037,0.0,0.0091,0.0275
467,train,0.401039,0.084280,0.0,0.0088,0.0267
468,train,0.286837,0.130610,0.0,0.0090,0.0271
469,train,0.076377,0.106602,0.0,0.0090,0.0272
470,train,0.011052,0.113027,0.0,0.0090,0.0270
471,train,-0.057419,0.101241,0.0,0.0088,0.0268
472,train,-0.069568,0.082958,0.0,0.0088,0.0269
473,train,-0.007469,0.089424,0.0,0.0087,0.0263
474,train,0.058688,0.096738,0.0,0.0087,0.0265
475,train,0.125634,0.112543,0.0,0.0090,0.0269
476,train,0.239098,0.170549,0.0,0.0090,0.0273
477,train,0.403545,0.155389,0.0,0.0090,0.0270
478,train,0.403116,0.117513,0.0,0.0090,0.0269
479,train,0.301108,0.110677,0.0,0.0090,0.0270
480,train,0.222118,0.085865,0.0,0.0088,0.0265
481,train,0.154161,0.111083,0.0,0.0089,0.0268
482,train,0.139593,0.083907,0.0,0.0087,0.0263
483,train,0.098928,0.131433,0.0,0.0090,0.0271
484,train,0.068365,0.092746,0.0,0.0090,0.0270
485,train,0.106970,0.067497,0.0,0.0088,0.0265
486,train,0.110031,0.077365,0.0,0.0087,0.0264
487,train,0.136614,0.081236,0.0,0.0088,0.0266
488,train,0.144575,0.128089,0.0,0.0090,0.0269
489,train,0.162481,0.070090,0.0,0.0090,0.0271
490,train,0.277916,0.113276,0.0,0.0088,0.0265
491,train,0.231991,0.090287,0.0,0.0089,0.0270
492,train,0.243164,0.126986,0.0,0.0091,0.0273
493,train,0.161057,0.079593,0.0,0.0088,0.0266
494,train,0.129322,0.060649,0.0,0.0089,0.0266
495,train,0.056096,0.112769,0.0,0.0089,0.0271
496,train,0.051164,0.114622,0.0,0.0090,0.0271
497,train,0.095890,0.103329,0.0,0.0088,0.0266
498,train,0.164984,0.093799,0.0,0.0089,0.0270
499,train,0.247408,0.119192,0.0,0.0088,0.0268
500,train,0.226109,0.095264,0.0,0.0090,0.0271
501,train,0.186680,0.104795,0.0,0.0089,0.0269
502,train,0.189834,0.065054,0.0,0.0088,0.0264
503,train,0.266499,0.097649,0.0,0.0087,0.0264
504,train,0.321765,0.074954,0.0,0.0088,0.0265
505,train,0.391274,0.077719,0.0,0.0086,0.0263
506,train,0.350675,0.109290,0.0,0.0088,0.0266
507,train,0.207783,0.090029,0.0,0.0090,0.0273
508,train,0.166408,0.098175,0.0,0.0087,0.0263
509,train,0.122420,0.109938,0.0,0.0090,0.0271
510,train,0.123581,0.066871,0.0,0.0088,0.0265
511,train,0.030219,0.082786,0.0,0.0090,0.0271
512,train,0.109154,0.096320,0.0,0.0089,0.0266
513,train,0.080138,0.091522,0.0,0.0089,0.0270
514,train,0.095711,0.063557,0.0,0.0087,0.0263
515,train,0.072879,0.111957,0.0,0.0090,0.0270
516,train,0.122032,0.084701,0.0,0.0088,0.0267
517,train,0.144697,0.098809,0.0,0.0088,0.0267
518,train,0.244223,0.060651,0.0,0.0088,0.0264
519,train,0.279644,0.075511,0.0,0.0088,0.0266
520,train,0.296819,0.103092,0.0,0.0088,0.0265
521,train,0.179915,0.090028,0.0,0.0088,0.0267
522,train,0.178533,0.073485,0.0,0.0086,0.0262
523,train,0.092873,0.080369,0.0,0.0088,0.0266
524,train,0.033912,0.115931,0.0,0.0089,0.0270
525,train,0.150283,0.100275,0.0,0.0089,0.0267
526,train,0.204783,0.142560,0.0,0.0089,0.0269
527,train,0.138856,0.091969,0.0,0.0090,0.0272
