step,phase,actor_loss,critic_loss,actor_grad_norm,weight_mean,weight_std
84,train,-0.182017,0.236288,0.0,0.0045,0.0202
85,train,-0.180757,0.175168,0.0,0.0046,0.0204
86,train,-0.179048,0.200207,0.0,0.0046,0.0203
87,train,-0.177061,0.223623,0.0,0.0045,0.0202
88,train,-0.173998,0.183908,0.0,0.0047,0.0205
89,train,-0.167524,0.213654,0.0,0.0045,0.0202
90,train,-0.161185,0.212893,0.0,0.0046,0.0205
91,train,-0.155807,0.181611,0.0,0.0046,0.0205
92,train,-0.152203,0.211399,0.0,0.0046,0.0205
93,train,-0.146553,0.248771,0.0,0.0046,0.0204
94,train,-0.142523,0.203042,0.0,0.0045,0.0203
95,train,-0.136907,0.156381,0.0,0.0045,0.0201
96,train,-0.133535,0.248453,0.0,0.0044,0.0199
97,train,-0.128902,0.169990,0.0,0.0044,0.0199
98,train,-0.120860,0.155526,0.0,0.0045,0.0202
99,train,-0.114312,0.189920,0.0,0.0046,0.0205
100,train,-0.109288,0.168087,0.0,0.0045,0.0201
101,train,-0.103588,0.152381,0.0,0.0046,0.0204
102,train,-0.102765,0.228213,0.0,0.0045,0.0203
103,train,-0.103374,0.220330,0.0,0.0046,0.0204
104,train,-0.105927,0.201671,0.0,0.0045,0.0202
105,train,-0.107820,0.156376,0.0,0.0046,0.0204
106,train,-0.111320,0.163119,0.0,0.0046,0.0203
107,train,-0.116394,0.238816,0.0,0.0046,0.0203
108,train,-0.117903,0.167384,0.0,0.0045,0.0201
109,train,-0.119740,0.174001,0.0,0.0046,0.0203
110,train,-0.120936,0.213587,0.0,0.0044,0.0200
111,train,-0.122168,0.109127,0.0,0.0046,0.0203
112,train,-0.121254,0.196353,0.0,0.0046,0.0204
113,train,-0.119746,0.151918,0.0,0.0045,0.0202
114,train,-0.118629,0.156474,0.0,0.0045,0.0202
115,train,-0.118314,0.137880,0.0,0.0047,0.0206
116,train,-0.118518,0.197874,0.0,0.0047,0.0205
117,train,-0.117247,0.209637,0.0,0.0046,0.0204
118,train,-0.115065,0.205082,0.0,0.0045,0.0203
119,train,-0.113601,0.196652,0.0,0.0046,0.0204
120,train,-0.110131,0.131508,0.0,0.0045,0.0202
121,train,-0.109222,0.150206,0.0,0.0045,0.0203
122,train,-0.107146,0.208292,0.0,0.0046,0.0203
123,train,-0.105786,0.236021,0.0,0.0045,0.0202
124,train,-0.103636,0.149324,0.0,0.0046,0.0204
125,train,-0.103077,0.147417,0.0,0.0047,0.0206
126,train,-0.103252,0.170273,0.0,0.0046,0.0204
127,train,-0.102470,0.174990,0.0,0.0046,0.0203
128,train,-0.101706,0.159070,0.0,0.0044,0.0200
129,train,-0.101005,0.225614,0.0,0.0045,0.0202
130,train,-0.100746,0.154959,0.0,0.0046,0.0203
131,train,-0.099884,0.132742,0.0,0.0045,0.0202
132,train,-0.099238,0.201053,0.0,0.0046,0.0203
133,train,-0.099228,0.184881,0.0,0.0045,0.0203
134,train,-0.096773,0.158467,0.0,0.0046,0.0204
135,train,-0.094749,0.141828,0.0,0.0047,0.0207
136,train,-0.091159,0.188237,0.0,0.0045,0.0202
137,train,-0.084801,0.232500,0.0,0.0047,0.0205
138,train,-0.077607,0.155688,0.0,0.0045,0.0201
139,train,-0.069903,0.131963,0.0,0.0045,0.0202
140,train,-0.064732,0.148184,0.0,0.0046,0.0205
141,train,-0.059983,0.194744,0.0,0.0046,0.0203
142,train,-0.056221,0.204451,0.0,0.0046,0.0205
143,train,-0.053942,0.146906,0.0,0.0046,0.0204
144,train,-0.049288,0.179696,0.0,0.0046,0.0203
145,train,-0.045045,0.184383,0.0,0.0045,0.0202
146,train,-0.042664,0.207831,0.0,0.0046,0.0204
147,train,-0.041461,0.176155,0.0,0.0046,0.0204
148,train,-0.040844,0.233910,0.0,0.0046,0.0204
149,train,-0.041534,0.200070,0.0,0.0047,0.0206
150,train,-0.042050,0.195500,0.0,0.0046,0.0204
151,train,-0.040495,0.167910,0.0,0.0045,0.0201
152,train,-0.036494,0.249101,0.0,0.0047,0.0205
153,train,-0.030800,0.248185,0.0,0.0045,0.0201
154,train,-0.025005,0.169458,0.0,0.0046,0.0203
155,train,-0.016477,0.124537,0.0,0.0046,0.0203
156,train,-0.008993,0.178153,0.0,0.0046,0.0205
157,train,-0.000856,0.179856,0.0,0.0046,0.0204
158,train,0.006621,0.194588,0.0,0.0045,0.0201
159,train,0.012946,0.184124,0.0,0.0046,0.0204
160,train,0.017697,0.197097,0.0,0.0046,0.0204
161,train,0.024295,0.184424,0.0,0.0046,0.0204
162,train,0.028211,0.148538,0.0,0.0045,0.0202
163,train,0.033524,0.272368,0.0,0.0046,0.0203
164,train,0.038186,0.218805,0.0,0.0046,0.0203
165,train,0.040733,0.122474,0.0,0.0046,0.0204
166,train,0.042017,0.150562,0.0,0.0046,0.0204
167,train,0.041259,0.166840,0.0,0.0047,0.0205
168,train,0.041794,0.252890,0.0,0.0045,0.0202
169,train,0.041071,0.168903,0.0,0.0047,0.0205
170,train,0.037609,0.200115,0.0,0.0046,0.0204
171,train,0.035201,0.214288,0.0,0.0046,0.0203
172,train,0.030075,0.172849,0.0,0.0045,0.0201
173,train,0.024088,0.222592,0.0,0.0047,0.0205
174,train,0.017242,0.145547,0.0,0.0046,0.0203
175,train,0.013036,0.226951,0.0,0.0045,0.0202
176,train,0.009998,0.121203,0.0,0.0046,0.0203
177,train,0.004769,0.174133,0.0,0.0045,0.0203
178,train,-0.001166,0.164244,0.0,0.0046,0.0203
179,train,-0.008164,0.247931,0.0,0.0046,0.0204
180,train,-0.014640,0.183451,0.0,0.0046,0.0204
181,train,-0.021645,0.167735,0.0,0.0045,0.0203
182,train,-0.026825,0.231042,0.0,0.0044,0.0200
183,train,-0.030696,0.182368,0.0,0.0046,0.0204
184,train,-0.034075,0.137153,0.0,0.0045,0.0202
185,train,-0.033576,0.178762,0.0,0.0046,0.0205
186,train,-0.033086,0.187458,0.0,0.0045,0.0203
187,train,-0.031690,0.195353,0.0,0.0046,0.0204
188,train,-0.028979,0.111007,0.0,0.0046,0.0203
189,train,-0.028155,0.216387,0.0,0.0047,0.0207
190,train,-0.026255,0.160347,0.0,0.0047,0.0205
191,train,-0.027462,0.192109,0.0,0.0046,0.0203
192,train,-0.027354,0.133075,0.0,0.0046,0.0203
193,train,-0.025501,0.200180,0.0,0.0047,0.0205
194,train,-0.025052,0.178187,0.0,0.0046,0.0205
195,train,-0.024860,0.220614,0.0,0.0045,0.0202
196,train,-0.025411,0.165487,0.0,0.0045,0.0202
197,train,-0.025770,0.191878,0.0,0.0045,0.0203
198,train,-0.028102,0.138170,0.0,0.0046,0.0204
199,train,-0.029076,0.175516,0.0,0.0045,0.0202
200,train,-0.031727,0.186380,0.0,0.0045,0.0201
201,train,-0.031020,0.148846,0.0,0.0045,0.0203
202,train,-0.029096,0.191501,0.0,0.0044,0.0201
203,train,-0.028652,0.186321,0.0,0.0046,0.0204
204,train,-0.026817,0.158383,0.0,0.0046,0.0203
205,train,-0.027819,0.209491,0.0,0.0045,0.0203
206,train,-0.026620,0.196700,0.0,0.0047,0.0206
207,train,-0.025378,0.228225,0.0,0.0046,0.0203
208,train,-0.026721,0.137816,0.0,0.0045,0.0202
209,train,-0.028484,0.148341,0.0,0.0045,0.0203
210,train,-0.032228,0.137719,0.0,0.0046,0.0203
211,train,-0.036507,0.216677,0.0,0.0046,0.0205
212,train,-0.042239,0.186279,0.0,0.0045,0.0203
213,train,-0.045723,0.162671,0.0,0.0045,0.0202
214,train,-0.050691,0.169751,0.0,0.0046,0.0203
215,train,-0.053436,0.204282,0.0,0.0046,0.0204
216,train,-0.055130,0.202891,0.0,0.0046,0.0203
217,train,-0.058367,0.228187,0.0,0.0045,0.0202
218,train,-0.059677,0.154056,0.0,0.0046,0.0204
219,train,-0.059183,0.265849,0.0,0.0047,0.0206
220,train,-0.059754,0.187351,0.0,0.0046,0.0204
221,train,-0.056900,0.170435,0.0,0.0046,0.0203
222,train,-0.056413,0.146070,0.0,0.0047,0.0206
223,train,-0.056466,0.219398,0.0,0.0046,0.0204
224,train,-0.055871,0.130357,0.0,0.0047,0.0205
225,train,-0.054702,0.196057,0.0,0.0045,0.0201
226,train,-0.052498,0.135496,0.0,0.0046,0.0203
227,train,-0.052130,0.205409,0.0,0.0046,0.0205
228,train,-0.053661,0.189770,0.0,0.0046,0.0204
229,train,-0.054982,0.219104,0.0,0.0046,0.0204
230,train,-0.058183,0.289282,0.0,0.0047,0.0205
231,train,-0.057639,0.212707,0.0,0.0045,0.0203
232,train,-0.060070,0.195675,0.0,0.0047,0.0205
233,train,-0.058142,0.141914,0.0,0.0046,0.0203
234,train,-0.057512,0.160498,0.0,0.0046,0.0204
235,train,-0.054333,0.203195,0.0,0.0044,0.0199
236,train,-0.050836,0.214875,0.0,0.0047,0.0205
237,train,-0.048434,0.229867,0.0,0.0047,0.0205
238,train,-0.047699,0.205961,0.0,0.0047,0.0206
239,train,-0.050220,0.203996,0.0,0.0046,0.0203
240,train,-0.051582,0.144561,0.0,0.0047,0.0206
241,train,-0.053889,0.217237,0.0,0.0046,0.0204
242,train,-0.051953,0.190454,0.0,0.0046,0.0204
243,train,-0.050796,0.218502,0.0,0.0046,0.0204
244,train,-0.050377,0.223334,0.0,0.0046,0.0204
245,train,-0.049451,0.169258,0.0,0.0046,0.0203
246,train,-0.050070,0.219162,0.0,0.0047,0.0206
247,train,-0.050718,0.218182,0.0,0.0047,0.0205
248,train,-0.049008,0.156607,0.0,0.0047,0.0205
249,train,-0.046255,0.159225,0.0,0.0046,0.0204
250,train,-0.045411,0.204448,0.0,0.0046,0.0203
251,train,-0.046908,0.256201,0.0,0.0046,0.0203
252,train,-0.048915,0.225308,0.0,0.0047,0.0205
253,train,-0.049737,0.169568,0.0,0.0046,0.0204
254,train,-0.052716,0.193174,0.0,0.0046,0.0205
255,train,-0.056419,0.125378,0.0,0.0046,0.0204
256,train,-0.059354,0.162583,0.0,0.0046,0.0204
257,train,-0.063972,0.173016,0.0,0.0046,0.0204
258,train,-0.067194,0.220577,0.0,0.0046,0.0203
259,train,-0.073077,0.201191,0.0,0.0046,0.0204
260,train,-0.076190,0.148700,0.0,0.0045,0.0203
261,train,-0.083041,0.201199,0.0,0.0046,0.0204
262,train,-0.088195,0.199028,0.0,0.0046,0.0204
263,train,-0.093177,0.185646,0.0,0.0046,0.0204
264,train,-0.097850,0.207052,0.0,0.0046,0.0205
265,train,-0.105939,0.212034,0.0,0.0045,0.0202
266,train,-0.115056,0.197010,0.0,0.0046,0.0204
267,train,-0.121515,0.238814,0.0,0.0046,0.0203
268,train,-0.129147,0.225751,0.0,0.0045,0.0202
269,train,-0.134984,0.169842,0.0,0.0046,0.0203
270,train,-0.137442,0.203952,0.0,0.0046,0.0204
271,train,-0.140061,0.243755,0.0,0.0045,0.0202
272,train,-0.139524,0.190461,0.0,0.0047,0.0205
273,train,-0.138148,0.151343,0.0,0.0046,0.0203
274,train,-0.140266,0.192205,0.0,0.0046,0.0205
275,train,-0.139927,0.269086,0.0,0.0046,0.0203
276,train,-0.138250,0.200383,0.0,0.0046,0.0204
277,train,-0.135941,0.219627,0.0,0.0047,0.0206
278,train,-0.132200,0.215620,0.0,0.0046,0.0205
279,train,-0.128280,0.210076,0.0,0.0046,0.0203
280,train,-0.124964,0.212743,0.0,0.0046,0.0204
281,train,-0.119679,0.194486,0.0,0.0047,0.0205
282,train,-0.111090,0.257365,0.0,0.0046,0.0203
283,train,-0.099517,0.214574,0.0,0.0046,0.0204
284,train,-0.089920,0.185883,0.0,0.0046,0.0203
285,train,-0.078658,0.195608,0.0,0.0046,0.0204
286,train,-0.068769,0.221834,0.0,0.0046,0.0204
287,train,-0.063311,0.209090,0.0,0.0045,0.0202
288,train,-0.062736,0.192583,0.0,0.0046,0.0203
