date,step,ticker,action,shares,buy_shares,sell_shares,price,value,commission,avg_cost_before,avg_cost_after,realized_pnl,position_after
2015-07-08T00:00:00.000000000,2,NAUKRI,SELL,-243,0,243,176.36,-42855.48,42.86,166.1660,166.1660,2434.29,5479
2015-07-08T00:00:00.000000000,2,JSWSTEEL,BUY,11112,11112,0,86.94,966132.84,966.13,0.0000,87.0319,0.00,11112
2015-07-08T00:00:00.000000000,2,M&MFIN,SELL,-5567,0,5567,177.15,-986180.51,986.18,169.6654,0.0000,40667.27,0
2015-07-08T00:00:00.000000000,2,SBIN,BUY,3579,3579,0,269.90,965972.08,965.97,0.0000,270.1699,0.00,3579
2015-07-08T00:00:00.000000000,2,SAIL,SELL,-15178,0,15178,62.45,-947866.11,947.87,63.0705,0.0000,-10366.08,0
2015-07-08T00:00:00.000000000,2,TATACONSUM,BUY,7099,7099,0,136.10,966173.94,966.17,0.0000,136.2361,0.00,7099
2015-07-08T00:00:00.000000000,2,TATAPOWER,SELL,-12991,0,12991,73.00,-948343.00,948.34,73.3776,0.0000,-5854.08,0
2015-07-08T00:00:00.000000000,2,TORNTPOWER,SELL,-23,0,23,141.60,-3256.80,3.26,141.1123,141.1123,7.96,6823
2015-07-08T00:00:00.000000000,2,UNIONBANK,BUY,59,59,0,162.00,9558.00,9.56,158.1580,158.1976,0.00,5966
2015-07-08T00:00:00.000000000,2,ZYDUSLIFE,SELL,-2661,0,2661,368.00,-979248.00,979.25,361.8384,0.0000,15416.74,0
2015-07-09T00:00:00.000000000,3,BANKBARODA,SELL,-35,0,35,152.05,-5321.75,5.32,152.0519,152.0519,-5.39,6326
2015-07-09T00:00:00.000000000,3,BANKINDIA,BUY,5314,5314,0,181.00,961834.00,961.83,0.0000,181.1810,0.00,5314
2015-07-09T00:00:00.000000000,3,CANBK,SELL,-41,0,41,55.63,-2280.67,2.28,54.7401,54.7401,34.05,17295
2015-07-09T00:00:00.000000000,3,HEROMOTOCO,BUY,378,378,0,2540.10,960157.84,960.16,0.0000,2542.6402,0.00,378
2015-07-09T00:00:00.000000000,3,NAUKRI,BUY,55,55,0,173.80,9559.00,9.56,166.1660,166.2436,0.00,5534
2015-07-09T00:00:00.000000000,3,JSWSTEEL,BUY,191,191,0,85.10,16254.10,16.25,87.0319,87.0007,0.00,11303
2015-07-09T00:00:00.000000000,3,SBIN,BUY,24,24,0,267.00,6408.00,6.41,270.1699,270.1506,0.00,3603
2015-07-09T00:00:00.000000000,3,TATACONSUM,BUY,29,29,0,134.90,3912.10,3.91,136.2361,136.2312,0.00,7128
2015-07-09T00:00:00.000000000,3,TORNTPOWER,SELL,-164,0,164,144.40,-23681.60,23.68,141.1123,141.1123,515.51,6659
2015-07-09T00:00:00.000000000,3,UNIONBANK,SELL,-22,0,22,161.85,-3560.70,3.56,158.1976,158.1976,76.79,5944
2015-07-10T00:00:00.000000000,4,BANKBARODA,SELL,-63,0,63,154.75,-9749.25,9.75,152.0519,152.0519,160.23,6263
2015-07-10T00:00:00.000000000,4,BANKINDIA,BUY,12,12,0,182.00,2184.00,2.18,181.1810,181.1833,0.00,5326
2015-07-10T00:00:00.000000000,4,CANBK,SELL,-107,0,107,56.41,-6036.30,6.04,54.7401,54.7401,173.07,17188
2015-07-10T00:00:00.000000000,4,HEROMOTOCO,SELL,-7,0,7,2609.00,-18263.00,18.26,2542.6402,2542.6402,446.26,371
2015-07-10T00:00:00.000000000,4,NAUKRI,BUY,129,129,0,171.16,22079.64,22.08,166.2436,166.3595,0.00,5663
2015-07-10T00:00:00.000000000,4,JSWSTEEL,BUY,101,101,0,84.99,8583.99,8.58,87.0007,86.9837,0.00,11404
2015-07-10T00:00:00.000000000,4,SBIN,SELL,-16,0,16,270.25,-4324.00,4.32,270.1506,270.1506,-2.73,3587
2015-07-10T00:00:00.000000000,4,TATACONSUM,BUY,62,62,0,134.80,8357.60,8.36,136.2312,136.2200,0.00,7190
2015-07-10T00:00:00.000000000,4,TORNTPOWER,BUY,82,82,0,143.80,11791.60,11.79,141.1123,141.1467,0.00,6741
2015-07-10T00:00:00.000000000,4,UNIONBANK,SELL,-122,0,122,166.50,-20313.00,20.31,158.1976,158.1976,992.58,5822
2015-07-13T00:00:00.000000000,5,BANKBARODA,SELL,-6263,0,6263,157.55,-986735.67,986.74,152.0519,0.0000,33447.92,0
2015-07-13T00:00:00.000000000,5,BANKINDIA,BUY,54,54,0,181.50,9801.00,9.80,181.1833,181.1883,0.00,5380
2015-07-13T00:00:00.000000000,5,CANBK,SELL,-192,0,192,57.48,-11036.91,11.04,54.7401,54.7401,515.77,16996
2015-07-13T00:00:00.000000000,5,GODREJPROP,BUY,3875,3875,0,252.00,976500.00,976.50,0.0000,252.2520,0.00,3875
2015-07-13T00:00:00.000000000,5,HEROMOTOCO,BUY,7,7,0,2580.00,18060.00,18.06,2542.6402,2543.3798,0.00,378
2015-07-13T00:00:00.000000000,5,NAUKRI,SELL,-5663,0,5663,169.85,-961860.58,961.86,166.3595,0.0000,18804.93,0
2015-07-13T00:00:00.000000000,5,JSWSTEEL,BUY,291,291,0,83.51,24301.41,24.30,86.9837,86.8993,0.00,11695
2015-07-13T00:00:00.000000000,5,M&MFIN,BUY,5745,5745,0,169.98,976555.94,976.56,0.0000,170.1536,0.00,5745
2015-07-13T00:00:00.000000000,5,TATACONSUM,SELL,-7190,0,7190,134.90,-969930.96,969.93,136.2200,0.0000,-10461.06,0
2015-07-13T00:00:00.000000000,5,TATASTEEL,BUY,36171,36171,0,27.01,976981.68,976.98,0.0000,27.0371,0.00,36171
2015-07-13T00:00:00.000000000,5,TORNTPOWER,SELL,-6741,0,6741,149.90,-1010475.86,1010.48,141.1467,0.0000,57995.42,0
2015-07-13T00:00:00.000000000,5,UNIONBANK,SELL,-5822,0,5822,171.80,-1000219.62,1000.22,158.1976,0.0000,78192.99,0
2015-07-14T00:00:00.000000000,6,BANKINDIA,SELL,-5380,0,5380,183.90,-989381.97,989.38,181.1883,0.0000,13599.77,0
2015-07-14T00:00:00.000000000,6,CANBK,SELL,-73,0,73,57.97,-4231.83,4.23,54.7401,54.7401,231.57,16923
2015-07-14T00:00:00.000000000,6,GODREJPROP,SELL,-14,0,14,254.05,-3556.70,3.56,252.2520,252.2520,21.62,3861
2015-07-14T00:00:00.000000000,6,HEROMOTOCO,SELL,-378,0,378,2610.00,-986580.00,986.58,2543.3798,0.0000,24195.85,0
2015-07-14T00:00:00.000000000,6,NAUKRI,BUY,5531,5531,0,177.31,980701.60,980.70,0.0000,177.4873,0.00,5531
2015-07-14T00:00:00.000000000,6,JSWSTEEL,SELL,-20,0,20,84.00,-1680.10,1.68,86.8993,86.8993,-59.57,11675
2015-07-14T00:00:00.000000000,6,M&MFIN,SELL,-5745,0,5745,169.22,-972177.50,972.18,170.1536,0.0000,-6327.17,0
2015-07-14T00:00:00.000000000,6,NATIONALUM,BUY,25375,25375,0,38.65,980743.79,980.74,0.0000,38.6887,0.00,25375
2015-07-14T00:00:00.000000000,6,OIL,BUY,6725,6725,0,145.83,980729.44,980.73,0.0000,145.9792,0.00,6725
2015-07-14T00:00:00.000000000,6,SBIN,SELL,-3587,0,3587,273.60,-981403.22,981.40,270.1506,0.0000,11391.77,0
2015-07-14T00:00:00.000000000,6,SAIL,BUY,16826,16826,0,58.30,980955.79,980.96,0.0000,58.3583,0.00,16826
2015-07-14T00:00:00.000000000,6,TATACONSUM,BUY,7160,7160,0,137.00,980920.00,980.92,0.0000,137.1370,0.00,7160
2015-07-14T00:00:00.000000000,6,ZYDUSLIFE,BUY,2529,2529,0,387.77,980670.30,980.67,0.0000,388.1578,0.00,2529
2015-07-15T00:00:00.000000000,7,CANBK,SELL,-178,0,178,58.39,-10393.15,10.39,54.7401,54.7401,639.01,16745
2015-07-15T00:00:00.000000000,7,GODREJPROP,BUY,14,14,0,252.30,3532.20,3.53,252.2520,252.2531,0.00,3875
2015-07-15T00:00:00.000000000,7,NAUKRI,BUY,88,88,0,173.97,15309.36,15.31,177.4873,177.4349,0.00,5619
2015-07-15T00:00:00.000000000,7,JSWSTEEL,BUY,30,30,0,83.49,2504.55,2.50,86.8993,86.8908,0.00,11705
2015-07-15T00:00:00.000000000,7,NATIONALUM,SELL,-88,0,88,38.65,-3401.20,3.40,38.6887,38.6887,-6.80,25287
2015-07-15T00:00:00.000000000,7,OIL,SELL,-71,0,71,146.93,-10432.27,10.43,145.9792,145.9792,57.31,6654
2015-07-15T00:00:00.000000000,7,SAIL,SELL,-117,0,117,58.50,-6844.50,6.84,58.3583,58.3583,9.73,16709
2015-07-15T00:00:00.000000000,7,TATACONSUM,SELL,-53,0,53,137.50,-7287.50,7.29,137.1370,137.1370,11.95,7107
2015-07-15T00:00:00.000000000,7,TATASTEEL,BUY,122,122,0,26.93,3285.93,3.29,27.0371,27.0368,0.00,36293
2015-07-15T00:00:00.000000000,7,ZYDUSLIFE,BUY,15,15,0,384.24,5763.60,5.76,388.1578,388.1369,0.00,2544
2015-07-16T00:00:00.000000000,8,CANBK,BUY,307,307,0,57.71,17716.24,17.72,54.7401,54.7946,0.00,17052
2015-07-16T00:00:00.000000000,8,GODREJPROP,SELL,-33,0,33,256.05,-8449.65,8.45,252.2531,252.2531,116.85,3842
2015-07-16T00:00:00.000000000,8,NAUKRI,SELL,-14,0,14,175.55,-2457.70,2.46,177.4349,177.4349,-28.85,5605
2015-07-16T00:00:00.000000000,8,JSWSTEEL,BUY,151,151,0,83.00,12533.00,12.53,86.8908,86.8423,0.00,11856
2015-07-16T00:00:00.000000000,8,NATIONALUM,SELL,-326,0,326,39.40,-12844.40,12.84,38.6887,38.6887,219.06,24961
2015-07-16T00:00:00.000000000,8,OIL,SELL,-7,0,7,148.00,-1036.00,1.04,145.9792,145.9792,13.11,6647
2015-07-16T00:00:00.000000000,8,SAIL,BUY,282,282,0,57.90,16327.80,16.33,58.3583,58.3517,0.00,16991
2015-07-16T00:00:00.000000000,8,TATACONSUM,SELL,-28,0,28,138.95,-3890.60,3.89,137.1370,137.1370,46.87,7079
2015-07-16T00:00:00.000000000,8,TATASTEEL,SELL,-70,0,70,27.16,-1901.38,1.90,27.0368,27.0368,6.90,36223
2015-07-16T00:00:00.000000000,8,ZYDUSLIFE,SELL,-50,0,50,394.38,-19719.00,19.72,388.1369,388.1369,292.44,2494
2015-07-17T00:00:00.000000000,9,CANBK,BUY,101,101,0,58.07,5864.82,5.86,54.7946,54.8142,0.00,17153
2015-07-17T00:00:00.000000000,9,GODREJPROP,SELL,-168,0,168,271.05,-45536.40,45.54,252.2531,252.2531,3112.34,3674
2015-07-17T00:00:00.000000000,9,NAUKRI,SELL,-10,0,10,178.00,-1780.00,1.78,177.4349,177.4349,3.87,5595
2015-07-17T00:00:00.000000000,9,JSWSTEEL,SELL,-366,0,366,86.68,-31724.88,31.72,86.8423,86.8423,-91.12,11490
2015-07-17T00:00:00.000000000,9,NATIONALUM,BUY,630,630,0,38.90,24507.00,24.51,38.6887,38.6948,0.00,25591
2015-07-17T00:00:00.000000000,9,OIL,BUY,43,43,0,148.82,6399.12,6.40,145.9792,145.9984,0.00,6690
2015-07-17T00:00:00.000000000,9,SAIL,BUY,190,190,0,57.95,11010.50,11.01,58.3517,58.3479,0.00,17181
2015-07-17T00:00:00.000000000,9,TATACONSUM,BUY,87,87,0,138.90,12084.30,12.08,137.1370,137.1601,0.00,7166
2015-07-17T00:00:00.000000000,9,TATASTEEL,BUY,834,834,0,26.87,22407.22,22.41,27.0368,27.0336,0.00,37057
2015-07-17T00:00:00.000000000,9,ZYDUSLIFE,SELL,-23,0,23,403.00,-9269.00,9.27,388.1369,388.1369,332.58,2471
2015-07-20T00:00:00.000000000,10,CANBK,BUY,21,21,0,57.85,1214.92,1.21,54.8142,54.8180,0.00,17174
2015-07-20T00:00:00.000000000,10,GODREJPROP,BUY,24,24,0,268.50,6444.00,6.44,252.2531,252.3603,0.00,3698
2015-07-20T00:00:00.000000000,10,NAUKRI,SELL,-64,0,64,179.59,-11493.76,11.49,177.4349,177.4349,126.43,5531
2015-07-20T00:00:00.000000000,10,JSWSTEEL,BUY,101,101,0,85.69,8655.19,8.66,86.8423,86.8330,0.00,11591
2015-07-20T00:00:00.000000000,10,NATIONALUM,SELL,-25591,0,25591,39.00,-998049.00,998.05,38.6948,0.0000,6812.01,0
2015-07-20T00:00:00.000000000,10,OIL,BUY,38,38,0,147.65,5610.70,5.61,145.9984,146.0086,0.00,6728
2015-07-20T00:00:00.000000000,10,PNB,BUY,6858,6858,0,144.80,993038.42,993.04,0.0000,144.9448,0.00,6858
2015-07-20T00:00:00.000000000,10,SAIL,SELL,-203,0,203,58.50,-11875.50,11.88,58.3479,58.3479,19.01,16978
2015-07-20T00:00:00.000000000,10,TATACONSUM,SELL,-7166,0,7166,138.20,-990341.18,990.34,137.1601,0.0000,6461.63,0
2015-07-20T00:00:00.000000000,10,TATASTEEL,SELL,-37057,0,37057,27.15,-1006208.50,1006.21,27.0336,0.0000,3417.36,0
2015-07-20T00:00:00.000000000,10,ZYDUSLIFE,BUY,44,44,0,394.80,17371.20,17.37,388.1369,388.2604,0.00,2515
2015-07-21T00:00:00.000000000,11,AMBUJACEM,BUY,3940,3940,0,251.00,988940.00,988.94,0.0000,251.2510,0.00,3940
2015-07-21T00:00:00.000000000,11,BANKBARODA,BUY,6499,6499,0,152.15,988822.81,988.82,0.0000,152.3021,0.00,6499
2015-07-21T00:00:00.000000000,11,CANBK,BUY,376,376,0,56.38,21197.03,21.20,54.8180,54.8525,0.00,17550
2015-07-21T00:00:00.000000000,11,GODREJPROP,SELL,-136,0,136,277.65,-37760.40,37.76,252.3603,252.3603,3401.64,3562
2015-07-21T00:00:00.000000000,11,NAUKRI,BUY,112,112,0,175.29,19632.48,19.63,177.4349,177.3959,0.00,5643
2015-07-21T00:00:00.000000000,11,OIL,BUY,15,15,0,146.65,2199.75,2.20,146.0086,146.0103,0.00,6743
2015-07-21T00:00:00.000000000,11,PNB,BUY,135,135,0,141.40,19089.00,19.09,144.9448,144.8791,0.00,6993
2015-07-21T00:00:00.000000000,11,SAIL,BUY,88,88,0,57.95,5099.60,5.10,58.3479,58.3461,0.00,17066
2015-07-21T00:00:00.000000000,11,ZYDUSLIFE,SELL,-55,0,55,402.00,-22110.00,22.11,388.2604,388.2604,733.57,2460
2015-07-22T00:00:00.000000000,12,AMBUJACEM,BUY,65,65,0,241.30,15684.50,15.68,251.2510,251.0934,0.00,4005
2015-07-22T00:00:00.000000000,12,BANKBARODA,SELL,-23,0,23,149.20,-3431.60,3.43,152.3021,152.3021,-74.78,6476
2015-07-22T00:00:00.000000000,12,CANBK,BUY,197,197,0,54.47,10730.33,10.73,54.8525,54.8489,0.00,17747
2015-07-22T00:00:00.000000000,12,GODREJPROP,SELL,-79,0,79,277.45,-21918.55,21.92,252.3603,252.3603,1960.17,3483
2015-07-22T00:00:00.000000000,12,NAUKRI,SELL,-125,0,125,175.14,-21892.50,21.89,177.3959,177.3959,-303.87,5518
2015-07-22T00:00:00.000000000,12,OIL,SELL,-84,0,84,145.17,-12194.00,12.19,146.0103,146.0103,-83.06,6659
2015-07-22T00:00:00.000000000,12,PNB,BUY,35,35,0,137.50,4812.50,4.81,144.8791,144.8430,0.00,7028
2015-07-22T00:00:00.000000000,12,SAIL,SELL,-22,0,22,56.70,-1247.40,1.25,58.3461,58.3461,-37.46,17044
2015-07-22T00:00:00.000000000,12,ZYDUSLIFE,BUY,103,103,0,377.00,38831.00,38.83,388.2604,387.8230,0.00,2563
2015-07-23T00:00:00.000000000,13,AMBUJACEM,SELL,-27,0,27,247.50,-6682.50,6.68,251.0934,251.0934,-103.70,3978
2015-07-23T00:00:00.000000000,13,BANKBARODA,SELL,-41,0,41,153.00,-6273.00,6.27,152.3021,152.3021,22.34,6435
2015-07-23T00:00:00.000000000,13,CANBK,SELL,-43,0,43,55.64,-2392.34,2.39,54.8489,54.8489,31.45,17704
2015-07-23T00:00:00.000000000,13,GODREJPROP,BUY,164,164,0,270.00,44280.00,44.28,252.3603,253.1656,0.00,3647
2015-07-23T00:00:00.000000000,13,JSWSTEEL,SELL,-170,0,170,86.20,-14654.00,14.65,86.8330,86.8330,-122.27,11421
2015-07-23T00:00:00.000000000,13,OIL,BUY,103,103,0,145.67,15003.67,15.00,146.0103,146.0073,0.00,6762
2015-07-23T00:00:00.000000000,13,PNB,BUY,56,56,0,139.00,7784.00,7.78,144.8430,144.7979,0.00,7084
2015-07-23T00:00:00.000000000,13,SAIL,SELL,-211,0,211,58.50,-12343.50,12.34,58.3461,58.3461,20.13,16833
2015-07-23T00:00:00.000000000,13,ZYDUSLIFE,SELL,-86,0,86,397.41,-34177.26,34.18,387.8230,387.8230,790.30,2477
2015-07-24T00:00:00.000000000,14,AMBUJACEM,SELL,-3978,0,3978,242.60,-965062.82,965.06,251.0934,0.0000,-34751.84,0
2015-07-24T00:00:00.000000000,14,BANKBARODA,SELL,-43,0,43,154.00,-6622.00,6.62,152.3021,152.3021,66.39,6392
2015-07-24T00:00:00.000000000,14,CANBK,BUY,87,87,0,55.34,4814.93,4.81,54.8489,54.8516,0.00,17791
2015-07-24T00:00:00.000000000,14,NAUKRI,SELL,-48,0,48,179.99,-8639.52,8.64,177.3959,177.3959,115.88,5470
2015-07-24T00:00:00.000000000,14,JSWSTEEL,SELL,-11421,0,11421,85.90,-981063.92,981.06,86.8330,0.0000,-11637.31,0
2015-07-24T00:00:00.000000000,14,NATIONALUM,BUY,26044,26044,0,37.80,984463.18,984.46,0.0000,37.8378,0.00,26044
2015-07-24T00:00:00.000000000,14,OIL,SELL,-92,0,92,147.63,-13582.27,13.58,146.0073,146.0073,136.02,6670
2015-07-24T00:00:00.000000000,14,PNB,BUY,10,10,0,138.75,1387.50,1.39,144.7979,144.7896,0.00,7094
2015-07-24T00:00:00.000000000,14,SAIL,SELL,-119,0,119,58.90,-7009.10,7.01,58.3461,58.3461,58.91,16714
2015-07-24T00:00:00.000000000,14,VEDL,BUY,7299,7299,0,134.85,984270.19,984.27,0.0000,134.9849,0.00,7299
2015-07-24T00:00:00.000000000,14,ZYDUSLIFE,BUY,18,18,0,394.40,7099.20,7.10,387.8230,387.8733,0.00,2495
2015-07-27T00:00:00.000000000,15,BANKBARODA,SELL,-6392,0,6392,154.40,-986924.76,986.92,152.3021,0.0000,12422.53,0
2015-07-27T00:00:00.000000000,15,CANBK,BUY,197,197,0,54.27,10692.00,10.69,54.8516,54.8459,0.00,17988
2015-07-27T00:00:00.000000000,15,FEDERALBNK,BUY,14064,14064,0,69.40,976041.62,976.04,0.0000,69.4694,0.00,14064
2015-07-27T00:00:00.000000000,15,GODREJPROP,SELL,-3647,0,3647,274.45,-1000919.19,1000.92,253.1656,0.0000,76623.18,0
2015-07-27T00:00:00.000000000,15,IGL,BUY,21226,21226,0,45.98,975971.47,975.97,0.0000,46.0260,0.00,21226
2015-07-27T00:00:00.000000000,15,NAUKRI,SELL,-36,0,36,179.60,-6465.60,6.47,177.3959,177.3959,72.88,5434
2015-07-27T00:00:00.000000000,15,NATIONALUM,BUY,160,160,0,37.25,5960.00,5.96,37.8378,37.8344,0.00,26204
2015-07-27T00:00:00.000000000,15,OIL,SELL,-104,0,104,148.67,-15461.34,15.46,146.0073,146.0073,261.12,6566
2015-07-27T00:00:00.000000000,15,PNB,SELL,-7094,0,7094,138.00,-978972.00,978.97,144.7896,0.0000,-49144.50,0
2015-07-27T00:00:00.000000000,15,SAIL,SELL,-16714,0,16714,57.60,-962726.37,962.73,58.3461,0.0000,-13433.07,0
2015-07-27T00:00:00.000000000,15,TATASTEEL,BUY,38957,38957,0,25.06,976144.48,976.14,0.0000,25.0820,0.00,38957
2015-07-27T00:00:00.000000000,15,TRENT,BUY,8078,8078,0,120.81,975862.79,975.86,0.0000,120.9258,0.00,8078
2015-07-27T00:00:00.000000000,15,VEDL,BUY,101,101,0,131.90,13321.90,13.32,134.9849,134.9446,0.00,7400
2015-07-27T00:00:00.000000000,15,ZYDUSLIFE,SELL,-2495,0,2495,384.00,-958080.00,958.08,387.8733,0.0000,-10622.02,0
2015-07-28T00:00:00.000000000,16,CANBK,BUY,459,459,0,51.76,23759.99,23.76,54.8459,54.7705,0.00,18447
2015-07-28T00:00:00.000000000,16,FEDERALBNK,SELL,-153,0,153,68.65,-10503.45,10.50,69.4694,69.4694,-135.87,13911
2015-07-28T00:00:00.000000000,16,IGL,SELL,-300,0,300,45.62,-13684.50,13.68,46.0260,46.0260,-136.98,20926
2015-07-28T00:00:00.000000000,16,NAUKRI,BUY,99,99,0,172.54,17081.46,17.08,177.3959,177.3121,0.00,5533
2015-07-28T00:00:00.000000000,16,NATIONALUM,SELL,-185,0,185,36.70,-6789.50,6.79,37.8344,37.8344,-216.66,26019
2015-07-28T00:00:00.000000000,16,OIL,BUY,19,19,0,145.00,2755.00,2.76,146.0073,146.0048,0.00,6585
2015-07-28T00:00:00.000000000,16,PRESTIGE,BUY,4478,4478,0,213.20,954709.59,954.71,0.0000,213.4132,0.00,4478
2015-07-28T00:00:00.000000000,16,TATASTEEL,BUY,967,967,0,23.91,23124.54,23.12,25.0820,25.0543,0.00,39924
2015-07-28T00:00:00.000000000,16,TRENT,SELL,-122,0,122,120.00,-14640.61,14.64,120.9258,120.9258,-126.98,7956
2015-07-28T00:00:00.000000000,16,VEDL,BUY,18,18,0,128.75,2317.50,2.32,134.9446,134.9298,0.00,7418
2015-07-29T00:00:00.000000000,17,CANBK,BUY,122,122,0,50.97,6217.99,6.22,54.7705,54.7458,0.00,18569
2015-07-29T00:00:00.000000000,17,FEDERALBNK,SELL,-186,0,186,68.95,-12824.70,12.82,69.4694,69.4694,-109.43,13725
2015-07-29T00:00:00.000000000,17,IGL,SELL,-646,0,646,46.65,-30139.13,30.14,46.0260,46.0260,376.21,20280
2015-07-29T00:00:00.000000000,17,NAUKRI,BUY,266,266,0,163.20,43411.20,43.41,177.3121,176.6722,0.00,5799
2015-07-29T00:00:00.000000000,17,NATIONALUM,BUY,452,452,0,35.75,16159.00,16.16,37.8344,37.7995,0.00,26471
2015-07-29T00:00:00.000000000,17,OIL,SELL,-11,0,11,144.00,-1584.00,1.58,146.0048,146.0048,-23.64,6574
2015-07-29T00:00:00.000000000,17,PRESTIGE,BUY,116,116,0,206.00,23896.00,23.90,213.4132,213.2312,0.00,4594
2015-07-29T00:00:00.000000000,17,TATASTEEL,SELL,-347,0,347,23.91,-8298.05,8.30,25.0543,25.0543,-404.09,39577
2015-07-29T00:00:00.000000000,17,TRENT,SELL,-104,0,104,120.52,-12534.08,12.53,120.9258,120.9258,-54.74,7852
2015-07-29T00:00:00.000000000,17,VEDL,SELL,-160,0,160,130.45,-20872.00,20.87,134.9298,134.9298,-737.65,7258
2015-07-30T00:00:00.000000000,18,CANBK,BUY,293,293,0,50.38,14762.37,14.76,54.7458,54.6788,0.00,18862
2015-07-30T00:00:00.000000000,18,FEDERALBNK,BUY,40,40,0,69.00,2760.00,2.76,69.4694,69.4682,0.00,13765
2015-07-30T00:00:00.000000000,18,IGL,BUY,175,175,0,46.44,8127.00,8.13,46.0260,46.0299,0.00,20455
2015-07-30T00:00:00.000000000,18,NAUKRI,SELL,-40,0,40,165.00,-6600.00,6.60,176.6722,176.6722,-473.49,5759
2015-07-30T00:00:00.000000000,18,NATIONALUM,SELL,-259,0,259,36.25,-9388.75,9.39,37.7995,37.7995,-410.70,26212
2015-07-30T00:00:00.000000000,18,OIL,BUY,90,90,0,142.65,12838.50,12.84,146.0048,145.9614,0.00,6664
2015-07-30T00:00:00.000000000,18,PRESTIGE,SELL,-46,0,46,209.00,-9614.00,9.61,213.2312,213.2312,-204.25,4548
2015-07-30T00:00:00.000000000,18,TATASTEEL,SELL,-149,0,149,24.09,-3590.11,3.59,25.0543,25.0543,-146.57,39428
2015-07-30T00:00:00.000000000,18,VEDL,SELL,-88,0,88,132.60,-11668.80,11.67,134.9298,134.9298,-216.69,7170
2015-07-31T00:00:00.000000000,19,CANBK,SELL,-423,0,423,51.73,-21880.01,21.88,54.6788,54.6788,-1271.02,18439
2015-07-31T00:00:00.000000000,19,FEDERALBNK,SELL,-13765,0,13765,69.00,-949785.00,949.78,69.4682,0.0000,-7395.08,0
2015-07-31T00:00:00.000000000,19,HINDZINC,BUY,5999,5999,0,159.00,953841.00,953.84,0.0000,159.1590,0.00,5999
2015-07-31T00:00:00.000000000,19,IGL,SELL,-20455,0,20455,48.36,-989203.81,989.20,46.0299,0.0000,46672.62,0
