week_start_date,step,phase,rho_cash,w_ret,w_vol,w_cvar,w_mdd,log_prob,entropy,weekly_return,meta_loss,rho_clipped
2015-07-06T00:00:00.000000000,0,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0
2015-07-13T00:00:00.000000000,5,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.020436,0.000000,0
2015-07-20T00:00:00.000000000,10,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.027173,0.000000,0
2015-07-27T00:00:00.000000000,15,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.011699,0.000000,0
2015-08-03T00:00:00.000000000,20,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.031321,0.000000,0
2015-08-10T00:00:00.000000000,25,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.046201,0.000000,0
2015-08-17T00:00:00.000000000,30,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.022410,0.000000,0
2015-08-24T00:00:00.000000000,35,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.000960,0.000000,0
2015-08-31T00:00:00.000000000,40,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.009480,0.000000,0
2015-09-07T00:00:00.000000000,45,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000609,0.000000,0
2015-09-14T00:00:00.000000000,50,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.002300,0.000000,0
2015-09-21T00:00:00.000000000,54,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.011406,0.000000,0
2015-09-28T00:00:00.000000000,58,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.005087,0.000000,0
2015-10-05T00:00:00.000000000,62,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.012912,0.000000,0
2015-10-12T00:00:00.000000000,67,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.009204,0.000000,0
2015-10-19T00:00:00.000000000,72,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.023309,0.000000,0
2015-10-26T00:00:00.000000000,76,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.001313,0.000000,0
2015-11-02T00:00:00.000000000,81,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.034902,0.000000,0
2015-11-09T00:00:00.000000000,86,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.006789,0.000000,0
2015-11-16T00:00:00.000000000,89,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.012117,0.000000,0
2015-11-23T00:00:00.000000000,94,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.003156,0.000000,0
2015-11-30T00:00:00.000000000,98,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.009704,0.000000,0
2015-12-07T00:00:00.000000000,103,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.006168,0.000000,0
2015-12-14T00:00:00.000000000,108,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.025838,0.000000,0
2015-12-21T00:00:00.000000000,113,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.022471,0.000000,0
2015-12-28T00:00:00.000000000,117,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.014047,0.000000,0
2016-01-04T00:00:00.000000000,122,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.001261,0.000000,0
2016-01-11T00:00:00.000000000,127,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.039851,0.000000,0
2016-01-18T00:00:00.000000000,132,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.023878,0.000000,0
2016-01-25T00:00:00.000000000,137,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.071519,0.000000,0
2016-02-01T00:00:00.000000000,141,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.004832,0.000000,0
2016-02-08T00:00:00.000000000,146,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.011026,0.000000,0
2016-02-15T00:00:00.000000000,151,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.035915,0.000000,0
2016-02-22T00:00:00.000000000,156,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.030506,0.000000,0
2016-02-29T00:00:00.000000000,161,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.003531,0.000000,0
2016-03-08T00:00:00.000000000,166,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.046044,0.000000,0
2016-03-14T00:00:00.000000000,170,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.008348,0.000000,0
2016-03-21T00:00:00.000000000,175,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.002154,0.000000,0
2016-03-28T00:00:00.000000000,178,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.031388,0.000000,0
2016-04-04T00:00:00.000000000,183,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.005180,0.000000,0
2016-04-11T00:00:00.000000000,188,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.032502,0.000000,0
2016-04-18T00:00:00.000000000,191,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.036408,0.000000,0
2016-04-25T00:00:00.000000000,195,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.027248,0.000000,0
2016-05-02T00:00:00.000000000,200,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.015252,0.000000,0
2016-05-09T00:00:00.000000000,205,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.051646,0.000000,0
2016-05-16T00:00:00.000000000,210,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.012028,0.000000,0
2016-05-23T00:00:00.000000000,215,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.017157,0.000000,0
2016-05-30T00:00:00.000000000,220,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.017349,0.000000,0
2016-06-06T00:00:00.000000000,225,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.024226,0.000000,0
2016-06-13T00:00:00.000000000,230,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.022889,0.000000,0
2016-06-20T00:00:00.000000000,235,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.020581,0.000000,0
2016-06-27T00:00:00.000000000,240,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.022276,0.000000,0
2016-07-04T00:00:00.000000000,245,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.062831,0.000000,0
2016-07-11T00:00:00.000000000,249,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.038758,0.000000,0
2016-07-18T00:00:00.000000000,254,train,0.0606,0.9256,0.0269,0.0217,0.0257,1.325581,0.578213,0.060880,0.000000,0
2016-07-25T00:00:00.000000000,259,train,0.0742,0.8536,0.0358,0.0797,0.0309,-1.017509,0.582582,-0.025262,-0.000578,0
2016-08-01T00:00:00.000000000,264,train,0.0859,0.8018,0.0680,0.0684,0.0619,0.721685,0.579387,0.027507,0.053107,0
2016-08-08T00:00:00.000000000,269,train,0.0931,0.6730,0.1236,0.1119,0.0915,0.890266,0.576146,-0.004357,-0.014104,0
2016-08-16T00:00:00.000000000,274,train,0.1035,0.6307,0.0628,0.1504,0.1562,-2.991351,0.572901,-0.006085,-0.015217,0
2016-08-22T00:00:00.000000000,278,train,0.1091,0.6527,0.1224,0.1147,0.1101,-5.776889,0.569318,0.044337,0.210225,0
2016-08-29T00:00:00.000000000,283,train,0.1366,0.5611,0.1470,0.0760,0.2159,-4.269954,0.565871,-0.001994,0.099726,0
2016-09-06T00:00:00.000000000,288,train,0.1379,0.3797,0.1749,0.3330,0.1125,-2.625233,0.562294,0.012355,0.141319,0
