date,step,ticker,action,shares,buy_shares,sell_shares,price,value,commission,avg_cost_before,avg_cost_after,realized_pnl,position_after
2015-07-13T00:00:00.000000000,5,PHOENIXLTD,BUY,104,104,0,180.77,18800.60,18.80,185.4773,185.3888,0.00,5318
2015-07-13T00:00:00.000000000,5,PNB,SELL,-38,0,38,145.70,-5536.60,5.54,143.4432,143.4432,80.22,6601
2015-07-13T00:00:00.000000000,5,UNIONBANK,SELL,-182,0,182,171.80,-31267.60,31.27,162.1617,162.1617,1722.90,5596
2015-07-14T00:00:00.000000000,6,BAJAJ-AUTO,SELL,-387,0,387,2500.00,-967500.00,967.50,2546.1467,0.0000,-18826.27,0
2015-07-14T00:00:00.000000000,6,BANKBARODA,BUY,72,72,0,156.35,11257.20,11.26,152.2021,152.2522,0.00,6177
2015-07-14T00:00:00.000000000,6,BLUESTARCO,SELL,-5899,0,5899,164.30,-969205.72,969.21,166.5927,0.0000,-14493.84,0
2015-07-14T00:00:00.000000000,6,GODFRYPHLP,SELL,-5513,0,5513,178.33,-983151.64,983.15,170.8267,0.0000,40400.74,0
2015-07-14T00:00:00.000000000,6,HEROMOTOCO,SELL,-2,0,2,2610.00,-5220.00,5.22,2552.3776,2552.3776,110.02,370
2015-07-14T00:00:00.000000000,6,HINDZINC,BUY,6038,6038,0,159.90,965476.16,965.48,0.0000,160.0599,0.00,6038
2015-07-14T00:00:00.000000000,6,INDIANB,BUY,29,29,0,138.00,4002.00,4.00,139.1287,139.1246,0.00,7000
2015-07-14T00:00:00.000000000,6,M&M,BUY,1520,1520,0,635.00,965200.00,965.20,0.0000,635.6350,0.00,1520
2015-07-14T00:00:00.000000000,6,PHOENIXLTD,SELL,-5318,0,5318,181.75,-966546.50,966.55,185.3888,0.0000,-20317.87,0
2015-07-14T00:00:00.000000000,6,PNB,BUY,55,55,0,145.10,7980.50,7.98,143.4432,143.4581,0.00,6656
2015-07-14T00:00:00.000000000,6,SBIN,BUY,3529,3529,0,273.60,965534.42,965.53,0.0000,273.8736,0.00,3529
2015-07-14T00:00:00.000000000,6,SAIL,BUY,16564,16564,0,58.30,965681.19,965.68,0.0000,58.3583,0.00,16564
2015-07-14T00:00:00.000000000,6,UNIONBANK,SELL,-5596,0,5596,171.50,-959714.00,959.71,162.1617,0.0000,51297.16,0
2015-07-15T00:00:00.000000000,7,BANKBARODA,BUY,31,31,0,155.55,4822.05,4.82,152.2522,152.2695,0.00,6208
2015-07-15T00:00:00.000000000,7,HEROMOTOCO,SELL,-6,0,6,2648.95,-15893.70,15.89,2552.3776,2552.3776,563.54,364
2015-07-15T00:00:00.000000000,7,HINDZINC,SELL,-43,0,43,161.00,-6923.00,6.92,160.0599,160.0599,33.50,5995
2015-07-15T00:00:00.000000000,7,INDIANB,SELL,-22,0,22,138.40,-3044.80,3.04,139.1246,139.1246,-18.99,6978
2015-07-15T00:00:00.000000000,7,M&M,SELL,-3,0,3,636.00,-1908.00,1.91,635.6350,635.6350,-0.81,1517
2015-07-15T00:00:00.000000000,7,SBIN,BUY,64,64,0,268.75,17200.00,17.20,273.8736,273.7871,0.00,3593
2015-07-15T00:00:00.000000000,7,SAIL,SELL,-60,0,60,58.50,-3510.00,3.51,58.3583,58.3583,4.99,16504
2015-07-15T00:00:00.000000000,7,TATASTEEL,BUY,35848,35848,0,26.93,965525.18,965.53,0.0000,26.9608,0.00,35848
2015-07-16T00:00:00.000000000,8,BANKBARODA,SELL,-53,0,53,157.50,-8347.50,8.35,152.2695,152.2695,268.87,6155
2015-07-16T00:00:00.000000000,8,HINDZINC,SELL,-87,0,87,164.00,-14268.00,14.27,160.0599,160.0599,328.52,5908
2015-07-16T00:00:00.000000000,8,PNB,BUY,76,76,0,144.00,10944.00,10.94,143.4581,143.4658,0.00,6732
2015-07-16T00:00:00.000000000,8,SAIL,BUY,236,236,0,57.90,13664.40,13.66,58.3583,58.3527,0.00,16740
2015-07-16T00:00:00.000000000,8,TATASTEEL,SELL,-160,0,160,27.16,-4346.00,4.35,26.9608,26.9608,27.93,35688
2015-07-17T00:00:00.000000000,9,BANKBARODA,BUY,64,64,0,156.00,9984.00,9.98,152.2695,152.3095,0.00,6219
2015-07-17T00:00:00.000000000,9,HAVELLS,SELL,-18,0,18,303.00,-5454.00,5.45,297.3558,297.3558,96.14,3198
2015-07-17T00:00:00.000000000,9,HEROMOTOCO,BUY,1,1,0,2652.95,2652.95,2.65,2552.3776,2552.6604,0.00,365
2015-07-17T00:00:00.000000000,9,HINDZINC,SELL,-67,0,67,166.00,-11122.00,11.12,160.0599,160.0599,386.87,5841
2015-07-17T00:00:00.000000000,9,INDIANB,BUY,46,46,0,138.15,6354.90,6.35,139.1246,139.1191,0.00,7024
2015-07-17T00:00:00.000000000,9,M&M,SELL,-7,0,7,641.95,-4493.65,4.49,635.6350,635.6350,39.71,1510
2015-07-17T00:00:00.000000000,9,PNB,SELL,-7,0,7,144.25,-1009.75,1.01,143.4658,143.4658,4.48,6725
2015-07-17T00:00:00.000000000,9,SBIN,SELL,-33,0,33,272.40,-8989.20,8.99,273.7871,273.7871,-54.76,3560
2015-07-17T00:00:00.000000000,9,TATASTEEL,BUY,422,422,0,26.87,11337.95,11.34,26.9608,26.9600,0.00,36110
2015-07-20T00:00:00.000000000,10,BANKBARODA,BUY,36,36,0,156.00,5616.00,5.62,152.3095,152.3316,0.00,6255
2015-07-20T00:00:00.000000000,10,HAVELLS,SELL,-3198,0,3198,308.90,-987862.18,987.86,297.3558,0.0000,35930.38,0
2015-07-20T00:00:00.000000000,10,HINDZINC,SELL,-5841,0,5841,165.40,-966101.36,966.10,160.0599,0.0000,30225.42,0
2015-07-20T00:00:00.000000000,10,INDIANB,BUY,30,30,0,138.35,4150.50,4.15,139.1191,139.1164,0.00,7054
2015-07-20T00:00:00.000000000,10,JSWSTEEL,BUY,11384,11384,0,85.69,975551.88,975.55,0.0000,85.7807,0.00,11384
2015-07-20T00:00:00.000000000,10,M&M,SELL,-1510,0,1510,652.50,-985275.00,985.27,635.6350,0.0000,24480.88,0
2015-07-20T00:00:00.000000000,10,PNB,BUY,13,13,0,144.80,1882.40,1.88,143.4658,143.4687,0.00,6738
2015-07-20T00:00:00.000000000,10,SBIN,BUY,26,26,0,272.00,7072.00,7.07,273.7871,273.7761,0.00,3586
2015-07-20T00:00:00.000000000,10,SAIL,SELL,-64,0,64,58.50,-3744.00,3.74,58.3527,58.3527,5.69,16676
2015-07-20T00:00:00.000000000,10,TATASTEEL,SELL,-175,0,175,27.15,-4751.77,4.75,26.9600,26.9600,29.02,35935
2015-07-20T00:00:00.000000000,10,VEDL,BUY,6686,6686,0,145.90,975487.36,975.49,0.0000,146.0459,0.00,6686
2015-07-21T00:00:00.000000000,11,BANKBARODA,BUY,79,79,0,152.15,12019.85,12.02,152.3316,152.3312,0.00,6334
2015-07-21T00:00:00.000000000,11,COROMANDEL,BUY,3931,3931,0,245.00,963095.00,963.10,0.0000,245.2450,0.00,3931
2015-07-21T00:00:00.000000000,11,HEROMOTOCO,SELL,-3,0,3,2661.90,-7985.70,7.99,2552.6604,2552.6604,319.73,362
2015-07-21T00:00:00.000000000,11,INDIANB,BUY,11,11,0,136.40,1500.40,1.50,139.1164,139.1124,0.00,7065
2015-07-21T00:00:00.000000000,11,JSWSTEEL,SELL,-101,0,101,85.40,-8625.40,8.63,85.7807,85.7807,-47.08,11283
2015-07-21T00:00:00.000000000,11,PNB,BUY,77,77,0,141.40,10887.80,10.89,143.4687,143.4469,0.00,6815
2015-07-21T00:00:00.000000000,11,SBIN,BUY,22,22,0,267.00,5874.00,5.87,273.7761,273.7365,0.00,3608
2015-07-21T00:00:00.000000000,11,SAIL,SELL,-50,0,50,57.95,-2897.50,2.90,58.3527,58.3527,-23.03,16626
2015-07-21T00:00:00.000000000,11,TATASTEEL,SELL,-334,0,334,27.07,-9040.46,9.04,26.9600,26.9600,26.77,35601
2015-07-21T00:00:00.000000000,11,VEDL,BUY,99,99,0,142.00,14058.00,14.06,146.0459,145.9889,0.00,6785
2015-07-22T00:00:00.000000000,12,BANKBARODA,SELL,-25,0,25,149.20,-3730.00,3.73,152.3312,152.3312,-82.01,6309
2015-07-22T00:00:00.000000000,12,COROMANDEL,SELL,-60,0,60,243.00,-14580.00,14.58,245.2450,245.2450,-149.28,3871
2015-07-22T00:00:00.000000000,12,HEROMOTOCO,SELL,-12,0,12,2686.00,-32232.00,32.23,2552.6604,2552.6604,1567.84,350
2015-07-22T00:00:00.000000000,12,INDIANB,BUY,170,170,0,130.10,22117.00,22.12,139.1124,138.9037,0.00,7235
2015-07-22T00:00:00.000000000,12,PNB,BUY,30,30,0,137.50,4125.00,4.12,143.4469,143.4214,0.00,6845
2015-07-22T00:00:00.000000000,12,SBIN,SELL,-40,0,40,263.70,-10548.00,10.55,273.7365,273.7365,-412.01,3568
2015-07-22T00:00:00.000000000,12,SAIL,SELL,-29,0,29,56.70,-1644.30,1.64,58.3527,58.3527,-49.57,16597
2015-07-22T00:00:00.000000000,12,TATASTEEL,BUY,812,812,0,25.84,20984.50,20.98,26.9600,26.9357,0.00,36413
2015-07-22T00:00:00.000000000,12,VEDL,BUY,187,187,0,134.95,25235.65,25.24,145.9889,145.6965,0.00,6972
2015-07-23T00:00:00.000000000,13,BANKBARODA,SELL,-60,0,60,153.00,-9180.00,9.18,152.3312,152.3312,30.95,6249
2015-07-23T00:00:00.000000000,13,COROMANDEL,SELL,-18,0,18,248.00,-4464.00,4.46,245.2450,245.2450,45.13,3853
2015-07-23T00:00:00.000000000,13,HEROMOTOCO,BUY,2,2,0,2710.00,5420.00,5.42,2552.6604,2553.5698,0.00,352
2015-07-23T00:00:00.000000000,13,INDIANB,SELL,-96,0,96,133.90,-12854.40,12.85,138.9037,138.9037,-493.21,7139
2015-07-23T00:00:00.000000000,13,JSWSTEEL,SELL,-194,0,194,86.20,-16722.80,16.72,85.7807,85.7807,64.62,11089
2015-07-23T00:00:00.000000000,13,PNB,BUY,33,33,0,139.00,4587.00,4.59,143.4214,143.4009,0.00,6878
2015-07-23T00:00:00.000000000,13,SBIN,SELL,-9,0,9,268.50,-2416.50,2.42,273.7365,273.7365,-49.54,3559
2015-07-23T00:00:00.000000000,13,SAIL,SELL,-257,0,257,58.50,-15034.50,15.03,58.3527,58.3527,22.83,16340
2015-07-23T00:00:00.000000000,13,TATASTEEL,BUY,209,209,0,26.10,5455.94,5.46,26.9357,26.9311,0.00,36622
2015-07-23T00:00:00.000000000,13,VEDL,BUY,274,274,0,131.90,36140.60,36.14,145.6965,145.1798,0.00,7246
2015-07-24T00:00:00.000000000,14,BANKBARODA,SELL,-22,0,22,154.00,-3388.00,3.39,152.3312,152.3312,33.32,6227
2015-07-24T00:00:00.000000000,14,COROMANDEL,SELL,-3853,0,3853,246.55,-949957.16,949.96,245.2450,0.0000,4078.22,0
2015-07-24T00:00:00.000000000,14,HEROMOTOCO,BUY,3,3,0,2700.00,8100.00,8.10,2553.5698,2554.8300,0.00,355
2015-07-24T00:00:00.000000000,14,INDIANB,SELL,-152,0,152,137.20,-20854.40,20.85,138.9037,138.9037,-279.82,6987
2015-07-24T00:00:00.000000000,14,JSWSTEEL,BUY,71,71,0,85.90,6098.90,6.10,85.7807,85.7820,0.00,11160
2015-07-24T00:00:00.000000000,14,PNB,BUY,32,32,0,138.75,4440.00,4.44,143.4009,143.3800,0.00,6910
2015-07-24T00:00:00.000000000,14,SBIN,BUY,8,8,0,268.70,2149.60,2.15,273.7365,273.7258,0.00,3567
2015-07-24T00:00:00.000000000,14,SAIL,SELL,-64,0,64,58.90,-3769.60,3.77,58.3527,58.3527,31.26,16276
2015-07-24T00:00:00.000000000,14,TATASTEEL,BUY,693,693,0,25.70,17806.85,17.81,26.9311,26.9086,0.00,37315
2015-07-24T00:00:00.000000000,14,UNIONBANK,BUY,5899,5899,0,162.50,958587.50,958.59,0.0000,162.6625,0.00,5899
2015-07-24T00:00:00.000000000,14,VEDL,SELL,-138,0,138,134.85,-18609.30,18.61,145.1798,145.1798,-1444.12,7108
2015-07-27T00:00:00.000000000,15,BANKBARODA,SELL,-84,0,84,154.40,-12969.60,12.97,152.3312,152.3312,160.81,6143
2015-07-27T00:00:00.000000000,15,HEROMOTOCO,SELL,-11,0,11,2749.45,-30243.95,30.24,2554.8300,2554.8300,2110.58,344
2015-07-27T00:00:00.000000000,15,INDIANB,SELL,-117,0,117,138.00,-16146.00,16.15,138.9037,138.9037,-121.88,6870
2015-07-27T00:00:00.000000000,15,JSWSTEEL,BUY,102,102,0,84.20,8588.40,8.59,85.7820,85.7684,0.00,11262
2015-07-27T00:00:00.000000000,15,PNB,SELL,-39,0,39,138.00,-5382.00,5.38,143.3800,143.3800,-215.20,6871
2015-07-27T00:00:00.000000000,15,SBIN,BUY,35,35,0,263.20,9212.00,9.21,273.7258,273.6260,0.00,3602
2015-07-27T00:00:00.000000000,15,SAIL,BUY,186,186,0,57.60,10713.60,10.71,58.3527,58.3448,0.00,16462
2015-07-27T00:00:00.000000000,15,TATASTEEL,BUY,535,535,0,25.06,13405.48,13.41,26.9086,26.8828,0.00,37850
2015-07-27T00:00:00.000000000,15,UNIONBANK,BUY,83,83,0,158.50,13155.50,13.16,162.6625,162.6069,0.00,5982
2015-07-27T00:00:00.000000000,15,VEDL,BUY,80,80,0,131.90,10552.00,10.55,145.1798,145.0334,0.00,7188
2015-07-28T00:00:00.000000000,16,BANKBARODA,SELL,-81,0,81,152.65,-12364.65,12.36,152.3312,152.3312,13.45,6062
2015-07-28T00:00:00.000000000,16,HEROMOTOCO,BUY,10,10,0,2612.20,26122.00,26.12,2554.8300,2556.5244,0.00,354
2015-07-28T00:00:00.000000000,16,INDIANB,SELL,-19,0,19,135.00,-2565.00,2.56,138.9037,138.9037,-76.74,6851
2015-07-28T00:00:00.000000000,16,JSWSTEEL,BUY,75,75,0,81.60,6120.00,6.12,85.7684,85.7414,0.00,11337
2015-07-28T00:00:00.000000000,16,PNB,BUY,29,29,0,134.05,3887.45,3.89,143.3800,143.3413,0.00,6900
2015-07-28T00:00:00.000000000,16,SBIN,SELL,-48,0,48,260.25,-12492.00,12.49,273.6260,273.6260,-654.54,3554
2015-07-28T00:00:00.000000000,16,SAIL,SELL,-203,0,203,56.90,-11550.70,11.55,58.3448,58.3448,-304.85,16259
2015-07-28T00:00:00.000000000,16,TATASTEEL,BUY,843,843,0,23.91,20159.24,20.16,26.8828,26.8186,0.00,38693
2015-07-28T00:00:00.000000000,16,UNIONBANK,SELL,-15,0,15,155.00,-2325.00,2.33,162.6069,162.6069,-116.43,5967
2015-07-29T00:00:00.000000000,17,BANKBARODA,SELL,-20,0,20,154.25,-3085.00,3.08,152.3312,152.3312,35.29,6042
2015-07-29T00:00:00.000000000,17,HEROMOTOCO,BUY,13,13,0,2538.70,33003.10,33.00,2556.5244,2555.9830,0.00,367
2015-07-29T00:00:00.000000000,17,INDIANB,BUY,187,187,0,132.35,24749.45,24.75,138.9037,138.7331,0.00,7038
2015-07-29T00:00:00.000000000,17,JSWSTEEL,BUY,173,173,0,80.96,14005.22,14.01,85.7414,85.6707,0.00,11510
2015-07-29T00:00:00.000000000,17,PNB,SELL,-371,0,371,142.70,-52941.70,52.94,143.3413,143.3413,-290.88,6529
2015-07-29T00:00:00.000000000,17,SBIN,BUY,30,30,0,260.00,7800.00,7.80,273.6260,273.5142,0.00,3584
2015-07-29T00:00:00.000000000,17,SAIL,SELL,-235,0,235,58.15,-13665.25,13.67,58.3448,58.3448,-59.44,16024
2015-07-29T00:00:00.000000000,17,TATASTEEL,BUY,275,275,0,23.91,6576.26,6.58,26.8186,26.7983,0.00,38968
2015-07-29T00:00:00.000000000,17,UNIONBANK,SELL,-90,0,90,158.50,-14265.00,14.27,162.6069,162.6069,-383.89,5877
2015-07-29T00:00:00.000000000,17,VEDL,SELL,-47,0,47,130.45,-6131.15,6.13,145.0334,145.0334,-691.55,7141
2015-07-30T00:00:00.000000000,18,BANKBARODA,SELL,-6042,0,6042,154.10,-931072.24,931.07,152.3312,0.0000,9755.83,0
2015-07-30T00:00:00.000000000,18,BANKINDIA,BUY,6138,6138,0,151.00,926838.00,926.84,0.0000,151.1510,0.00,6138
2015-07-30T00:00:00.000000000,18,HEROMOTOCO,SELL,-7,0,7,2570.00,-17990.00,17.99,2555.9830,2555.9830,80.13,360
2015-07-30T00:00:00.000000000,18,INDIANB,SELL,-7038,0,7038,129.65,-912476.66,912.48,138.7331,0.0000,-64839.33,0
2015-07-30T00:00:00.000000000,18,JSWSTEEL,SELL,-69,0,69,81.00,-5588.66,5.59,85.6707,85.6707,-328.21,11441
2015-07-30T00:00:00.000000000,18,NATIONALUM,BUY,25558,25558,0,36.25,926477.50,926.48,0.0000,36.2863,0.00,25558
2015-07-30T00:00:00.000000000,18,PNB,BUY,139,139,0,138.95,19314.05,19.31,143.3413,143.2527,0.00,6668
2015-07-30T00:00:00.000000000,18,SBIN,BUY,70,70,0,253.60,17752.00,17.75,273.5142,273.1375,0.00,3654
2015-07-30T00:00:00.000000000,18,SAIL,SELL,-184,0,184,58.50,-10764.00,10.76,58.3448,58.3448,17.79,15840
2015-07-30T00:00:00.000000000,18,TATASTEEL,SELL,-515,0,515,24.09,-12408.78,12.41,26.7983,26.7983,-1404.76,38453
2015-07-30T00:00:00.000000000,18,UNIONBANK,SELL,-5877,0,5877,154.00,-905058.00,905.06,162.6069,0.0000,-51488.07,0
2015-07-30T00:00:00.000000000,18,VEDL,SELL,-7141,0,7141,132.60,-946896.64,946.90,145.0334,0.0000,-89733.96,0
2015-07-31T00:00:00.000000000,19,BANKINDIA,SELL,-184,0,184,158.00,-29072.00,29.07,151.1510,151.1510,1231.14,5954
2015-07-31T00:00:00.000000000,19,GODREJCP,BUY,2125,2125,0,442.65,940631.24,940.63,0.0000,443.0926,0.00,2125
2015-07-31T00:00:00.000000000,19,HEROMOTOCO,BUY,1,1,0,2599.95,2599.95,2.60,2555.9830,2556.1120,0.00,361
2015-07-31T00:00:00.000000000,19,JSWSTEEL,SELL,-374,0,374,85.00,-31790.00,31.79,85.6707,85.6707,-282.62,11067
2015-07-31T00:00:00.000000000,19,NATIONALUM,BUY,825,825,0,35.65,29411.25,29.41,36.2863,36.2675,0.00,26383
2015-07-31T00:00:00.000000000,19,PHOENIXLTD,BUY,5225,5225,0,179.98,940369.41,940.37,0.0000,180.1550,0.00,5225
2015-07-31T00:00:00.000000000,19,PNB,SELL,-376,0,376,149.50,-56212.00,56.21,143.2527,143.2527,2292.78,6292
2015-07-31T00:00:00.000000000,19,SBIN,SELL,-8,0,8,258.00,-2064.00,2.06,273.1375,273.1375,-123.16,3646
2015-07-31T00:00:00.000000000,19,SAIL,BUY,353,353,0,58.10,20509.30,20.51,58.3448,58.3407,0.00,16193
2015-07-31T00:00:00.000000000,19,TATASTEEL,BUY,1039,1039,0,23.82,24747.33,24.75,26.7983,26.7205,0.00,39492
2015-08-03T00:00:00.000000000,20,BANKINDIA,SELL,-186,0,186,163.95,-30494.70,30.49,151.1510,151.1510,2350.12,5768
2015-08-03T00:00:00.000000000,20,GODREJCP,SELL,-63,0,63,458.70,-28898.10,28.90,443.0926,443.0926,954.37,2062
2015-08-03T00:00:00.000000000,20,HEROMOTOCO,SELL,-5,0,5,2656.00,-13280.00,13.28,2556.1120,2556.1120,486.16,356
2015-08-03T00:00:00.000000000,20,JSWSTEEL,BUY,315,315,0,83.10,26176.50,26.18,85.6707,85.6018,0.00,11382
2015-08-03T00:00:00.000000000,20,NATIONALUM,BUY,261,261,0,35.50,9265.50,9.27,36.2675,36.2603,0.00,26644
