date,step,phase,nav,cash,cash_pct,daily_return,reward,vol_30d,cvar_30d,mdd_30d,term_ret,term_vol,term_cvar,term_mdd,reward_raw,exposure
2015-07-07T00:00:00.000000000,1,train,999.0501,491479.16,0.0492,-0.000950,-0.090241,0.000000,0.000000,0.000000,-0.094990,0.000000,0.000000,0.000000,-0.094990,0.950000
2015-07-08T00:00:00.000000000,2,train,1014.3857,509384.76,0.0502,0.015350,1.458263,0.000000,0.000000,0.000000,1.535013,0.000000,0.000000,0.000000,1.535013,0.950000
2015-07-09T00:00:00.000000000,3,train,1004.1809,2404322.07,0.2394,-0.010060,-0.955700,0.000000,0.000000,0.000000,-1.006000,0.000000,0.000000,0.000000,-1.006000,0.950000
2015-07-10T00:00:00.000000000,4,train,1005.7879,502990.63,0.0500,0.001600,0.152025,0.000000,0.000000,0.000000,0.160027,0.000000,0.000000,0.000000,0.160027,0.950000
2015-07-13T00:00:00.000000000,5,train,1012.9296,511644.83,0.0505,0.007101,0.674557,0.008446,0.010060,0.010060,0.710060,0.000000,0.000000,0.000000,0.710060,0.950000
2015-07-14T00:00:00.000000000,6,train,1012.3156,510595.26,0.0504,-0.000606,-0.057584,0.007803,0.010060,0.010060,-0.060615,0.000000,0.000000,0.000000,-0.060615,0.950000
2015-07-15T00:00:00.000000000,7,train,1015.7695,1468065.17,0.1445,0.003412,0.324127,0.007239,0.010060,0.010060,0.341187,0.000000,0.000000,0.000000,0.341187,0.950000
2015-07-16T00:00:00.000000000,8,train,1016.2961,510778.62,0.0503,0.000518,0.049250,0.006796,0.010060,0.010060,0.051842,0.000000,0.000000,0.000000,0.051842,0.950000
2015-07-17T00:00:00.000000000,9,train,1020.3479,513080.15,0.0503,0.003987,0.378754,0.006437,0.010060,0.010060,0.398688,0.000000,0.000000,0.000000,0.398688,0.950000
2015-07-20T00:00:00.000000000,10,train,1021.0640,513757.56,0.0503,0.000702,0.066670,0.006124,0.010060,0.010060,0.070179,0.000000,0.000000,0.000000,0.070179,0.950000
2015-07-21T00:00:00.000000000,11,train,1026.5280,1486814.24,0.1448,0.005351,0.508367,0.005913,0.010060,0.010060,0.535123,0.000000,0.000000,0.000000,0.535123,0.950000
2015-07-22T00:00:00.000000000,12,train,1014.2092,506892.27,0.0500,-0.012000,-1.140039,0.006921,0.012000,0.012000,-1.200041,0.000000,0.000000,0.000000,-1.200041,0.950000
2015-07-23T00:00:00.000000000,13,train,990.6259,497029.22,0.0502,-0.023253,-2.209025,0.009310,0.023253,0.034974,-2.325289,0.000000,0.000000,0.000000,-2.325289,0.950000
2015-07-24T00:00:00.000000000,14,train,1006.2618,505985.61,0.0503,0.015784,1.499466,0.009923,0.023253,0.034974,1.578386,0.000000,0.000000,0.000000,1.578386,0.950000
2015-07-27T00:00:00.000000000,15,train,1008.9899,503387.46,0.0499,0.002711,0.257561,0.009602,0.023253,0.034974,0.271117,0.000000,0.000000,0.000000,0.271117,0.950000
2015-07-28T00:00:00.000000000,16,train,998.2088,502371.66,0.0503,-0.010685,-1.015081,0.009693,0.023253,0.034974,-1.068506,0.000000,0.000000,0.000000,-1.068506,0.950000
2015-07-29T00:00:00.000000000,17,train,973.7993,487282.74,0.0500,-0.024453,-2.323063,0.011016,0.024453,0.051366,-2.445330,0.000000,0.000000,0.000000,-2.445330,0.950000
2015-07-30T00:00:00.000000000,18,train,980.8254,491060.58,0.0501,0.007215,0.685436,0.010890,0.024453,0.051366,0.721512,0.000000,0.000000,0.000000,0.721512,0.950000
2015-07-31T00:00:00.000000000,19,train,974.8808,2337301.36,0.2398,-0.006061,-0.575779,0.010660,0.024453,0.051366,-0.606084,0.000000,0.000000,0.000000,-0.606084,0.950000
2015-08-03T00:00:00.000000000,20,train,990.0429,496093.48,0.0501,0.015553,1.477519,0.011019,0.024453,0.051366,1.555283,0.000000,0.000000,0.000000,1.555283,0.950000
2015-08-04T00:00:00.000000000,21,train,995.6592,498876.12,0.0501,0.005673,0.538910,0.010831,0.024453,0.051366,0.567273,0.000000,0.000000,0.000000,0.567273,0.950000
