step,phase,actor_loss,critic_loss,actor_grad_norm,weight_mean,weight_std
67,train,0.057332,0.385010,0.0,0.0046,0.0204
68,train,0.058329,0.413723,0.0,0.0046,0.0204
69,train,0.060725,0.456480,0.0,0.0046,0.0204
70,train,0.066351,0.280485,0.0,0.0047,0.0206
71,train,0.070641,0.402698,0.0,0.0046,0.0205
72,train,0.072668,0.253613,0.0,0.0046,0.0204
73,train,0.073082,0.317999,0.0,0.0047,0.0205
74,train,0.072096,0.303504,0.0,0.0046,0.0204
75,train,0.074346,0.269996,0.0,0.0047,0.0205
76,train,0.076104,0.321668,0.0,0.0046,0.0204
77,train,0.076261,0.273777,0.0,0.0047,0.0205
78,train,0.076079,0.273677,0.0,0.0046,0.0204
79,train,0.077103,0.246122,0.0,0.0047,0.0205
80,train,0.076005,0.265007,0.0,0.0046,0.0203
81,train,0.072196,0.344310,0.0,0.0046,0.0204
82,train,0.069022,0.344765,0.0,0.0047,0.0206
83,train,0.065147,0.357020,0.0,0.0046,0.0204
84,train,0.061829,0.324884,0.0,0.0047,0.0206
85,train,0.057369,0.313566,0.0,0.0046,0.0205
86,train,0.052590,0.276253,0.0,0.0047,0.0206
87,train,0.048228,0.326128,0.0,0.0047,0.0205
88,train,0.049673,0.338522,0.0,0.0046,0.0204
89,train,0.053177,0.277617,0.0,0.0046,0.0204
90,train,0.055574,0.332958,0.0,0.0047,0.0206
91,train,0.057434,0.242063,0.0,0.0046,0.0204
92,train,0.059443,0.237393,0.0,0.0047,0.0206
93,train,0.060595,0.340493,0.0,0.0047,0.0205
94,train,0.059446,0.243003,0.0,0.0046,0.0204
95,train,0.059094,0.213079,0.0,0.0046,0.0204
96,train,0.057593,0.212991,0.0,0.0046,0.0204
97,train,0.060472,0.248618,0.0,0.0047,0.0205
98,train,0.062569,0.331447,0.0,0.0046,0.0205
99,train,0.065446,0.267915,0.0,0.0046,0.0205
100,train,0.066567,0.223774,0.0,0.0047,0.0205
101,train,0.065269,0.175779,0.0,0.0046,0.0204
102,train,0.066036,0.292363,0.0,0.0047,0.0205
103,train,0.061471,0.243339,0.0,0.0046,0.0204
104,train,0.055118,0.275089,0.0,0.0047,0.0206
105,train,0.046941,0.231674,0.0,0.0047,0.0205
106,train,0.041955,0.335997,0.0,0.0047,0.0206
107,train,0.037845,0.285851,0.0,0.0046,0.0204
108,train,0.031158,0.335472,0.0,0.0047,0.0205
109,train,0.024032,0.227117,0.0,0.0046,0.0204
110,train,0.019714,0.248028,0.0,0.0046,0.0204
111,train,0.017241,0.257327,0.0,0.0047,0.0206
112,train,0.017681,0.198484,0.0,0.0046,0.0204
113,train,0.015255,0.291862,0.0,0.0047,0.0205
114,train,0.011089,0.263622,0.0,0.0046,0.0204
115,train,0.006996,0.243757,0.0,0.0046,0.0203
116,train,0.005375,0.214846,0.0,0.0047,0.0206
117,train,0.004707,0.266841,0.0,0.0047,0.0205
118,train,0.007217,0.215714,0.0,0.0046,0.0204
119,train,0.011956,0.194229,0.0,0.0047,0.0205
120,train,0.015705,0.242606,0.0,0.0047,0.0205
121,train,0.020461,0.215797,0.0,0.0046,0.0205
122,train,0.022326,0.227900,0.0,0.0047,0.0205
123,train,0.023525,0.169717,0.0,0.0046,0.0203
124,train,0.022810,0.234450,0.0,0.0048,0.0207
125,train,0.022309,0.266084,0.0,0.0046,0.0204
126,train,0.020472,0.329557,0.0,0.0045,0.0203
127,train,0.019125,0.315287,0.0,0.0046,0.0204
128,train,0.016214,0.218578,0.0,0.0045,0.0203
129,train,0.015440,0.169643,0.0,0.0047,0.0206
130,train,0.014712,0.227095,0.0,0.0046,0.0203
131,train,0.017164,0.210929,0.0,0.0047,0.0205
132,train,0.019411,0.362515,0.0,0.0047,0.0206
133,train,0.022566,0.284466,0.0,0.0046,0.0204
134,train,0.026551,0.197113,0.0,0.0046,0.0204
135,train,0.028347,0.318132,0.0,0.0046,0.0204
136,train,0.033187,0.200275,0.0,0.0047,0.0206
137,train,0.039124,0.248998,0.0,0.0045,0.0203
138,train,0.047181,0.239181,0.0,0.0046,0.0204
139,train,0.054015,0.215975,0.0,0.0046,0.0204
140,train,0.058793,0.277080,0.0,0.0046,0.0204
141,train,0.061667,0.145202,0.0,0.0047,0.0205
142,train,0.064353,0.171834,0.0,0.0046,0.0204
143,train,0.067215,0.236843,0.0,0.0046,0.0204
144,train,0.069492,0.261835,0.0,0.0046,0.0204
145,train,0.073801,0.212655,0.0,0.0046,0.0203
146,train,0.075730,0.287483,0.0,0.0047,0.0206
147,train,0.074238,0.267012,0.0,0.0047,0.0205
148,train,0.075379,0.256267,0.0,0.0045,0.0203
149,train,0.075332,0.244967,0.0,0.0047,0.0206
150,train,0.075127,0.174414,0.0,0.0047,0.0206
151,train,0.076994,0.302986,0.0,0.0046,0.0203
152,train,0.075104,0.175290,0.0,0.0047,0.0205
153,train,0.077119,0.222777,0.0,0.0047,0.0206
154,train,0.083013,0.262838,0.0,0.0046,0.0204
155,train,0.085411,0.253392,0.0,0.0046,0.0204
156,train,0.088139,0.341432,0.0,0.0046,0.0204
157,train,0.086224,0.201200,0.0,0.0047,0.0206
158,train,0.084193,0.184103,0.0,0.0046,0.0204
159,train,0.081277,0.198663,0.0,0.0046,0.0204
160,train,0.081674,0.297876,0.0,0.0047,0.0206
161,train,0.082520,0.232108,0.0,0.0046,0.0204
162,train,0.081965,0.214720,0.0,0.0046,0.0205
163,train,0.082439,0.163012,0.0,0.0046,0.0204
164,train,0.085105,0.283519,0.0,0.0046,0.0204
165,train,0.085530,0.253111,0.0,0.0047,0.0206
166,train,0.081803,0.208267,0.0,0.0047,0.0205
167,train,0.078485,0.209285,0.0,0.0046,0.0204
168,train,0.077879,0.230577,0.0,0.0046,0.0205
169,train,0.077397,0.189219,0.0,0.0046,0.0204
170,train,0.081983,0.239834,0.0,0.0046,0.0204
171,train,0.085914,0.244647,0.0,0.0047,0.0206
172,train,0.088770,0.252341,0.0,0.0046,0.0204
173,train,0.094142,0.234040,0.0,0.0045,0.0203
174,train,0.093759,0.158038,0.0,0.0046,0.0204
175,train,0.094584,0.177580,0.0,0.0046,0.0203
176,train,0.095679,0.211599,0.0,0.0046,0.0204
177,train,0.093011,0.185670,0.0,0.0047,0.0206
178,train,0.092495,0.256448,0.0,0.0046,0.0204
179,train,0.090335,0.167825,0.0,0.0046,0.0205
180,train,0.092491,0.260329,0.0,0.0046,0.0204
181,train,0.093708,0.247872,0.0,0.0046,0.0204
182,train,0.097991,0.280997,0.0,0.0045,0.0202
183,train,0.103172,0.276454,0.0,0.0046,0.0204
184,train,0.109630,0.278797,0.0,0.0047,0.0206
185,train,0.112879,0.212184,0.0,0.0045,0.0203
186,train,0.114646,0.265446,0.0,0.0047,0.0206
187,train,0.115991,0.209145,0.0,0.0046,0.0205
188,train,0.117223,0.216031,0.0,0.0046,0.0205
189,train,0.117761,0.245436,0.0,0.0047,0.0205
190,train,0.117969,0.232464,0.0,0.0047,0.0206
191,train,0.115145,0.225077,0.0,0.0046,0.0204
192,train,0.114261,0.182105,0.0,0.0046,0.0205
193,train,0.111045,0.233052,0.0,0.0047,0.0205
194,train,0.109095,0.182121,0.0,0.0046,0.0204
195,train,0.103813,0.150763,0.0,0.0047,0.0205
196,train,0.096924,0.251041,0.0,0.0047,0.0206
197,train,0.090930,0.272815,0.0,0.0046,0.0204
198,train,0.082550,0.168629,0.0,0.0046,0.0204
199,train,0.078482,0.292522,0.0,0.0046,0.0204
200,train,0.072478,0.302642,0.0,0.0046,0.0204
201,train,0.068912,0.165702,0.0,0.0046,0.0205
202,train,0.066274,0.175126,0.0,0.0046,0.0204
203,train,0.063513,0.295866,0.0,0.0046,0.0204
204,train,0.058082,0.191376,0.0,0.0045,0.0202
205,train,0.048316,0.265490,0.0,0.0046,0.0204
206,train,0.039208,0.334761,0.0,0.0047,0.0206
207,train,0.034369,0.246496,0.0,0.0046,0.0204
208,train,0.032376,0.192588,0.0,0.0046,0.0204
209,train,0.029183,0.262743,0.0,0.0046,0.0204
210,train,0.028650,0.153936,0.0,0.0046,0.0204
211,train,0.028817,0.183916,0.0,0.0046,0.0204
212,train,0.032340,0.228494,0.0,0.0046,0.0203
213,train,0.031356,0.222360,0.0,0.0047,0.0206
214,train,0.031323,0.200133,0.0,0.0046,0.0204
215,train,0.031964,0.196040,0.0,0.0047,0.0205
216,train,0.033004,0.231290,0.0,0.0046,0.0204
217,train,0.036069,0.244414,0.0,0.0046,0.0203
218,train,0.038011,0.200411,0.0,0.0047,0.0206
219,train,0.038575,0.291406,0.0,0.0047,0.0205
220,train,0.040804,0.197219,0.0,0.0046,0.0205
221,train,0.045430,0.196291,0.0,0.0047,0.0206
222,train,0.049208,0.227387,0.0,0.0047,0.0206
223,train,0.054627,0.225410,0.0,0.0046,0.0204
224,train,0.057320,0.200511,0.0,0.0046,0.0205
225,train,0.055064,0.247724,0.0,0.0047,0.0205
226,train,0.051909,0.184108,0.0,0.0047,0.0205
227,train,0.048973,0.211240,0.0,0.0046,0.0204
228,train,0.050989,0.211739,0.0,0.0047,0.0205
229,train,0.055067,0.246417,0.0,0.0047,0.0206
230,train,0.058762,0.241210,0.0,0.0047,0.0205
231,train,0.061436,0.253400,0.0,0.0045,0.0202
232,train,0.062941,0.224203,0.0,0.0046,0.0204
233,train,0.062375,0.191436,0.0,0.0047,0.0205
234,train,0.064171,0.174910,0.0,0.0046,0.0204
235,train,0.064061,0.205429,0.0,0.0046,0.0205
236,train,0.063323,0.165203,0.0,0.0047,0.0205
237,train,0.062593,0.184596,0.0,0.0046,0.0204
238,train,0.060125,0.236014,0.0,0.0045,0.0202
239,train,0.056977,0.220610,0.0,0.0046,0.0203
240,train,0.051039,0.209114,0.0,0.0046,0.0204
241,train,0.046121,0.169718,0.0,0.0046,0.0203
242,train,0.041783,0.156420,0.0,0.0046,0.0204
243,train,0.038388,0.154140,0.0,0.0046,0.0203
244,train,0.034953,0.276831,0.0,0.0046,0.0204
245,train,0.030681,0.224121,0.0,0.0046,0.0204
246,train,0.029227,0.141011,0.0,0.0046,0.0204
247,train,0.027697,0.195233,0.0,0.0046,0.0204
248,train,0.025525,0.211023,0.0,0.0047,0.0206
249,train,0.023915,0.278441,0.0,0.0046,0.0204
250,train,0.022548,0.165797,0.0,0.0047,0.0205
251,train,0.023716,0.235063,0.0,0.0047,0.0205
252,train,0.025018,0.250404,0.0,0.0046,0.0204
253,train,0.024900,0.160044,0.0,0.0046,0.0204
254,train,0.025248,0.236395,0.0,0.0047,0.0206
255,train,0.023086,0.248999,0.0,0.0046,0.0203
256,train,0.019148,0.229335,0.0,0.0046,0.0203
257,train,0.016834,0.231235,0.0,0.0045,0.0203
258,train,0.017810,0.228980,0.0,0.0046,0.0204
259,train,0.018663,0.156680,0.0,0.0046,0.0203
260,train,0.022122,0.279049,0.0,0.0047,0.0205
261,train,0.024050,0.204622,0.0,0.0047,0.0206
262,train,0.028208,0.316920,0.0,0.0046,0.0203
263,train,0.029918,0.165027,0.0,0.0047,0.0205
264,train,0.030357,0.141432,0.0,0.0046,0.0204
265,train,0.033341,0.183892,0.0,0.0046,0.0203
266,train,0.036289,0.211918,0.0,0.0047,0.0206
267,train,0.038098,0.205097,0.0,0.0046,0.0203
268,train,0.039334,0.234816,0.0,0.0046,0.0204
269,train,0.042103,0.180173,0.0,0.0046,0.0203
270,train,0.047662,0.343597,0.0,0.0047,0.0206
271,train,0.051430,0.285755,0.0,0.0047,0.0204
272,train,0.052179,0.149811,0.0,0.0045,0.0202
273,train,0.056077,0.261994,0.0,0.0045,0.0202
274,train,0.058413,0.174454,0.0,0.0047,0.0207
275,train,0.059746,0.267749,0.0,0.0046,0.0203
276,train,0.058496,0.187256,0.0,0.0046,0.0202
277,train,0.056526,0.150368,0.0,0.0046,0.0204
278,train,0.051222,0.213270,0.0,0.0047,0.0205
279,train,0.048603,0.211760,0.0,0.0047,0.0205
280,train,0.044874,0.198436,0.0,0.0047,0.0205
281,train,0.039693,0.183672,0.0,0.0046,0.0203
282,train,0.037712,0.183076,0.0,0.0046,0.0203
283,train,0.035244,0.273467,0.0,0.0046,0.0204
284,train,0.034532,0.217804,0.0,0.0045,0.0202
285,train,0.032180,0.182164,0.0,0.0046,0.0204
286,train,0.028378,0.231205,0.0,0.0044,0.0199
287,train,0.026624,0.226632,0.0,0.0046,0.0204
288,train,0.026191,0.267255,0.0,0.0045,0.0202
289,train,0.027680,0.270513,0.0,0.0046,0.0203
290,train,0.029035,0.165452,0.0,0.0046,0.0204
291,train,0.029822,0.215472,0.0,0.0045,0.0202
292,train,0.029793,0.151428,0.0,0.0046,0.0203
293,train,0.031723,0.216920,0.0,0.0047,0.0205
294,train,0.031615,0.218313,0.0,0.0045,0.0201
295,train,0.034902,0.241814,0.0,0.0045,0.0202
296,train,0.038065,0.197451,0.0,0.0045,0.0201
297,train,0.040539,0.302850,0.0,0.0047,0.0205
298,train,0.040427,0.241019,0.0,0.0047,0.0204
299,train,0.038795,0.170778,0.0,0.0045,0.0202
300,train,0.040575,0.217271,0.0,0.0045,0.0201
301,train,0.042205,0.168339,0.0,0.0046,0.0203
302,train,0.043305,0.189753,0.0,0.0045,0.0201
303,train,0.046636,0.197293,0.0,0.0046,0.0204
304,train,0.048031,0.178786,0.0,0.0046,0.0204
305,train,0.052894,0.183396,0.0,0.0046,0.0204
306,train,0.056120,0.183520,0.0,0.0046,0.0202
307,train,0.060608,0.195036,0.0,0.0047,0.0205
308,train,0.061534,0.134450,0.0,0.0046,0.0202
309,train,0.061401,0.216524,0.0,0.0045,0.0201
310,train,0.063190,0.180867,0.0,0.0046,0.0203
311,train,0.068590,0.277944,0.0,0.0046,0.0203
312,train,0.069710,0.198022,0.0,0.0045,0.0201
313,train,0.069634,0.254006,0.0,0.0046,0.0203
314,train,0.069282,0.208637,0.0,0.0046,0.0203
315,train,0.063959,0.257978,0.0,0.0045,0.0201
316,train,0.060248,0.146509,0.0,0.0046,0.0201
317,train,0.061407,0.160072,0.0,0.0046,0.0202
318,train,0.064676,0.207783,0.0,0.0044,0.0198
319,train,0.069041,0.150854,0.0,0.0046,0.0202
320,train,0.068231,0.154435,0.0,0.0045,0.0200
321,train,0.066274,0.166762,0.0,0.0046,0.0201
322,train,0.063964,0.186213,0.0,0.0046,0.0203
323,train,0.062272,0.214833,0.0,0.0046,0.0202
324,train,0.059116,0.222944,0.0,0.0047,0.0205
325,train,0.057837,0.145378,0.0,0.0045,0.0201
326,train,0.056437,0.133453,0.0,0.0046,0.0200
327,train,0.058366,0.151813,0.0,0.0046,0.0202
328,train,0.059957,0.152784,0.0,0.0045,0.0200
329,train,0.066956,0.268075,0.0,0.0045,0.0203
330,train,0.072825,0.240699,0.0,0.0045,0.0200
331,train,0.078458,0.180204,0.0,0.0046,0.0202
332,train,0.083047,0.169612,0.0,0.0045,0.0200
333,train,0.087474,0.142834,0.0,0.0046,0.0202
334,train,0.088163,0.145934,0.0,0.0044,0.0198
335,train,0.093855,0.243041,0.0,0.0046,0.0202
336,train,0.090193,0.151449,0.0,0.0046,0.0201
337,train,0.096059,0.217274,0.0,0.0045,0.0200
338,train,0.097976,0.193878,0.0,0.0045,0.0198
339,train,0.100121,0.097197,0.0,0.0044,0.0195
340,train,0.099164,0.178322,0.0,0.0045,0.0200
341,train,0.097490,0.146231,0.0,0.0045,0.0199
342,train,0.096032,0.211078,0.0,0.0045,0.0199
343,train,0.094057,0.158108,0.0,0.0045,0.0201
344,train,0.093186,0.252037,0.0,0.0047,0.0203
345,train,0.090888,0.155128,0.0,0.0044,0.0196
346,train,0.091189,0.219123,0.0,0.0045,0.0199
347,train,0.096012,0.281002,0.0,0.0046,0.0203
348,train,0.093757,0.207153,0.0,0.0045,0.0200
349,train,0.096919,0.181857,0.0,0.0046,0.0201
350,train,0.094812,0.145635,0.0,0.0044,0.0195
351,train,0.098114,0.221541,0.0,0.0044,0.0196
352,train,0.101986,0.216847,0.0,0.0045,0.0199
353,train,0.104071,0.137179,0.0,0.0045,0.0200
354,train,0.104488,0.187094,0.0,0.0045,0.0197
355,train,0.107555,0.187506,0.0,0.0046,0.0201
356,train,0.108163,0.223441,0.0,0.0045,0.0199
357,train,0.110008,0.255601,0.0,0.0046,0.0202
358,train,0.112657,0.194583,0.0,0.0046,0.0200
359,train,0.119216,0.228484,0.0,0.0047,0.0204
360,train,0.122359,0.288098,0.0,0.0046,0.0201
361,train,0.125156,0.237332,0.0,0.0045,0.0198
362,train,0.125303,0.188315,0.0,0.0044,0.0198
363,train,0.129418,0.184979,0.0,0.0044,0.0197
364,train,0.130458,0.196150,0.0,0.0045,0.0200
365,train,0.134637,0.218152,0.0,0.0045,0.0200
366,train,0.132488,0.191889,0.0,0.0045,0.0198
367,train,0.136583,0.192216,0.0,0.0045,0.0198
368,train,0.142242,0.231006,0.0,0.0045,0.0202
369,train,0.138220,0.125750,0.0,0.0045,0.0198
370,train,0.144916,0.188272,0.0,0.0046,0.0202
371,train,0.142616,0.219305,0.0,0.0045,0.0200
372,train,0.133712,0.159348,0.0,0.0045,0.0197
373,train,0.133030,0.119667,0.0,0.0044,0.0195
374,train,0.130559,0.161127,0.0,0.0044,0.0194
375,train,0.134482,0.235074,0.0,0.0045,0.0200
376,train,0.137106,0.158262,0.0,0.0044,0.0196
377,train,0.141323,0.206173,0.0,0.0046,0.0200
378,train,0.132557,0.187975,0.0,0.0045,0.0199
379,train,0.133703,0.179430,0.0,0.0045,0.0197
380,train,0.134016,0.167244,0.0,0.0045,0.0199
381,train,0.133487,0.221375,0.0,0.0045,0.0200
382,train,0.133695,0.182048,0.0,0.0045,0.0198
383,train,0.135788,0.192773,0.0,0.0045,0.0199
384,train,0.134729,0.187672,0.0,0.0044,0.0196
385,train,0.134077,0.143344,0.0,0.0044,0.0196
386,train,0.136347,0.186836,0.0,0.0045,0.0197
387,train,0.145385,0.223836,0.0,0.0045,0.0199
388,train,0.146325,0.198685,0.0,0.0046,0.0202
389,train,0.148996,0.205907,0.0,0.0046,0.0202
390,train,0.153770,0.223617,0.0,0.0045,0.0198
391,train,0.155531,0.179370,0.0,0.0045,0.0197
392,train,0.163508,0.183710,0.0,0.0045,0.0197
393,train,0.166656,0.238851,0.0,0.0044,0.0197
394,train,0.166539,0.181547,0.0,0.0044,0.0197
395,train,0.172038,0.166200,0.0,0.0044,0.0196
396,train,0.181917,0.166441,0.0,0.0045,0.0198
397,train,0.191553,0.186094,0.0,0.0045,0.0197
398,train,0.188443,0.207547,0.0,0.0045,0.0196
399,train,0.197786,0.206454,0.0,0.0045,0.0197
400,train,0.211598,0.258257,0.0,0.0045,0.0199
401,train,0.212243,0.161086,0.0,0.0044,0.0197
402,train,0.214934,0.230804,0.0,0.0045,0.0199
403,train,0.217688,0.217221,0.0,0.0045,0.0200
404,train,0.202962,0.153656,0.0,0.0044,0.0193
405,train,0.196883,0.145909,0.0,0.0044,0.0195
406,train,0.184956,0.189657,0.0,0.0044,0.0193
407,train,0.181326,0.192107,0.0,0.0044,0.0195
408,train,0.179567,0.213584,0.0,0.0044,0.0193
409,train,0.173708,0.179382,0.0,0.0044,0.0194
410,train,0.180442,0.228880,0.0,0.0045,0.0201
411,train,0.176339,0.211348,0.0,0.0046,0.0199
412,train,0.156608,0.164022,0.0,0.0044,0.0193
413,train,0.157700,0.152110,0.0,0.0044,0.0196
414,train,0.150851,0.189565,0.0,0.0046,0.0200
415,train,0.148625,0.189435,0.0,0.0045,0.0197
416,train,0.148451,0.176542,0.0,0.0045,0.0196
417,train,0.149171,0.242481,0.0,0.0044,0.0196
418,train,0.146852,0.174889,0.0,0.0045,0.0198
419,train,0.147902,0.208556,0.0,0.0043,0.0195
420,train,0.143700,0.167949,0.0,0.0044,0.0196
421,train,0.142434,0.214510,0.0,0.0045,0.0199
422,train,0.145353,0.211088,0.0,0.0045,0.0198
423,train,0.139974,0.164578,0.0,0.0044,0.0194
424,train,0.145913,0.182976,0.0,0.0046,0.0202
425,train,0.145848,0.229762,0.0,0.0045,0.0200
426,train,0.136732,0.169789,0.0,0.0044,0.0194
427,train,0.142760,0.230128,0.0,0.0044,0.0196
428,train,0.133961,0.193581,0.0,0.0043,0.0193
429,train,0.129102,0.181137,0.0,0.0044,0.0193
430,train,0.131351,0.182834,0.0,0.0044,0.0195
431,train,0.119660,0.170916,0.0,0.0044,0.0195
432,train,0.120575,0.154712,0.0,0.0045,0.0198
433,train,0.122390,0.234085,0.0,0.0046,0.0201
434,train,0.121588,0.251897,0.0,0.0044,0.0196
435,train,0.110975,0.158900,0.0,0.0044,0.0194
436,train,0.110583,0.147370,0.0,0.0044,0.0194
437,train,0.108747,0.175723,0.0,0.0045,0.0197
438,train,0.105169,0.145602,0.0,0.0044,0.0193
439,train,0.105824,0.136497,0.0,0.0043,0.0192
440,train,0.107436,0.176419,0.0,0.0043,0.0193
441,train,0.110768,0.161493,0.0,0.0044,0.0194
442,train,0.106245,0.190296,0.0,0.0044,0.0196
443,train,0.104014,0.176341,0.0,0.0044,0.0195
444,train,0.105363,0.196867,0.0,0.0044,0.0194
445,train,0.102615,0.155039,0.0,0.0045,0.0195
446,train,0.112313,0.203718,0.0,0.0045,0.0197
447,train,0.105971,0.151121,0.0,0.0045,0.0196
448,train,0.111453,0.195570,0.0,0.0044,0.0196
449,train,0.115790,0.185273,0.0,0.0045,0.0197
450,train,0.120784,0.186350,0.0,0.0045,0.0197
451,train,0.115876,0.145539,0.0,0.0043,0.0190
452,train,0.133817,0.206739,0.0,0.0045,0.0198
453,train,0.135606,0.138128,0.0,0.0044,0.0195
454,train,0.149271,0.180696,0.0,0.0045,0.0199
455,train,0.149822,0.182527,0.0,0.0044,0.0195
456,train,0.158282,0.199042,0.0,0.0046,0.0201
457,train,0.150940,0.125554,0.0,0.0044,0.0192
458,train,0.150952,0.127599,0.0,0.0044,0.0193
459,train,0.164304,0.231976,0.0,0.0045,0.0198
460,train,0.164116,0.161143,0.0,0.0044,0.0196
461,train,0.160456,0.143089,0.0,0.0044,0.0193
462,train,0.163318,0.129199,0.0,0.0043,0.0190
463,train,0.168470,0.162544,0.0,0.0044,0.0195
464,train,0.183709,0.197896,0.0,0.0045,0.0197
465,train,0.194563,0.228900,0.0,0.0045,0.0198
466,train,0.188997,0.145629,0.0,0.0045,0.0196
467,train,0.183254,0.141808,0.0,0.0044,0.0195
468,train,0.190440,0.149604,0.0,0.0045,0.0197
469,train,0.192265,0.158083,0.0,0.0044,0.0194
470,train,0.196670,0.195939,0.0,0.0045,0.0198
471,train,0.193082,0.169082,0.0,0.0044,0.0194
472,train,0.193468,0.233548,0.0,0.0044,0.0195
473,train,0.209574,0.183505,0.0,0.0044,0.0195
474,train,0.210769,0.184465,0.0,0.0045,0.0195
475,train,0.233208,0.197406,0.0,0.0045,0.0199
476,train,0.233684,0.153417,0.0,0.0045,0.0198
477,train,0.219539,0.144159,0.0,0.0044,0.0192
478,train,0.225882,0.157965,0.0,0.0044,0.0192
479,train,0.221949,0.160829,0.0,0.0044,0.0196
480,train,0.230290,0.212921,0.0,0.0045,0.0197
481,train,0.226618,0.256238,0.0,0.0044,0.0193
482,train,0.221422,0.152085,0.0,0.0044,0.0193
483,train,0.239386,0.199591,0.0,0.0044,0.0196
484,train,0.236097,0.211812,0.0,0.0045,0.0198
485,train,0.222801,0.147429,0.0,0.0043,0.0190
486,train,0.216681,0.145259,0.0,0.0044,0.0192
487,train,0.226001,0.250939,0.0,0.0045,0.0195
488,train,0.229351,0.214473,0.0,0.0045,0.0198
489,train,0.224192,0.204949,0.0,0.0045,0.0196
490,train,0.220582,0.151456,0.0,0.0043,0.0192
491,train,0.216460,0.182555,0.0,0.0044,0.0192
492,train,0.236664,0.180892,0.0,0.0045,0.0200
493,train,0.218248,0.149763,0.0,0.0043,0.0191
494,train,0.218142,0.154122,0.0,0.0045,0.0197
495,train,0.211537,0.196871,0.0,0.0045,0.0197
496,train,0.211000,0.192724,0.0,0.0044,0.0194
497,train,0.207879,0.198226,0.0,0.0044,0.0195
498,train,0.196815,0.171032,0.0,0.0044,0.0195
499,train,0.195318,0.170982,0.0,0.0045,0.0197
500,train,0.188057,0.176251,0.0,0.0045,0.0195
501,train,0.189224,0.223654,0.0,0.0044,0.0196
502,train,0.168215,0.109930,0.0,0.0043,0.0188
503,train,0.176815,0.151222,0.0,0.0044,0.0194
504,train,0.174379,0.204384,0.0,0.0044,0.0192
505,train,0.169968,0.173381,0.0,0.0044,0.0193
506,train,0.181028,0.218248,0.0,0.0043,0.0194
507,train,0.184835,0.204855,0.0,0.0045,0.0197
508,train,0.178964,0.150396,0.0,0.0044,0.0193
509,train,0.191652,0.157672,0.0,0.0044,0.0194
510,train,0.196092,0.192814,0.0,0.0044,0.0196
511,train,0.187804,0.150647,0.0,0.0043,0.0190
512,train,0.196094,0.177617,0.0,0.0044,0.0194
513,train,0.211203,0.175695,0.0,0.0044,0.0192
514,train,0.216107,0.182391,0.0,0.0044,0.0196
515,train,0.217270,0.170466,0.0,0.0044,0.0193
516,train,0.231047,0.175285,0.0,0.0044,0.0193
517,train,0.221923,0.140135,0.0,0.0044,0.0191
518,train,0.224067,0.143342,0.0,0.0043,0.0190
519,train,0.230529,0.144449,0.0,0.0044,0.0193
520,train,0.215736,0.134983,0.0,0.0043,0.0189
521,train,0.222385,0.153059,0.0,0.0043,0.0191
522,train,0.226909,0.162610,0.0,0.0045,0.0196
523,train,0.222502,0.180282,0.0,0.0044,0.0194
524,train,0.217265,0.139951,0.0,0.0043,0.0191
525,train,0.223410,0.178944,0.0,0.0044,0.0192
526,train,0.235104,0.180804,0.0,0.0044,0.0192
527,train,0.230510,0.117959,0.0,0.0043,0.0190
