date,step,phase,nav,cash,cash_pct,daily_return,reward,vol_30d,cvar_30d,mdd_30d,term_ret,term_vol,term_cvar,term_mdd,reward_raw,exposure
2015-07-07T00:00:00.000000000,1,train,1000.0000,501622.13,0.0502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.950000
2015-07-08T00:00:00.000000000,2,train,1020.6366,516041.09,0.0506,0.020637,1.960475,0.000000,0.000000,0.000000,2.063658,0.000000,0.000000,0.000000,2.063658,0.950000
2015-07-09T00:00:00.000000000,3,train,1011.7718,514844.57,0.0509,-0.008686,-0.825132,0.000000,0.000000,0.000000,-0.868560,0.000000,0.000000,0.000000,-0.868560,0.950000
2015-07-10T00:00:00.000000000,4,train,1012.2836,508856.41,0.0503,0.000506,0.048058,0.000000,0.000000,0.000000,0.050587,0.000000,0.000000,0.000000,0.050587,0.950000
2015-07-13T00:00:00.000000000,5,train,1008.7271,406665.83,0.0403,-0.003513,-0.333765,0.009979,0.008686,0.011669,-0.351332,0.000000,0.000000,0.000000,-0.351332,0.950000
2015-07-14T00:00:00.000000000,6,train,1012.9072,509710.75,0.0503,0.004144,0.393673,0.009152,0.008686,0.011669,0.414393,0.000000,0.000000,0.000000,0.414393,0.950000
2015-07-15T00:00:00.000000000,7,train,1021.6398,512845.56,0.0502,0.008621,0.819022,0.008767,0.008686,0.011669,0.862129,0.000000,0.000000,0.000000,0.862129,0.950000
2015-07-16T00:00:00.000000000,8,train,1021.4903,512294.14,0.0502,-0.000146,-0.013902,0.008271,0.008686,0.011669,-0.014633,0.000000,0.000000,0.000000,-0.014633,0.950000
2015-07-17T00:00:00.000000000,9,train,1030.1983,560493.34,0.0544,0.008525,0.809856,0.008011,0.008686,0.011669,0.852480,0.000000,0.000000,0.000000,0.852480,0.950000
2015-07-20T00:00:00.000000000,10,train,1036.2789,549151.25,0.0530,0.005902,0.560725,0.007638,0.008686,0.011669,0.590237,0.000000,0.000000,0.000000,0.590237,0.950000
2015-07-21T00:00:00.000000000,11,train,1037.4980,628262.22,0.0606,0.001176,0.111764,0.007316,0.008686,0.011669,0.117646,0.000000,0.000000,0.000000,0.117646,0.950000
2015-07-22T00:00:00.000000000,12,train,1040.8252,522291.37,0.0502,0.003207,0.304657,0.007005,0.008686,0.011669,0.320692,0.000000,0.000000,0.000000,0.320692,0.950000
2015-07-23T00:00:00.000000000,13,train,1024.5672,356788.59,0.0348,-0.015620,-1.483926,0.008419,0.015620,0.015620,-1.562027,0.000000,0.000000,0.000000,-1.562027,0.950000
2015-07-24T00:00:00.000000000,14,train,1037.6861,469381.01,0.0452,0.012804,1.216413,0.008585,0.015620,0.015620,1.280435,0.000000,0.000000,0.000000,1.280435,0.950000
2015-07-27T00:00:00.000000000,15,train,1034.2716,488380.47,0.0472,-0.003291,-0.312604,0.008427,0.015620,0.015620,-0.329057,0.000000,0.000000,0.000000,-0.329057,0.950000
2015-07-28T00:00:00.000000000,16,train,1016.9383,562269.33,0.0553,-0.016759,-1.592100,0.009371,0.016759,0.022950,-1.675894,0.000000,0.000000,0.000000,-1.675894,0.950000
2015-07-29T00:00:00.000000000,17,train,1001.4341,480969.63,0.0480,-0.015246,-1.448356,0.009871,0.016759,0.037846,-1.524585,0.000000,0.000000,0.000000,-1.524585,0.950000
2015-07-30T00:00:00.000000000,18,train,993.3005,499009.62,0.0502,-0.008122,-0.771586,0.009777,0.016759,0.045661,-0.812196,0.000000,0.000000,0.000000,-0.812196,0.950000
2015-07-31T00:00:00.000000000,19,train,992.2276,504068.42,0.0508,-0.001080,-0.102619,0.009518,0.016759,0.046691,-0.108020,0.000000,0.000000,0.000000,-0.108020,0.950000
2015-08-03T00:00:00.000000000,20,train,989.0608,511473.89,0.0517,-0.003192,-0.303197,0.009297,0.016190,0.049734,-0.319154,0.000000,0.000000,0.000000,-0.319154,0.950000
2015-08-04T00:00:00.000000000,21,train,993.4193,602700.16,0.0607,0.004407,0.418629,0.009134,0.016190,0.049734,0.440663,0.000000,0.000000,0.000000,0.440663,0.950000
2015-08-05T00:00:00.000000000,22,train,993.5017,499978.71,0.0503,0.000083,0.007882,0.008924,0.016190,0.049734,0.008297,0.000000,0.000000,0.000000,0.008297,0.950000
2015-08-06T00:00:00.000000000,23,train,1004.1759,544627.96,0.0542,0.010744,1.020684,0.009011,0.016190,0.049734,1.074404,0.000000,0.000000,0.000000,1.074404,0.950000
2015-08-07T00:00:00.000000000,24,train,1010.4070,509858.86,0.0505,0.006205,0.589489,0.008902,0.016190,0.049734,0.620514,0.000000,0.000000,0.000000,0.620514,0.950000
2015-08-10T00:00:00.000000000,25,train,1012.3593,407727.39,0.0403,0.001932,0.183561,0.008727,0.016190,0.049734,0.193223,0.000000,0.000000,0.000000,0.193223,0.950000
2015-08-11T00:00:00.000000000,26,train,1010.7208,526550.63,0.0521,-0.001618,-0.153756,0.008568,0.016190,0.049734,-0.161849,0.000000,0.000000,0.000000,-0.161849,0.950000
2015-08-12T00:00:00.000000000,27,train,1013.8980,469146.08,0.0463,0.003144,0.298634,0.008423,0.016190,0.049734,0.314352,0.000000,0.000000,0.000000,0.314352,0.950000
2015-08-13T00:00:00.000000000,28,train,998.3168,537514.25,0.0538,-0.015368,-1.459928,0.008783,0.016190,0.049734,-1.536766,0.000000,0.000000,0.000000,-1.536766,0.950000
2015-08-14T00:00:00.000000000,29,train,985.3663,534890.65,0.0543,-0.012972,-1.232365,0.008948,0.016190,0.053284,-1.297227,0.000000,0.000000,0.000000,-1.297227,0.950000
2015-08-17T00:00:00.000000000,30,train,972.4289,484039.66,0.0498,-0.013130,-1.247313,0.009086,0.015916,0.065714,-1.312961,0.000000,0.000000,0.000000,-1.312961,0.950000
2015-08-18T00:00:00.000000000,31,train,990.4065,512679.05,0.0518,0.018487,1.756297,0.009572,0.015916,0.065714,1.848733,0.000000,0.000000,0.000000,1.848733,0.950000
2015-08-19T00:00:00.000000000,32,train,984.9484,580105.32,0.0589,-0.005511,-0.523541,0.009465,0.015916,0.065714,-0.551096,0.000000,0.000000,0.000000,-0.551096,0.950000
2015-08-20T00:00:00.000000000,33,train,981.1825,491615.01,0.0501,-0.003823,-0.363222,0.009339,0.015916,0.065714,-0.382339,0.000000,0.000000,0.000000,-0.382339,0.950000
2015-08-21T00:00:00.000000000,34,train,978.4496,542096.58,0.0554,-0.002785,-0.264604,0.009208,0.015916,0.065714,-0.278531,0.000000,0.000000,0.000000,-0.278531,0.950000
2015-08-24T00:00:00.000000000,35,train,957.4515,472190.84,0.0493,-0.021461,-2.038754,0.009718,0.017947,0.080103,-2.146057,0.000000,0.000000,0.000000,-2.146057,0.950000
2015-08-25T00:00:00.000000000,36,train,930.3593,484748.36,0.0521,-0.028296,-2.688133,0.010567,0.022172,0.106133,-2.829614,0.000000,0.000000,0.000000,-2.829614,0.950000
2015-08-26T00:00:00.000000000,37,train,896.9534,441068.29,0.0492,-0.035906,-3.411110,0.011788,0.028554,0.138229,-3.590642,0.000000,0.000000,0.000000,-3.590642,0.950000
2015-08-27T00:00:00.000000000,38,train,896.3902,383140.46,0.0427,-0.000628,-0.059651,0.011638,0.028554,0.138770,-0.062791,0.000000,0.000000,0.000000,-0.062791,0.950000
2015-08-28T00:00:00.000000000,39,train,909.4202,456291.49,0.0502,0.014536,1.380923,0.011810,0.028554,0.138770,1.453603,0.000000,0.000000,0.000000,1.453603,0.950000
2015-08-31T00:00:00.000000000,40,train,931.8241,488882.52,0.0525,0.024635,2.340354,0.012400,0.025606,0.138770,2.463531,0.000000,0.000000,0.000000,2.463531,0.950000
2015-09-01T00:00:00.000000000,41,train,922.8040,462948.67,0.0502,-0.009680,-0.919600,0.012310,0.025606,0.138770,-0.968000,0.000000,0.000000,0.000000,-0.968000,0.950000
2015-09-02T00:00:00.000000000,42,train,911.6813,507447.01,0.0557,-0.012053,-1.145052,0.012261,0.025606,0.138770,-1.205318,0.000000,0.000000,0.000000,-1.205318,0.950000
2015-09-03T00:00:00.000000000,43,train,910.8722,528832.22,0.0581,-0.000887,-0.084307,0.012119,0.025606,0.138770,-0.088744,0.000000,0.000000,0.000000,-0.088744,0.950000
2015-09-04T00:00:00.000000000,44,train,906.3408,453972.57,0.0501,-0.004975,-0.472606,0.011988,0.025606,0.138770,-0.497480,0.000000,0.000000,0.000000,-0.497480,0.950000
2015-09-07T00:00:00.000000000,45,train,907.3158,456054.45,0.0503,0.001076,0.102196,0.011864,0.025606,0.138770,0.107575,0.000000,0.000000,0.000000,0.107575,0.950000
2015-09-08T00:00:00.000000000,46,train,888.5013,424798.27,0.0478,-0.020736,-1.969961,0.012045,0.026600,0.146349,-2.073643,0.000000,0.000000,0.000000,-2.073643,0.950000
2015-09-09T00:00:00.000000000,47,train,884.1148,443036.88,0.0501,-0.004937,-0.469010,0.011921,0.026600,0.150564,-0.493695,0.000000,0.000000,0.000000,-0.493695,0.950000
2015-09-10T00:00:00.000000000,48,train,904.0750,423882.93,0.0469,0.022577,2.144769,0.012330,0.026600,0.150564,2.257652,0.000000,0.000000,0.000000,2.257652,0.950000
2015-09-11T00:00:00.000000000,49,train,897.2193,410045.02,0.0457,-0.007583,-0.720403,0.012229,0.026600,0.150564,-0.758319,0.000000,0.000000,0.000000,-0.758319,0.950000
2015-09-14T00:00:00.000000000,50,train,920.0073,464203.22,0.0505,0.025399,2.360753,0.012705,0.024632,0.150564,2.503502,0.003961,0.002046,0.005906,2.491589,0.947489
2015-09-15T00:00:00.000000000,51,train,927.3037,504723.49,0.0544,0.007931,0.729410,0.012649,0.024632,0.150564,0.781730,0.003943,0.002046,0.005906,0.769835,0.947489
2015-09-16T00:00:00.000000000,52,train,932.6526,484132.57,0.0519,0.005768,0.527466,0.012565,0.024632,0.150564,0.568569,0.003917,0.002046,0.005906,0.556699,0.947489
2015-09-18T00:00:00.000000000,53,train,933.8705,502825.22,0.0538,0.001306,0.110745,0.012451,0.024632,0.150564,0.128716,0.003882,0.002046,0.005906,0.116882,0.947489
2015-09-21T00:00:00.000000000,54,train,943.1540,497386.04,0.0527,0.009941,0.821388,0.012426,0.024632,0.150564,0.932392,0.009938,0.011141,0.035313,0.876000,0.937657
2015-09-22T00:00:00.000000000,55,train,934.1087,632643.97,0.0677,-0.009591,-0.896282,0.012366,0.024632,0.150564,-0.899530,0.009890,0.011141,0.035313,-0.955874,0.937657
2015-09-23T00:00:00.000000000,56,train,945.8675,492398.55,0.0521,0.012588,1.054238,0.012390,0.024632,0.150564,1.180695,0.009909,0.011141,0.035313,1.124332,0.937657
2015-09-24T00:00:00.000000000,57,train,904.1450,622373.89,0.0688,-0.044110,-3.935350,0.013527,0.030102,0.150564,-4.137257,0.010818,0.013616,0.035313,-4.197003,0.937657
2015-09-28T00:00:00.000000000,58,train,919.0668,583421.45,0.0635,0.016504,1.205327,0.013617,0.030102,0.150564,1.421531,0.040209,0.024983,0.057376,1.298963,0.927915
2015-09-29T00:00:00.000000000,59,train,916.3782,729048.61,0.0796,-0.002925,-0.347225,0.013502,0.030102,0.150564,-0.251968,0.039871,0.024983,0.057376,-0.374199,0.927915
2015-09-30T00:00:00.000000000,60,train,900.0595,652390.78,0.0725,-0.017808,-1.535267,0.013553,0.028053,0.150564,-1.533853,0.040022,0.023283,0.057376,-1.654533,0.927915
2015-10-01T00:00:00.000000000,61,train,914.3623,767357.56,0.0839,0.015891,1.157595,0.013737,0.028053,0.150564,1.368745,0.040565,0.023283,0.057376,1.247522,0.927915
2015-10-05T00:00:00.000000000,62,train,928.0890,855403.98,0.0922,0.015012,0.938193,0.013605,0.028053,0.150564,1.194423,0.029404,0.058316,0.086128,1.020574,0.919280
