date,step,ticker,action,shares,buy_shares,sell_shares,price,value,commission,avg_cost_before,avg_cost_after,realized_pnl,position_after
2015-07-07T00:00:00.000000000,1,SUNPHARMA,SELL,-1224,0,1224,805.41,-985824.94,0.00,789.4325,0.0000,19559.57,0
2015-07-07T00:00:00.000000000,1,TRENT,SELL,-8259,0,8259,115.13,-950872.38,0.00,111.4163,0.0000,30684.93,0
2015-07-07T00:00:00.000000000,1,APOLLOHOSP,BUY,776,776,0,1253.05,972369.30,0.00,0.0000,1253.0532,0.00,776
2015-07-07T00:00:00.000000000,1,BAJFINANCE,BUY,19030,19030,0,54.20,1031351.61,0.00,0.0000,54.1961,0.00,19030
2015-07-07T00:00:00.000000000,1,BPCL,BUY,11190,11190,0,80.86,904781.49,0.00,0.0000,80.8563,0.00,11190
2015-07-07T00:00:00.000000000,1,CHOLAFIN,BUY,6991,6991,0,132.65,927348.21,0.00,0.0000,132.6489,0.00,6991
2015-07-07T00:00:00.000000000,1,DIVISLAB,BUY,1156,1156,0,868.10,1003521.46,0.00,0.0000,868.0981,0.00,1156
2015-07-07T00:00:00.000000000,1,HINDUNILVR,BUY,1180,1180,0,777.49,917432.79,0.00,0.0000,777.4854,0.00,1180
2015-07-07T00:00:00.000000000,1,KOTAKBANK,BUY,6749,6749,0,144.06,972241.36,0.00,0.0000,144.0571,0.00,6749
2015-07-07T00:00:00.000000000,1,NTPC,BUY,12574,12574,0,77.55,975114.22,0.00,0.0000,77.5500,0.00,12574
2015-07-07T00:00:00.000000000,1,SHREECEM,BUY,87,87,0,10679.32,929101.21,0.00,0.0000,10679.3242,0.00,87
2015-07-07T00:00:00.000000000,1,SIEMENS,BUY,1401,1401,0,754.51,1057063.31,0.00,0.0000,754.5063,0.00,1401
2015-07-08T00:00:00.000000000,2,APOLLOHOSP,SELL,-776,0,776,1236.70,-959683.05,0.00,1253.0532,0.0000,-12686.25,0
2015-07-08T00:00:00.000000000,2,BAJFINANCE,SELL,-19030,0,19030,53.58,-1019695.24,0.00,54.1961,0.0000,-11656.37,0
2015-07-08T00:00:00.000000000,2,BPCL,SELL,-11190,0,11190,80.36,-899235.32,0.00,80.8563,0.0000,-5546.17,0
2015-07-08T00:00:00.000000000,2,CHOLAFIN,SELL,-6991,0,6991,138.25,-966477.05,0.00,132.6489,0.0000,39128.84,0
2015-07-08T00:00:00.000000000,2,DIVISLAB,SELL,-1156,0,1156,867.64,-1002992.21,0.00,868.0981,0.0000,-529.25,0
2015-07-08T00:00:00.000000000,2,HINDUNILVR,SELL,-1180,0,1180,776.14,-915839.89,0.00,777.4854,0.0000,-1592.90,0
2015-07-08T00:00:00.000000000,2,KOTAKBANK,SELL,-6749,0,6749,139.86,-943911.23,0.00,144.0571,0.0000,-28330.13,0
2015-07-08T00:00:00.000000000,2,SHREECEM,SELL,-87,0,87,10492.55,-912852.26,0.00,10679.3242,0.0000,-16248.95,0
2015-07-08T00:00:00.000000000,2,SIEMENS,SELL,-1401,0,1401,747.98,-1047919.18,0.00,754.5063,0.0000,-9144.12,0
2015-07-08T00:00:00.000000000,2,BAJAJFINSV,BUY,6729,6729,0,174.77,1176004.15,0.00,0.0000,174.7666,0.00,6729
2015-07-08T00:00:00.000000000,2,BAJAJHLDNG,BUY,709,709,0,1261.89,894681.92,0.00,0.0000,1261.8927,0.00,709
2015-07-08T00:00:00.000000000,2,CGPOWER,BUY,16560,16560,0,60.88,1008246.85,0.00,0.0000,60.8845,0.00,16560
2015-07-08T00:00:00.000000000,2,DLF,BUY,8427,8427,0,105.75,891177.11,0.00,0.0000,105.7526,0.00,8427
2015-07-08T00:00:00.000000000,2,IOC,BUY,26376,26376,0,36.14,953216.95,0.00,0.0000,36.1396,0.00,26376
2015-07-08T00:00:00.000000000,2,PNB,BUY,6942,6942,0,132.96,923017.58,0.00,0.0000,132.9613,0.00,6942
2015-07-08T00:00:00.000000000,2,RECLTD,BUY,19368,19368,0,46.38,898285.42,0.00,0.0000,46.3799,0.00,19368
2015-07-08T00:00:00.000000000,2,TATAPOWER,BUY,15066,15066,0,62.20,937176.65,0.00,0.0000,62.2047,0.00,15066
2015-07-08T00:00:00.000000000,2,TCS,BUY,968,968,0,1020.66,987995.31,0.00,0.0000,1020.6563,0.00,968
2015-07-09T00:00:00.000000000,3,BAJAJFINSV,SELL,-6729,0,6729,174.84,-1176505.63,0.00,174.7666,0.0000,501.47,0
2015-07-09T00:00:00.000000000,3,BAJAJHLDNG,SELL,-709,0,709,1272.63,-902296.92,0.00,1261.8927,0.0000,7615.00,0
2015-07-09T00:00:00.000000000,3,CGPOWER,SELL,-16560,0,16560,61.23,-1013914.28,0.00,60.8845,0.0000,5667.42,0
2015-07-09T00:00:00.000000000,3,DLF,SELL,-8427,0,8427,105.04,-885132.68,0.00,105.7526,0.0000,-6044.43,0
2015-07-09T00:00:00.000000000,3,IOC,SELL,-26376,0,26376,36.41,-960362.03,0.00,36.1396,0.0000,7145.08,0
2015-07-09T00:00:00.000000000,3,NTPC,SELL,-12574,0,12574,74.46,-936250.82,0.00,77.5500,0.0000,-38863.40,0
2015-07-09T00:00:00.000000000,3,PNB,SELL,-6942,0,6942,132.87,-922373.34,0.00,132.9613,0.0000,-644.25,0
2015-07-09T00:00:00.000000000,3,RECLTD,SELL,-19368,0,19368,46.13,-893524.25,0.00,46.3799,0.0000,-4761.17,0
2015-07-09T00:00:00.000000000,3,TATAPOWER,SELL,-15066,0,15066,61.78,-930757.63,0.00,62.2047,0.0000,-6419.02,0
2015-07-09T00:00:00.000000000,3,TCS,SELL,-968,0,968,1019.50,-986873.70,0.00,1020.6563,0.0000,-1121.61,0
2015-07-09T00:00:00.000000000,3,AXISBANK,BUY,1647,1647,0,561.92,925477.69,0.00,0.0000,561.9172,0.00,1647
2015-07-09T00:00:00.000000000,3,BHARTIARTL,BUY,2525,2525,0,367.03,926753.60,0.00,0.0000,367.0311,0.00,2525
2015-07-09T00:00:00.000000000,3,DIVISLAB,BUY,1157,1157,0,867.18,1003330.08,0.00,0.0000,867.1824,0.00,1157
2015-07-09T00:00:00.000000000,3,DRREDDY,BUY,1322,1322,0,690.45,912779.52,0.00,0.0000,690.4535,0.00,1322
2015-07-09T00:00:00.000000000,3,RELIANCE,BUY,4363,4363,0,215.82,941610.31,0.00,0.0000,215.8172,0.00,4363
2015-07-09T00:00:00.000000000,3,SBIN,BUY,4195,4195,0,240.99,1010961.27,0.00,0.0000,240.9920,0.00,4195
2015-07-09T00:00:00.000000000,3,SOLARINDS,BUY,1394,1394,0,727.70,1014408.29,0.00,0.0000,727.6960,0.00,1394
2015-07-09T00:00:00.000000000,3,TORNTPHARM,BUY,1728,1728,0,568.80,982891.12,0.00,0.0000,568.8027,0.00,1728
2015-07-09T00:00:00.000000000,3,VEDL,BUY,21060,21060,0,46.44,978119.48,0.00,0.0000,46.4444,0.00,21060
2015-07-09T00:00:00.000000000,3,WIPRO,BUY,9976,9976,0,91.99,917648.07,0.00,0.0000,91.9856,0.00,9976
2015-07-10T00:00:00.000000000,4,AXISBANK,SELL,-1647,0,1647,560.31,-922825.94,0.00,561.9172,0.0000,-2651.75,0
2015-07-10T00:00:00.000000000,4,BHARTIARTL,SELL,-2525,0,2525,370.13,-934577.57,0.00,367.0311,0.0000,7823.97,0
2015-07-10T00:00:00.000000000,4,DIVISLAB,SELL,-1157,0,1157,858.41,-993185.56,0.00,867.1824,0.0000,-10144.51,0
2015-07-10T00:00:00.000000000,4,RELIANCE,SELL,-4363,0,4363,214.76,-936978.02,0.00,215.8172,0.0000,-4632.29,0
2015-07-10T00:00:00.000000000,4,SOLARINDS,SELL,-1394,0,1394,722.95,-1007796.06,0.00,727.6960,0.0000,-6612.23,0
2015-07-10T00:00:00.000000000,4,TORNTPHARM,SELL,-1728,0,1728,564.39,-975267.00,0.00,568.8027,0.0000,-7624.12,0
2015-07-10T00:00:00.000000000,4,VEDL,SELL,-21060,0,21060,45.02,-948018.38,0.00,46.4444,0.0000,-30101.10,0
2015-07-10T00:00:00.000000000,4,WIPRO,SELL,-9976,0,9976,91.54,-913165.15,0.00,91.9856,0.0000,-4482.93,0
2015-07-10T00:00:00.000000000,4,BRITANNIA,BUY,762,762,0,1230.03,937285.49,0.00,0.0000,1230.0334,0.00,762
2015-07-10T00:00:00.000000000,4,CIPLA,BUY,1645,1645,0,600.80,988324.11,0.00,0.0000,600.8049,0.00,1645
2015-07-10T00:00:00.000000000,4,COALINDIA,BUY,5364,5364,0,178.33,956541.01,0.00,0.0000,178.3261,0.00,5364
2015-07-10T00:00:00.000000000,4,HCLTECH,BUY,2743,2743,0,339.57,931448.82,0.00,0.0000,339.5730,0.00,2743
2015-07-10T00:00:00.000000000,4,SHREECEM,BUY,88,88,0,10698.48,941466.20,0.00,0.0000,10698.4795,0.00,88
2015-07-10T00:00:00.000000000,4,SUNPHARMA,BUY,1353,1353,0,806.79,1091581.89,0.00,0.0000,806.7863,0.00,1353
2015-07-10T00:00:00.000000000,4,TVSMOTOR,BUY,3911,3911,0,243.20,951141.52,0.00,0.0000,243.1965,0.00,3911
2015-07-10T00:00:00.000000000,4,ZYDUSLIFE,BUY,2698,2698,0,347.00,936215.22,0.00,0.0000,347.0034,0.00,2698
2015-07-13T00:00:00.000000000,5,BRITANNIA,SELL,-762,0,762,1233.29,-939768.03,0.00,1230.0334,0.0000,2482.55,0
2015-07-13T00:00:00.000000000,5,CIPLA,SELL,-1645,0,1645,609.86,-1003226.40,0.00,600.8049,0.0000,14902.29,0
2015-07-13T00:00:00.000000000,5,COALINDIA,SELL,-5364,0,5364,178.73,-958699.51,0.00,178.3261,0.0000,2158.50,0
2015-07-13T00:00:00.000000000,5,DRREDDY,SELL,-1322,0,1322,701.41,-927265.03,0.00,690.4535,0.0000,14485.52,0
2015-07-13T00:00:00.000000000,5,HCLTECH,SELL,-2743,0,2743,341.36,-936356.22,0.00,339.5730,0.0000,4907.40,0
2015-07-13T00:00:00.000000000,5,SBIN,SELL,-4195,0,4195,245.50,-1029893.18,0.00,240.9920,0.0000,18931.91,0
2015-07-13T00:00:00.000000000,5,SHREECEM,SELL,-88,0,88,10507.93,-924697.73,0.00,10698.4795,0.0000,-16768.47,0
2015-07-13T00:00:00.000000000,5,SUNPHARMA,SELL,-1353,0,1353,833.25,-1127389.81,0.00,806.7863,0.0000,35807.92,0
2015-07-13T00:00:00.000000000,5,TVSMOTOR,SELL,-3911,0,3911,241.32,-943796.70,0.00,243.1965,0.0000,-7344.82,0
2015-07-13T00:00:00.000000000,5,ZYDUSLIFE,SELL,-2698,0,2698,345.19,-931313.57,0.00,347.0034,0.0000,-4901.65,0
2015-07-13T00:00:00.000000000,5,ADANIPOWER,BUY,160885,160885,0,5.73,921871.05,0.00,0.0000,5.7300,0.00,160885
2015-07-13T00:00:00.000000000,5,AMBUJACEM,BUY,4907,4907,0,207.16,1016547.09,0.00,0.0000,207.1626,0.00,4907
2015-07-13T00:00:00.000000000,5,HINDZINC,BUY,15327,15327,0,60.66,929779.79,0.00,0.0000,60.6629,0.00,15327
2015-07-13T00:00:00.000000000,5,KOTAKBANK,BUY,6665,6665,0,141.66,944148.67,0.00,0.0000,141.6577,0.00,6665
2015-07-13T00:00:00.000000000,5,NAUKRI,BUY,6358,6358,0,162.74,1034705.42,0.00,0.0000,162.7407,0.00,6358
2015-07-13T00:00:00.000000000,5,NESTLEIND,BUY,3459,3459,0,264.67,915480.17,0.00,0.0000,264.6661,0.00,3459
2015-07-13T00:00:00.000000000,5,ONGC,BUY,8394,8394,0,112.94,948021.77,0.00,0.0000,112.9404,0.00,8394
2015-07-13T00:00:00.000000000,5,TATAPOWER,BUY,15443,15443,0,61.05,942862.83,0.00,0.0000,61.0544,0.00,15443
2015-07-13T00:00:00.000000000,5,TITAN,BUY,3096,3096,0,340.47,1054099.56,0.00,0.0000,340.4714,0.00,3096
2015-07-13T00:00:00.000000000,5,ULTRACEMCO,BUY,302,302,0,3019.35,911844.91,0.00,0.0000,3019.3540,0.00,302
2015-07-14T00:00:00.000000000,6,ADANIPOWER,SELL,-160885,0,160885,5.77,-928306.45,0.00,5.7300,0.0000,6435.39,0
2015-07-14T00:00:00.000000000,6,AMBUJACEM,SELL,-4907,0,4907,213.52,-1047760.63,0.00,207.1626,0.0000,31213.54,0
2015-07-14T00:00:00.000000000,6,HINDZINC,SELL,-15327,0,15327,60.85,-932696.28,0.00,60.6629,0.0000,2916.49,0
2015-07-14T00:00:00.000000000,6,KOTAKBANK,SELL,-6665,0,6665,142.07,-946863.65,0.00,141.6577,0.0000,2714.98,0
2015-07-14T00:00:00.000000000,6,NAUKRI,SELL,-6358,0,6358,169.89,-1080150.72,0.00,162.7407,0.0000,45445.30,0
2015-07-14T00:00:00.000000000,6,NESTLEIND,SELL,-3459,0,3459,263.34,-910902.76,0.00,264.6661,0.0000,-4577.41,0
2015-07-14T00:00:00.000000000,6,ONGC,SELL,-8394,0,8394,110.91,-931007.01,0.00,112.9404,0.0000,-17014.77,0
2015-07-14T00:00:00.000000000,6,TATAPOWER,SELL,-15443,0,15443,62.20,-960627.78,0.00,61.0544,0.0000,17764.95,0
2015-07-14T00:00:00.000000000,6,TITAN,SELL,-3096,0,3096,341.71,-1057943.01,0.00,340.4714,0.0000,3843.45,0
2015-07-14T00:00:00.000000000,6,ULTRACEMCO,SELL,-302,0,302,3014.66,-910428.69,0.00,3019.3540,0.0000,-1416.21,0
2015-07-14T00:00:00.000000000,6,BAJAJFINSV,BUY,5685,5685,0,171.66,975868.47,0.00,0.0000,171.6567,0.00,5685
2015-07-14T00:00:00.000000000,6,BANKBARODA,BUY,6819,6819,0,137.61,938367.69,0.00,0.0000,137.6107,0.00,6819
2015-07-14T00:00:00.000000000,6,BRITANNIA,BUY,834,834,0,1235.90,1030738.99,0.00,0.0000,1235.8981,0.00,834
2015-07-14T00:00:00.000000000,6,EICHERMOT,BUY,481,481,0,1964.71,945027.19,0.00,0.0000,1964.7135,0.00,481
2015-07-14T00:00:00.000000000,6,HAVELLS,BUY,3395,3395,0,276.92,940146.76,0.00,0.0000,276.9210,0.00,3395
2015-07-14T00:00:00.000000000,6,INDHOTEL,BUY,11480,11480,0,83.11,954121.11,0.00,0.0000,83.1116,0.00,11480
2015-07-14T00:00:00.000000000,6,JSWSTEEL,BUY,12883,12883,0,75.44,971851.09,0.00,0.0000,75.4367,0.00,12883
2015-07-14T00:00:00.000000000,6,LT,BUY,995,995,0,1049.70,1044450.84,0.00,0.0000,1049.6993,0.00,995
2015-07-14T00:00:00.000000000,6,POWERGRID,BUY,19181,19181,0,49.01,940035.39,0.00,0.0000,49.0087,0.00,19181
2015-07-14T00:00:00.000000000,6,TATACONSUM,BUY,7985,7985,0,120.59,962944.63,0.00,0.0000,120.5942,0.00,7985
2015-07-15T00:00:00.000000000,7,BAJAJFINSV,SELL,-5685,0,5685,174.64,-992839.93,0.00,171.6567,0.0000,16971.46,0
2015-07-15T00:00:00.000000000,7,BANKBARODA,SELL,-6819,0,6819,136.91,-933566.32,0.00,137.6107,0.0000,-4801.37,0
2015-07-15T00:00:00.000000000,7,BRITANNIA,SELL,-834,0,834,1234.16,-1029289.67,0.00,1235.8981,0.0000,-1449.32,0
2015-07-15T00:00:00.000000000,7,EICHERMOT,SELL,-481,0,481,1925.78,-926300.61,0.00,1964.7135,0.0000,-18726.59,0
2015-07-15T00:00:00.000000000,7,HAVELLS,SELL,-3395,0,3395,277.01,-940460.07,0.00,276.9210,0.0000,313.31,0
2015-07-15T00:00:00.000000000,7,INDHOTEL,SELL,-11480,0,11480,83.64,-960179.14,0.00,83.1116,0.0000,6058.02,0
2015-07-15T00:00:00.000000000,7,JSWSTEEL,SELL,-12883,0,12883,74.97,-965835.09,0.00,75.4367,0.0000,-6016.00,0
2015-07-15T00:00:00.000000000,7,LT,SELL,-995,0,995,1052.69,-1047427.34,0.00,1049.6993,0.0000,2976.50,0
2015-07-15T00:00:00.000000000,7,POWERGRID,SELL,-19181,0,19181,48.99,-939699.98,0.00,49.0087,0.0000,-335.41,0
2015-07-15T00:00:00.000000000,7,TATACONSUM,SELL,-7985,0,7985,121.03,-966459.02,0.00,120.5942,0.0000,3514.39,0
2015-07-15T00:00:00.000000000,7,ASIANPAINT,BUY,1201,1201,0,759.97,912724.74,0.00,0.0000,759.9706,0.00,1201
2015-07-15T00:00:00.000000000,7,BAJFINANCE,BUY,19892,19892,0,49.24,979545.40,0.00,0.0000,49.2432,0.00,19892
2015-07-15T00:00:00.000000000,7,BEL,BUY,33248,33248,0,29.29,973952.60,0.00,0.0000,29.2936,0.00,33248
2015-07-15T00:00:00.000000000,7,CGPOWER,BUY,14085,14085,0,65.20,918295.43,0.00,0.0000,65.1967,0.00,14085
2015-07-15T00:00:00.000000000,7,ICICIBANK,BUY,3638,3638,0,266.48,969457.83,0.00,0.0000,266.4810,0.00,3638
2015-07-15T00:00:00.000000000,7,MARUTI,BUY,289,289,0,3694.80,1067798.13,0.00,0.0000,3694.8032,0.00,289
2015-07-15T00:00:00.000000000,7,ONGC,BUY,9532,9532,0,111.39,1061783.73,0.00,0.0000,111.3915,0.00,9532
2015-07-15T00:00:00.000000000,7,PIDILITIND,BUY,3538,3538,0,260.73,922468.07,0.00,0.0000,260.7315,0.00,3538
2015-07-15T00:00:00.000000000,7,RECLTD,BUY,21238,21238,0,46.22,981709.42,0.00,0.0000,46.2242,0.00,21238
2015-07-15T00:00:00.000000000,7,TVSMOTOR,BUY,3656,3656,0,250.24,914873.22,0.00,0.0000,250.2388,0.00,3656
2015-07-16T00:00:00.000000000,8,ASIANPAINT,SELL,-1201,0,1201,784.34,-941989.51,0.00,759.9706,0.0000,29264.77,0
2015-07-16T00:00:00.000000000,8,BAJFINANCE,SELL,-19892,0,19892,50.04,-995439.94,0.00,49.2432,0.0000,15894.54,0
2015-07-16T00:00:00.000000000,8,BEL,SELL,-33248,0,33248,29.57,-983013.22,0.00,29.2936,0.0000,9060.62,0
2015-07-16T00:00:00.000000000,8,CGPOWER,SELL,-14085,0,14085,64.91,-914197.98,0.00,65.1967,0.0000,-4097.45,0
2015-07-16T00:00:00.000000000,8,ICICIBANK,SELL,-3638,0,3638,267.20,-972082.97,0.00,266.4810,0.0000,2625.14,0
2015-07-16T00:00:00.000000000,8,MARUTI,SELL,-289,0,289,3781.02,-1092716.06,0.00,3694.8032,0.0000,24917.92,0
2015-07-16T00:00:00.000000000,8,ONGC,SELL,-9532,0,9532,111.49,-1062694.59,0.00,111.3915,0.0000,910.86,0
2015-07-16T00:00:00.000000000,8,RECLTD,SELL,-21238,0,21238,46.24,-982057.47,0.00,46.2242,0.0000,348.05,0
2015-07-16T00:00:00.000000000,8,TVSMOTOR,SELL,-3656,0,3656,252.49,-923112.27,0.00,250.2388,0.0000,8239.05,0
2015-07-16T00:00:00.000000000,8,EICHERMOT,BUY,526,526,0,1923.47,1011743.92,0.00,0.0000,1923.4675,0.00,526
2015-07-16T00:00:00.000000000,8,GAIL,BUY,19753,19753,0,47.18,931906.38,0.00,0.0000,47.1780,0.00,19753
2015-07-16T00:00:00.000000000,8,GODREJCP,BUY,2562,2562,0,368.23,943403.65,0.00,0.0000,368.2294,0.00,2562
2015-07-16T00:00:00.000000000,8,JSWENERGY,BUY,10834,10834,0,95.04,1029666.35,0.00,0.0000,95.0403,0.00,10834
2015-07-16T00:00:00.000000000,8,PFC,BUY,16987,16987,0,55.44,941791.98,0.00,0.0000,55.4419,0.00,16987
2015-07-16T00:00:00.000000000,8,SBIN,BUY,4052,4052,0,243.47,986557.02,0.00,0.0000,243.4741,0.00,4052
2015-07-16T00:00:00.000000000,8,TATACONSUM,BUY,7893,7893,0,122.31,965398.23,0.00,0.0000,122.3107,0.00,7893
2015-07-16T00:00:00.000000000,8,TITAN,BUY,3105,3105,0,334.26,1037888.61,0.00,0.0000,334.2636,0.00,3105
2015-07-16T00:00:00.000000000,8,ULTRACEMCO,BUY,316,316,0,3071.99,970748.68,0.00,0.0000,3071.9895,0.00,316
2015-07-17T00:00:00.000000000,9,EICHERMOT,SELL,-526,0,526,1967.96,-1035148.29,0.00,1923.4675,0.0000,23404.37,0
2015-07-17T00:00:00.000000000,9,GODREJCP,SELL,-2562,0,2562,372.73,-954931.40,0.00,368.2294,0.0000,11527.75,0
2015-07-17T00:00:00.000000000,9,JSWENERGY,SELL,-10834,0,10834,92.28,-999757.04,0.00,95.0403,0.0000,-29909.30,0
2015-07-17T00:00:00.000000000,9,PIDILITIND,SELL,-3538,0,3538,266.92,-944364.09,0.00,260.7315,0.0000,21896.02,0
2015-07-17T00:00:00.000000000,9,SBIN,SELL,-4052,0,4052,245.87,-996248.84,0.00,243.4741,0.0000,9691.82,0
2015-07-17T00:00:00.000000000,9,TATACONSUM,SELL,-7893,0,7893,122.27,-965050.77,0.00,122.3107,0.0000,-347.46,0
2015-07-17T00:00:00.000000000,9,TITAN,SELL,-3105,0,3105,335.03,-1040263.69,0.00,334.2636,0.0000,2375.09,0
2015-07-17T00:00:00.000000000,9,ULTRACEMCO,SELL,-316,0,316,3048.06,-963188.37,0.00,3071.9895,0.0000,-7560.32,0
2015-07-17T00:00:00.000000000,9,ADANIENT,BUY,20736,20736,0,45.95,952783.94,0.00,0.0000,45.9483,0.00,20736
2015-07-17T00:00:00.000000000,9,APOLLOHOSP,BUY,725,725,0,1316.52,954479.40,0.00,0.0000,1316.5233,0.00,725
2015-07-17T00:00:00.000000000,9,BOSCHLTD,BUY,49,49,0,21261.45,1041810.92,0.00,0.0000,21261.4473,0.00,49
2015-07-17T00:00:00.000000000,9,CGPOWER,BUY,14954,14954,0,66.45,993631.53,0.00,0.0000,66.4459,0.00,14954
2015-07-17T00:00:00.000000000,9,HAVELLS,BUY,3543,3543,0,279.78,991272.86,0.00,0.0000,279.7835,0.00,3543
2015-07-17T00:00:00.000000000,9,JINDALSTEL,BUY,12844,12844,0,79.43,1020166.59,0.00,0.0000,79.4275,0.00,12844
2015-07-17T00:00:00.000000000,9,MARUTI,BUY,257,257,0,3799.18,976388.36,0.00,0.0000,3799.1765,0.00,257
2015-07-17T00:00:00.000000000,9,RECLTD,BUY,20058,20058,0,48.85,979760.96,0.00,0.0000,48.8464,0.00,20058
2015-07-20T00:00:00.000000000,10,ADANIENT,SELL,-20736,0,20736,45.67,-946928.84,0.00,45.9483,0.0000,-5855.10,0
2015-07-20T00:00:00.000000000,10,APOLLOHOSP,SELL,-725,0,725,1316.91,-954758.09,0.00,1316.5233,0.0000,278.69,0
2015-07-20T00:00:00.000000000,10,BOSCHLTD,SELL,-49,0,49,21453.39,-1051215.95,0.00,21261.4473,0.0000,9405.03,0
2015-07-20T00:00:00.000000000,10,HAVELLS,SELL,-3543,0,3543,285.23,-1010574.69,0.00,279.7835,0.0000,19301.82,0
2015-07-20T00:00:00.000000000,10,JINDALSTEL,SELL,-12844,0,12844,79.87,-1025865.90,0.00,79.4275,0.0000,5699.31,0
2015-07-20T00:00:00.000000000,10,MARUTI,SELL,-257,0,257,3819.14,-981519.89,0.00,3799.1765,0.0000,5131.53,0
2015-07-20T00:00:00.000000000,10,PFC,SELL,-16987,0,16987,56.23,-955142.84,0.00,55.4419,0.0000,13350.86,0
2015-07-20T00:00:00.000000000,10,RECLTD,SELL,-20058,0,20058,48.30,-968748.36,0.00,48.8464,0.0000,-11012.60,0
2015-07-20T00:00:00.000000000,10,AMBUJACEM,BUY,4592,4592,0,214.90,986816.22,0.00,0.0000,214.8990,0.00,4592
2015-07-20T00:00:00.000000000,10,BAJAJ-AUTO,BUY,488,488,0,1944.00,948673.19,0.00,0.0000,1944.0024,0.00,488
2015-07-20T00:00:00.000000000,10,CIPLA,BUY,1534,1534,0,640.26,982164.66,0.00,0.0000,640.2638,0.00,1534
2015-07-20T00:00:00.000000000,10,GODREJCP,BUY,2574,2574,0,381.09,980913.55,0.00,0.0000,381.0853,0.00,2574
2015-07-20T00:00:00.000000000,10,ICICIBANK,BUY,3565,3565,0,270.77,965288.48,0.00,0.0000,270.7682,0.00,3565
2015-07-20T00:00:00.000000000,10,IOC,BUY,25989,25989,0,37.57,976303.22,0.00,0.0000,37.5660,0.00,25989
2015-07-20T00:00:00.000000000,10,TITAN,BUY,2858,2858,0,335.51,958885.43,0.00,0.0000,335.5092,0.00,2858
2015-07-20T00:00:00.000000000,10,ULTRACEMCO,BUY,333,333,0,3052.85,1016598.84,0.00,0.0000,3052.8494,0.00,333
2015-07-21T00:00:00.000000000,11,AMBUJACEM,SELL,-4592,0,4592,215.76,-990763.45,0.00,214.8990,0.0000,3947.23,0
2015-07-21T00:00:00.000000000,11,BAJAJ-AUTO,SELL,-488,0,488,1924.82,-939309.99,0.00,1944.0024,0.0000,-9363.20,0
2015-07-21T00:00:00.000000000,11,CGPOWER,SELL,-14954,0,14954,67.40,-1007961.46,0.00,66.4459,0.0000,14329.93,0
2015-07-21T00:00:00.000000000,11,CIPLA,SELL,-1534,0,1534,637.88,-978511.67,0.00,640.2638,0.0000,-3652.99,0
2015-07-21T00:00:00.000000000,11,GAIL,SELL,-19753,0,19753,46.71,-922600.90,0.00,47.1780,0.0000,-9305.48,0
