date,step,nav,cash,cash_pct,daily_return,reward,vol_30d,mdd_30d
2016-08-19T00:00:00.000000000,230,1057.4060,7931995.90,0.7501,0.001920,-0.031737,0.002486,0.005686
2016-08-22T00:00:00.000000000,231,1059.4771,7948702.02,0.7502,0.001959,0.186072,0.001711,0.005686
2016-08-23T00:00:00.000000000,232,1059.2876,526285.04,0.0497,-0.000179,-0.016993,0.001626,0.005686
2016-08-24T00:00:00.000000000,233,1047.7623,529435.26,0.0505,-0.010880,-1.033615,0.002475,0.011182
2016-08-25T00:00:00.000000000,234,1048.7096,529249.44,0.0505,0.000904,0.085891,0.002480,0.011182
2016-08-26T00:00:00.000000000,235,1051.7683,529253.95,0.0503,0.002917,0.277078,0.002534,0.011182
2016-08-29T00:00:00.000000000,236,1050.5622,527824.77,0.0502,-0.001147,-0.031793,0.002542,0.011182
2016-08-30T00:00:00.000000000,237,1050.8776,7881548.01,0.7500,0.000300,-0.010086,0.002542,0.011182
2016-08-31T00:00:00.000000000,238,1051.6738,7889162.36,0.7502,0.000758,-0.003221,0.002540,0.011182
2016-09-01T00:00:00.000000000,239,1057.0588,7931234.91,0.7503,0.005120,0.062012,0.002623,0.011182
2016-09-02T00:00:00.000000000,240,1055.1920,7919083.02,0.7505,-0.001766,-0.041340,0.002646,0.011182
2016-09-06T00:00:00.000000000,241,1055.5003,7919340.62,0.7503,0.000292,-0.020126,0.002631,0.011182
2016-09-07T00:00:00.000000000,242,1058.4401,7943386.89,0.7505,0.002785,0.004711,0.002668,0.011182
2016-09-08T00:00:00.000000000,243,1062.7365,7973525.35,0.7503,0.004059,0.017238,0.002753,0.011182
2016-09-09T00:00:00.000000000,244,1061.1441,7961679.72,0.7503,-0.001498,-0.038333,0.002752,0.011182
2016-09-12T00:00:00.000000000,245,1063.4101,7981664.90,0.7506,0.002135,0.016969,0.002731,0.011182
2016-09-14T00:00:00.000000000,246,1055.3018,7920823.74,0.7506,-0.007625,-0.130258,0.003060,0.011182
2016-09-15T00:00:00.000000000,247,1055.2709,7918710.63,0.7504,-0.000029,-0.016313,0.003055,0.011182
2016-09-16T00:00:00.000000000,248,1056.6418,7929477.14,0.7504,0.001299,0.003591,0.003064,0.011182
2016-09-19T00:00:00.000000000,249,1058.1301,7937930.50,0.7502,0.001408,-0.081237,0.003071,0.011182
2016-09-20T00:00:00.000000000,250,1057.8326,5291355.11,0.5002,-0.000281,-0.081235,0.003070,0.011182
2016-09-21T00:00:00.000000000,251,1061.2100,5308688.80,0.5002,0.003193,-0.081458,0.003115,0.011182
2016-09-22T00:00:00.000000000,252,1054.7746,5276504.58,0.5002,-0.006064,-0.082365,0.003296,0.011182
2016-09-23T00:00:00.000000000,253,1058.6788,5295660.00,0.5002,0.003701,-0.082313,0.003336,0.011057
2016-09-26T00:00:00.000000000,254,1060.9901,5309784.85,0.5005,0.002183,0.109158,0.003351,0.011057
2016-09-27T00:00:00.000000000,255,1057.1205,5291532.03,0.5006,-0.003647,-0.182358,0.003391,0.011057
2016-09-28T00:00:00.000000000,256,1057.8041,5292379.15,0.5003,0.000647,0.032333,0.003367,0.011057
2016-09-29T00:00:00.000000000,257,1056.0203,5282820.28,0.5003,-0.001686,-0.084318,0.003382,0.011057
2016-09-30T00:00:00.000000000,258,1061.4198,5309039.28,0.5002,0.005113,0.255654,0.003496,0.011057
