date,step,phase,nav,cash,cash_pct,daily_return,reward,vol_30d,cvar_30d,mdd_30d,term_ret,term_vol,term_cvar,term_mdd,reward_raw,exposure
2016-01-14T00:00:00.000000000,130,train,855.1899,432825.01,0.0506,0.001627,0.154551,0.008763,0.016006,0.065096,0.162685,0.000000,0.000000,0.000000,0.162685,0.950000
2016-01-15T00:00:00.000000000,131,train,834.2064,427646.66,0.0513,-0.024537,-2.330973,0.009307,0.017996,0.069466,-2.453656,0.000000,0.000000,0.000000,-2.453656,0.950000
2016-01-18T00:00:00.000000000,132,train,843.8690,431506.07,0.0511,0.011583,1.100376,0.009415,0.017996,0.069466,1.158291,0.000000,0.000000,0.000000,1.158291,0.950000
2016-01-19T00:00:00.000000000,133,train,827.7528,415386.84,0.0502,-0.019098,-1.814304,0.009530,0.019069,0.076665,-1.909794,0.000000,0.000000,0.000000,-1.909794,0.950000
2016-01-20T00:00:00.000000000,134,train,817.0098,420980.01,0.0515,-0.012979,-1.232959,0.009276,0.019069,0.088649,-1.297852,0.000000,0.000000,0.000000,-1.297852,0.950000
2016-01-21T00:00:00.000000000,135,train,811.7380,415242.72,0.0512,-0.006453,-0.612990,0.009298,0.019069,0.094529,-0.645252,0.000000,0.000000,0.000000,-0.645252,0.950000
2016-01-22T00:00:00.000000000,136,train,810.7795,2715193.07,0.3349,-0.001181,-0.112175,0.009239,0.019069,0.089016,-0.118079,0.000000,0.000000,0.000000,-0.118079,0.950000
2016-01-25T00:00:00.000000000,137,train,809.7364,404980.01,0.0500,-0.001287,-0.122228,0.009197,0.019069,0.090189,-0.128661,0.000000,0.000000,0.000000,-0.128661,0.950000
2016-01-27T00:00:00.000000000,138,train,818.5701,411172.94,0.0502,0.010909,1.036393,0.009332,0.019069,0.090189,1.090940,0.000000,0.000000,0.000000,1.090940,0.950000
2016-01-28T00:00:00.000000000,139,train,820.3957,414204.30,0.0505,0.002230,0.211873,0.009336,0.019069,0.090189,0.223025,0.000000,0.000000,0.000000,0.223025,0.950000
2016-01-29T00:00:00.000000000,140,train,822.3660,2755231.12,0.3350,0.002402,0.228153,0.009344,0.019069,0.090189,0.240161,0.000000,0.000000,0.000000,0.240161,0.950000
2016-02-01T00:00:00.000000000,141,train,821.4459,410106.51,0.0499,-0.001119,-0.106290,0.009328,0.019069,0.090189,-0.111884,0.000000,0.000000,0.000000,-0.111884,0.950000
2016-02-02T00:00:00.000000000,142,train,840.1472,424181.81,0.0505,0.022766,2.162802,0.009799,0.019069,0.090189,2.276633,0.000000,0.000000,0.000000,2.276633,0.950000
2016-02-03T00:00:00.000000000,143,train,842.5033,422987.40,0.0502,0.002804,0.266415,0.009672,0.019069,0.090189,0.280436,0.000000,0.000000,0.000000,0.280436,0.950000
2016-02-04T00:00:00.000000000,144,train,822.8550,1971073.02,0.2395,-0.023321,-2.215522,0.010087,0.020607,0.087858,-2.332128,0.000000,0.000000,0.000000,-2.332128,0.950000
2016-02-05T00:00:00.000000000,145,train,820.9596,411564.45,0.0501,-0.002303,-0.218829,0.010066,0.020607,0.087858,-0.230346,0.000000,0.000000,0.000000,-0.230346,0.950000
2016-02-08T00:00:00.000000000,146,train,812.7448,409470.67,0.0504,-0.010006,-0.950603,0.010082,0.020607,0.087858,-1.000635,0.000000,0.000000,0.000000,-1.000635,0.950000
