step,phase,actor_loss,critic_loss,actor_grad_norm,weight_mean,weight_std
117,train,0.179669,0.270831,0.0,0.0047,0.0206
118,train,0.122361,0.212111,0.0,0.0046,0.0203
119,train,0.069178,0.213933,0.0,0.0045,0.0202
120,train,0.055038,0.276104,0.0,0.0046,0.0204
121,train,0.053600,0.203242,0.0,0.0046,0.0203
122,train,0.083430,0.274805,0.0,0.0047,0.0205
123,train,0.102665,0.278865,0.0,0.0046,0.0204
124,train,0.146969,0.187377,0.0,0.0046,0.0204
125,train,0.197329,0.226217,0.0,0.0045,0.0202
126,train,0.217971,0.220353,0.0,0.0046,0.0204
127,train,0.220379,0.253031,0.0,0.0047,0.0206
128,train,0.205973,0.227273,0.0,0.0046,0.0203
129,train,0.184582,0.207041,0.0,0.0046,0.0204
130,train,0.153530,0.193775,0.0,0.0047,0.0206
131,train,0.120609,0.162082,0.0,0.0046,0.0204
132,train,0.113052,0.141680,0.0,0.0046,0.0204
133,train,0.122735,0.250042,0.0,0.0045,0.0203
134,train,0.133844,0.180804,0.0,0.0046,0.0204
135,train,0.174946,0.214170,0.0,0.0046,0.0204
136,train,0.211532,0.207741,0.0,0.0047,0.0207
137,train,0.239074,0.248397,0.0,0.0047,0.0205
138,train,0.227850,0.190257,0.0,0.0046,0.0205
139,train,0.214246,0.256277,0.0,0.0046,0.0203
140,train,0.187449,0.218035,0.0,0.0046,0.0204
141,train,0.149058,0.190297,0.0,0.0047,0.0205
142,train,0.129779,0.196698,0.0,0.0046,0.0203
143,train,0.130505,0.263662,0.0,0.0046,0.0203
144,train,0.099116,0.154827,0.0,0.0046,0.0205
145,train,0.117966,0.223880,0.0,0.0045,0.0202
146,train,0.125885,0.247249,0.0,0.0045,0.0203
147,train,0.112944,0.193664,0.0,0.0046,0.0204
148,train,0.131100,0.289723,0.0,0.0047,0.0205
149,train,0.133295,0.239405,0.0,0.0046,0.0204
150,train,0.139397,0.193289,0.0,0.0046,0.0204
151,train,0.135022,0.289045,0.0,0.0045,0.0203
152,train,0.118117,0.234041,0.0,0.0045,0.0203
153,train,0.102112,0.171821,0.0,0.0045,0.0203
154,train,0.074795,0.149909,0.0,0.0048,0.0207
155,train,0.070021,0.234081,0.0,0.0046,0.0204
156,train,0.068883,0.244415,0.0,0.0047,0.0205
157,train,0.087709,0.209535,0.0,0.0046,0.0205
158,train,0.118619,0.153983,0.0,0.0047,0.0205
159,train,0.156424,0.215816,0.0,0.0046,0.0205
160,train,0.147196,0.162189,0.0,0.0047,0.0206
161,train,0.167401,0.245976,0.0,0.0046,0.0203
162,train,0.179012,0.256623,0.0,0.0045,0.0202
163,train,0.125086,0.197237,0.0,0.0047,0.0205
164,train,0.129792,0.262446,0.0,0.0047,0.0205
165,train,0.116550,0.213942,0.0,0.0046,0.0205
166,train,0.103243,0.268551,0.0,0.0045,0.0202
167,train,0.109913,0.244828,0.0,0.0045,0.0203
168,train,0.136978,0.266985,0.0,0.0046,0.0204
169,train,0.166468,0.181701,0.0,0.0047,0.0205
170,train,0.140525,0.121619,0.0,0.0045,0.0203
171,train,0.138997,0.238211,0.0,0.0046,0.0204
172,train,0.146875,0.208133,0.0,0.0046,0.0204
173,train,0.137354,0.308817,0.0,0.0046,0.0205
174,train,0.128771,0.237377,0.0,0.0047,0.0206
175,train,0.109644,0.195693,0.0,0.0045,0.0202
176,train,0.129611,0.252148,0.0,0.0045,0.0202
177,train,0.153004,0.289544,0.0,0.0046,0.0204
178,train,0.186930,0.227698,0.0,0.0046,0.0204
179,train,0.177339,0.183966,0.0,0.0045,0.0203
180,train,0.149914,0.203160,0.0,0.0046,0.0205
181,train,0.155183,0.249160,0.0,0.0047,0.0205
182,train,0.125616,0.291514,0.0,0.0046,0.0205
183,train,0.122363,0.273246,0.0,0.0046,0.0203
184,train,0.166605,0.279513,0.0,0.0046,0.0204
185,train,0.178604,0.197920,0.0,0.0047,0.0205
186,train,0.178827,0.194754,0.0,0.0047,0.0206
187,train,0.190806,0.229573,0.0,0.0047,0.0206
188,train,0.135678,0.127143,0.0,0.0047,0.0205
189,train,0.101760,0.168240,0.0,0.0047,0.0206
190,train,0.070536,0.141448,0.0,0.0045,0.0203
191,train,0.078948,0.207115,0.0,0.0045,0.0202
192,train,0.083496,0.209241,0.0,0.0046,0.0204
193,train,0.106588,0.247912,0.0,0.0046,0.0204
194,train,0.133293,0.191874,0.0,0.0047,0.0206
195,train,0.155491,0.252186,0.0,0.0047,0.0205
196,train,0.181077,0.232718,0.0,0.0046,0.0204
197,train,0.167542,0.194715,0.0,0.0047,0.0206
198,train,0.161373,0.244654,0.0,0.0047,0.0206
199,train,0.148764,0.144727,0.0,0.0045,0.0203
200,train,0.139088,0.195053,0.0,0.0045,0.0203
201,train,0.144834,0.265415,0.0,0.0047,0.0206
202,train,0.170120,0.238176,0.0,0.0046,0.0205
203,train,0.210391,0.251949,0.0,0.0047,0.0206
204,train,0.277746,0.249314,0.0,0.0046,0.0204
205,train,0.245680,0.201158,0.0,0.0046,0.0204
206,train,0.207755,0.146147,0.0,0.0046,0.0203
207,train,0.167956,0.207323,0.0,0.0047,0.0206
208,train,0.148107,0.184682,0.0,0.0047,0.0206
209,train,0.140204,0.220592,0.0,0.0046,0.0204
210,train,0.198359,0.211613,0.0,0.0047,0.0206
211,train,0.224258,0.230942,0.0,0.0047,0.0206
212,train,0.240861,0.194015,0.0,0.0045,0.0202
213,train,0.243131,0.197282,0.0,0.0046,0.0204
214,train,0.180923,0.206844,0.0,0.0046,0.0204
215,train,0.169359,0.206592,0.0,0.0047,0.0205
216,train,0.111315,0.214648,0.0,0.0047,0.0206
217,train,0.078761,0.154389,0.0,0.0045,0.0202
218,train,0.098366,0.189416,0.0,0.0046,0.0204
219,train,0.105778,0.190140,0.0,0.0046,0.0205
220,train,0.152218,0.248760,0.0,0.0045,0.0203
221,train,0.191947,0.178304,0.0,0.0046,0.0204
222,train,0.171877,0.151376,0.0,0.0045,0.0202
223,train,0.226297,0.305786,0.0,0.0046,0.0204
224,train,0.203769,0.235306,0.0,0.0045,0.0203
225,train,0.196820,0.200548,0.0,0.0046,0.0205
226,train,0.157860,0.244940,0.0,0.0046,0.0203
227,train,0.167710,0.172563,0.0,0.0047,0.0206
228,train,0.145646,0.305800,0.0,0.0047,0.0206
229,train,0.145378,0.190681,0.0,0.0046,0.0204
230,train,0.218817,0.296913,0.0,0.0046,0.0204
231,train,0.184946,0.164695,0.0,0.0046,0.0204
232,train,0.202066,0.161689,0.0,0.0047,0.0206
233,train,0.190551,0.205857,0.0,0.0046,0.0203
234,train,0.157994,0.288926,0.0,0.0046,0.0204
235,train,0.135825,0.192514,0.0,0.0047,0.0205
236,train,0.082619,0.212577,0.0,0.0047,0.0207
237,train,0.082805,0.173715,0.0,0.0047,0.0205
238,train,0.094694,0.192686,0.0,0.0046,0.0204
239,train,0.066224,0.158578,0.0,0.0046,0.0203
240,train,0.058868,0.125822,0.0,0.0046,0.0204
241,train,0.099403,0.215537,0.0,0.0047,0.0205
242,train,0.130212,0.214976,0.0,0.0046,0.0204
243,train,0.191999,0.238797,0.0,0.0046,0.0204
244,train,0.214676,0.220081,0.0,0.0047,0.0207
245,train,0.217867,0.260326,0.0,0.0046,0.0204
246,train,0.149589,0.166398,0.0,0.0046,0.0203
247,train,0.069713,0.105565,0.0,0.0047,0.0205
248,train,0.047796,0.158107,0.0,0.0047,0.0205
249,train,0.022310,0.149273,0.0,0.0046,0.0204
250,train,0.025822,0.206929,0.0,0.0047,0.0205
251,train,0.037345,0.250067,0.0,0.0046,0.0204
252,train,0.039821,0.174017,0.0,0.0046,0.0204
253,train,0.052115,0.197940,0.0,0.0046,0.0204
254,train,0.079972,0.246098,0.0,0.0047,0.0205
255,train,0.105647,0.263419,0.0,0.0047,0.0206
256,train,0.122463,0.178375,0.0,0.0045,0.0202
257,train,0.100785,0.227645,0.0,0.0047,0.0205
258,train,0.070809,0.135789,0.0,0.0045,0.0201
259,train,0.057713,0.173654,0.0,0.0045,0.0201
260,train,0.039130,0.166021,0.0,0.0046,0.0204
261,train,0.031244,0.213822,0.0,0.0046,0.0205
262,train,0.049555,0.198807,0.0,0.0046,0.0204
263,train,0.038740,0.102764,0.0,0.0046,0.0203
264,train,0.071180,0.209921,0.0,0.0046,0.0204
265,train,0.117058,0.184700,0.0,0.0046,0.0203
266,train,0.161648,0.280134,0.0,0.0046,0.0204
267,train,0.164711,0.167022,0.0,0.0046,0.0203
268,train,0.126262,0.192494,0.0,0.0047,0.0206
269,train,0.118931,0.266943,0.0,0.0046,0.0204
270,train,0.051204,0.117542,0.0,0.0047,0.0205
271,train,0.031248,0.142350,0.0,0.0046,0.0203
272,train,0.009784,0.238071,0.0,0.0046,0.0203
273,train,0.005602,0.155347,0.0,0.0046,0.0204
274,train,0.008739,0.207512,0.0,0.0047,0.0205
275,train,0.036200,0.267567,0.0,0.0046,0.0204
276,train,0.071182,0.231232,0.0,0.0047,0.0205
277,train,0.059183,0.222149,0.0,0.0046,0.0204
278,train,0.042563,0.205732,0.0,0.0047,0.0205
279,train,0.057702,0.162843,0.0,0.0045,0.0201
280,train,0.053335,0.248091,0.0,0.0046,0.0203
281,train,0.025701,0.236828,0.0,0.0047,0.0206
282,train,0.048198,0.218874,0.0,0.0046,0.0204
283,train,0.029867,0.174050,0.0,0.0045,0.0200
284,train,0.016597,0.119458,0.0,0.0046,0.0204
285,train,0.030896,0.099247,0.0,0.0046,0.0203
286,train,0.057005,0.215211,0.0,0.0047,0.0205
287,train,0.077497,0.193283,0.0,0.0047,0.0205
288,train,0.072498,0.137049,0.0,0.0046,0.0202
289,train,0.110255,0.182944,0.0,0.0046,0.0204
290,train,0.105439,0.258258,0.0,0.0047,0.0205
291,train,0.053589,0.173458,0.0,0.0046,0.0203
292,train,0.053198,0.174188,0.0,0.0046,0.0202
293,train,0.076021,0.268050,0.0,0.0046,0.0203
294,train,0.081968,0.203127,0.0,0.0045,0.0201
295,train,0.073455,0.166559,0.0,0.0045,0.0200
296,train,0.053895,0.176784,0.0,0.0045,0.0201
297,train,0.007546,0.101085,0.0,0.0045,0.0202
298,train,0.029616,0.249899,0.0,0.0046,0.0203
299,train,0.012049,0.251162,0.0,0.0045,0.0201
300,train,-0.019960,0.204878,0.0,0.0045,0.0200
301,train,-0.028691,0.154932,0.0,0.0046,0.0203
302,train,-0.053368,0.233526,0.0,0.0046,0.0202
303,train,-0.059164,0.221373,0.0,0.0046,0.0202
304,train,-0.090950,0.220301,0.0,0.0046,0.0202
305,train,-0.114325,0.180474,0.0,0.0046,0.0202
306,train,-0.138774,0.157508,0.0,0.0046,0.0203
307,train,-0.156349,0.154966,0.0,0.0046,0.0203
308,train,-0.148709,0.267232,0.0,0.0046,0.0202
309,train,-0.136454,0.118474,0.0,0.0047,0.0204
310,train,-0.128924,0.194358,0.0,0.0046,0.0203
311,train,-0.115835,0.106858,0.0,0.0045,0.0199
312,train,-0.110631,0.223284,0.0,0.0046,0.0202
313,train,-0.096987,0.142469,0.0,0.0046,0.0202
314,train,-0.081237,0.110349,0.0,0.0046,0.0202
315,train,-0.067347,0.069962,0.0,0.0046,0.0201
316,train,-0.049807,0.122277,0.0,0.0046,0.0201
317,train,-0.028912,0.128650,0.0,0.0045,0.0200
318,train,-0.006242,0.156805,0.0,0.0047,0.0204
319,train,0.031211,0.199649,0.0,0.0046,0.0203
320,train,0.038294,0.126825,0.0,0.0046,0.0200
321,train,0.067739,0.160591,0.0,0.0045,0.0201
322,train,0.101886,0.242402,0.0,0.0046,0.0201
323,train,0.127603,0.171124,0.0,0.0045,0.0200
324,train,0.141099,0.185928,0.0,0.0046,0.0202
325,train,0.143606,0.218471,0.0,0.0047,0.0205
326,train,0.108720,0.204751,0.0,0.0046,0.0203
327,train,0.110846,0.164727,0.0,0.0045,0.0198
328,train,0.113743,0.176962,0.0,0.0046,0.0202
329,train,0.147646,0.196381,0.0,0.0046,0.0203
330,train,0.092278,0.179509,0.0,0.0046,0.0202
331,train,0.085415,0.092011,0.0,0.0044,0.0195
332,train,0.114269,0.170249,0.0,0.0046,0.0202
333,train,0.105108,0.131892,0.0,0.0045,0.0199
334,train,0.110669,0.100120,0.0,0.0046,0.0201
335,train,0.101116,0.206360,0.0,0.0045,0.0200
336,train,0.119179,0.113469,0.0,0.0046,0.0202
337,train,0.136133,0.190789,0.0,0.0046,0.0202
338,train,0.125119,0.159758,0.0,0.0045,0.0200
339,train,0.092350,0.210692,0.0,0.0045,0.0200
340,train,0.055505,0.162455,0.0,0.0046,0.0202
341,train,0.066093,0.169896,0.0,0.0044,0.0198
342,train,0.078464,0.176195,0.0,0.0046,0.0201
343,train,0.073652,0.128532,0.0,0.0046,0.0202
344,train,0.127328,0.264540,0.0,0.0045,0.0198
345,train,0.111105,0.143475,0.0,0.0045,0.0199
346,train,0.090131,0.146518,0.0,0.0045,0.0197
347,train,0.106960,0.221573,0.0,0.0046,0.0202
348,train,0.081856,0.139880,0.0,0.0045,0.0199
349,train,0.058825,0.143896,0.0,0.0046,0.0203
350,train,0.052529,0.226634,0.0,0.0045,0.0199
351,train,0.043160,0.145658,0.0,0.0045,0.0196
352,train,0.076104,0.160456,0.0,0.0045,0.0200
353,train,0.101728,0.170410,0.0,0.0045,0.0199
354,train,0.121970,0.138238,0.0,0.0045,0.0198
355,train,0.125760,0.121304,0.0,0.0046,0.0200
356,train,0.121714,0.187151,0.0,0.0045,0.0199
357,train,0.143125,0.167773,0.0,0.0043,0.0193
358,train,0.128707,0.105796,0.0,0.0045,0.0197
359,train,0.114158,0.202645,0.0,0.0045,0.0199
360,train,0.071710,0.167189,0.0,0.0045,0.0198
361,train,0.144098,0.324383,0.0,0.0046,0.0202
362,train,0.162533,0.149338,0.0,0.0045,0.0199
363,train,0.193482,0.171579,0.0,0.0045,0.0198
364,train,0.148101,0.143935,0.0,0.0045,0.0198
365,train,0.105457,0.157336,0.0,0.0045,0.0200
366,train,0.092796,0.139410,0.0,0.0045,0.0196
367,train,0.121747,0.125857,0.0,0.0045,0.0201
368,train,0.145254,0.139354,0.0,0.0045,0.0200
369,train,0.173167,0.165542,0.0,0.0045,0.0199
370,train,0.172543,0.109752,0.0,0.0045,0.0197
371,train,0.207511,0.142688,0.0,0.0045,0.0198
372,train,0.198945,0.151888,0.0,0.0045,0.0198
373,train,0.177532,0.192447,0.0,0.0045,0.0198
374,train,0.184238,0.146900,0.0,0.0044,0.0194
375,train,0.258049,0.183618,0.0,0.0045,0.0199
376,train,0.261815,0.140711,0.0,0.0045,0.0196
377,train,0.284655,0.231184,0.0,0.0046,0.0201
378,train,0.143685,0.141002,0.0,0.0045,0.0199
379,train,0.145264,0.163579,0.0,0.0044,0.0194
380,train,0.109279,0.107944,0.0,0.0045,0.0198
381,train,0.101548,0.117927,0.0,0.0045,0.0199
382,train,0.182266,0.199957,0.0,0.0045,0.0200
383,train,0.231692,0.157945,0.0,0.0044,0.0194
384,train,0.234156,0.100754,0.0,0.0044,0.0194
385,train,0.234132,0.127489,0.0,0.0045,0.0196
386,train,0.211182,0.152613,0.0,0.0045,0.0199
387,train,0.166142,0.121077,0.0,0.0045,0.0197
388,train,0.126595,0.130702,0.0,0.0046,0.0202
389,train,0.127206,0.088981,0.0,0.0045,0.0198
390,train,0.161899,0.191399,0.0,0.0045,0.0198
391,train,0.102258,0.082965,0.0,0.0044,0.0197
392,train,0.117871,0.188205,0.0,0.0045,0.0198
393,train,0.155604,0.203980,0.0,0.0044,0.0195
394,train,0.204377,0.164606,0.0,0.0044,0.0196
395,train,0.267486,0.253321,0.0,0.0044,0.0193
396,train,0.265450,0.136518,0.0,0.0044,0.0195
397,train,0.263311,0.173378,0.0,0.0045,0.0199
398,train,0.228399,0.157176,0.0,0.0046,0.0199
399,train,0.143431,0.137164,0.0,0.0044,0.0196
400,train,0.102372,0.171311,0.0,0.0045,0.0198
401,train,0.090837,0.158501,0.0,0.0045,0.0196
402,train,0.073439,0.112492,0.0,0.0045,0.0196
403,train,0.083063,0.132929,0.0,0.0045,0.0199
404,train,0.114359,0.137621,0.0,0.0045,0.0197
405,train,0.119594,0.067718,0.0,0.0044,0.0193
406,train,0.172054,0.144113,0.0,0.0046,0.0202
407,train,0.266000,0.254473,0.0,0.0044,0.0197
408,train,0.261715,0.192365,0.0,0.0045,0.0198
409,train,0.136676,0.118706,0.0,0.0044,0.0195
410,train,0.058562,0.139892,0.0,0.0045,0.0198
411,train,0.031725,0.152690,0.0,0.0045,0.0199
412,train,0.025677,0.121929,0.0,0.0044,0.0192
413,train,0.044292,0.130204,0.0,0.0045,0.0196
414,train,0.069585,0.123437,0.0,0.0044,0.0194
415,train,0.131185,0.145400,0.0,0.0044,0.0194
416,train,0.159700,0.153522,0.0,0.0044,0.0196
417,train,0.197335,0.119961,0.0,0.0045,0.0198
418,train,0.158411,0.190208,0.0,0.0045,0.0199
419,train,0.142124,0.153189,0.0,0.0044,0.0194
420,train,0.076268,0.091207,0.0,0.0044,0.0192
421,train,0.058992,0.125654,0.0,0.0044,0.0195
422,train,0.054780,0.156022,0.0,0.0043,0.0192
423,train,0.052637,0.200400,0.0,0.0044,0.0196
424,train,0.057246,0.141748,0.0,0.0044,0.0194
425,train,0.070478,0.102338,0.0,0.0044,0.0193
426,train,0.106803,0.151190,0.0,0.0044,0.0194
427,train,0.164982,0.161656,0.0,0.0044,0.0194
428,train,0.165793,0.139890,0.0,0.0045,0.0199
429,train,0.178391,0.138693,0.0,0.0044,0.0193
430,train,0.191767,0.171148,0.0,0.0044,0.0195
431,train,0.187974,0.181181,0.0,0.0044,0.0196
432,train,0.110822,0.151987,0.0,0.0044,0.0195
433,train,0.115167,0.205235,0.0,0.0044,0.0195
434,train,0.123514,0.117561,0.0,0.0044,0.0194
435,train,0.124703,0.098659,0.0,0.0045,0.0198
436,train,0.134716,0.104487,0.0,0.0045,0.0199
437,train,0.163964,0.163341,0.0,0.0044,0.0195
438,train,0.220388,0.195445,0.0,0.0044,0.0195
439,train,0.232474,0.125779,0.0,0.0045,0.0196
440,train,0.223612,0.160242,0.0,0.0045,0.0197
441,train,0.202866,0.129595,0.0,0.0045,0.0197
442,train,0.142082,0.140342,0.0,0.0044,0.0196
443,train,0.151113,0.161035,0.0,0.0044,0.0195
444,train,0.162243,0.137217,0.0,0.0044,0.0197
445,train,0.260518,0.212076,0.0,0.0045,0.0198
446,train,0.205952,0.111480,0.0,0.0043,0.0191
447,train,0.195256,0.116116,0.0,0.0045,0.0196
448,train,0.132753,0.149964,0.0,0.0045,0.0196
449,train,0.147719,0.111752,0.0,0.0044,0.0194
450,train,0.194300,0.125852,0.0,0.0044,0.0195
451,train,0.252683,0.158032,0.0,0.0044,0.0193
452,train,0.219638,0.151768,0.0,0.0044,0.0195
453,train,0.254021,0.148984,0.0,0.0044,0.0195
454,train,0.204618,0.134604,0.0,0.0044,0.0193
455,train,0.159066,0.156229,0.0,0.0045,0.0197
456,train,0.090806,0.115704,0.0,0.0045,0.0196
457,train,0.118036,0.146497,0.0,0.0044,0.0191
458,train,0.184464,0.131058,0.0,0.0044,0.0194
459,train,0.255268,0.127870,0.0,0.0043,0.0192
460,train,0.231107,0.202274,0.0,0.0045,0.0198
461,train,0.178113,0.192261,0.0,0.0045,0.0197
462,train,0.099724,0.089484,0.0,0.0043,0.0190
463,train,0.113297,0.126693,0.0,0.0044,0.0195
464,train,0.136418,0.181606,0.0,0.0045,0.0195
465,train,0.128111,0.104222,0.0,0.0045,0.0197
466,train,0.219581,0.143312,0.0,0.0045,0.0196
467,train,0.269492,0.156770,0.0,0.0044,0.0195
468,train,0.189026,0.127245,0.0,0.0043,0.0191
469,train,0.161450,0.112937,0.0,0.0043,0.0191
470,train,0.163029,0.152990,0.0,0.0045,0.0197
471,train,0.180548,0.113048,0.0,0.0044,0.0194
472,train,0.213892,0.123759,0.0,0.0044,0.0194
473,train,0.213179,0.106033,0.0,0.0043,0.0190
474,train,0.215576,0.116561,0.0,0.0044,0.0193
475,train,0.211672,0.134296,0.0,0.0045,0.0196
476,train,0.120142,0.099966,0.0,0.0045,0.0196
477,train,0.165915,0.176665,0.0,0.0044,0.0193
478,train,0.182551,0.153425,0.0,0.0045,0.0196
479,train,0.229192,0.103887,0.0,0.0044,0.0193
480,train,0.263177,0.097997,0.0,0.0043,0.0190
481,train,0.265075,0.116225,0.0,0.0044,0.0194
482,train,0.223838,0.128101,0.0,0.0044,0.0193
483,train,0.219723,0.080999,0.0,0.0043,0.0193
484,train,0.188361,0.139638,0.0,0.0044,0.0194
485,train,0.117207,0.209382,0.0,0.0044,0.0194
486,train,0.059923,0.167267,0.0,0.0044,0.0195
487,train,0.013096,0.089777,0.0,0.0044,0.0193
488,train,0.026422,0.090691,0.0,0.0044,0.0195
489,train,0.075842,0.130756,0.0,0.0044,0.0193
490,train,0.151440,0.123082,0.0,0.0044,0.0194
491,train,0.336906,0.129811,0.0,0.0043,0.0192
492,train,0.319967,0.152822,0.0,0.0045,0.0198
493,train,0.165417,0.220698,0.0,0.0044,0.0197
494,train,0.104015,0.088380,0.0,0.0045,0.0196
495,train,0.039681,0.120574,0.0,0.0045,0.0197
496,train,0.052520,0.125471,0.0,0.0044,0.0196
497,train,0.157396,0.238588,0.0,0.0044,0.0195
498,train,0.380211,0.161765,0.0,0.0044,0.0194
499,train,0.436437,0.111625,0.0,0.0044,0.0192
500,train,0.180366,0.111935,0.0,0.0044,0.0194
501,train,0.051138,0.116260,0.0,0.0044,0.0194
502,train,0.020954,0.125140,0.0,0.0044,0.0193
503,train,-0.010173,0.142965,0.0,0.0043,0.0192
504,train,-0.019816,0.088104,0.0,0.0043,0.0192
505,train,0.010970,0.123436,0.0,0.0044,0.0193
506,train,0.086634,0.150862,0.0,0.0045,0.0197
507,train,0.271761,0.081636,0.0,0.0043,0.0190
508,train,0.330353,0.210593,0.0,0.0045,0.0199
509,train,0.305453,0.169602,0.0,0.0045,0.0195
510,train,0.195363,0.098987,0.0,0.0044,0.0194
511,train,0.120369,0.102043,0.0,0.0045,0.0197
512,train,0.127354,0.068948,0.0,0.0044,0.0192
513,train,0.109408,0.166586,0.0,0.0044,0.0195
514,train,0.105076,0.222639,0.0,0.0045,0.0198
515,train,0.163488,0.088026,0.0,0.0043,0.0190
516,train,0.265159,0.114809,0.0,0.0043,0.0188
517,train,0.240562,0.138459,0.0,0.0045,0.0196
518,train,0.301062,0.144787,0.0,0.0043,0.0190
519,train,0.248069,0.157157,0.0,0.0043,0.0192
520,train,0.168422,0.133296,0.0,0.0045,0.0196
521,train,0.130653,0.115250,0.0,0.0045,0.0195
522,train,0.157993,0.092959,0.0,0.0044,0.0192
523,train,0.173342,0.107006,0.0,0.0044,0.0193
524,train,0.282282,0.186051,0.0,0.0044,0.0193
525,train,0.287039,0.135470,0.0,0.0044,0.0192
526,train,0.253079,0.112972,0.0,0.0043,0.0190
527,train,0.147495,0.209279,0.0,0.0044,0.0193
