week_start_date,step,phase,rho_cash,w_ret,w_vol,w_cvar,w_mdd,log_prob,entropy,weekly_return,meta_loss,rho_clipped
2015-07-06T00:00:00.000000000,0,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0
2015-07-13T00:00:00.000000000,5,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.005872,0.000000,0
2015-07-20T00:00:00.000000000,10,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.011667,0.000000,0
2015-07-27T00:00:00.000000000,15,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.024812,0.000000,0
2015-08-03T00:00:00.000000000,20,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.019480,0.000000,0
2015-08-10T00:00:00.000000000,25,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.022930,0.000000,0
2015-08-17T00:00:00.000000000,30,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.086192,0.000000,0
2015-08-24T00:00:00.000000000,35,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.016480,0.000000,0
2015-08-31T00:00:00.000000000,40,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.032909,0.000000,0
2015-09-07T00:00:00.000000000,45,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.031574,0.000000,0
2015-09-14T00:00:00.000000000,50,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.009066,0.000000,0
2015-09-21T00:00:00.000000000,54,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.002399,0.000000,0
2015-09-28T00:00:00.000000000,58,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.024078,0.000000,0
2015-10-05T00:00:00.000000000,62,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.021017,0.000000,0
2015-10-12T00:00:00.000000000,67,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.004805,0.000000,0
2015-10-19T00:00:00.000000000,72,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.001605,0.000000,0
2015-10-26T00:00:00.000000000,76,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.038836,0.000000,0
2015-11-02T00:00:00.000000000,81,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.014235,0.000000,0
2015-11-09T00:00:00.000000000,86,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.008165,0.000000,0
2015-11-16T00:00:00.000000000,89,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.021008,0.000000,0
