week_start_date,step,phase,rho_cash,w_ret,w_vol,w_cvar,w_mdd,log_prob,entropy,weekly_return,meta_loss,rho_clipped
2015-07-06T00:00:00.000000000,0,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0.000000,0
2015-07-13T00:00:00.000000000,5,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.005186,0.000000,0
2015-07-20T00:00:00.000000000,10,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.015731,0.000000,0
2015-07-27T00:00:00.000000000,15,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.012932,0.000000,0
2015-08-03T00:00:00.000000000,20,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.005185,0.000000,0
2015-08-10T00:00:00.000000000,25,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.030817,0.000000,0
2015-08-17T00:00:00.000000000,30,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.055982,0.000000,0
2015-08-24T00:00:00.000000000,35,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.003982,0.000000,0
2015-08-31T00:00:00.000000000,40,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.016594,0.000000,0
2015-09-07T00:00:00.000000000,45,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.033688,0.000000,0
2015-09-14T00:00:00.000000000,50,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.006094,0.000000,0
2015-09-21T00:00:00.000000000,54,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.024379,0.000000,0
2015-09-28T00:00:00.000000000,58,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000380,0.000000,0
2015-10-05T00:00:00.000000000,62,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.015455,0.000000,0
2015-10-12T00:00:00.000000000,67,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.013659,0.000000,0
2015-10-19T00:00:00.000000000,72,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,-0.004847,0.000000,0
2015-10-26T00:00:00.000000000,76,train,0.0500,1.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.007751,0.000000,0
