step,phase,actor_loss,critic_loss,actor_grad_norm,weight_mean,weight_std
134,train,0.060932,0.180716,0.0,0.0094,0.0283
135,train,0.058999,0.141085,0.0,0.0092,0.0281
136,train,0.048949,0.156461,0.0,0.0091,0.0280
137,train,0.044970,0.190882,0.0,0.0091,0.0280
138,train,0.046190,0.203636,0.0,0.0091,0.0280
139,train,0.055290,0.181952,0.0,0.0094,0.0284
140,train,0.065717,0.149413,0.0,0.0094,0.0284
141,train,0.073648,0.142617,0.0,0.0091,0.0279
142,train,0.061364,0.119696,0.0,0.0091,0.0279
143,train,0.058602,0.107273,0.0,0.0093,0.0282
144,train,0.056774,0.190311,0.0,0.0094,0.0284
145,train,0.062879,0.120126,0.0,0.0094,0.0283
146,train,0.077702,0.180902,0.0,0.0092,0.0281
147,train,0.085494,0.100458,0.0,0.0094,0.0283
148,train,0.114059,0.227864,0.0,0.0092,0.0281
149,train,0.117088,0.157428,0.0,0.0093,0.0283
150,train,0.098598,0.226160,0.0,0.0091,0.0279
151,train,0.063436,0.148159,0.0,0.0093,0.0282
152,train,0.041953,0.138322,0.0,0.0091,0.0280
153,train,0.028563,0.167424,0.0,0.0092,0.0281
154,train,0.020243,0.131148,0.0,0.0093,0.0282
155,train,0.012960,0.113236,0.0,0.0093,0.0282
156,train,0.012837,0.194668,0.0,0.0092,0.0281
157,train,0.022830,0.184428,0.0,0.0093,0.0282
158,train,0.038839,0.163832,0.0,0.0093,0.0282
159,train,0.057647,0.166370,0.0,0.0094,0.0284
160,train,0.065467,0.118093,0.0,0.0091,0.0280
161,train,0.066824,0.143105,0.0,0.0094,0.0284
162,train,0.063269,0.171957,0.0,0.0093,0.0282
163,train,0.058040,0.194398,0.0,0.0093,0.0282
164,train,0.050755,0.173931,0.0,0.0093,0.0282
165,train,0.047792,0.121726,0.0,0.0093,0.0282
166,train,0.052068,0.150692,0.0,0.0094,0.0283
167,train,0.056537,0.165014,0.0,0.0093,0.0282
168,train,0.063747,0.165434,0.0,0.0093,0.0283
169,train,0.077779,0.173569,0.0,0.0092,0.0281
170,train,0.095752,0.228682,0.0,0.0094,0.0283
171,train,0.112364,0.179039,0.0,0.0094,0.0283
172,train,0.107933,0.142682,0.0,0.0093,0.0283
173,train,0.127003,0.180450,0.0,0.0092,0.0281
174,train,0.126470,0.159169,0.0,0.0092,0.0281
175,train,0.104275,0.125348,0.0,0.0092,0.0281
176,train,0.103928,0.140409,0.0,0.0093,0.0282
177,train,0.104359,0.162949,0.0,0.0094,0.0283
178,train,0.107096,0.123703,0.0,0.0095,0.0285
179,train,0.116553,0.181773,0.0,0.0092,0.0281
180,train,0.164906,0.218140,0.0,0.0093,0.0282
181,train,0.225616,0.198411,0.0,0.0094,0.0283
182,train,0.259699,0.186037,0.0,0.0093,0.0283
183,train,0.255553,0.155195,0.0,0.0092,0.0281
184,train,0.239647,0.207836,0.0,0.0094,0.0284
185,train,0.187450,0.219820,0.0,0.0093,0.0282
186,train,0.140081,0.178727,0.0,0.0093,0.0282
187,train,0.099392,0.141047,0.0,0.0094,0.0284
188,train,0.073591,0.125329,0.0,0.0090,0.0278
189,train,0.060182,0.179832,0.0,0.0093,0.0283
190,train,0.063161,0.216241,0.0,0.0094,0.0283
191,train,0.059786,0.148144,0.0,0.0093,0.0282
192,train,0.050254,0.186751,0.0,0.0094,0.0283
193,train,0.033245,0.158856,0.0,0.0092,0.0281
194,train,0.020444,0.192952,0.0,0.0092,0.0281
195,train,0.011655,0.133746,0.0,0.0093,0.0282
196,train,0.005521,0.211375,0.0,0.0093,0.0283
197,train,0.000529,0.172519,0.0,0.0093,0.0282
198,train,0.003089,0.166642,0.0,0.0094,0.0283
199,train,0.001288,0.143099,0.0,0.0092,0.0281
200,train,0.003543,0.204250,0.0,0.0094,0.0284
201,train,0.007900,0.167277,0.0,0.0094,0.0284
202,train,0.014421,0.174499,0.0,0.0091,0.0279
203,train,0.022008,0.194702,0.0,0.0094,0.0283
204,train,0.031641,0.164497,0.0,0.0093,0.0282
205,train,0.041146,0.169906,0.0,0.0094,0.0284
206,train,0.048217,0.170294,0.0,0.0094,0.0284
207,train,0.047855,0.187273,0.0,0.0092,0.0281
208,train,0.041265,0.162901,0.0,0.0094,0.0284
209,train,0.034023,0.150605,0.0,0.0093,0.0282
210,train,0.039071,0.160483,0.0,0.0094,0.0283
211,train,0.035239,0.121573,0.0,0.0093,0.0283
212,train,0.033813,0.138361,0.0,0.0092,0.0281
213,train,0.038978,0.157973,0.0,0.0092,0.0281
214,train,0.038057,0.090837,0.0,0.0093,0.0282
215,train,0.037211,0.172097,0.0,0.0094,0.0283
216,train,0.040771,0.173703,0.0,0.0093,0.0282
217,train,0.052252,0.160954,0.0,0.0093,0.0282
218,train,0.057414,0.171144,0.0,0.0092,0.0281
219,train,0.055198,0.143255,0.0,0.0094,0.0283
220,train,0.051297,0.143387,0.0,0.0095,0.0285
221,train,0.044065,0.146959,0.0,0.0093,0.0282
222,train,0.041056,0.161749,0.0,0.0093,0.0282
223,train,0.035011,0.161623,0.0,0.0092,0.0281
224,train,0.033630,0.140772,0.0,0.0094,0.0284
225,train,0.037327,0.158101,0.0,0.0093,0.0283
226,train,0.038261,0.164944,0.0,0.0094,0.0284
227,train,0.052352,0.191808,0.0,0.0094,0.0284
228,train,0.046849,0.076189,0.0,0.0093,0.0283
229,train,0.060536,0.207225,0.0,0.0092,0.0281
230,train,0.061104,0.135814,0.0,0.0093,0.0282
231,train,0.059163,0.156349,0.0,0.0093,0.0282
232,train,0.058253,0.145878,0.0,0.0093,0.0282
233,train,0.056848,0.168857,0.0,0.0093,0.0283
234,train,0.051943,0.131029,0.0,0.0093,0.0283
235,train,0.044909,0.112076,0.0,0.0091,0.0280
236,train,0.040945,0.114915,0.0,0.0093,0.0282
237,train,0.050966,0.165628,0.0,0.0094,0.0284
238,train,0.062052,0.176287,0.0,0.0094,0.0283
239,train,0.075949,0.134840,0.0,0.0094,0.0283
240,train,0.066470,0.165806,0.0,0.0094,0.0283
241,train,0.058987,0.170211,0.0,0.0093,0.0282
242,train,0.039954,0.120060,0.0,0.0094,0.0283
243,train,0.027299,0.125145,0.0,0.0093,0.0282
244,train,0.026614,0.138641,0.0,0.0092,0.0281
245,train,0.019628,0.111770,0.0,0.0093,0.0282
246,train,0.019448,0.150931,0.0,0.0094,0.0283
247,train,0.021269,0.147562,0.0,0.0094,0.0284
248,train,0.024388,0.183043,0.0,0.0094,0.0283
249,train,0.027842,0.142089,0.0,0.0092,0.0281
250,train,0.029788,0.139243,0.0,0.0094,0.0284
251,train,0.025242,0.143697,0.0,0.0093,0.0283
252,train,0.018471,0.200774,0.0,0.0094,0.0284
253,train,0.012896,0.128876,0.0,0.0094,0.0284
254,train,0.006752,0.116406,0.0,0.0094,0.0284
255,train,0.002079,0.142162,0.0,0.0094,0.0283
256,train,-0.003310,0.105622,0.0,0.0093,0.0282
257,train,-0.007732,0.187886,0.0,0.0093,0.0283
258,train,-0.008252,0.135569,0.0,0.0094,0.0283
259,train,-0.009330,0.138722,0.0,0.0095,0.0285
260,train,-0.011603,0.121715,0.0,0.0094,0.0283
261,train,-0.009899,0.127678,0.0,0.0095,0.0285
262,train,-0.011553,0.115432,0.0,0.0094,0.0283
263,train,-0.013183,0.140341,0.0,0.0093,0.0282
264,train,-0.016291,0.130865,0.0,0.0093,0.0283
265,train,-0.010370,0.156739,0.0,0.0092,0.0281
266,train,-0.002049,0.186402,0.0,0.0093,0.0283
267,train,0.006928,0.125187,0.0,0.0092,0.0281
268,train,0.016326,0.153105,0.0,0.0091,0.0279
269,train,0.024186,0.136041,0.0,0.0094,0.0284
270,train,0.018327,0.157122,0.0,0.0093,0.0283
271,train,0.018478,0.140508,0.0,0.0093,0.0283
272,train,0.034672,0.143448,0.0,0.0093,0.0282
273,train,0.045791,0.190803,0.0,0.0093,0.0282
274,train,0.040291,0.112106,0.0,0.0092,0.0281
275,train,0.031782,0.132530,0.0,0.0093,0.0281
276,train,0.036653,0.146437,0.0,0.0091,0.0278
277,train,0.044706,0.154445,0.0,0.0092,0.0281
278,train,0.042916,0.132278,0.0,0.0093,0.0282
279,train,0.032138,0.103459,0.0,0.0092,0.0281
280,train,0.034189,0.175046,0.0,0.0093,0.0281
281,train,0.026699,0.121028,0.0,0.0093,0.0282
282,train,0.026921,0.143125,0.0,0.0093,0.0282
283,train,0.019924,0.105049,0.0,0.0094,0.0283
284,train,0.029365,0.149393,0.0,0.0093,0.0281
285,train,0.023919,0.140724,0.0,0.0091,0.0279
286,train,0.005383,0.113068,0.0,0.0092,0.0280
287,train,0.008523,0.131290,0.0,0.0095,0.0285
288,train,0.016102,0.177306,0.0,0.0092,0.0280
289,train,0.006744,0.114237,0.0,0.0093,0.0281
290,train,-0.005327,0.110283,0.0,0.0093,0.0281
291,train,-0.017412,0.184740,0.0,0.0092,0.0280
292,train,-0.031539,0.147326,0.0,0.0093,0.0281
293,train,-0.062061,0.097367,0.0,0.0092,0.0279
294,train,-0.082968,0.169284,0.0,0.0093,0.0282
295,train,-0.112681,0.122080,0.0,0.0092,0.0279
296,train,-0.118260,0.129601,0.0,0.0093,0.0281
297,train,-0.119073,0.140665,0.0,0.0091,0.0280
298,train,-0.098900,0.164753,0.0,0.0091,0.0280
299,train,-0.085103,0.131995,0.0,0.0091,0.0276
300,train,-0.035350,0.113757,0.0,0.0093,0.0282
301,train,-0.025457,0.116561,0.0,0.0092,0.0279
302,train,0.004453,0.165256,0.0,0.0091,0.0277
303,train,-0.000240,0.142571,0.0,0.0092,0.0278
304,train,0.019225,0.109081,0.0,0.0094,0.0283
305,train,0.016732,0.114284,0.0,0.0092,0.0278
306,train,0.028026,0.147773,0.0,0.0092,0.0279
307,train,0.040344,0.156771,0.0,0.0091,0.0279
308,train,0.056253,0.156795,0.0,0.0093,0.0280
309,train,0.066027,0.107836,0.0,0.0094,0.0282
310,train,0.072716,0.128991,0.0,0.0093,0.0281
311,train,0.060165,0.158720,0.0,0.0092,0.0279
312,train,0.062049,0.142712,0.0,0.0093,0.0281
313,train,0.054336,0.147326,0.0,0.0091,0.0277
314,train,0.055227,0.137574,0.0,0.0091,0.0277
315,train,0.031309,0.144262,0.0,0.0092,0.0279
316,train,0.028440,0.116733,0.0,0.0093,0.0280
317,train,0.025886,0.121919,0.0,0.0090,0.0276
318,train,0.014344,0.140359,0.0,0.0090,0.0276
319,train,0.023208,0.115636,0.0,0.0093,0.0279
320,train,0.018119,0.100409,0.0,0.0093,0.0279
321,train,0.011054,0.141358,0.0,0.0092,0.0278
322,train,0.003914,0.120356,0.0,0.0091,0.0278
323,train,-0.011805,0.134828,0.0,0.0091,0.0278
324,train,-0.028019,0.108280,0.0,0.0092,0.0280
325,train,-0.031004,0.119017,0.0,0.0091,0.0275
326,train,-0.022336,0.144209,0.0,0.0092,0.0278
327,train,-0.017488,0.114159,0.0,0.0091,0.0275
328,train,-0.025834,0.107304,0.0,0.0092,0.0278
329,train,-0.004530,0.160902,0.0,0.0092,0.0278
330,train,0.004422,0.148225,0.0,0.0092,0.0278
331,train,0.033064,0.126922,0.0,0.0090,0.0271
332,train,0.051235,0.166675,0.0,0.0092,0.0279
333,train,0.018153,0.152468,0.0,0.0093,0.0280
334,train,-0.026176,0.099525,0.0,0.0092,0.0277
335,train,-0.010153,0.183645,0.0,0.0090,0.0274
336,train,-0.013918,0.142789,0.0,0.0090,0.0273
337,train,0.026421,0.164382,0.0,0.0090,0.0276
338,train,0.063812,0.121369,0.0,0.0091,0.0274
339,train,0.072499,0.108452,0.0,0.0091,0.0278
340,train,0.064986,0.144848,0.0,0.0093,0.0279
341,train,0.026203,0.112401,0.0,0.0090,0.0272
342,train,-0.007489,0.120840,0.0,0.0090,0.0273
343,train,-0.009381,0.126661,0.0,0.0090,0.0273
344,train,-0.022242,0.117682,0.0,0.0092,0.0278
345,train,-0.002416,0.132391,0.0,0.0092,0.0278
346,train,-0.004765,0.123685,0.0,0.0091,0.0275
347,train,0.012812,0.154645,0.0,0.0089,0.0272
348,train,0.041063,0.129589,0.0,0.0092,0.0277
349,train,0.102674,0.150705,0.0,0.0092,0.0279
350,train,0.097808,0.137458,0.0,0.0091,0.0276
351,train,0.078666,0.135851,0.0,0.0091,0.0277
352,train,0.066640,0.114189,0.0,0.0091,0.0274
353,train,0.063489,0.141454,0.0,0.0091,0.0278
354,train,0.065766,0.138548,0.0,0.0092,0.0276
355,train,0.080494,0.137241,0.0,0.0091,0.0276
356,train,0.087678,0.131713,0.0,0.0090,0.0275
357,train,0.090920,0.115620,0.0,0.0090,0.0273
358,train,0.128004,0.132413,0.0,0.0090,0.0274
359,train,0.142394,0.129857,0.0,0.0091,0.0276
360,train,0.161080,0.127284,0.0,0.0089,0.0269
361,train,0.139018,0.121030,0.0,0.0089,0.0272
362,train,0.139133,0.117911,0.0,0.0090,0.0274
363,train,0.127000,0.110647,0.0,0.0091,0.0276
364,train,0.095177,0.102944,0.0,0.0094,0.0280
365,train,0.082119,0.131699,0.0,0.0093,0.0280
366,train,0.122807,0.112792,0.0,0.0089,0.0268
367,train,0.151905,0.145466,0.0,0.0090,0.0273
368,train,0.192771,0.184581,0.0,0.0092,0.0278
369,train,0.232033,0.167159,0.0,0.0092,0.0277
370,train,0.117268,0.133643,0.0,0.0091,0.0275
371,train,0.033673,0.099767,0.0,0.0088,0.0268
372,train,0.017595,0.131638,0.0,0.0090,0.0273
373,train,0.033446,0.118819,0.0,0.0088,0.0268
374,train,0.049434,0.116286,0.0,0.0091,0.0274
375,train,0.071814,0.115075,0.0,0.0088,0.0269
376,train,0.134542,0.130476,0.0,0.0089,0.0270
377,train,0.136295,0.130192,0.0,0.0089,0.0271
378,train,0.102538,0.118442,0.0,0.0091,0.0275
379,train,0.100743,0.105363,0.0,0.0088,0.0267
380,train,0.093057,0.110650,0.0,0.0091,0.0273
381,train,0.061590,0.092527,0.0,0.0091,0.0275
382,train,0.020166,0.119178,0.0,0.0089,0.0271
383,train,0.068419,0.100210,0.0,0.0089,0.0268
384,train,0.054623,0.135446,0.0,0.0091,0.0277
385,train,0.090803,0.110652,0.0,0.0091,0.0273
386,train,0.127143,0.111510,0.0,0.0090,0.0271
387,train,0.149063,0.160154,0.0,0.0091,0.0274
388,train,0.118294,0.085064,0.0,0.0088,0.0267
389,train,0.037393,0.173662,0.0,0.0092,0.0278
390,train,-0.054661,0.099852,0.0,0.0091,0.0277
391,train,-0.080497,0.161500,0.0,0.0092,0.0278
392,train,-0.050300,0.091675,0.0,0.0090,0.0273
393,train,0.040812,0.107015,0.0,0.0089,0.0271
394,train,0.091230,0.131581,0.0,0.0091,0.0276
395,train,0.122980,0.192548,0.0,0.0092,0.0278
396,train,0.017878,0.119366,0.0,0.0089,0.0268
397,train,-0.074792,0.113979,0.0,0.0091,0.0273
398,train,-0.111687,0.115845,0.0,0.0090,0.0273
399,train,-0.104675,0.101067,0.0,0.0091,0.0275
400,train,-0.002417,0.147192,0.0,0.0089,0.0271
401,train,0.117251,0.086864,0.0,0.0088,0.0267
402,train,0.159700,0.128875,0.0,0.0091,0.0275
403,train,0.199988,0.110890,0.0,0.0090,0.0271
404,train,0.120987,0.107685,0.0,0.0092,0.0278
405,train,0.072687,0.155673,0.0,0.0090,0.0273
406,train,0.017734,0.211148,0.0,0.0089,0.0272
407,train,-0.056281,0.088991,0.0,0.0090,0.0272
408,train,-0.066281,0.165777,0.0,0.0091,0.0275
409,train,-0.057868,0.124297,0.0,0.0090,0.0272
410,train,0.004663,0.154991,0.0,0.0089,0.0270
411,train,0.047419,0.140635,0.0,0.0090,0.0272
412,train,0.089873,0.133994,0.0,0.0089,0.0273
413,train,0.094768,0.143021,0.0,0.0090,0.0274
414,train,0.126745,0.116358,0.0,0.0089,0.0269
415,train,0.120662,0.103589,0.0,0.0090,0.0270
416,train,0.167065,0.160146,0.0,0.0091,0.0275
417,train,0.203049,0.101737,0.0,0.0091,0.0273
418,train,0.192361,0.129009,0.0,0.0091,0.0276
419,train,0.199171,0.129656,0.0,0.0090,0.0273
420,train,0.160565,0.141923,0.0,0.0090,0.0273
421,train,0.163756,0.101083,0.0,0.0086,0.0264
422,train,0.079431,0.115019,0.0,0.0089,0.0270
423,train,0.017729,0.080665,0.0,0.0088,0.0268
424,train,-0.028424,0.098157,0.0,0.0089,0.0270
425,train,0.005107,0.115724,0.0,0.0088,0.0268
426,train,-0.024082,0.093368,0.0,0.0090,0.0271
427,train,0.030215,0.117639,0.0,0.0089,0.0268
428,train,0.136705,0.110406,0.0,0.0088,0.0268
429,train,0.067735,0.143979,0.0,0.0090,0.0275
430,train,0.124791,0.093269,0.0,0.0089,0.0270
431,train,0.221390,0.131316,0.0,0.0091,0.0274
432,train,0.215120,0.111276,0.0,0.0090,0.0271
433,train,0.186362,0.111397,0.0,0.0089,0.0271
434,train,0.205125,0.108975,0.0,0.0088,0.0268
435,train,0.067807,0.091324,0.0,0.0089,0.0272
436,train,0.093530,0.124562,0.0,0.0090,0.0273
437,train,0.053987,0.135415,0.0,0.0090,0.0274
438,train,0.086350,0.123799,0.0,0.0088,0.0268
439,train,0.087185,0.125213,0.0,0.0089,0.0269
440,train,0.011082,0.094964,0.0,0.0090,0.0273
441,train,-0.049489,0.120022,0.0,0.0090,0.0274
442,train,-0.037074,0.140836,0.0,0.0091,0.0276
443,train,0.033543,0.131870,0.0,0.0089,0.0270
444,train,0.010330,0.137508,0.0,0.0091,0.0274
445,train,0.069017,0.115201,0.0,0.0090,0.0272
446,train,0.087535,0.084614,0.0,0.0090,0.0271
447,train,0.068210,0.093581,0.0,0.0091,0.0273
448,train,0.149058,0.125268,0.0,0.0089,0.0269
449,train,0.202690,0.113202,0.0,0.0092,0.0276
450,train,0.232431,0.104801,0.0,0.0090,0.0272
451,train,0.182082,0.095500,0.0,0.0090,0.0270
452,train,0.099030,0.103677,0.0,0.0089,0.0270
453,train,0.152547,0.107105,0.0,0.0088,0.0268
454,train,0.156022,0.091621,0.0,0.0088,0.0267
455,train,0.188980,0.133595,0.0,0.0090,0.0272
456,train,0.248514,0.084952,0.0,0.0089,0.0269
457,train,0.216445,0.108880,0.0,0.0090,0.0272
458,train,0.236229,0.119599,0.0,0.0088,0.0268
459,train,0.199375,0.107357,0.0,0.0086,0.0263
460,train,0.133168,0.084975,0.0,0.0087,0.0265
461,train,-0.006312,0.121192,0.0,0.0090,0.0272
462,train,0.020782,0.089487,0.0,0.0090,0.0270
463,train,0.047287,0.125422,0.0,0.0090,0.0272
464,train,0.217463,0.171117,0.0,0.0089,0.0270
465,train,0.407689,0.110216,0.0,0.0089,0.0267
466,train,0.226969,0.115856,0.0,0.0089,0.0270
467,train,0.086766,0.103553,0.0,0.0090,0.0273
468,train,0.072402,0.129388,0.0,0.0088,0.0268
469,train,-0.004011,0.075837,0.0,0.0088,0.0268
470,train,-0.053392,0.145585,0.0,0.0089,0.0270
471,train,-0.062439,0.127119,0.0,0.0089,0.0271
472,train,0.068501,0.082679,0.0,0.0087,0.0264
473,train,0.144036,0.136543,0.0,0.0089,0.0268
474,train,0.249334,0.103057,0.0,0.0088,0.0268
475,train,0.323394,0.111499,0.0,0.0091,0.0273
476,train,0.316004,0.124529,0.0,0.0089,0.0269
477,train,0.142619,0.125212,0.0,0.0089,0.0271
478,train,0.166523,0.106747,0.0,0.0088,0.0267
479,train,0.097540,0.096061,0.0,0.0088,0.0267
480,train,0.093118,0.104745,0.0,0.0089,0.0269
481,train,0.087294,0.072706,0.0,0.0088,0.0268
482,train,0.094420,0.076943,0.0,0.0091,0.0272
483,train,0.166901,0.096739,0.0,0.0088,0.0267
484,train,0.192576,0.122581,0.0,0.0088,0.0268
485,train,0.191217,0.099693,0.0,0.0088,0.0268
486,train,0.195309,0.104368,0.0,0.0090,0.0272
487,train,0.202071,0.102990,0.0,0.0088,0.0267
488,train,0.205366,0.106577,0.0,0.0089,0.0269
489,train,0.178134,0.073095,0.0,0.0088,0.0267
490,train,0.118189,0.122519,0.0,0.0089,0.0270
491,train,0.118173,0.077674,0.0,0.0090,0.0270
492,train,0.131228,0.124077,0.0,0.0090,0.0270
493,train,0.180887,0.097599,0.0,0.0090,0.0273
494,train,0.237225,0.106460,0.0,0.0089,0.0268
495,train,0.235874,0.118633,0.0,0.0090,0.0271
496,train,0.229911,0.096280,0.0,0.0090,0.0271
497,train,0.186268,0.067010,0.0,0.0089,0.0268
498,train,0.087305,0.112099,0.0,0.0090,0.0273
499,train,0.047048,0.099007,0.0,0.0091,0.0273
500,train,0.076138,0.103583,0.0,0.0088,0.0267
501,train,0.007997,0.095606,0.0,0.0089,0.0270
502,train,0.036705,0.079554,0.0,0.0089,0.0269
503,train,0.074595,0.073069,0.0,0.0087,0.0265
504,train,0.009125,0.123270,0.0,0.0090,0.0273
505,train,0.147515,0.085834,0.0,0.0088,0.0268
506,train,0.229506,0.121914,0.0,0.0087,0.0263
507,train,0.073893,0.097225,0.0,0.0090,0.0273
508,train,0.176500,0.083489,0.0,0.0088,0.0267
509,train,0.103673,0.078893,0.0,0.0088,0.0269
510,train,0.224177,0.107109,0.0,0.0088,0.0266
511,train,0.155420,0.089995,0.0,0.0088,0.0267
512,train,0.116384,0.083187,0.0,0.0089,0.0269
513,train,0.120403,0.087554,0.0,0.0088,0.0269
514,train,0.179978,0.063730,0.0,0.0088,0.0267
515,train,0.306942,0.119176,0.0,0.0086,0.0263
516,train,0.232207,0.110254,0.0,0.0089,0.0269
517,train,0.213082,0.105627,0.0,0.0088,0.0267
518,train,0.141326,0.111954,0.0,0.0087,0.0266
519,train,0.144963,0.069153,0.0,0.0087,0.0265
520,train,0.138880,0.093212,0.0,0.0087,0.0264
521,train,0.174023,0.111767,0.0,0.0089,0.0269
522,train,0.106258,0.087584,0.0,0.0088,0.0267
523,train,0.270546,0.083264,0.0,0.0087,0.0265
524,train,0.272466,0.089475,0.0,0.0087,0.0265
525,train,0.290341,0.105638,0.0,0.0088,0.0265
