date,step,phase,nav,cash,cash_pct,daily_return,reward,vol_30d,cvar_30d,mdd_30d,term_ret,term_vol,term_cvar,term_mdd,reward_raw,exposure
2015-07-07T00:00:00.000000000,1,train,999.0502,492145.55,0.0493,-0.000950,-0.090234,0.000000,0.000000,0.000000,-0.094983,0.000000,0.000000,0.000000,-0.094983,0.950000
2015-07-08T00:00:00.000000000,2,train,1022.0268,512700.77,0.0502,0.022998,2.184853,0.000000,0.000000,0.000000,2.299845,0.000000,0.000000,0.000000,2.299845,0.950000
2015-07-09T00:00:00.000000000,3,train,1019.9564,511459.86,0.0501,-0.002026,-0.192449,0.000000,0.000000,0.000000,-0.202578,0.000000,0.000000,0.000000,-0.202578,0.950000
2015-07-10T00:00:00.000000000,4,train,1008.9313,1463800.50,0.1451,-0.010809,-1.026892,0.000000,0.000000,0.000000,-1.080939,0.000000,0.000000,0.000000,-1.080939,0.950000
2015-07-13T00:00:00.000000000,5,train,1005.1862,505879.77,0.0503,-0.003712,-0.352635,0.011476,0.010809,0.016478,-0.371195,0.000000,0.000000,0.000000,-0.371195,0.950000
2015-07-14T00:00:00.000000000,6,train,1002.5590,2400862.07,0.2395,-0.002614,-0.248291,0.010567,0.010809,0.019048,-0.261359,0.000000,0.000000,0.000000,-0.261359,0.950000
2015-07-15T00:00:00.000000000,7,train,1010.0744,505629.61,0.0501,0.007496,0.712138,0.010087,0.010809,0.019048,0.749619,0.000000,0.000000,0.000000,0.749619,0.950000
2015-07-16T00:00:00.000000000,8,train,1005.8921,504942.88,0.0502,-0.004141,-0.393358,0.009617,0.010809,0.019048,-0.414061,0.000000,0.000000,0.000000,-0.414061,0.950000
2015-07-17T00:00:00.000000000,9,train,1012.2947,508637.70,0.0502,0.006365,0.604686,0.009235,0.010809,0.019048,0.636511,0.000000,0.000000,0.000000,0.636511,0.950000
2015-07-20T00:00:00.000000000,10,train,1020.9984,2446095.05,0.2396,0.008598,0.816805,0.009023,0.010809,0.019048,0.859795,0.000000,0.000000,0.000000,0.859795,0.950000
2015-07-21T00:00:00.000000000,11,train,1023.9505,518875.93,0.0507,0.002891,0.274684,0.008606,0.010809,0.019048,0.289141,0.000000,0.000000,0.000000,0.289141,0.950000
2015-07-22T00:00:00.000000000,12,train,1015.9841,509257.45,0.0501,-0.007780,-0.739107,0.008688,0.010809,0.019048,-0.778007,0.000000,0.000000,0.000000,-0.778007,0.950000
2015-07-23T00:00:00.000000000,13,train,1003.0226,506251.48,0.0505,-0.012758,-1.211966,0.009156,0.012758,0.020438,-1.275754,0.000000,0.000000,0.000000,-1.275754,0.950000
2015-07-24T00:00:00.000000000,14,train,1013.5606,1484420.35,0.1465,0.010506,0.998093,0.009208,0.012758,0.020438,1.050624,0.000000,0.000000,0.000000,1.050624,0.950000
2015-07-27T00:00:00.000000000,15,train,1007.7948,508021.77,0.0504,-0.005689,-0.540421,0.009051,0.012758,0.020438,-0.568864,0.000000,0.000000,0.000000,-0.568864,0.950000
