date,step,ticker,action,shares,price,value,commission
2015-09-14T00:00:00.000000000,2,NSE_AMBUJACEM,BUY,3411,207.90,709146.88,709.15
2015-09-14T00:00:00.000000000,2,NSE_BHARTIARTL,BUY,2231,315.29,703416.77,703.42
2015-09-14T00:00:00.000000000,2,NSE_DLF,BUY,5646,124.80,704620.82,704.62
2015-09-14T00:00:00.000000000,2,NSE_HDFCBANK,BUY,2789,252.21,703420.65,703.42
2015-09-14T00:00:00.000000000,2,NSE_HINDUNILVR,BUY,873,800.90,699185.72,699.19
2015-09-14T00:00:00.000000000,2,NSE_KOTAKBANK,BUY,1111,631.90,702040.93,702.04
2015-09-14T00:00:00.000000000,2,NSE_SBIN,BUY,3028,231.55,701133.41,701.13
2015-09-14T00:00:00.000000000,2,NSE_TATAPOWER,BUY,11830,59.80,707433.99,707.43
2015-09-14T00:00:00.000000000,2,NSE_ULTRACEMCO,BUY,240,2948.00,707520.00,707.52
2015-09-15T00:00:00.000000000,3,NSE_ADANIPOWER,SELL,-5585,4.65,-25970.25,25.97
2015-09-15T00:00:00.000000000,3,NSE_AMBUJACEM,SELL,-10,211.05,-2110.50,2.11
2015-09-15T00:00:00.000000000,3,NSE_BHARTIARTL,BUY,4,318.99,1275.95,1.28
2015-09-15T00:00:00.000000000,3,NSE_DLF,BUY,75,125.20,9390.00,9.39
2015-09-15T00:00:00.000000000,3,NSE_HDFCBANK,BUY,14,254.49,3562.83,3.56
2015-09-15T00:00:00.000000000,3,NSE_HINDUNILVR,BUY,25,794.75,19868.75,19.87
2015-09-15T00:00:00.000000000,3,NSE_KOTAKBANK,SELL,-6,642.65,-3855.90,3.86
2015-09-15T00:00:00.000000000,3,NSE_SBIN,SELL,-11,235.20,-2587.20,2.59
2015-09-15T00:00:00.000000000,3,NSE_TATAPOWER,SELL,-328,61.85,-20286.80,20.29
2015-09-15T00:00:00.000000000,3,NSE_ULTRACEMCO,BUY,2,2964.00,5928.00,5.93
2015-09-16T00:00:00.000000000,4,NSE_ADANIPOWER,SELL,-207598,4.60,-954950.78,954.95
2015-09-16T00:00:00.000000000,4,NSE_AMBUJACEM,BUY,66,207.70,13708.20,13.71
2015-09-16T00:00:00.000000000,4,NSE_BHARTIARTL,BUY,17,316.73,5384.48,5.38
2015-09-16T00:00:00.000000000,4,NSE_HDFCBANK,SELL,-10,254.73,-2547.25,2.55
2015-09-16T00:00:00.000000000,4,NSE_HINDUNILVR,SELL,-26,811.00,-21086.00,21.09
2015-09-16T00:00:00.000000000,4,NSE_INFY,BUY,1739,554.00,963406.00,963.41
2015-09-16T00:00:00.000000000,4,NSE_KOTAKBANK,SELL,-4,643.30,-2573.20,2.57
2015-09-16T00:00:00.000000000,4,NSE_SBIN,SELL,-28,236.40,-6619.20,6.62
2015-09-16T00:00:00.000000000,4,NSE_TATAPOWER,SELL,-66,62.00,-4092.00,4.09
2015-09-16T00:00:00.000000000,4,NSE_ULTRACEMCO,BUY,4,2926.55,11706.20,11.71
2015-09-18T00:00:00.000000000,5,NSE_AMBUJACEM,SELL,-57,212.00,-12084.00,12.08
2015-09-18T00:00:00.000000000,5,NSE_BHARTIARTL,SELL,-48,324.44,-15573.04,15.57
2015-09-18T00:00:00.000000000,5,NSE_DLF,BUY,31,125.50,3890.50,3.89
2015-09-18T00:00:00.000000000,5,NSE_HDFCBANK,SELL,-28,258.75,-7245.00,7.25
2015-09-18T00:00:00.000000000,5,NSE_HINDUNILVR,BUY,15,807.00,12105.00,12.11
2015-09-18T00:00:00.000000000,5,NSE_INFY,BUY,8,555.90,4447.20,4.45
2015-09-18T00:00:00.000000000,5,NSE_KOTAKBANK,BUY,14,643.00,9002.00,9.00
2015-09-18T00:00:00.000000000,5,NSE_SBIN,SELL,-29,240.00,-6960.00,6.96
2015-09-18T00:00:00.000000000,5,NSE_TATAPOWER,BUY,63,62.25,3921.75,3.92
2015-09-18T00:00:00.000000000,5,NSE_ULTRACEMCO,BUY,1,2945.00,2945.00,2.94
2015-09-21T00:00:00.000000000,6,NSE_AMBUJACEM,SELL,-3362,208.70,-701649.39,701.65
2015-09-21T00:00:00.000000000,6,NSE_BHARTIARTL,SELL,-2196,318.99,-700494.65,700.49
2015-09-21T00:00:00.000000000,6,NSE_DLF,SELL,-5695,124.40,-708458.01,708.46
2015-09-21T00:00:00.000000000,6,NSE_HDFCBANK,SELL,-2772,259.49,-719299.32,719.30
2015-09-21T00:00:00.000000000,6,NSE_HINDUNILVR,SELL,-883,795.00,-701985.00,701.99
2015-09-21T00:00:00.000000000,6,NSE_INFY,SELL,-1284,550.00,-706200.00,706.20
2015-09-21T00:00:00.000000000,6,NSE_KOTAKBANK,SELL,-1125,659.10,-741487.47,741.49
2015-09-21T00:00:00.000000000,6,NSE_SBIN,SELL,-2984,239.55,-714817.21,714.82
2015-09-21T00:00:00.000000000,6,NSE_TATAPOWER,SELL,-11607,63.70,-739365.91,739.37
2015-09-21T00:00:00.000000000,6,NSE_ULTRACEMCO,SELL,-243,2924.90,-710750.68,710.75
2015-09-22T00:00:00.000000000,7,NSE_AMBUJACEM,SELL,-6,210.25,-1261.50,1.26
2015-09-22T00:00:00.000000000,7,NSE_DLF,SELL,-76,129.50,-9842.00,9.84
2015-09-22T00:00:00.000000000,7,NSE_HDFCBANK,SELL,-9,262.51,-2362.61,2.36
2015-09-22T00:00:00.000000000,7,NSE_HINDUNILVR,BUY,2,792.00,1584.00,1.58
2015-09-22T00:00:00.000000000,7,NSE_INFY,SELL,-5,557.50,-2787.50,2.79
2015-09-22T00:00:00.000000000,7,NSE_KOTAKBANK,SELL,-5,669.90,-3349.50,3.35
2015-09-22T00:00:00.000000000,7,NSE_SBIN,SELL,-33,247.95,-8182.35,8.18
2015-09-22T00:00:00.000000000,7,NSE_TATAPOWER,SELL,-63,64.90,-4088.70,4.09
2015-09-23T00:00:00.000000000,8,NSE_ADANIPORTS,BUY,810,312.75,253327.50,253.33
2015-09-23T00:00:00.000000000,8,NSE_AMBUJACEM,BUY,26,204.05,5305.30,5.31
2015-09-23T00:00:00.000000000,8,NSE_BHARTIARTL,BUY,27,306.37,8272.03,8.27
2015-09-23T00:00:00.000000000,8,NSE_DLF,BUY,94,122.50,11515.00,11.52
2015-09-23T00:00:00.000000000,8,NSE_GODREJCP,BUY,640,396.00,253439.75,253.44
2015-09-23T00:00:00.000000000,8,NSE_HDFCBANK,SELL,-974,254.80,-248175.20,248.18
2015-09-23T00:00:00.000000000,8,NSE_HINDUNILVR,SELL,-2,788.80,-1577.60,1.58
2015-09-23T00:00:00.000000000,8,NSE_KOTAKBANK,BUY,20,631.00,12620.00,12.62
2015-09-23T00:00:00.000000000,8,NSE_SBIN,SELL,-1031,235.00,-242285.00,242.28
2015-09-23T00:00:00.000000000,8,NSE_TATAPOWER,SELL,-3942,62.40,-245980.81,245.98
2015-09-23T00:00:00.000000000,8,NSE_TVSMOTOR,BUY,1132,224.00,253568.00,253.57
2015-09-23T00:00:00.000000000,8,NSE_ULTRACEMCO,BUY,3,2789.55,8368.65,8.37
2015-09-24T00:00:00.000000000,9,NSE_AMBUJACEM,SELL,-11,206.30,-2269.30,2.27
2015-09-24T00:00:00.000000000,9,NSE_BHARTIARTL,BUY,7,304.48,2131.35,2.13
2015-09-24T00:00:00.000000000,9,NSE_DLF,SELL,-61,126.50,-7716.50,7.72
2015-09-24T00:00:00.000000000,9,NSE_GODREJCP,BUY,16,387.33,6197.33,6.20
2015-09-24T00:00:00.000000000,9,NSE_INFY,SELL,-2,556.75,-1113.50,1.11
2015-09-24T00:00:00.000000000,9,NSE_KOTAKBANK,SELL,-16,658.00,-10528.00,10.53
2015-09-24T00:00:00.000000000,9,NSE_TVSMOTOR,SELL,-29,230.35,-6680.15,6.68
2015-09-24T00:00:00.000000000,9,NSE_ULTRACEMCO,BUY,1,2783.00,2783.00,2.78
2015-09-28T00:00:00.000000000,10,NSE_ADANIPORTS,BUY,858,304.60,261346.81,261.35
2015-09-28T00:00:00.000000000,10,NSE_AMBUJACEM,BUY,1225,206.95,253513.75,253.51
2015-09-28T00:00:00.000000000,10,NSE_BHARTIARTL,BUY,864,299.25,258554.37,258.55
2015-09-28T00:00:00.000000000,10,NSE_DLF,BUY,2027,126.00,255402.00,255.40
2015-09-28T00:00:00.000000000,10,NSE_GODREJCP,BUY,638,392.77,250584.88,250.58
2015-09-28T00:00:00.000000000,10,NSE_HINDUNILVR,BUY,326,785.00,255910.00,255.91
2015-09-28T00:00:00.000000000,10,NSE_INFY,BUY,435,569.97,247939.11,247.94
2015-09-28T00:00:00.000000000,10,NSE_KOTAKBANK,BUY,392,653.05,255995.60,256.00
2015-09-28T00:00:00.000000000,10,NSE_TVSMOTOR,BUY,1044,236.80,247219.20,247.22
2015-09-28T00:00:00.000000000,10,NSE_ULTRACEMCO,BUY,91,2790.00,253890.00,253.89
2015-09-29T00:00:00.000000000,11,NSE_ADANIPORTS,SELL,-12,304.00,-3648.00,3.65
2015-09-29T00:00:00.000000000,11,NSE_AMBUJACEM,BUY,56,200.50,11228.00,11.23
2015-09-29T00:00:00.000000000,11,NSE_BHARTIARTL,BUY,21,292.85,6149.95,6.15
2015-09-29T00:00:00.000000000,11,NSE_DLF,SELL,-82,127.40,-10446.80,10.45
2015-09-29T00:00:00.000000000,11,NSE_GODREJCP,BUY,3,388.00,1164.00,1.16
2015-09-29T00:00:00.000000000,11,NSE_HINDUNILVR,SELL,-4,782.60,-3130.40,3.13
2015-09-29T00:00:00.000000000,11,NSE_INFY,BUY,22,551.00,12122.00,12.12
2015-09-29T00:00:00.000000000,11,NSE_KOTAKBANK,BUY,20,631.05,12621.00,12.62
2015-09-29T00:00:00.000000000,11,NSE_TVSMOTOR,BUY,42,230.00,9660.00,9.66
2015-09-29T00:00:00.000000000,11,NSE_ULTRACEMCO,BUY,4,2700.00,10800.00,10.80
2015-09-30T00:00:00.000000000,12,NSE_ADANIPORTS,BUY,25,302.95,7573.75,7.57
2015-09-30T00:00:00.000000000,12,NSE_AMBUJACEM,SELL,-15,204.00,-3060.00,3.06
2015-09-30T00:00:00.000000000,12,NSE_BHARTIARTL,SELL,-7,297.36,-2081.52,2.08
2015-09-30T00:00:00.000000000,12,NSE_DLF,SELL,-222,136.50,-30303.00,30.30
2015-09-30T00:00:00.000000000,12,NSE_GODREJCP,SELL,-13,396.33,-5152.33,5.15
2015-09-30T00:00:00.000000000,12,NSE_HINDUNILVR,SELL,-7,799.80,-5598.60,5.60
2015-09-30T00:00:00.000000000,12,NSE_INFY,SELL,-16,567.20,-9075.20,9.08
2015-09-30T00:00:00.000000000,12,NSE_KOTAKBANK,SELL,-18,653.00,-11754.00,11.75
2015-10-01T00:00:00.000000000,13,NSE_ADANIPORTS,BUY,9,302.95,2726.55,2.73
2015-10-01T00:00:00.000000000,13,NSE_AMBUJACEM,SELL,-25,207.20,-5180.00,5.18
2015-10-01T00:00:00.000000000,13,NSE_BHARTIARTL,SELL,-38,305.83,-11621.57,11.62
2015-10-01T00:00:00.000000000,13,NSE_DLF,SELL,-40,138.75,-5550.00,5.55
2015-10-01T00:00:00.000000000,13,NSE_GODREJCP,SELL,-37,410.62,-15192.80,15.19
2015-10-01T00:00:00.000000000,13,NSE_HINDUNILVR,SELL,-10,817.80,-8178.00,8.18
2015-10-01T00:00:00.000000000,13,NSE_INFY,SELL,-22,584.95,-12868.90,12.87
2015-10-01T00:00:00.000000000,13,NSE_KOTAKBANK,BUY,12,646.00,7752.00,7.75
2015-10-01T00:00:00.000000000,13,NSE_TVSMOTOR,BUY,31,230.65,7150.15,7.15
2015-10-01T00:00:00.000000000,13,NSE_ULTRACEMCO,BUY,5,2670.00,13350.00,13.35
2015-10-05T00:00:00.000000000,14,NSE_ADANIPORTS,BUY,798,310.00,247380.00,247.38
2015-10-05T00:00:00.000000000,14,NSE_AMBUJACEM,BUY,1185,211.00,250035.00,250.03
2015-10-05T00:00:00.000000000,14,NSE_BHARTIARTL,BUY,830,308.08,255709.23,255.71
2015-10-05T00:00:00.000000000,14,NSE_DLF,BUY,2031,134.85,273880.36,273.88
2015-10-05T00:00:00.000000000,14,NSE_GODREJCP,BUY,628,411.33,258317.07,258.32
2015-10-05T00:00:00.000000000,14,NSE_HINDUNILVR,BUY,314,820.55,257652.70,257.65
2015-10-05T00:00:00.000000000,14,NSE_INFY,BUY,440,586.50,258060.00,258.06
2015-10-05T00:00:00.000000000,14,NSE_KOTAKBANK,BUY,395,649.90,256710.51,256.71
2015-10-05T00:00:00.000000000,14,NSE_TVSMOTOR,BUY,1108,231.80,256834.40,256.83
2015-10-05T00:00:00.000000000,14,NSE_ULTRACEMCO,BUY,85,2791.80,237303.00,237.30
2015-10-06T00:00:00.000000000,15,NSE_ADANIPORTS,SELL,-49,319.85,-15672.65,15.67
2015-10-06T00:00:00.000000000,15,NSE_AMBUJACEM,BUY,25,212.00,5300.00,5.30
2015-10-06T00:00:00.000000000,15,NSE_BHARTIARTL,SELL,-23,314.48,-7233.07,7.23
2015-10-06T00:00:00.000000000,15,NSE_DLF,BUY,81,134.50,10894.50,10.89
2015-10-06T00:00:00.000000000,15,NSE_GODREJCP,SELL,-91,437.38,-39801.84,39.80
2015-10-06T00:00:00.000000000,15,NSE_HINDUNILVR,BUY,15,816.95,12254.25,12.25
2015-10-06T00:00:00.000000000,15,NSE_KOTAKBANK,SELL,-3,659.00,-1977.00,1.98
2015-10-06T00:00:00.000000000,15,NSE_TVSMOTOR,BUY,28,232.50,6510.00,6.51
2015-10-06T00:00:00.000000000,15,NSE_ULTRACEMCO,SELL,-1,2831.90,-2831.90,2.83
2015-10-07T00:00:00.000000000,16,NSE_ADANIPORTS,SELL,-2439,315.80,-770236.17,770.24
2015-10-07T00:00:00.000000000,16,NSE_AMBUJACEM,BUY,13,210.10,2731.30,2.73
2015-10-07T00:00:00.000000000,16,NSE_BHARTIARTL,SELL,-12,314.35,-3772.15,3.77
2015-10-07T00:00:00.000000000,16,NSE_DLF,SELL,-68,135.35,-9203.80,9.20
2015-10-07T00:00:00.000000000,16,NSE_GODREJCP,SELL,-26,441.20,-11471.19,11.47
2015-10-07T00:00:00.000000000,16,NSE_HINDUNILVR,SELL,-6,818.00,-4908.00,4.91
2015-10-07T00:00:00.000000000,16,NSE_ICICIBANK,BUY,3039,255.36,776049.29,776.05
2015-10-07T00:00:00.000000000,16,NSE_INFY,BUY,27,578.00,15606.00,15.61
2015-10-07T00:00:00.000000000,16,NSE_TITAN,BUY,2255,344.00,775720.00,775.72
2015-10-07T00:00:00.000000000,16,NSE_TVSMOTOR,BUY,8,230.75,1846.00,1.85
2015-10-07T00:00:00.000000000,16,NSE_ULTRACEMCO,SELL,-275,2756.00,-757900.00,757.90
2015-10-08T00:00:00.000000000,17,NSE_AMBUJACEM,BUY,35,209.00,7315.00,7.32
2015-10-08T00:00:00.000000000,17,NSE_BHARTIARTL,BUY,48,309.53,14857.21,14.86
2015-10-08T00:00:00.000000000,17,NSE_DLF,SELL,-166,139.95,-23231.70,23.23
2015-10-08T00:00:00.000000000,17,NSE_GODREJCP,BUY,53,430.00,22789.98,22.79
2015-10-08T00:00:00.000000000,17,NSE_HINDUNILVR,SELL,-7,827.00,-5789.00,5.79
2015-10-08T00:00:00.000000000,17,NSE_ICICIBANK,SELL,-5,256.73,-1283.64,1.28
2015-10-08T00:00:00.000000000,17,NSE_INFY,BUY,29,568.20,16477.80,16.48
2015-10-08T00:00:00.000000000,17,NSE_KOTAKBANK,SELL,-10,663.50,-6635.00,6.63
2015-10-08T00:00:00.000000000,17,NSE_TVSMOTOR,SELL,-161,243.30,-39171.30,39.17
2015-10-09T00:00:00.000000000,18,NSE_AMBUJACEM,SELL,-46,211.15,-9712.90,9.71
2015-10-09T00:00:00.000000000,18,NSE_BHARTIARTL,SELL,-8,309.98,-2479.81,2.48
2015-10-09T00:00:00.000000000,18,NSE_DLF,SELL,-87,141.90,-12345.30,12.35
2015-10-09T00:00:00.000000000,18,NSE_GODREJCP,BUY,30,422.42,12672.49,12.67
2015-10-09T00:00:00.000000000,18,NSE_ICICIBANK,BUY,4,255.91,1023.64,1.02
2015-10-09T00:00:00.000000000,18,NSE_INFY,SELL,-2,568.00,-1136.00,1.14
2015-10-09T00:00:00.000000000,18,NSE_KOTAKBANK,BUY,11,655.95,7215.45,7.22
2015-10-09T00:00:00.000000000,18,NSE_TITAN,BUY,13,342.75,4455.75,4.46
2015-10-09T00:00:00.000000000,18,NSE_TVSMOTOR,BUY,27,240.80,6501.60,6.50
2015-10-12T00:00:00.000000000,19,NSE_AMBUJACEM,SELL,-2443,209.40,-511564.19,511.56
2015-10-12T00:00:00.000000000,19,NSE_BHARTIARTL,SELL,-1680,313.58,-526814.53,526.81
2015-10-12T00:00:00.000000000,19,NSE_DLF,SELL,-3611,138.95,-501748.44,501.75
2015-10-12T00:00:00.000000000,19,NSE_GODREJCP,SELL,-1222,419.67,-512832.17,512.83
2015-10-12T00:00:00.000000000,19,NSE_HINDUNILVR,SELL,-625,819.00,-511875.00,511.88
2015-10-12T00:00:00.000000000,19,NSE_ICICIBANK,SELL,-2044,261.55,-534598.38,534.60
2015-10-12T00:00:00.000000000,19,NSE_INFY,SELL,-936,599.50,-561132.00,561.13
2015-10-12T00:00:00.000000000,19,NSE_KOTAKBANK,SELL,-792,661.15,-523630.82,523.63
2015-10-12T00:00:00.000000000,19,NSE_TITAN,SELL,-1505,340.70,-512753.52,512.75
2015-10-12T00:00:00.000000000,19,NSE_TVSMOTOR,SELL,-2144,239.35,-513166.41,513.17
2015-10-13T00:00:00.000000000,20,NSE_AMBUJACEM,SELL,-7,210.00,-1470.00,1.47
2015-10-13T00:00:00.000000000,20,NSE_BHARTIARTL,SELL,-10,316.37,-3163.73,3.16
2015-10-13T00:00:00.000000000,20,NSE_DLF,BUY,41,135.55,5557.55,5.56
2015-10-13T00:00:00.000000000,20,NSE_INFY,SELL,-433,553.72,-239762.91,239.76
2015-10-13T00:00:00.000000000,20,NSE_TATAPOWER,BUY,3704,70.00,259280.00,259.28
2015-10-13T00:00:00.000000000,20,NSE_TITAN,SELL,-763,342.50,-261327.50,261.33
2015-10-13T00:00:00.000000000,20,NSE_ULTRACEMCO,BUY,91,2844.00,258804.00,258.80
2015-10-14T00:00:00.000000000,21,NSE_BHARTIARTL,BUY,9,313.08,2817.76,2.82
2015-10-14T00:00:00.000000000,21,NSE_DLF,SELL,-18,136.85,-2463.30,2.46
2015-10-14T00:00:00.000000000,21,NSE_GODREJCP,BUY,10,411.83,4118.33,4.12
2015-10-14T00:00:00.000000000,21,NSE_ICICIBANK,BUY,12,257.68,3092.18,3.09
2015-10-14T00:00:00.000000000,21,NSE_KOTAKBANK,BUY,2,656.00,1312.00,1.31
2015-10-14T00:00:00.000000000,21,NSE_TVSMOTOR,SELL,-18,242.65,-4367.70,4.37
2015-10-14T00:00:00.000000000,21,NSE_ULTRACEMCO,SELL,-2,2906.75,-5813.50,5.81
2015-10-15T00:00:00.000000000,22,NSE_DLF,BUY,26,134.90,3507.40,3.51
2015-10-15T00:00:00.000000000,22,NSE_GODREJCP,SELL,-5,415.00,-2075.00,2.07
2015-10-15T00:00:00.000000000,22,NSE_HINDUNILVR,BUY,13,783.00,10179.00,10.18
2015-10-15T00:00:00.000000000,22,NSE_ULTRACEMCO,SELL,-1,2925.00,-2925.00,2.93
2015-10-16T00:00:00.000000000,23,NSE_AMBUJACEM,SELL,-7,210.95,-1476.65,1.48
2015-10-16T00:00:00.000000000,23,NSE_DLF,BUY,71,130.00,9230.00,9.23
2015-10-16T00:00:00.000000000,23,NSE_GODREJCP,BUY,9,408.33,3675.00,3.67
2015-10-16T00:00:00.000000000,23,NSE_HINDUNILVR,SELL,-2,788.00,-1576.00,1.58
2015-10-16T00:00:00.000000000,23,NSE_ICICIBANK,SELL,-12,260.45,-3125.45,3.13
2015-10-16T00:00:00.000000000,23,NSE_KOTAKBANK,BUY,2,651.50,1303.00,1.30
2015-10-16T00:00:00.000000000,23,NSE_TATAPOWER,SELL,-24,70.35,-1688.40,1.69
2015-10-16T00:00:00.000000000,23,NSE_TVSMOTOR,SELL,-5,243.50,-1217.50,1.22
2015-10-16T00:00:00.000000000,23,NSE_ULTRACEMCO,SELL,-1,2964.00,-2964.00,2.96
2015-10-19T00:00:00.000000000,24,NSE_AMBUJACEM,BUY,1190,214.50,255255.00,255.25
2015-10-19T00:00:00.000000000,24,NSE_ASIANPAINT,BUY,587,882.50,518027.50,518.03
2015-10-19T00:00:00.000000000,24,NSE_BHARTIARTL,BUY,802,318.09,255104.60,255.10
2015-10-19T00:00:00.000000000,24,NSE_DLF,BUY,2021,129.25,261214.25,261.21
2015-10-19T00:00:00.000000000,24,NSE_GODREJCP,SELL,-633,402.67,-254887.74,254.89
2015-10-19T00:00:00.000000000,24,NSE_HINDUNILVR,BUY,332,784.90,260586.81,260.59
2015-10-19T00:00:00.000000000,24,NSE_ICICIBANK,BUY,977,263.09,257039.55,257.04
2015-10-19T00:00:00.000000000,24,NSE_KOTAKBANK,BUY,388,659.95,256060.60,256.06
2015-10-19T00:00:00.000000000,24,NSE_RELIANCE,BUY,2450,211.56,518323.15,518.32
2015-10-19T00:00:00.000000000,24,NSE_TATAPOWER,BUY,3727,70.00,260890.00,260.89
2015-10-19T00:00:00.000000000,24,NSE_TVSMOTOR,BUY,1021,248.70,253922.70,253.92
2015-10-19T00:00:00.000000000,24,NSE_ULTRACEMCO,SELL,-87,2975.00,-258825.00,258.82
2015-10-20T00:00:00.000000000,25,NSE_AMBUJACEM,BUY,52,210.40,10940.80,10.94
2015-10-20T00:00:00.000000000,25,NSE_ASIANPAINT,BUY,7,874.00,6118.00,6.12
2015-10-20T00:00:00.000000000,25,NSE_BHARTIARTL,SELL,-41,326.96,-13405.41,13.41
2015-10-20T00:00:00.000000000,25,NSE_DLF,SELL,-126,133.70,-16846.20,16.85
2015-10-20T00:00:00.000000000,25,NSE_HINDUNILVR,SELL,-9,797.45,-7177.05,7.18
2015-10-20T00:00:00.000000000,25,NSE_ICICIBANK,BUY,24,260.45,6250.90,6.25
2015-10-20T00:00:00.000000000,25,NSE_KOTAKBANK,BUY,3,659.00,1977.00,1.98
2015-10-20T00:00:00.000000000,25,NSE_RELIANCE,SELL,-55,216.96,-11932.59,11.93
2015-10-20T00:00:00.000000000,25,NSE_TATAPOWER,BUY,79,69.40,5482.60,5.48
2015-10-20T00:00:00.000000000,25,NSE_TVSMOTOR,BUY,17,247.25,4203.25,4.20
2015-10-21T00:00:00.000000000,26,NSE_AMBUJACEM,BUY,23,208.15,4787.45,4.79
2015-10-21T00:00:00.000000000,26,NSE_BHARTIARTL,SELL,-7,328.04,-2296.30,2.30
2015-10-21T00:00:00.000000000,26,NSE_DLF,BUY,53,131.70,6980.10,6.98
2015-10-21T00:00:00.000000000,26,NSE_HINDUNILVR,BUY,7,788.00,5516.00,5.52
2015-10-21T00:00:00.000000000,26,NSE_KOTAKBANK,BUY,5,653.95,3269.75,3.27
2015-10-21T00:00:00.000000000,26,NSE_RELIANCE,BUY,20,214.82,4296.41,4.30
2015-10-21T00:00:00.000000000,26,NSE_TATAPOWER,SELL,-215,71.35,-15340.25,15.34
2015-10-23T00:00:00.000000000,27,NSE_AMBUJACEM,SELL,-17,210.50,-3578.50,3.58
2015-10-23T00:00:00.000000000,27,NSE_ASIANPAINT,BUY,9,863.00,7767.00,7.77
2015-10-23T00:00:00.000000000,27,NSE_BHARTIARTL,SELL,-35,337.01,-11795.30,11.80
2015-10-23T00:00:00.000000000,27,NSE_DLF,BUY,10,132.00,1320.00,1.32
2015-10-23T00:00:00.000000000,27,NSE_HINDUNILVR,SELL,-3,795.00,-2385.00,2.39
2015-10-23T00:00:00.000000000,27,NSE_ICICIBANK,BUY,10,259.95,2599.54,2.60
2015-10-23T00:00:00.000000000,27,NSE_KOTAKBANK,SELL,-8,664.00,-5312.00,5.31
2015-10-23T00:00:00.000000000,27,NSE_RELIANCE,SELL,-10,216.72,-2167.20,2.17
2015-10-23T00:00:00.000000000,27,NSE_TATAPOWER,BUY,61,71.10,4337.10,4.34
2015-10-23T00:00:00.000000000,27,NSE_TVSMOTOR,SELL,-63,255.70,-16109.10,16.11
2015-10-26T00:00:00.000000000,28,NSE_ASIANPAINT,SELL,-603,830.05,-500520.14,500.52
2015-10-26T00:00:00.000000000,28,NSE_BHARTIARTL,BUY,32,328.90,10524.76,10.52
2015-10-26T00:00:00.000000000,28,NSE_DLF,BUY,18,130.90,2356.20,2.36
2015-10-26T00:00:00.000000000,28,NSE_HDFCBANK,BUY,1864,278.49,519100.68,519.10
2015-10-26T00:00:00.000000000,28,NSE_HINDUNILVR,SELL,-8,802.80,-6422.40,6.42
2015-10-26T00:00:00.000000000,28,NSE_ICICIBANK,SELL,-20,261.59,-5231.81,5.23
2015-10-26T00:00:00.000000000,28,NSE_KOTAKBANK,SELL,-9,668.85,-6019.65,6.02
2015-10-26T00:00:00.000000000,28,NSE_TVSMOTOR,SELL,-2038,251.00,-511538.00,511.54
2015-10-26T00:00:00.000000000,28,NSE_ULTRACEMCO,BUY,178,2904.05,516920.91,516.92
2015-10-27T00:00:00.000000000,29,NSE_AMBUJACEM,SELL,-6,208.60,-1251.60,1.25
2015-10-27T00:00:00.000000000,29,NSE_BHARTIARTL,BUY,49,316.69,15517.75,15.52
2015-10-27T00:00:00.000000000,29,NSE_DLF,BUY,34,128.85,4380.90,4.38
2015-10-27T00:00:00.000000000,29,NSE_HDFCBANK,BUY,18,273.89,4929.98,4.93
